Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
greenalgae-Chloropicon_roscoffensis-83779at2759-S1	6	374	2	376	1571	23.93	99.47
greenalgae-Chloropicon_roscoffensis-97116at2759-S1	14	964	8	972	3741	25.98	99.18
greenalgae-Chloropicon_roscoffensis-100698at2759-S1	9	652	6	658	2310	28.48	99.09
greenalgae-Chloropicon_roscoffensis-142542at2759-S1	20	1325	4	1329	6375	20.85	99.7
greenalgae-Chloropicon_roscoffensis-156083at2759-D1	10	758	4	762	8793	8.67	99.48
greenalgae-Chloropicon_roscoffensis-156083at2759-D2	10	643	3	646	8208	7.87	99.54
greenalgae-Chloropicon_roscoffensis-160593at2759-S1	39	2468	13	2481	7370	33.66	99.48
greenalgae-Chloropicon_roscoffensis-245208at2759-S1	32	1862	14	1876	3288	57.06	99.25
greenalgae-Chloropicon_roscoffensis-257318at2759-D1	2	182	0	182	1843	9.88	100.0
greenalgae-Chloropicon_roscoffensis-261328at2759-S1	8	628	6	634	2400	26.42	99.05
greenalgae-Chloropicon_roscoffensis-271586at2759-S1	12	836	3	839	2843	29.51	99.64
greenalgae-Chloropicon_roscoffensis-296129at2759-S1	2	176	1	177	2982	5.94	99.44
greenalgae-Chloropicon_roscoffensis-306227at2759-S1	4	384	3	387	2454	15.77	99.22
greenalgae-Chloropicon_roscoffensis-320059at2759-S1	152	1805	18	1823	1929	94.5	99.01
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	112	110	28	138	1608	8.58	79.71
greenalgae-Chloropicon_roscoffensis-330169at2759-D2	4	305	6	311	2787	11.16	98.07
greenalgae-Chloropicon_roscoffensis-341721at2759-S1	10	685	6	691	2409	28.68	99.13
greenalgae-Chloropicon_roscoffensis-355408at2759-S1	18	1272	6	1278	2125	60.14	99.53
greenalgae-Chloropicon_roscoffensis-369837at2759-S1	40	1739	10	1749	2118	82.58	99.43
greenalgae-Chloropicon_roscoffensis-375960at2759-S1	4	252	2	254	1937	13.11	99.21
greenalgae-Chloropicon_roscoffensis-383503at2759-S1	6	561	7	568	1543	36.81	98.77
greenalgae-Chloropicon_roscoffensis-390348at2759-S1	325	2963	75	3038	3078	98.7	97.53
greenalgae-Chloropicon_roscoffensis-392369at2759-S1	6	578	2	580	1649	35.17	99.66
greenalgae-Chloropicon_roscoffensis-418107at2759-S1	14	782	8	790	1356	58.26	98.99
greenalgae-Chloropicon_roscoffensis-453044at2759-S1	4	256	2	258	1398	18.45	99.22
greenalgae-Chloropicon_roscoffensis-457861at2759-S1	9	440	6	446	840	53.1	98.65
greenalgae-Chloropicon_roscoffensis-543764at2759-S1	4	331	3	334	1565	21.34	99.1
greenalgae-Chloropicon_roscoffensis-549762at2759-S1	13	844	9	853	1797	47.47	98.94
greenalgae-Chloropicon_roscoffensis-551907at2759-S1	18	1255	9	1264	2843	44.46	99.29
greenalgae-Chloropicon_roscoffensis-570797at2759-S1	6	507	2	509	2446	20.81	99.61
greenalgae-Chloropicon_roscoffensis-582756at2759-S1	28	1077	11	1088	1561	69.7	98.99
greenalgae-Chloropicon_roscoffensis-598949at2759-S1	6	582	2	584	2643	22.1	99.66
greenalgae-Chloropicon_roscoffensis-604979at2759-S1	27	1264	12	1276	1893	67.41	99.06
greenalgae-Chloropicon_roscoffensis-625387at2759-S1	23	1383	12	1395	3483	40.05	99.14
greenalgae-Chloropicon_roscoffensis-664730at2759-S1	81	1180	28	1208	1239	97.5	97.68
greenalgae-Chloropicon_roscoffensis-671536at2759-S1	7	566	2	568	1488	38.17	99.65
greenalgae-Chloropicon_roscoffensis-673132at2759-S1	76	1124	18	1142	1260	90.63	98.42
greenalgae-Chloropicon_roscoffensis-674160at2759-S1	11	748	5	753	7594	9.92	99.34
greenalgae-Chloropicon_roscoffensis-679771at2759-S1	5	367	1	368	1167	31.53	99.73
greenalgae-Chloropicon_roscoffensis-692986at2759-S1	23	1329	12	1341	2364	56.73	99.11
greenalgae-Chloropicon_roscoffensis-720340at2759-S1	16	862	6	868	1608	53.98	99.31
greenalgae-Chloropicon_roscoffensis-721605at2759-S1	9	465	6	471	1070	44.02	98.73
greenalgae-Chloropicon_roscoffensis-722805at2759-S1	8	617	8	625	2692	23.22	98.72
greenalgae-Chloropicon_roscoffensis-736068at2759-S1	21	1213	8	1221	3393	35.99	99.34
greenalgae-Chloropicon_roscoffensis-751335at2759-S1	8	594	0	594	1464	40.57	100.0
greenalgae-Chloropicon_roscoffensis-759498at2759-S1	15	797	7	804	2556	31.46	99.13
greenalgae-Chloropicon_roscoffensis-768809at2759-S1	11	709	10	719	1326	54.22	98.61
