Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
other_MGCollapse_EASP3-728	1	99	2	101	291	34.71	98.02
protist-Thalassionema_frauenfeldii-87842at2759-S1	5	140	4	144	3678	3.92	97.22
protist-Thalassionema_frauenfeldii-179362at2759-S1	20	680	15	695	3123	22.25	97.84
protist-Thalassionema_frauenfeldii-836599at2759-S1	4	235	8	243	1548	15.7	96.71
protist-Thalassionema_frauenfeldii-866359at2759-S1	2	99	2	101	1026	9.84	98.02
protist-Thalassionema_frauenfeldii-919955at2759-D1	1	98	3	101	1221	8.27	97.03
protist-Thalassionema_frauenfeldii-939345at2759-S1	11	165	4	169	900	18.78	97.63
protist-Thalassionema_frauenfeldii-1112002at2759-S1	7	238	9	247	2604	9.49	96.36
protist-Thalassionema_frauenfeldii-1157302at2759-S1	3	167	6	173	771	22.44	96.53
protist-Thalassionema_frauenfeldii-1194691at2759-S1	50	231	13	244	1251	19.5	94.67
protist-Thalassionema_frauenfeldii-1194797at2759-D2	34	335	9	344	2142	16.06	97.38
protist-Thalassionema_frauenfeldii-1217666at2759-S1	4	113	5	118	1200	9.83	95.76
protist-Thalassionema_frauenfeldii-1338131at2759-S1	3	126	1	127	582	21.82	99.21
protist-Thalassionema_frauenfeldii-1370285at2759-S1	6	197	5	202	2262	8.93	97.52
protist-Thalassionema_frauenfeldii-1421503at2759-S1	1	98	2	100	678	14.75	98.0
protist-Thalassionema_frauenfeldii-1450538at2759-S1	3	113	1	114	1032	11.05	99.12
protist-Thalassionema_frauenfeldii-1479417at2759-D1	19	275	6	281	1686	16.67	97.86
protist-Thalassionema_frauenfeldii-1479417at2759-D2	85	793	37	830	2157	38.48	95.54
protist-Thalassionema_frauenfeldii-1623701at2759-S1	1	97	4	101	576	17.53	96.04
protist-Leptocylindrus_danicus-39650at2759-S1	49	410	4	414	6795	6.09	99.03
protist-Leptocylindrus_danicus-355408at2759-D2	19	397	11	408	2031	20.09	97.3
protist-Leptocylindrus_danicus-549762at2759-D1	3	116	4	120	2244	5.35	96.67
protist-Leptocylindrus_danicus-598949at2759-D1	95	894	4	898	3812	23.56	99.55
protist-Leptocylindrus_danicus-679771at2759-D1	3	164	0	164	1248	13.14	100.0
protist-Leptocylindrus_danicus-919955at2759-S1	2	145	0	145	1236	11.73	100.0
protist-Leptocylindrus_danicus-1010730at2759-D2	2	101	0	101	1540	6.56	100.0
protist-Leptocylindrus_danicus-1157302at2759-S1	1	100	0	100	750	13.33	100.0
protist-Leptocylindrus_danicus-1161199at2759-S1	5	165	1	166	876	18.95	99.4
protist-Leptocylindrus_danicus-1222562at2759-S1	4	128	0	128	961	13.32	100.0
protist-Leptocylindrus_danicus-1228942at2759-D2	19	334	11	345	783	44.06	96.81
protist-Leptocylindrus_danicus-1258856at2759-S1	18	278	1	279	2874	9.71	99.64
protist-Leptocylindrus_danicus-1455730at2759-D1	19	187	13	200	1637	12.22	93.5
protist-Leptocylindrus_danicus-1552706at2759-D3	2	119	2	121	618	19.58	98.35
protist-Leptocylindrus_danicus-1558822at2759-D2	16	220	1	221	285	77.54	99.55
protist-Leptocylindrus_danicus-1567796at2759-S1	7	149	0	149	666	22.37	100.0
protist-Leptocylindrus_danicus-1623701at2759-S1	4	182	2	184	573	32.11	98.91
protist-Cyclotella_meneghiniana-679771at2759-S1	1	81	1	82	1272	6.45	98.78
protist-Dinophysis_acuminata-1558822at2759-S1	2	177	3	180	282	63.83	98.33
protist-Tripos_fusus-179362at2759-S1	2	188	1	189	3897	4.85	99.47
protist-Tripos_fusus-736068at2759-D3	2	187	0	187	1539	12.15	100.0
protist-Tripos_fusus-919955at2759-S1	39	356	10	366	1167	31.36	97.27
protist-Tripos_fusus-974865at2759-S1	2	195	4	199	987	20.16	97.99
protist-Tripos_fusus-1157302at2759-D1	2	202	0	202	747	27.04	100.0
protist-Tripos_fusus-1182451at2759-D2	2	136	0	136	1196	11.37	100.0
protist-Tripos_fusus-1217666at2759-S1	1	101	0	101	978	10.33	100.0
protist-Tripos_fusus-1249159at2759-S1	4	250	1	251	644	38.98	99.6
protist-Tripos_fusus-1355894at2759-S1	1	101	0	101	723	13.97	100.0
protist-Tripos_fusus-1428265at2759-S1	1	96	0	96	780	12.31	100.0
protist-Tripos_fusus-1617752at2759-S1	2	184	0	184	662	27.79	100.0
protist-Chaetoceros_affinis-937686at2759-S1	1	100	0	100	1407	7.11	100.0
protist-Chaetoceros_affinis-1173229at2759-S1	12	177	1	178	1491	11.94	99.44
protist-Chaetoceros_affinis-1322299at2759-S1	66	413	11	424	2142	19.79	97.41
protist-Chaetoceros_affinis-1490022at2759-S1	1	101	0	101	789	12.8	100.0
protist-Asterionellopsis_glacialis-1079827at2759-S1	2	98	3	101	783	12.9	97.03
protist-Pelagodinium_beii-1455730at2759-S1	11	217	9	226	1650	13.7	96.02
metazoa-Oikopleura_albicans-834694at2759-S1	2	114	0	114	1764	6.46	100.0
metazoa-Oikopleura_albicans-1049599at2759-S1	37	354	11	365	1470	24.83	96.99
metazoa-Oikopleura_albicans-1275837at2759-S1	1	65	0	65	1611	4.03	100.0
metazoa-Oikopleura_albicans-1407446at2759-S1	1	101	0	101	687	14.7	100.0
metazoa-Clytia_hemisphaerica-777920at2759-S1	20	218	9	227	1674	13.56	96.04
metazoa-Clytia_hemisphaerica-1358374at2759-S1	3	105	2	107	1080	9.91	98.13
metazoa-Oithona_nana-87842at2759-S1	47	384	4	388	4815	8.06	98.97
metazoa-Oithona_nana-97116at2759-S1	3	200	0	200	6429	3.11	100.0
metazoa-Oithona_nana-160593at2759-S1	19	302	3	305	7848	3.89	99.02
metazoa-Oithona_nana-179362at2759-S1	5	321	3	324	4728	6.85	99.07
metazoa-Oithona_nana-245208at2759-S1	50	402	5	407	3960	10.28	98.77
metazoa-Oithona_nana-271586at2759-S1	3	145	0	145	2967	4.89	100.0
metazoa-Oithona_nana-290630at2759-S1	48	322	6	328	2844	11.53	98.17
metazoa-Oithona_nana-325552at2759-S1	49	248	9	257	1842	13.95	96.5
metazoa-Oithona_nana-331411at2759-S1	2	113	1	114	2307	4.94	99.12
metazoa-Oithona_nana-418107at2759-S1	2	201	1	202	1356	14.9	99.5
metazoa-Oithona_nana-426305at2759-S1	2	103	0	103	2406	4.28	100.0
metazoa-Oithona_nana-457861at2759-S1	29	276	8	284	1074	26.44	97.18
metazoa-Oithona_nana-543764at2759-S1	180	1190	33	1223	1317	92.86	97.3
metazoa-Oithona_nana-621827at2759-S1	6	282	1	283	1644	17.21	99.65
metazoa-Oithona_nana-671846at2759-S1	2	185	0	185	2442	7.58	100.0
metazoa-Oithona_nana-679187at2759-S1	5	242	2	244	5995	4.07	99.18
metazoa-Oithona_nana-679771at2759-S1	121	723	23	746	1167	63.92	96.92
metazoa-Oithona_nana-751335at2759-S1	188	1000	29	1029	1443	71.31	97.18
metazoa-Oithona_nana-779909at2759-S1	212	946	19	965	2568	37.58	98.03
metazoa-Oithona_nana-834694at2759-S1	80	668	12	680	2636	25.8	98.24
metazoa-Oithona_nana-836599at2759-S1	27	355	2	357	1491	23.94	99.44
metazoa-Oithona_nana-855834at2759-S1	2	93	0	93	1887	4.93	100.0
metazoa-Oithona_nana-866359at2759-S1	2	187	0	187	984	19.0	100.0
metazoa-Oithona_nana-891751at2759-S1	6	128	0	128	1989	6.44	100.0
metazoa-Oithona_nana-901894at2759-S1	4	199	2	201	3516	5.72	99.0
metazoa-Oithona_nana-919955at2759-S1	50	281	13	294	1146	25.65	95.58
metazoa-Oithona_nana-931188at2759-S1	2	110	3	113	1518	7.44	97.35
metazoa-Oithona_nana-937686at2759-S1	109	575	8	583	1449	40.23	98.63
metazoa-Oithona_nana-956854at2759-S1	4	161	1	162	918	17.65	99.38
metazoa-Oithona_nana-974865at2759-S1	3	114	0	114	972	11.73	100.0
metazoa-Oithona_nana-975557at2759-S1	1	99	2	101	2484	4.07	98.02
metazoa-Oithona_nana-996662at2759-S1	2	201	1	202	1212	16.67	99.5
metazoa-Oithona_nana-1001705at2759-S1	3	102	3	105	1530	6.86	97.14
metazoa-Oithona_nana-1014314at2759-S1	2	201	0	201	1404	14.32	100.0
metazoa-Oithona_nana-1019762at2759-S1	3	208	1	209	1764	11.85	99.52
metazoa-Oithona_nana-1049599at2759-S1	1	101	0	101	1531	6.6	100.0
metazoa-Oithona_nana-1079827at2759-S1	47	332	5	337	783	43.04	98.52
metazoa-Oithona_nana-1161199at2759-S1	358	861	45	906	906	100.0	95.03
