Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Lithomelissa_setosa-1197019at2759-S1	170	521	44	565	639	88.42	92.21
metazoa-Calanus_sinicus-1538526at2759-S1	9	326	8	334	474	70.46	97.6
metazoa-Calanus_sinicus-1620056at2759-S1	2	131	1	132	594	22.22	99.24
other_MGCollapse_EASP3-71	2	190	6	196	3642	5.38	96.94
protist-Tetrahymena_thermophila-777920at2759-S1	2	163	0	163	2364	6.9	100.0
other_MGCollapse_EASP3-21	1	101	0	101	6786	1.49	100.0
other_MGCollapse_EASP3-183	2	126	1	127	2232	5.69	99.21
other_MGCollapse_EPSP3-30	1	89	2	91	738	12.33	97.8
other_MGCollapse_EASP3-96	2	135	1	136	3195	4.26	99.26
protist-Thalassionema_frauenfeldii-836599at2759-S1	2	144	3	147	1548	9.5	97.96
protist-Thalassionema_frauenfeldii-1194691at2759-S1	2	125	3	128	1251	10.23	97.66
protist-Hemiselmis_rufescens-836599at2759-S1	2	149	0	149	1611	9.25	100.0
protist-Hemiselmis_rufescens-937686at2759-S1	2	194	0	194	1371	14.15	100.0
protist-Minutocellus_polymorphus-396755at2759-S1	2	155	6	161	3951	4.07	96.27
protist-Minutocellus_polymorphus-866359at2759-S1	1	89	0	89	1059	8.4	100.0
protist-Minutocellus_polymorphus-1194691at2759-S1	2	192	6	198	1274	15.54	96.97
protist-Minutocellus_polymorphus-1426075at2759-S1	1	92	2	94	705	13.33	97.87
protist-Minutocellus_polymorphus-1474000at2759-S1	2	156	4	160	966	16.56	97.5
protist-Minutocellus_polymorphus-1504863at2759-S1	1	100	0	100	480	20.83	100.0
greenalgae-Prasinoderma_singulare-390348at2759-S1	4	258	0	258	3007	8.58	100.0
greenalgae-Prasinoderma_singulare-392369at2759-S1	2	117	0	117	1647	7.1	100.0
greenalgae-Prasinoderma_singulare-722805at2759-S1	2	191	1	192	2863	6.71	99.48
greenalgae-Prasinoderma_singulare-817008at2759-S1	2	138	0	138	1245	11.08	100.0
greenalgae-Prasinoderma_singulare-887370at2759-S1	2	125	2	127	1730	7.34	98.43
greenalgae-Prasinoderma_singulare-937686at2759-S1	1	94	0	94	1515	6.2	100.0
greenalgae-Prasinoderma_singulare-1038775at2759-S1	3	214	0	214	915	23.39	100.0
greenalgae-Prasinoderma_singulare-1178688at2759-S1	2	180	0	180	644	27.95	100.0
greenalgae-Prasinoderma_singulare-1182451at2759-S1	2	93	0	93	975	9.54	100.0
greenalgae-Prasinoderma_singulare-1194797at2759-S1	3	199	0	199	2190	9.09	100.0
greenalgae-Prasinoderma_singulare-1474000at2759-S1	2	184	0	184	1311	14.04	100.0
greenalgae-Prasinoderma_singulare-1530008at2759-S1	2	154	0	154	764	20.16	100.0
greenalgae-Prasinoderma_singulare-1538526at2759-S1	2	129	1	130	559	23.26	99.23
greenalgae-Prasinoderma_singulare-1545004at2759-S1	2	121	0	121	426	28.4	100.0
protist-Thalassionema_nitzschioides-1479417at2759-D1	2	124	4	128	2121	6.03	96.88
protist-Thalassiosira_punctigera-1428854at2759-S1	2	201	1	202	2583	7.82	99.5
protist-Phaeocystis_antarctica-156083at2759-S1	1	100	1	101	6843	1.48	99.01
protist-Arcocellulus_cornucervis-179362at2759-S1	18	932	13	945	4284	22.06	98.62
protist-Arcocellulus_cornucervis-355408at2759-S1	8	585	0	585	2112	27.7	100.0
protist-Arcocellulus_cornucervis-549762at2759-S1	1	101	0	101	1802	5.6	100.0
protist-Arcocellulus_cornucervis-598949at2759-S1	4	181	2	183	3036	6.03	98.91
protist-Arcocellulus_cornucervis-671536at2759-S1	2	201	0	201	1448	13.88	100.0
protist-Arcocellulus_cornucervis-679771at2759-S1	4	325	1	326	1239	26.31	99.69
protist-Arcocellulus_cornucervis-751335at2759-S1	5	437	5	442	1578	28.01	98.87
protist-Arcocellulus_cornucervis-779909at2759-S1	2	141	0	141	957	14.73	100.0
protist-Arcocellulus_cornucervis-814241at2759-S1	11	733	6	739	1476	50.07	99.19
protist-Arcocellulus_cornucervis-834694at2759-S1	5	467	7	474	2532	18.72	98.52
protist-Arcocellulus_cornucervis-836599at2759-S1	5	402	0	402	1716	23.43	100.0
protist-Arcocellulus_cornucervis-855834at2759-S1	4	292	9	301	2441	12.33	97.01
protist-Arcocellulus_cornucervis-858842at2759-S1	2	86	1	87	1389	6.26	98.85
protist-Arcocellulus_cornucervis-866359at2759-S1	7	393	1	394	1059	37.2	99.75
protist-Arcocellulus_cornucervis-869548at2759-S1	2	134	3	137	822	16.67	97.81
protist-Arcocellulus_cornucervis-917326at2759-S1	4	330	1	331	2133	15.52	99.7
protist-Arcocellulus_cornucervis-919955at2759-S1	4	337	4	341	1266	26.94	98.83
protist-Arcocellulus_cornucervis-937686at2759-S1	2	142	0	142	1383	10.27	100.0
protist-Arcocellulus_cornucervis-939345at2759-S1	2	184	7	191	1650	11.58	96.34
protist-Arcocellulus_cornucervis-976469at2759-S1	6	317	3	320	1005	31.84	99.06
protist-Arcocellulus_cornucervis-1030907at2759-S1	5	259	0	259	1262	20.52	100.0
protist-Arcocellulus_cornucervis-1041560at2759-S1	4	339	2	341	1263	27.0	99.41
protist-Arcocellulus_cornucervis-1079827at2759-S1	8	392	6	398	783	50.83	98.49
protist-Arcocellulus_cornucervis-1108845at2759-S1	5	425	5	430	1646	26.12	98.84
protist-Arcocellulus_cornucervis-1157302at2759-S1	1	94	0	94	747	12.58	100.0
protist-Arcocellulus_cornucervis-1161199at2759-S1	8	654	17	671	902	74.39	97.47
protist-Arcocellulus_cornucervis-1182451at2759-S1	5	363	2	365	962	37.94	99.45
protist-Arcocellulus_cornucervis-1194797at2759-S1	13	935	14	949	2202	43.1	98.52
protist-Arcocellulus_cornucervis-1197019at2759-S1	2	121	4	125	690	18.12	96.8
