Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Lithomelissa_setosa-1197019at2759-S1	2	197	5	202	639	31.61	97.52
greenalgae-Chloropicon_roscoffensis-83779at2759-S1	5	440	5	445	1571	28.33	98.88
greenalgae-Chloropicon_roscoffensis-87842at2759-D2	4	263	0	263	3156	8.33	100.0
greenalgae-Chloropicon_roscoffensis-97116at2759-S1	8	693	1	694	3741	18.55	99.86
greenalgae-Chloropicon_roscoffensis-100698at2759-S1	15	947	13	960	2310	41.56	98.65
greenalgae-Chloropicon_roscoffensis-142542at2759-S1	41	2775	19	2794	6375	43.83	99.32
greenalgae-Chloropicon_roscoffensis-156083at2759-D2	3	231	0	231	8208	2.81	100.0
greenalgae-Chloropicon_roscoffensis-160593at2759-S1	24	1937	15	1952	7370	26.49	99.23
greenalgae-Chloropicon_roscoffensis-166920at2759-S1	20	1152	5	1157	3351	34.53	99.57
greenalgae-Chloropicon_roscoffensis-245208at2759-S1	17	1425	10	1435	3288	43.64	99.3
greenalgae-Chloropicon_roscoffensis-257318at2759-D1	4	339	1	340	1843	18.45	99.71
greenalgae-Chloropicon_roscoffensis-261328at2759-S1	7	585	7	592	2400	24.67	98.82
greenalgae-Chloropicon_roscoffensis-271586at2759-S1	10	744	14	758	2843	26.66	98.15
greenalgae-Chloropicon_roscoffensis-296129at2759-S1	12	911	8	919	2982	30.82	99.13
greenalgae-Chloropicon_roscoffensis-306227at2759-S1	12	765	5	770	2454	31.38	99.35
greenalgae-Chloropicon_roscoffensis-320059at2759-S1	10	753	3	756	1929	39.19	99.6
greenalgae-Chloropicon_roscoffensis-325552at2759-S1	8	382	9	391	1850	21.14	97.7
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	2	142	0	142	1608	8.83	100.0
greenalgae-Chloropicon_roscoffensis-330169at2759-D2	6	525	5	530	2787	19.02	99.06
greenalgae-Chloropicon_roscoffensis-341721at2759-S1	13	912	6	918	2409	38.11	99.35
greenalgae-Chloropicon_roscoffensis-355408at2759-S1	14	746	9	755	2125	35.53	98.81
greenalgae-Chloropicon_roscoffensis-369837at2759-S1	21	1426	20	1446	2118	68.27	98.62
greenalgae-Chloropicon_roscoffensis-375960at2759-S1	10	871	7	878	1937	45.33	99.2
greenalgae-Chloropicon_roscoffensis-383503at2759-S1	12	842	8	850	1543	55.09	99.06
greenalgae-Chloropicon_roscoffensis-390348at2759-S1	12	741	10	751	3078	24.4	98.67
greenalgae-Chloropicon_roscoffensis-392369at2759-S1	8	621	3	624	1649	37.84	99.52
greenalgae-Chloropicon_roscoffensis-418107at2759-S1	10	701	10	711	1356	52.43	98.59
greenalgae-Chloropicon_roscoffensis-453044at2759-S1	4	315	3	318	1398	22.75	99.06
greenalgae-Chloropicon_roscoffensis-457861at2759-S1	3	287	2	289	840	34.4	99.31
greenalgae-Chloropicon_roscoffensis-513979at2759-S1	15	971	12	983	1827	53.8	98.78
greenalgae-Chloropicon_roscoffensis-543764at2759-S1	10	478	6	484	1565	30.93	98.76
greenalgae-Chloropicon_roscoffensis-549762at2759-S1	2	200	1	201	1797	11.19	99.5
greenalgae-Chloropicon_roscoffensis-551907at2759-S1	21	1533	14	1547	2843	54.41	99.1
greenalgae-Chloropicon_roscoffensis-570797at2759-S1	10	656	5	661	2446	27.02	99.24
greenalgae-Chloropicon_roscoffensis-582756at2759-S1	11	796	6	802	1561	51.38	99.25
greenalgae-Chloropicon_roscoffensis-598949at2759-S1	15	897	13	910	2643	34.43	98.57
greenalgae-Chloropicon_roscoffensis-604979at2759-S1	6	396	1	397	1893	20.97	99.75
greenalgae-Chloropicon_roscoffensis-625387at2759-S1	12	755	2	757	3483	21.73	99.74
greenalgae-Chloropicon_roscoffensis-664730at2759-S1	12	557	9	566	1239	45.68	98.41
greenalgae-Chloropicon_roscoffensis-671536at2759-S1	3	297	3	300	1488	20.16	99.0
greenalgae-Chloropicon_roscoffensis-673132at2759-S1	6	400	4	404	1260	32.06	99.01
greenalgae-Chloropicon_roscoffensis-674160at2759-S1	32	2279	31	2310	7594	30.42	98.66
