Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Amphilonche_elongata-1479417at2759-S1	2	202	0	202	1689	11.96	100.0
protist-Durusdinium_trenchii-1269649at2759-D2	2	196	6	202	655	30.84	97.03
greenalgae-Chloropicon_roscoffensis-759498at2759-S1	2	164	1	165	2556	6.46	99.39
greenalgae-Chloropicon_roscoffensis-1003258at2759-S1	2	187	3	190	1336	14.22	98.42
protist-Effrenium_voratum-97116at2759-D2	15	1047	24	1071	3624	29.55	97.76
protist-Effrenium_voratum-355408at2759-D2	5	304	5	309	2004	15.42	98.38
protist-Effrenium_voratum-375960at2759-D1	9	479	10	489	1664	29.39	97.96
protist-Effrenium_voratum-975557at2759-D2	1	100	1	101	2337	4.32	99.01
protist-Effrenium_voratum-1322299at2759-D1	1	99	0	99	1813	5.46	100.0
greenalgae-Chloropicon_mariensis-664730at2759-S1	11	766	12	778	1500	51.87	98.46
protist-Gephyrocapsa_oceanica-245208at2759-S1	1	98	1	99	3831	2.58	98.99
protist-Zooxanthella_nutricula-817008at2759-D1	2	182	2	184	1805	10.19	98.91
protist-Zooxanthella_nutricula-817008at2759-D2	4	229	0	229	1457	15.72	100.0
protist-Zooxanthella_nutricula-1049599at2759-S1	4	310	2	312	1497	20.84	99.36
protist-Zooxanthella_nutricula-1474000at2759-S1	13	556	2	558	1035	53.91	99.64
protist-Tripos_fusus-179362at2759-S1	1	83	3	86	3897	2.21	96.51
protist-Tripos_fusus-383503at2759-S1	1	90	3	93	1518	6.13	96.77
protist-Tripos_fusus-751335at2759-S1	1	99	2	101	1500	6.73	98.02
protist-Tripos_fusus-759498at2759-S1	16	1217	15	1232	2283	53.96	98.78
protist-Tripos_fusus-1157302at2759-D1	4	287	9	296	747	39.63	96.96
protist-Tripos_fusus-1217666at2759-S1	1	97	0	97	978	9.92	100.0
protist-Tripos_fusus-1346432at2759-S1	1	74	2	76	774	9.82	97.37
protist-Tripos_fusus-1423847at2759-S1	2	182	0	182	1128	16.13	100.0
protist-Tripos_fusus-1474000at2759-S1	1	96	2	98	1008	9.72	97.96
protist-Tripos_fusus-1488235at2759-S1	13	442	2	444	1770	25.08	99.55
protist-Tripos_fusus-1623701at2759-S1	3	111	4	115	552	20.83	96.52
protist-Pelagomonas_calceolata-598949at2759-S1	1	91	3	94	3075	3.06	96.81
protist-Pelagomonas_calceolata-1161199at2759-S1	1	98	3	101	945	10.69	97.03
protist-Pelagomonas_calceolata-1474000at2759-S1	9	362	4	366	1038	35.26	98.91
protist-Scrippsiella_trochoidea-1038775at2759-S1	2	196	2	198	960	20.62	98.99
metazoa-Oithona_nana-87842at2759-S1	2	130	6	136	4815	2.82	95.59
metazoa-Oithona_nana-97116at2759-S1	88	2576	90	2666	6429	41.47	96.62
metazoa-Oithona_nana-160593at2759-S1	7	567	18	585	7848	7.45	96.92
metazoa-Oithona_nana-179362at2759-S1	3	184	5	189	4728	4.0	97.35
metazoa-Oithona_nana-245208at2759-S1	12	407	13	420	3960	10.61	96.9
metazoa-Oithona_nana-290630at2759-S1	1	96	3	99	2844	3.48	96.97
metazoa-Oithona_nana-325552at2759-S1	14	685	21	706	1842	38.33	97.03
metazoa-Oithona_nana-341721at2759-S1	2	106	4	110	4658	2.36	96.36
metazoa-Oithona_nana-355408at2759-S1	10	700	24	724	2109	34.33	96.69
metazoa-Oithona_nana-383503at2759-S1	6	360	11	371	1518	24.44	97.04
metazoa-Oithona_nana-418107at2759-S1	1	98	3	101	1356	7.45	97.03
metazoa-Oithona_nana-426305at2759-S1	4	227	8	235	2406	9.77	96.6
metazoa-Oithona_nana-513979at2759-S1	2	106	6	112	2055	5.45	94.64
metazoa-Oithona_nana-543764at2759-S1	1	86	2	88	1317	6.68	97.73
metazoa-Oithona_nana-549762at2759-S1	3	170	5	175	2358	7.42	97.14
metazoa-Oithona_nana-570797at2759-S1	4	303	10	313	2406	13.01	96.81
metazoa-Oithona_nana-598949at2759-S1	3	202	7	209	2634	7.93	96.65
metazoa-Oithona_nana-604979at2759-S1	2	193	7	200	2283	8.76	96.5
metazoa-Oithona_nana-625387at2759-S1	4	383	11	394	3951	9.97	97.21
metazoa-Oithona_nana-671846at2759-S1	1	98	3	101	2442	4.14	97.03
metazoa-Oithona_nana-674169at2759-S1	2	188	6	194	1767	10.98	96.91
metazoa-Oithona_nana-679771at2759-S1	12	506	23	529	1167	45.33	95.65
metazoa-Oithona_nana-734341at2759-S1	1	99	2	101	816	12.38	98.02
metazoa-Oithona_nana-751335at2759-S1	27	907	38	945	1443	65.49	95.98
metazoa-Oithona_nana-761109at2759-S1	10	147	6	153	2229	6.86	96.08
metazoa-Oithona_nana-768809at2759-S1	11	658	20	678	1299	52.19	97.05
metazoa-Oithona_nana-779909at2759-S1	22	485	20	505	2568	19.67	96.04
metazoa-Oithona_nana-817008at2759-S1	28	648	19	667	1341	49.74	97.15
metazoa-Oithona_nana-834694at2759-S1	1	98	3	101	2636	3.83	97.03
metazoa-Oithona_nana-836599at2759-S1	123	1381	66	1447	1491	97.05	95.44
metazoa-Oithona_nana-858842at2759-S1	4	179	6	185	2688	6.88	96.76
metazoa-Oithona_nana-865202at2759-S1	9	473	19	492	969	50.77	96.14
metazoa-Oithona_nana-869548at2759-S1	9	267	11	278	741	37.52	96.04
metazoa-Oithona_nana-891751at2759-S1	2	99	3	102	1989	5.13	97.06
metazoa-Oithona_nana-901894at2759-S1	6	324	14	338	3516	9.61	95.86
metazoa-Oithona_nana-905026at2759-S1	2	195	7	202	1911	10.57	96.53
metazoa-Oithona_nana-919955at2759-S1	7	235	7	242	1146	21.12	97.11
metazoa-Oithona_nana-937686at2759-S1	53	1029	45	1074	1449	74.12	95.81
metazoa-Oithona_nana-939345at2759-S1	14	464	16	480	765	62.75	96.67
metazoa-Oithona_nana-944899at2759-S1	5	195	6	201	1011	19.88	97.01
metazoa-Oithona_nana-946128at2759-S1	29	123	5	128	1686	7.59	96.09
metazoa-Oithona_nana-956854at2759-S1	24	342	19	361	918	39.32	94.74
metazoa-Oithona_nana-974865at2759-S1	1	97	3	100	972	10.29	97.0
metazoa-Oithona_nana-976469at2759-S1	5	151	6	157	1245	12.61	96.18
metazoa-Oithona_nana-1001705at2759-S1	6	327	11	338	1530	22.09	96.75
metazoa-Oithona_nana-1019762at2759-S1	16	328	14	342	1764	19.39	95.91
metazoa-Oithona_nana-1030907at2759-S1	50	665	28	693	999	69.37	95.96
metazoa-Oithona_nana-1049599at2759-S1	40	1018	40	1058	1531	69.11	96.22
metazoa-Oithona_nana-1079827at2759-S1	25	381	17	398	783	50.83	95.73
