Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
metazoa-Acartia_fossae-245208at2759-S1	2	140	5	145	4023	3.6	96.55
metazoa-Acartia_fossae-325552at2759-S1	1	97	2	99	1812	5.46	97.98
metazoa-Acartia_fossae-331411at2759-S1	2	100	3	103	2142	4.81	97.09
metazoa-Acartia_fossae-464990at2759-S1	13	651	19	670	1864	35.94	97.16
metazoa-Acartia_fossae-751335at2759-D1	1	92	3	95	1380	6.88	96.84
metazoa-Acartia_fossae-836599at2759-S1	1	96	3	99	1434	6.9	96.97
metazoa-Acartia_fossae-1010730at2759-S1	4	211	7	218	1545	14.11	96.79
metazoa-Acartia_fossae-1108845at2759-S1	2	142	6	148	1332	11.11	95.95
metazoa-Acartia_fossae-1157302at2759-D1	2	109	2	111	741	14.98	98.2
metazoa-Acartia_fossae-1275837at2759-D2	2	154	6	160	978	16.36	96.25
protist-Amphilonche_elongata-1479417at2759-S1	8	538	9	547	1689	32.39	98.35
protist-Durusdinium_trenchii-974865at2759-S1	2	196	3	199	1059	18.79	98.49
protist-Durusdinium_trenchii-1269649at2759-D2	2	173	6	179	655	27.33	96.65
protist-Durusdinium_trenchii-1623701at2759-D1	2	110	3	113	516	21.9	97.35
greenalgae-Chloropicon_roscoffensis-83779at2759-S1	1	100	1	101	1571	6.43	99.01
greenalgae-Chloropicon_roscoffensis-142542at2759-S1	6	375	0	375	6375	5.88	100.0
greenalgae-Chloropicon_roscoffensis-156083at2759-D2	2	155	0	155	8208	1.89	100.0
greenalgae-Chloropicon_roscoffensis-160593at2759-S1	2	148	0	148	7370	2.01	100.0
greenalgae-Chloropicon_roscoffensis-166920at2759-S1	2	201	1	202	3351	6.03	99.5
greenalgae-Chloropicon_roscoffensis-245208at2759-S1	2	142	2	144	3288	4.38	98.61
greenalgae-Chloropicon_roscoffensis-257318at2759-D1	2	199	2	201	1843	10.91	99.0
greenalgae-Chloropicon_roscoffensis-261328at2759-S1	4	335	5	340	2400	14.17	98.53
greenalgae-Chloropicon_roscoffensis-271586at2759-S1	6	509	2	511	2843	17.97	99.61
greenalgae-Chloropicon_roscoffensis-306227at2759-S1	2	132	1	133	2454	5.42	99.25
greenalgae-Chloropicon_roscoffensis-320059at2759-S1	2	191	0	191	1929	9.9	100.0
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	2	108	0	108	1608	6.72	100.0
greenalgae-Chloropicon_roscoffensis-331411at2759-S1	2	202	0	202	2199	9.19	100.0
greenalgae-Chloropicon_roscoffensis-341721at2759-S1	2	123	1	124	2409	5.15	99.19
greenalgae-Chloropicon_roscoffensis-355408at2759-S1	1	99	1	100	2125	4.71	99.0
greenalgae-Chloropicon_roscoffensis-369837at2759-S1	4	259	0	259	2118	12.23	100.0
greenalgae-Chloropicon_roscoffensis-375960at2759-S1	2	110	0	110	1937	5.68	100.0
greenalgae-Chloropicon_roscoffensis-383503at2759-S1	2	145	0	145	1543	9.4	100.0
greenalgae-Chloropicon_roscoffensis-390348at2759-S1	2	145	0	145	3078	4.71	100.0
greenalgae-Chloropicon_roscoffensis-392369at2759-S1	4	340	0	340	1649	20.62	100.0
greenalgae-Chloropicon_roscoffensis-418107at2759-S1	4	324	1	325	1356	23.97	99.69
greenalgae-Chloropicon_roscoffensis-543764at2759-S1	4	348	5	353	1565	22.56	98.58
