Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Amphilonche_elongata-1479417at2759-S1	1	99	2	101	1689	5.98	98.02
protist-Durusdinium_trenchii-1079827at2759-S1	4	227	4	231	783	29.5	98.27
protist-Durusdinium_trenchii-1236198at2759-S1	1	94	3	97	483	20.08	96.91
protist-Durusdinium_trenchii-1323575at2759-S1	3	297	6	303	563	53.82	98.02
protist-Durusdinium_trenchii-1398309at2759-S1	1	89	1	90	507	17.75	98.89
protist-Durusdinium_trenchii-1404162at2759-S1	13	367	11	378	1281	29.51	97.09
protist-Durusdinium_trenchii-1455730at2759-S1	11	616	20	636	1629	39.04	96.86
protist-Durusdinium_trenchii-1620056at2759-S1	2	196	5	201	594	33.84	97.51
protist-Durusdinium_trenchii-1623701at2759-D1	2	143	5	148	516	28.68	96.62
greenalgae-Chloropicon_roscoffensis-97116at2759-S1	2	195	1	196	3741	5.24	99.49
greenalgae-Chloropicon_roscoffensis-160593at2759-S1	2	141	0	141	7370	1.91	100.0
greenalgae-Chloropicon_roscoffensis-320059at2759-S1	2	103	3	106	1929	5.5	97.17
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	19	121	8	129	1608	8.02	93.8
greenalgae-Chloropicon_roscoffensis-330169at2759-D2	3	207	1	208	2787	7.46	99.52
greenalgae-Chloropicon_roscoffensis-331411at2759-S1	2	188	1	189	2199	8.59	99.47
greenalgae-Chloropicon_roscoffensis-369837at2759-S1	1	88	0	88	2118	4.15	100.0
greenalgae-Chloropicon_roscoffensis-390348at2759-S1	23	1451	7	1458	3078	47.37	99.52
greenalgae-Chloropicon_roscoffensis-392369at2759-S1	3	300	0	300	1649	18.19	100.0
greenalgae-Chloropicon_roscoffensis-457861at2759-S1	2	159	1	160	840	19.05	99.38
greenalgae-Chloropicon_roscoffensis-625387at2759-S1	4	401	0	401	3483	11.51	100.0
greenalgae-Chloropicon_roscoffensis-673132at2759-S1	2	134	0	134	1260	10.63	100.0
greenalgae-Chloropicon_roscoffensis-692986at2759-S1	2	199	0	199	2364	8.42	100.0
greenalgae-Chloropicon_roscoffensis-736068at2759-S1	2	186	1	187	3393	5.51	99.47
greenalgae-Chloropicon_roscoffensis-751335at2759-S1	4	247	3	250	1464	17.08	98.8
greenalgae-Chloropicon_roscoffensis-919955at2759-S1	2	164	1	165	1254	13.16	99.39
greenalgae-Chloropicon_roscoffensis-937275at2759-S1	2	164	0	164	1153	14.22	100.0
greenalgae-Chloropicon_roscoffensis-981902at2759-D1	2	198	3	201	1238	16.24	98.51
greenalgae-Chloropicon_roscoffensis-1032689at2759-S1	4	351	4	355	1404	25.28	98.87
greenalgae-Chloropicon_roscoffensis-1087488at2759-S1	2	198	1	199	1248	15.95	99.5
greenalgae-Chloropicon_roscoffensis-1115196at2759-S1	2	156	2	158	1290	12.25	98.73
greenalgae-Chloropicon_roscoffensis-1138059at2759-S1	1	97	3	100	888	11.26	97.0
greenalgae-Chloropicon_roscoffensis-1161199at2759-S1	2	194	0	194	882	22.0	100.0
greenalgae-Chloropicon_roscoffensis-1182451at2759-S1	2	197	1	198	957	20.69	99.49
greenalgae-Chloropicon_roscoffensis-1194797at2759-S1	2	165	0	165	2175	7.59	100.0
greenalgae-Chloropicon_roscoffensis-1228942at2759-S1	2	164	1	165	867	19.03	99.39
greenalgae-Chloropicon_roscoffensis-1346165at2759-D1	6	418	3	421	1987	21.19	99.29
greenalgae-Chloropicon_roscoffensis-1348942at2759-S1	1	94	5	99	1148	8.62	94.95
greenalgae-Chloropicon_roscoffensis-1377237at2759-S1	2	163	1	164	870	18.85	99.39
protist-Synchroma_pusillum-1161199at2759-S1	1	92	0	92	876	10.5	100.0
protist-Gonyaulax_spinifera-383503at2759-S1	1	80	1	81	1524	5.31	98.77
protist-Gonyaulax_spinifera-720340at2759-S1	1	90	3	93	1958	4.75	96.77
protist-Gonyaulax_spinifera-1194691at2759-S1	1	98	3	101	1161	8.7	97.03
protist-Gonyaulax_spinifera-1346165at2759-S1	1	81	2	83	1380	6.01	97.59
protist-Effrenium_voratum-97116at2759-D2	52	2887	54	2941	3624	81.15	98.16
protist-Effrenium_voratum-156083at2759-D1	1	79	3	82	7062	1.16	96.34
protist-Effrenium_voratum-156083at2759-D2	25	1796	27	1823	7029	25.94	98.52
protist-Effrenium_voratum-166920at2759-D1	23	1392	27	1419	4314	32.89	98.1
protist-Effrenium_voratum-245208at2759-D2	22	1298	31	1329	3408	39.0	97.67
protist-Effrenium_voratum-355408at2759-D2	36	1628	24	1652	2004	82.44	98.55
protist-Effrenium_voratum-375960at2759-D1	13	804	21	825	1664	49.58	97.45
protist-Effrenium_voratum-383503at2759-D1	6	433	5	438	1587	27.6	98.86
protist-Effrenium_voratum-513979at2759-D1	9	620	17	637	1734	36.74	97.33
protist-Effrenium_voratum-598949at2759-S1	12	803	24	827	2986	27.7	97.1
protist-Effrenium_voratum-679187at2759-S1	28	1565	28	1593	2640	60.34	98.24
protist-Effrenium_voratum-679771at2759-D2	2	109	0	109	1188	9.18	100.0
protist-Effrenium_voratum-736068at2759-D2	4	336	10	346	1544	22.41	97.11
protist-Effrenium_voratum-751335at2759-D1	11	693	19	712	1391	51.19	97.33
protist-Effrenium_voratum-817008at2759-D2	25	1062	22	1084	2025	53.53	97.97
protist-Effrenium_voratum-834694at2759-D1	15	1108	21	1129	2070	54.54	98.14
protist-Effrenium_voratum-836599at2759-D1	13	764	13	777	1473	52.75	98.33
protist-Effrenium_voratum-975557at2759-D2	30	1559	33	1592	2337	68.12	97.93
protist-Effrenium_voratum-1014314at2759-D2	1	99	2	101	1305	7.74	98.02
protist-Effrenium_voratum-1038775at2759-D1	6	280	7	287	990	28.99	97.56
protist-Effrenium_voratum-1041560at2759-D1	5	365	6	371	1257	29.51	98.38
protist-Effrenium_voratum-1228942at2759-D2	20	688	13	701	766	91.51	98.15
protist-Effrenium_voratum-1248958at2759-D2	17	952	15	967	2836	34.1	98.45
protist-Effrenium_voratum-1275837at2759-D2	17	653	14	667	1020	65.39	97.9
protist-Effrenium_voratum-1322299at2759-D1	21	1239	23	1262	1813	69.61	98.18
protist-Effrenium_voratum-1339553at2759-S1	7	343	11	354	1197	29.57	96.89
protist-Effrenium_voratum-1346165at2759-D1	14	547	13	560	1317	42.52	97.68
protist-Effrenium_voratum-1355894at2759-S1	2	197	3	200	639	31.3	98.5
protist-Effrenium_voratum-1474000at2759-D2	3	216	6	222	1132	19.61	97.3
protist-Effrenium_voratum-1513531at2759-D2	6	290	8	298	897	33.22	97.32
protist-Effrenium_voratum-1626636at2759-D1	3	220	8	228	672	33.93	96.49
protist-Alexandrium_tamarense-355408at2759-S1	1	98	3	101	2031	4.97	97.03
protist-Alexandrium_tamarense-621827at2759-S1	2	187	7	194	1733	11.19	96.39
protist-Alexandrium_tamarense-1379600at2759-S1	1	90	2	92	2299	4.0	97.83
protist-Gephyrocapsa_oceanica-156083at2759-S1	2	202	0	202	7080	2.85	100.0
protist-Gephyrocapsa_oceanica-245208at2759-S1	4	294	0	294	3831	7.67	100.0
protist-Gephyrocapsa_oceanica-396755at2759-S1	2	178	1	179	3183	5.62	99.44
protist-Gephyrocapsa_oceanica-604979at2759-S1	1	84	0	84	1443	5.82	100.0
protist-Gephyrocapsa_oceanica-834694at2759-S1	2	198	1	199	1717	11.59	99.5
protist-Gephyrocapsa_oceanica-1076134at2759-S1	2	115	1	116	851	13.63	99.14
protist-Gephyrocapsa_oceanica-1567796at2759-S1	2	179	0	179	597	29.98	100.0
protist-Alexandrium_monilatum-751335at2759-S1	2	146	4	150	1404	10.68	97.33
protist-Alexandrium_monilatum-1339553at2759-S1	1	98	3	101	1401	7.21	97.03
protist-Alexandrium_monilatum-1377237at2759-S1	1	75	2	77	915	8.42	97.4
protist-Protoceratium_reticulatum-355408at2759-S1	1	95	2	97	2034	4.77	97.94
protist-Protoceratium_reticulatum-671536at2759-S1	2	149	5	154	1458	10.56	96.75
protist-Protoceratium_reticulatum-836599at2759-S1	2	198	4	202	1551	13.02	98.02
protist-Protoceratium_reticulatum-974865at2759-S1	1	95	1	96	1038	9.25	98.96
protist-Protoceratium_reticulatum-1019762at2759-S1	2	151	4	155	1827	8.48	97.42
protist-Protoceratium_reticulatum-1079827at2759-S1	1	85	2	87	783	11.11	97.7
protist-Protoceratium_reticulatum-1194797at2759-S1	1	90	1	91	2103	4.33	98.9
protist-Protoceratium_reticulatum-1370285at2759-S1	1	99	1	100	2016	4.96	99.0
protist-Protoceratium_reticulatum-1370304at2759-S1	2	119	3	122	2284	5.34	97.54
protist-Protoceratium_reticulatum-1432328at2759-S1	2	185	2	187	942	19.85	98.93
protist-Zooxanthella_nutricula-97116at2759-S1	4	328	6	334	3652	9.15	98.2
protist-Zooxanthella_nutricula-245208at2759-S1	5	492	5	497	3492	14.23	98.99
protist-Zooxanthella_nutricula-375960at2759-S1	2	189	1	190	1630	11.66	99.47
protist-Zooxanthella_nutricula-604979at2759-S1	6	192	1	193	1455	13.26	99.48
protist-Zooxanthella_nutricula-679771at2759-S1	10	800	9	809	1350	59.93	98.89
protist-Zooxanthella_nutricula-734666at2759-S1	2	189	5	194	1561	12.43	97.42
protist-Zooxanthella_nutricula-751335at2759-D2	1	96	0	96	1309	7.33	100.0
