bin,ERR599017,ERR599027,ERR599040,ERR599046,ERR599056,ERR599101,ERR599103,ERR599122,ERR599133,ERR599137,ERR599148
SAT-1,0.0075022332486825456,0.009041825509830178,0.005429783549115005,0.004761649918132129,0.007690843531452674,0.00403519550219715,0.007667256139783203,0.008491076304479586,0.007102953509976597,0.00684072795995988,0.005880367488938729
SAT-101,0.01703688669040124,0.045982051688235014,0.010578112853392737,0.003139880970776549,0.020073824281450662,0.0015988015028278492,0.018801278243643162,0.0345473426325259,0.023678430795834586,0.027170969332152333,0.01152084800909836
SAT-108,0.0031454040352607957,0.014495096939295219,0.007684323800010786,0.014161773137563368,0.0,0.014450103617140839,0.003199765325798578,0.011713983497684674,0.01008896072579975,0.009079288048948612,0.010074445434505822
SAT-109,0.039270964520924934,0.055515287051206515,0.030398406037824684,0.02238955072752319,0.04819552625975387,0.025106184417142158,0.04199436239210496,0.043570246744239045,0.030988636008234247,0.032282834614929416,0.025196292121519262
SAT-110,0.0,0.0,0.007802200255517213,0.0,0.0,0.0,0.0,0.00017215312828884299,0.005160123641615403,0.0,0.010106919794100507
SAT-111,0.006690509462713802,0.0012666059955402417,0.003908102408606546,0.010129659624765064,0.0036525332254236298,0.0059756742499796,0.004554566338394674,0.003982939307891907,0.0023128076534043585,0.003538822702703972,0.004882893507842403
SAT-112,0.16009343791991007,0.12470729891032478,0.10459258255424736,0.03773766353329827,0.14587566797443408,0.03405286686383141,0.14289959197417176,0.07114314126494889,0.14102240076632125,0.11559582441157787,0.08972506767463816
SAT-113,0.05763402210459071,0.13703866537489812,0.010340645985743177,0.022101651088187377,0.14626975600981215,0.023105089558209085,0.15184029427187692,0.15453463486388114,0.008882560609157934,0.0066762963542301955,0.012689225957615891
SAT-114,0.005545373058312358,0.0,0.007531253787189706,0.0,0.005704492797867737,0.0006179731874499486,0.00534195408338092,0.00022174100266851357,0.006453390824771262,0.006535520979464019,0.007097656805922304
SAT-115,0.0012788521614877759,0.0017594004907167705,0.0007366179253989134,0.0,0.0,0.0006831011045210489,0.0,0.0008182778159254949,0.001316599362980425,0.0008848383248291443,0.0020705093489698898
SAT-121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029202374532614267,0.0,0.0
SAT-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002486065105495915
SAT-1308,0.0,0.0,0.0002291480430316258,7.134401811815774e-05,0.0,4.7748372930467544e-05,0.0,0.0,0.0007114826569105577,2.4883917297579087e-05,0.00018158060383240504
SAT-1309,0.002947388602324522,0.0,0.001652801476950749,0.023322387964720907,0.0,0.029016464665970562,0.0,0.002793083282390674,0.0025882577522583355,0.00025157939615306243,0.0032105495000861904
SAT-134,0.0,0.0,0.0,0.0,0.0,0.002042670986756988,0.0,0.011439019430698034,0.0,0.0,0.022910907728679642
SAT-1358,0.0005320346106077702,0.0,0.000256813700119869,0.0007844337829106384,0.00025552872849091845,0.0005610265839318859,0.00030038135465203637,0.0,0.00044263219914356073,0.0003532504004139589,0.0002632179691837848
SAT-1401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007604650884367679,0.0,0.0
SAT-141,0.24791599997356617,0.01872307157354935,0.0,0.0,0.29983339746307336,0.0,0.38024649107066505,0.0,0.01860060767708739,0.03836734429396175,0.011163672870835376
SAT-1462,0.008984155352515446,0.00045401813683548233,0.0074417130971460785,0.0,0.006216864863204382,0.0,0.007049404464813832,0.0003387743575083554,0.006057802212745586,0.00552614909565746,0.005341468126745181
SAT-1609,0.0,0.0,0.00047334578756953825,0.00013020997201788358,0.0,0.0004154315022712965,0.0,0.0,0.00020769664236292335,0.00020545689009018365,0.00026280984629919535
SAT-1610,0.0,0.0,0.00025397647937294075,0.0,0.0,0.00025620576946327404,0.0,0.0,0.0002887468687192923,0.0,9.587506720171357e-05
SAT-1611,0.0,0.003472109862307091,0.012089959628772419,0.00413236334362132,0.0,0.004513121213577941,0.0,0.0025679910854103497,0.0,0.0,0.012053026045582399
SAT-162,0.0,0.0,0.0,0.0,0.0,0.0,0.005440895472051502,0.0,0.0,0.0,0.0
SAT-176,0.0,0.0,0.00037105851649971876,0.0003601393267948226,0.0,0.00021861700247003763,0.0,0.0,0.0,0.0,0.0002194445082155631
SAT-179,0.0002584062508903218,0.0,0.0,0.0,0.0004921476503486102,0.0,0.0004883935753126423,0.0,0.0014963626121617783,0.0,0.00014465261904490846
SAT-18,0.00024288581317833576,0.0,0.00015030112221377622,0.00027268744255938543,0.0,0.0002989809273589037,0.0,0.0,0.00031267376342222254,0.00038966505537470865,0.00032760333746646643
SAT-180,0.0011065943677360743,0.0,0.0,0.0,0.004101161071402861,0.0,0.0031694402403651374,0.0,0.0,0.0,0.0
SAT-183,0.0,0.0,0.0,0.0020608523183896495,0.0,0.0030361077208310603,0.0,0.0,0.0,0.0,0.004172372781556653
SAT-185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010235844465547059,0.002385206310378898,0.0
SAT-19,0.001577736013729598,0.020190028376448618,0.0050940164087969215,0.0074188950182353134,0.0,0.00672273795747836,0.005940080497889799,0.027980874481358452,0.00873150158718359,0.012327160278584746,0.006793746881189755
SAT-194,0.0011567642455923134,0.013898379448198247,0.0037232121898758447,0.0005976218776272468,0.002647787216541055,0.001349707192499265,0.0015292308327085793,0.010500634220413436,0.0018577090824522947,0.0015893986355162552,0.0017996723487353975
SAT-195,0.0007972181272273051,0.0,0.0006353873535395564,0.0,0.0011789390085857573,0.0,0.0009651658261211242,0.0,0.0006289277290358027,0.0,0.0006885515596748028
SAT-198,0.0736029893091512,0.0694216546728296,0.006004833563449707,0.059010061982894636,0.056998962403513875,0.030469090825168577,0.0,0.05457836479145515,0.025591836825006698,0.022395822969514735,0.01801918703149686
SAT-20,0.0,0.0,0.0,0.0,0.0,0.00121507572100336,0.0,0.0,0.0,0.0,0.0011876790158415523
SAT-217,0.0,0.006450286726471145,0.05403010379238413,0.21605111867471416,0.0,0.23764483232575812,0.0,0.0043198600472119444,0.038529106613224194,0.07475834086401023,0.03798698763269319
SAT-22,0.0,0.024474235616863092,0.006072546519923953,0.007197810669325761,0.0,0.008479255448005792,0.0,0.008022456663268786,0.010063093042851223,0.021565278698704234,0.007238116458292102
SAT-23,0.0,0.0029425676877591223,0.0017404539076699926,0.0,0.0,0.0,0.0,0.001875760257417977,0.0015890464396237413,0.0017193371374154335,0.001227354235496024
SAT-230,0.06351470289631556,0.01584120894870014,0.03247553841269779,0.19154914914657226,0.06544315773955928,0.17827454738750254,0.0,0.01899371994610719,0.13890834081560902,0.06990041869598393,0.050874734014287645
SAT-2595,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.015246657180606417
SAT-27,0.0014145045810009388,0.0,0.0015396723068452868,0.0,0.0,0.0,0.0,0.0,0.0018955165948948457,0.0016364841633030856,0.0018462584996410839
SAT-28,0.0,0.0,0.0,0.0021225961235027953,0.0,0.0006741499635826286,0.0,0.0,0.00020794595192659933,0.0016429271147778612,0.0002841491548890242
SAT-3,0.0,0.0,0.024731776666637388,0.03183678265541033,0.0,0.02723704289687311,0.0,0.0,0.019959000829658586,0.018498926613228966,0.020703094683646124
SAT-31,0.013222968530759955,0.04866203100924829,0.047464238985642275,0.07452295346925865,0.0026975102601200793,0.0834980201924837,0.012158849782392796,0.08446191710077457,0.09496134000934058,0.09370148701559086,0.06446894969211928
SAT-35,0.0,0.0,0.0,0.0,0.0,0.0023041806498971824,0.0,0.0,0.025682075830909916,0.054244710217978054,0.00920927700259504
SAT-37,0.0027282333013918065,0.0,0.0020277991687532434,0.0,0.0,0.0,0.0,0.0,0.0038819589847781184,0.0021231730800827043,0.0009659311320546198
SAT-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042317977590542247
SAT-4,0.0056836515890559556,0.01196993643233031,0.04015741178915232,0.09808795561427128,0.0028366376311325377,0.10267719056509456,0.0026501031441143355,0.011545821242083677,0.010948455811996063,0.009840786934223699,0.04971264653187031
SAT-40,0.34849832755846455,0.5331582375865016,0.025726436067844565,0.016723035938304563,0.3522929369632261,0.018549868314919903,0.36086375179582475,0.6127836363449116,0.2383921555497909,0.25703188804433996,0.02813752972530713
SAT-42,0.00048668923897554004,0.0,0.0,0.0,0.0006266632085453763,0.0,0.0,0.0,0.00010147033079827545,0.0007445642865696784,0.0
SAT-46,0.0,0.026972339035395095,0.007568342104310741,0.002852486378381237,0.0,0.005952430741800494,0.0,0.015768458905882663,0.0066306395762570705,0.008963360145720176,0.007405780242880505
SAT-5,0.0007771053491950857,0.001534696626303147,0.0024077084343421093,0.00045293335710908913,0.0,0.0017587368045796626,0.0028466202707521683,0.0,0.0005610542233212397,0.0007346971723465828,0.0009728989943789926
SAT-51,0.0,0.0,0.0010457254271727806,0.0,0.0,0.0,0.0,0.0,0.005927684985350249,0.01930953239751353,0.0012242171782971653
SAT-52,0.0,0.0,0.012171757541458382,0.002082586019543758,0.0,0.00774038735365019,0.0,0.0,0.0,0.0,0.011646444849754165
SAT-54,0.0,0.007926699487879675,0.04028596743825217,0.0,0.0038735143197020715,0.010502304700011173,0.0,0.00783636159504399,0.028817405015723295,0.04830086808774779,0.046006800229583686
SAT-55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005178252444054327
SAT-56,0.0,0.0,0.030690187312730675,0.0,0.0,0.010411863043041703,0.0,0.0,0.023792792549591272,0.04894826581003642,0.03494756223035447
SAT-57,0.14833017709377794,0.01870313590440338,0.005263265190745062,0.005333868166233722,0.010521167628940715,0.006099313471971339,0.1353114678847592,0.013397836352057471,0.02834771642064137,0.0404251898020047,0.005681228725449569
SAT-59,0.0,0.0,0.0,0.0,0.0,0.00913587317492268,0.0,0.0,0.007489449039878738,0.010972595160859784,0.015707148152203792
SAT-6,0.38116088159439715,0.3800800009374523,0.4117572887641535,0.44913260072720734,0.4006470468943499,0.39659768085647557,0.3666734573275768,0.36392781262020435,0.35611521183385275,0.37139755283080217,0.4044555874011093
SAT-60,0.043579215943708206,0.0,0.024130415530536194,0.01119940825203438,0.02325853453835361,0.003509276016839132,0.01717874494628452,0.018445448251267944,0.05989780078394329,0.10149155130088919,0.015457621918199577
SAT-62,0.0,0.0011389419195506423,0.0,0.0056771578194243924,0.0,0.005592912884230984,0.0,0.013253726947662966,0.0,0.0,0.000986463537500695
SAT-63,0.030683551680197006,0.02859042198477915,0.030085805766233858,0.018246894269995022,0.03293083195282439,0.01891282187781743,0.02968196259880354,0.031057476622443538,0.024830907476235092,0.025110841765334697,0.024996847783713312
SAT-64,0.007670636881428493,0.002122211316019749,0.0,0.003707614291764552,0.013090163884293548,0.0010244546134318105,0.0,0.0010905194246913867,0.002020740540784404,0.011461508280773015,0.0004029919860952997
SAT-67,0.0,0.0,0.014598664630650121,0.0,0.0,0.00256471339797634,0.0,0.0,0.01564171704467005,0.008548060979061998,0.009825548091221013
SAT-69,0.01349503574947956,0.0031982172495187175,0.015005789219730257,0.0,0.005808287082788216,0.019891697087695066,0.012705400414776172,0.0017937757155623642,0.0034863686927766504,0.004240286751294587,0.017200077614896673
SAT-7,0.0,0.0,0.0005653170756521612,0.0,0.0,6.108181829093735e-05,0.0020609854907116245,0.0,0.0,0.0,0.00048695710024784637
SAT-73,0.0027160248082705096,0.01659303868915497,0.003363559908880124,0.013514412035409972,0.0060299863398801095,0.015145719488213362,0.0038735621417825736,0.02084212425162374,0.00289709486629959,0.0029250160429823806,0.00422089801908691
SAT-75,0.010171340684475425,0.008832640876356327,0.00996495587853629,0.008626198228779046,0.011684483313958638,0.003232343349666623,0.011849652312261788,0.004440663211849705,0.008477615379979183,0.010136125186963265,0.009770245387519812
SAT-79,0.0009889003707273566,0.0,0.0011762111322414879,0.0,0.0,0.0028993613927218265,0.0027733145820548403,0.0,0.003437185316524045,0.0,0.0017774740056642091
SAT-8,0.008230093256908242,0.005421525898640325,0.0028625695102824453,0.0032440913369517423,0.0079068133613579,0.006560635396190969,0.011661147679972072,0.005299992434523065,0.010136970137069778,0.005561185015962343,0.0037335633056340255
SAT-83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071993197751238575
SAT-85,0.33268946993441056,0.003260874347301468,0.007591513012137433,0.00441535932421613,0.3886380420923554,0.0032395440869221795,0.3044366090831673,0.0019955231400678774,0.35832462159231915,0.2660394240584401,0.008911081536531975
SAT-87,0.0,0.0,0.0,0.0,0.0,0.07891126914477152,0.0,0.0,0.06293622327477497,0.0,0.0
SAT-88,0.03499858146940984,0.005291359066833992,0.05127643521493313,0.0074487968416461605,0.034351963483306214,0.006619246422996002,0.028563268608924924,0.007981198093716493,0.08829054541637446,0.11398577559062373,0.04932925204291838
SAT-9,0.06922237025929033,0.0,0.10007011414667827,0.10336324291374442,0.0329998723168889,0.03212610101078371,0.04072820912396381,0.007153328540201776,0.027036841014256303,0.0,0.07018340261201751
SAT-90,0.0,0.0,0.0030062191043874194,0.0,0.0,0.0007637754363403304,0.0,0.0003769160253966183,0.0,0.0,0.0038031157113346536
SAT-92,0.004202186776175957,0.004459438118223558,0.012671270594567813,0.005972603245989655,0.006306609462882939,0.014253373401874492,0.003623636047771584,0.002062652602587968,0.003492741917175451,0.0034362140071136304,0.012004463017147913
SAT-93,0.002769829927717503,0.008598998183787463,0.0015246600971735916,0.003812366601328951,0.0038142845180910573,0.0063641457631343845,0.002965774927100845,0.006718793381466726,0.0031453090917634738,0.0025592081141261385,0.002850411223278853
SAT-97,0.0036380922943633244,0.011415101575498977,0.007592875571782715,0.0069739601705714055,0.006719741573428046,0.008929497378358197,0.0013904457579552844,0.0016903777626563709,0.007187777091566353,0.008136805711236162,0.008493662995294887
SAT-98,0.006951519535598747,0.005139963221063587,0.007538259218064885,0.0039241973234984216,0.008663363414877922,0.002608313271883693,0.006963161715602858,0.004743625400064978,0.0036093554265663043,0.0038944901720356327,0.007548751798463269
deep-0008,0.0004450601872375067,0.0012481797026273858,0.0005900821482944362,0.00010234892217617482,0.0008704054649515581,0.0002655536684489389,0.0,0.0007762067528695331,0.0010066209296852968,0.0,0.00045510912341806535
deep-0011,0.00011768894504025363,0.004594024678608961,0.0007970568597768933,0.0010798562744007373,7.505121670065142e-05,0.0009878576712872673,0.0,0.002924154260796449,0.0015490426529051382,0.0015972433935332526,0.0008481425765188035
deep-0018,0.0018935525062660427,0.008909170920761753,0.012698165492847002,0.003921626180821905,0.001081205871173534,0.004152662538011416,0.0011757620713428762,0.007020345450509634,0.010361426125238804,0.007584772361099965,0.01329966316671492
deep-0019,0.0004236515713816148,0.0,0.00040741375604694393,9.38836053428627e-05,0.00028490083142579284,0.0,0.0005558538121176769,0.002207269851057635,0.0004991576247631162,0.0003927305318923662,0.00044709790739494275
deep-0029,0.00011060122924479626,0.006057548004867375,0.0031091219438263416,0.001320148499085213,0.0,0.0009649818265713243,0.00020059078234087942,0.0012765163271515857,0.000671420052257367,0.0005850795725384177,0.002715623424716053
deep-0035,0.021565417561610286,0.024688718177356312,0.02110543216892075,0.004825501830928893,0.018923510826123174,0.0034537206105985903,0.01802055143732193,0.010977443746730268,0.013623916252528649,0.01376338311243904,0.019934415847625137
deep-0036,0.0,0.0,0.00041835705437528455,0.00010526554295167451,0.0,0.00011011457028488848,0.0,9.020767333223617e-05,7.969188049976577e-05,0.000206056256830055,0.0004062744348029074
deep-0044,0.015656498332652393,0.057448267511088856,0.015544829315941018,0.001600235351450943,0.01496569911481072,0.0019908985607781865,0.014867270630307128,0.08356809258243011,0.02566545573804517,0.02732132593119922,0.01659307142872616
deep-0045,4.068851306916732e-06,0.0,0.0011234734425374395,0.000354974726805293,0.0,0.00023549451071068467,0.0001329776685361038,0.0,0.0009024451780552691,0.0008487261453796471,0.0011006792580116566
deep-0047,0.00013663668757065534,0.0,0.0,0.0,0.000272812921614252,4.548044411101402e-05,0.0,0.00045756239783463883,0.0,0.0,7.156121123669529e-05
deep-0058,0.00018824366403388907,0.0023426507464857278,0.0,0.0,0.0001747123964251973,2.974841273730111e-06,6.023193255642284e-05,0.002519953113435373,0.0002520173699227372,0.00043301838079826035,4.09798922443629e-05
deep-0064,0.0005602451612779264,0.0,0.00048509216321224234,0.0015446765055867346,0.0003994811658922101,0.0011484883273045017,0.000339639355153764,0.0,0.001226329127952721,0.0010629923847351806,0.00036206872566621137
deep-0077,0.0,0.031151066522922422,0.004441770430747408,0.002052261362306463,0.0,0.0011698193245617944,0.0,0.016501814321004966,0.00022748175694383544,0.0008201068568181894,0.002877385190683899
deep-0081,0.00022311976832131825,0.0,0.0015736792327916266,0.00012607323979465127,0.00016975122785676107,6.773990971013982e-05,0.000655403490900339,0.0,0.0024183072505166393,0.0028094672029495295,0.00212480031895598
deep-0093,0.0008002295124196399,0.005485429429942181,0.0008463913577243209,0.00019948214378190108,0.000510272132948379,0.0009560652281773226,0.000981117775878854,0.007301187762008139,0.001151076475763037,0.0008670318343223302,0.0010684110000637557
deep-0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1738656082083797e-05
deep-0096,8.465587099425912e-05,8.287528780292267e-05,0.0,8.049309497817961e-05,0.0,2.0621333476168935e-05,0.0,4.715486973193495e-05,0.0,0.00042227490367701857,2.6014875129124923e-05
deep-0101,0.0,0.008993105469090299,0.021725401325445967,0.00029651213379348776,0.0,0.000686071402179442,0.0,0.0028212150349351942,0.00042431926521672015,0.0001342679396541273,0.019404807061384914
