bin,ERR598944,ERR598958,ERR598964,ERR598985,ERR599047,ERR599166
NAT-1,0.0016848009292470085,0.0008929384561014768,0.0014855894996901394,0.0014079028260379292,0.0011740796350309722,0.0019561155922571114
NAT-10,0.002295476805414733,0.0030014825028416734,0.0020529341617455104,0.002036342201398877,0.002734799155380969,0.0017957702875449164
NAT-101,0.00044271269896030023,0.0,0.00039595991790979904,0.0005352839317000884,0.0004776720957986397,0.0005083936160463394
NAT-111,0.003157882477363795,0.001780422525283706,0.0035247770296262275,0.002267868535717807,0.004559689490160925,0.0024032241920628845
NAT-113,0.00043799050018692576,0.0001918668621038289,0.00042819008996263435,0.0007605511598151915,0.00042975859496038665,0.000303151702710671
NAT-116,0.010480615567889668,0.01426179806872234,0.013323158611607041,0.01591825754698107,0.011429372923855636,0.009743251353746072
NAT-117,0.0030459898515574233,0.0,0.007671566423814859,0.000504805963250859,0.0027940311646575487,0.0
NAT-121,0.0031242889291895606,0.005274468428383125,0.00281797967113628,0.07499659305614506,0.01424629004212098,0.03372886476250422
NAT-123,0.004088681233182519,0.0,0.003342964674157694,0.0,0.0035955949939149114,0.0
NAT-125,0.008687729652951844,0.009986626651725363,0.00961207924745052,0.0630383850176929,0.006927061003287666,0.020484944837779236
NAT-127,0.0,0.00625349401023902,0.0,0.003419602646225481,0.0118360371483945,0.0033767583614193867
NAT-129,0.0780135769580938,0.0717605169414901,0.16591283456922065,0.050150903012327726,0.0644279577876248,0.07687447814439048
NAT-130,0.0039043488404333047,0.0,0.0,0.002425668491685221,0.003991067304277644,0.0008851824687975983
NAT-131,0.000996348089206835,0.0,0.0,0.0,0.0007280382383243342,0.0
NAT-133,0.013085549381785107,0.01929112986406606,0.04328053524201175,0.030488670916759796,0.019254836157196385,0.10307255695091364
NAT-134,0.01155258445411546,0.027452349039757268,0.042391957954505635,0.02170733498583555,0.014473522670023546,0.021868183388471334
NAT-15,0.004711826851379524,0.004369452208676417,0.004214405252967352,0.004742694651733175,0.004389462120868593,0.004620803578538975
