bin,ERR598955,ERR598963,ERR598968,ERR598976,ERR598983,ERR599003,ERR599029,ERR599078,ERR599123,ERR599136,ERR599170
NAT-1,1108.7520987594096,12799.844607046332,59960.97084480123,2151.6439976848164,40782.75386480394,220.56201593905033,938.1208380613022,9109.277888808889,12524.173152864387,9987.474601124388,8097.379776373063
NAT-10,15155.69148640268,59470.34157679951,139300.34221941754,69916.05142067392,38141.69752371688,2188.5863799607932,1381348.8689727702,126433.57104482476,74770.68416160732,762138.4128778214,29323.134290414695
NAT-100,5910.717940036555,13361.58840835815,33728.67149750837,1571.9519074585075,67958.00458804416,770.8206745771616,14605.948994897104,15454.20921377246,8707.05704675073,17520.403060746987,6242.661967023214
NAT-101,2136.575799418512,9872.626683945562,23396.918204720536,2228.099268431103,73377.7730880997,401.3401046500181,612.0240831893635,7330.772647798133,3940.4372825605087,374.7920960493389,5256.098427294252
NAT-102,678823.0004491352,433093.1979148162,239330.92665714165,552994.8263007208,332645.53255685116,105741.73338671534,53467.383658237035,2242886.8205496445,243793.7676940626,57076.72284549758,1141522.8048479636
NAT-108,12477332.503395472,202842.32237838046,77650.67036060974,1698682.255407445,220912.42897572526,2101146.0154676824,8198507.410496095,399980.659358985,98898.55366946022,319853.03121754114,958058.6835493996
NAT-109,11693169.257709235,114254.53015485332,149365.57380782836,687022.0070364324,53924.681568219734,1892510.6860765845,1323383.5892144952,84418.83125665336,425174.985875871,233232.27927027317,290656.8506844011
NAT-11,148838.83465930182,7038417.066278179,2982098.125523188,8447981.30597085,867827.1519698704,24882.502062155985,112825.02502951738,1612646.519623557,5226778.871414368,472433.87568048283,8650683.301136514
NAT-111,9371.67644409334,281115.6901607233,519160.25911634805,132336.76371729805,118957.17611758554,1106.6497094649503,2971822.522501126,93886.7344882121,542387.1324677098,592979.0490715194,118897.33973024259
NAT-113,19047.225628678196,57049.63122242318,72557.59327072154,39893.66377755317,25570.492219147898,3135.606971479484,113953.76730086927,23999.758213604924,56424.16231805541,227609.12678954823,44700.69820382222
NAT-116,8082.1194739261155,28882.22449537308,27401.696565860435,36145.86241776459,17315.289234422227,4568.4550806936695,63373.96242260482,83093.49305920472,17188.205451002807,113925.66859151301,16402.7993163187
NAT-117,1254.1384101475335,142310.48380381442,324831.70367398474,105249.12483225879,66198.76055467536,285.07907076485196,315853.8370689702,139668.57699126407,105846.40942376679,1311460.6069934191,77002.60041000211
NAT-118,32889.93175649845,205775.12970785095,291334.576709378,446266.4916310557,2343855.4737891518,5616.056662920937,99466.65348489006,3784000.273767631,296178.2333795731,180643.6346542794,332234.13059432944
NAT-119,9021.859732781038,4788738.935443322,2570743.154390436,251638.97198721787,7488620.953330364,1988.8070439314968,22527.0997403673,195703.61405110423,708289.2010004261,123738.27007096032,236780.8339060845
NAT-12,4571944.885331264,11039753.180422777,7657581.313108114,5607141.609356833,2202682.357371245,656499.3634030392,39568420.88205653,6874474.044550576,8901496.138546731,17906930.23442078,4583045.450724958
