bin,ERR599017,ERR599027,ERR599040,ERR599046,ERR599056,ERR599101,ERR599103,ERR599122,ERR599133,ERR599137,ERR599148
SAT-1,819532.7543563321,143653.38340458192,5349027.215875001,270563.2144094722,375173.8047013024,1845892.5275941538,384701.10066348244,639556.7085377373,1465774.066411694,595083.9347781924,30683435.62552263
SAT-10,917721.9719827214,36221.83333399694,4104479.102432397,2874559.7031316166,532909.9292795818,20870804.111687575,543533.5843428662,155554.59039999382,3719293.895856475,1556483.7531598222,24800770.786585364
SAT-101,181746.67513323665,22091.691748065467,120718.9122896733,35398.98166915411,101285.39967305485,257997.0981561864,103160.367122158,122901.35317791956,207075.07601371733,79212.82008254644,720864.1256436083
SAT-103,13657.078977315467,126923.17909625685,4678.009561951631,251052.2231467344,6178.226294918021,1917837.1057781468,6547.749255903822,734780.180427527,18965.093599074276,6733.514448252023,18773.04712706863
SAT-104,7533.480526705949,58810.11103764342,2218.12614303328,2621.9774409384067,3473.7452914939836,20335.89398989035,4319.629182569457,344813.9553018614,18569.22357616332,7605.834697057226,11705.985707047515
SAT-105,18010.720662277512,28968.695687406598,48254.99948323558,144885.9748599641,8349.831676036029,1103110.7011721258,8929.600034630696,181337.41547668548,23285.123724390258,8648.844374849119,306036.8288958231
SAT-106,1644.304171281712,6292.662423332411,2630.188383689503,2049.096107904826,712.9514298291749,11826.288023068499,1014.022898698876,35363.34374324102,6392.239138224846,1584.6282324369224,13515.51071449159
SAT-107,135131.66586162194,21427.693377528773,303644.61322164105,499675.25256545685,71524.8627038912,3824342.7767322804,73667.3823558119,131635.06770514962,368176.1341810268,143045.98545273347,1866318.1542934396
SAT-108,33743.90860756109,9319.35921893103,57847.146934444165,22648.557336093316,14274.97545203447,145406.40471162516,14245.693035741831,42427.47542373724,57739.199893861114,23087.127291148794,321499.90447287046
SAT-109,90403.26634794327,44763.227667436164,194311.6798038178,30528.219223268134,46289.73991517182,222848.85731776064,46356.93652599486,201113.64184231937,167129.17051723695,70168.20618674613,1181962.3594340635
SAT-110,3832.924849555829,1169.651041189731,8590.456875854847,6689.761029851658,1945.6853535711034,47443.003153370984,1866.2916579525572,9636.893753939106,8463.765038855094,3225.51976144942,50821.77633927696
SAT-111,36371.589767976344,18903.053394683273,152795.06463076724,18440.02586264834,19119.041840546102,126351.58020744972,19709.631762957,88131.26172091081,27174.608278496988,11087.406405741864,914588.8954848257
SAT-112,25810.238173281883,10511.672470155861,37098.48985325878,8258.120011629799,12693.373026812742,70561.28013835747,12537.135546769181,54776.64589971436,59838.51278016188,24612.001899981948,224932.27445782753
SAT-113,39472.053967719396,12118.873350290243,408671.930226535,187393.20463106828,7251.358410746195,1196241.5577523953,8455.195339354006,53249.8922646908,736834.1941064639,308814.077339279,2277970.71190754
SAT-114,881149.4274333746,40577.90512923268,124696.38431328037,7129.396177572928,489322.20929955214,51142.308121512855,486319.1474383725,222045.5428389788,6791790.441860475,2799969.5240979576,769201.8140774883
SAT-115,158423.44388350364,59656.89746591077,77655.52234566619,14521.910157406224,79777.19377047077,92048.76452490858,75472.62097704479,282569.4292817068,1536879.5736713326,637698.8224160401,434553.90851150337
SAT-116,1950551.69553069,4049.022945943556,21345.427700152144,313583.544306819,1144075.1739532403,2546605.5112931747,1153483.8426867495,14604.159904381431,6560502.956144979,2689138.0616547326,123213.48793594942
SAT-117,102.5933539766045,2838.989934521234,386.5838527313981,226.98562600916472,14.96376811594203,462.12341135962015,88.81562228727093,16298.028691284231,2799.968402489039,1162.3764054038816,970.7579087297336
SAT-12,62784.37086422887,2558.725003544115,8616456.584337274,8812603.608426772,35980.94190143773,61373985.34206056,35525.940232041576,10955.28563542255,23808.82437674835,10015.46711938719,50854724.85187541
SAT-121,605.7436454737907,1801.0110377479402,1334.459202604234,2469.968111886612,368.99875286899413,17614.44651330433,301.26214461063296,8169.0647791588535,22890.40247510146,9574.875144921207,9063.29146171532
