bin,ERR594327,ERR594330,ERR594334,ERR598966,ERR599102,ERR599143,ERR599158,ERR598949,ERR598974,ERR599028,ERR599082,ERR599145,ERR594290,ERR594312,ERR594345,ERR594346,ERR599031,ERR599037,ERR599062,ERR599109,ERR599167,ERR599172
ARS-1,0.0,0.009205909805025394,0.021941219999541677,0.022433008540391413,0.020278202060327495,0.02159016885766975,0.020560113728773317,0.03090104731867612,0.016423526308472512,0.023115776674085254,0.020594800196321518,0.02298630572190656,0.01614353944655025,0.014109984023029688,0.01583478493503095,0.015935308938116368,0.0157807556693122,0.01727887273673886,0.015867568812891857,0.01709069042299807,0.017142240660374796,0.017082733581756607
ARS-100,0.007562119626416892,0.015540331420139998,0.013603590912565558,0.014474504113871621,0.014271531443083367,0.01396410549021089,0.014570163234313947,0.014416620461458383,0.014823982410170928,0.015126678682306811,0.01148054277770239,0.009881388443850777,0.016791710055156922,0.0,0.01313290462721686,0.0,0.017932247865355924,0.0,0.007103189055296806,0.028349071030081986,0.02380945387666814,0.0
ARS-1004,0.033882079495594714,0.04426056738471547,0.043454239655779006,0.03592853239594034,0.028553065418135848,0.03477697044921175,0.029343766798303892,0.020817530561682687,0.03392111231633255,0.03559311548698279,0.023598100702480154,0.024849926395058758,0.05594491053972282,0.03826940784621022,0.04147555644022728,0.05073496870563094,0.0,0.05191953812379835,0.043927219900591445,0.03096219044120525,0.013035275114369206,0.19417397184988017
ARS-1009,0.0384487226297343,0.03166148514653545,0.022500261409104796,0.03191270157137004,0.032179739394117855,0.03128412861037807,0.03128531027636131,0.029762231891154442,0.032889438586076465,0.03193151281215038,0.032824818232864296,0.0317898106382148,0.031248045207252318,0.025924949115963873,0.03435999892297116,0.05892256001635474,0.03958687296792278,0.02913109805385811,0.025681424017170267,0.01626604848149155,0.014510236783322574,0.0
ARS-1012,0.03168546722113246,0.01469444396325489,0.026539933089277656,0.019347696057646163,0.01877833377702594,0.019149747890942228,0.018722233544513973,0.0219914847293462,0.018862967747078664,0.0189806758961208,0.01969894050964574,0.019863880225723055,0.011709898466273565,0.025295101861084468,0.011302912370004177,0.02214709799193697,0.008099553036324304,0.03610930220428961,0.010549072835322408,0.011132593935572893,0.012865320237879693,0.021219982187718638
ARS-1019,0.020961151334288223,0.01741939520050924,0.02184773009772764,0.03335953474454887,0.03785052149740053,0.035008912517213754,0.037809002236857694,0.044395008199523384,0.03250167409722021,0.034066323876257264,0.044177699299645344,0.03753463953030369,0.041426519173254184,0.03794819975319344,0.02800763456791179,0.0318461190227252,0.03093264475092432,0.015178414994171354,0.050858796570065874,0.027052543180175914,0.027923581584760486,0.0372008594685597
ARS-102,0.0,0.0,0.0,0.0,0.04347410388493148,0.0,0.0,0.0,0.010169248644650167,0.0,0.0,0.0,0.007923014574774716,0.006036737147623391,0.007489560829736459,0.007457537100184208,0.007720564814649411,0.007844063733264475,0.007580196325340823,0.0080537131258279,0.007923141673092642,0.007637734496739756
ARS-1030,0.013241834016990209,0.010615551799506618,0.012179948253367165,0.019661757097405155,0.017462958654280727,0.017765033445815735,0.018282210388539794,0.017622980685107727,0.017637975362611833,0.017926695391515892,0.016894920934071203,0.017824114870513857,0.01082435574448609,0.012363567775837756,0.014882895762836489,0.009433430681746513,0.0023384520809773546,0.0023747831043517405,0.00019679662025706308,0.0017582169951870885,0.0004969338560475524,0.0014935807938761358
ARS-1032,0.0,0.0,0.0,0.0,0.0038274255327921274,0.0,0.0,0.0,0.00678018490497713,0.004096298822603244,0.0,0.0,0.008281953269696345,0.003602709913454543,0.008766187286537512,0.009675454052696507,0.008397155992947391,0.008962510307101068,0.008869595825539053,0.009196703096432704,0.009053168701469605,0.008622004354202776
ARS-1034,0.012876370917551888,0.030163066314882338,0.050551262168147176,0.01885357782294724,0.013487324478127085,0.01804970408231004,0.014007960308921884,0.0131880327820932,0.015470247281053362,0.015208013553519866,0.012759275178308936,0.01381682088935337,0.026995703735981473,0.018344954972407342,0.030063941718681705,0.022923286487746084,0.0,0.0017539522700850527,0.010815078514783784,0.004753135181052678,0.011780878216325837,0.0
ARS-1036,0.02773388013644089,0.022575376805099634,0.01935644975527628,0.0,0.0036454396701248557,0.011409429652757536,0.0,0.020595599855030247,0.013174198919267827,0.005840412582423813,0.02357105296582235,0.02028340418594396,0.01816167127247122,0.023354278820573636,0.015508966423799895,0.024054270136437895,0.015797267079862776,0.020936050427584108,0.016742015318897352,0.020181932871283025,0.021195035721846466,0.018979402477201448
ARS-1037,0.013043812539630615,0.013099598696096037,0.012836232049269196,0.00879927294575326,0.006433274744252441,0.012052460072182154,0.007881533490467335,0.013152617919195368,0.008869321542139763,0.0027914537892627187,0.012221817558786562,0.008731396557901963,0.0067271921316121005,0.012412585933882942,0.005876699423531936,0.0130076832593853,0.00217094116214825,0.011249130262731057,0.008437996229063448,0.014770769651888994,0.010898865778407449,0.013130451840818092
ARS-104,0.026782072685713306,0.0639479236811253,0.029879078422242206,0.0,0.0,0.007717772977110954,0.0,0.0,0.04907245075344518,0.0,0.0022045194832438046,0.0037423393078544454,0.05352208305832889,0.03896168046791069,0.053351060750015736,0.050046832243717,0.06264210767111354,0.05336109356669425,0.0580459770656511,0.05018174611044021,0.054622622870057584,0.054739690077812944
ARS-11,0.012643406420289022,0.012645771579479615,0.0,0.0,0.012132353313700339,0.0,0.014866381421295692,0.012939647001758512,0.0,0.0,0.012273486963065497,0.0015555840126052914,0.00792509748737049,0.012879712728484509,0.009454310280845441,0.009948758061144685,0.004219563405650402,0.011693297242938123,0.002765958235080581,0.011985607024313548,0.013042633180973297,0.010942119897655716
ARS-112,0.01801726413777417,0.015966687887822555,0.016805493141205923,0.015502241324339036,0.014941765740591313,0.015936647710150506,0.01610277284598326,0.01781767943647419,0.0194277273520197,0.015530855629721917,0.018097887546597535,0.017244339821159096,0.01720494201596428,0.016799850828840723,0.017017214006526955,0.017214238165356915,0.01811330710266048,0.013674807800415802,0.014492192106361651,0.01377627271002581,0.01736915239046779,0.021483208931169947
ARS-1134,0.008318527391991723,0.007011162960026165,0.009715774402697244,0.011369834584219715,0.011931769502124706,0.011572495779343873,0.01173768141081412,0.011824256862282254,0.010825621759352939,0.010877780422615288,0.01145514459834453,0.012193573751299603,0.02186886608448256,0.01330535236320427,0.009457555633333286,0.009742516910659674,0.0,0.0,0.006491521873571281,0.005156340508634629,0.004402732959817513,0.0
ARS-115,0.003820697999299769,0.024314615584141438,0.0,0.006856262939927553,0.023366880437475777,0.013609672452777524,0.03510804197333004,0.02139110871766181,0.017828685408249303,0.008589957538365812,0.019057988548999746,0.018612166136909452,0.020065053847102235,0.0161535473028662,0.01871273246415876,0.0213758280144309,0.017549557433764885,0.020819341523847387,0.019352680476661662,0.021408371427424966,0.021246071008640188,0.023020963882714247
ARS-1215,0.0,0.0,0.0,0.0,0.008168186179875815,0.0,0.01407228846947574,0.0,0.01081501153719475,0.0,0.0,0.0,0.010967396279272046,0.013744566377051006,0.011142326506254158,0.010795018980184479,0.010814557374170754,0.010869576877755643,0.010715644319910306,0.011173269868103726,0.010989529498117956,0.011131295878346553
ARS-123,0.017949112655652966,0.013268961654960781,0.0,0.013169989960129505,0.018717284279601714,0.020006885083640683,0.017466937939706544,0.010865349137182899,0.018683586218336528,0.01742374633348891,0.01142667895619486,0.015362786250895839,0.04957766164323253,0.0,0.011357822022949752,0.0,0.0,0.0,0.0,0.0,0.045032394480163156,0.0
ARS-125,0.0,0.0,0.0,0.0,0.03302234617398768,0.0,0.0,0.0,0.03457955855869034,0.0,0.0,0.0,0.011900377026411628,0.02389603258891751,0.011624626122392488,0.027241332171655343,0.032597753498045993,0.013351910288191483,0.03216103169970518,0.017318405342597685,0.01941842316707613,0.01411252794018112
ARS-1297,0.03191844241336858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04976965346225011,0.0,0.0,0.0,0.01734848063465573,0.010964064556596782,0.006600110952051845,0.01597094553799423,0.01836078395434739,0.015844979523088516,0.0156727761391041,0.014360081215657154,0.01334550507067615,0.015239158032497662
ARS-13,0.0110610971749054,0.01493799343024664,0.0,0.0,0.013780735278413425,0.0,0.01087089479956945,0.011509284253615859,0.0,0.0,0.01203337688768192,0.010278957813307028,0.009585018124880641,0.010748567819134318,0.008843110488369433,0.010181131433958067,0.018999729166553018,0.01047767654483526,0.006534461905813404,0.010918129649168627,0.011016943362863553,0.010927397875113877
ARS-14,0.018944352676029227,0.01771608587753428,0.0,0.021478577540379303,0.01220140895097834,0.0,0.024216056996611477,0.02069570267479721,0.0,0.0,0.01586022041783176,0.015879619772889254,0.02849884688448406,0.0156946778732619,0.0077482907529076335,0.015241510991941085,0.0,0.01581079195519457,0.0,0.012853389229844967,0.01417466569003332,0.014752726660930447
ARS-1426,0.028820359598932626,0.0,0.0,0.0,0.009751301802598717,0.0,0.008368879873438406,0.0,0.009350848821559912,0.0,0.0,0.0,0.00999499588570874,0.008043247713312565,0.009282583763491399,0.008718829791976078,0.0096148416528289,0.00939624293426037,0.009352646363352349,0.009436374301101905,0.009439271171271277,0.009528075901479065
ARS-16,0.18194252630296723,0.0,0.07752945998085707,0.0,0.011830021405053062,0.0,0.00409671128045854,0.0,0.020184102965259708,0.0,0.0,0.0,0.016726138985207147,0.020546662719214574,0.015700456481639022,0.020721531568002056,0.018647166221430204,0.027368307693830148,0.01788579805339206,0.02583770962848098,0.026165701946193075,0.027757818839222775
ARS-17,0.0,0.0,0.0,0.0,0.009919167321722282,0.0,0.0030037408722645817,0.0,0.021928808796799343,0.0,0.0,0.0005429021744404323,0.018766157915006944,0.012342791358377249,0.02088352738675185,0.01825204198719843,0.021402503029411206,0.02096068804750264,0.021756848445354034,0.02107715397803161,0.02096688065574684,0.02198931303411255
ARS-18,0.051140096541798914,0.034191294480335796,0.18285856525978533,0.05322515264421273,0.0,0.0035218686231661086,0.01252273032626474,0.07130534493577427,0.07755350590228294,0.003214996185098517,0.08059696451957706,0.07030046392829857,0.0645760866299502,0.046088571593591324,0.06371338159473774,0.06773165110484394,0.061092723309042016,0.0692614069926323,0.07000487215269831,0.06866028987464186,0.07535886918836039,0.06306108973582819
ARS-24,0.019484573625096514,0.011728861893199221,0.010038097051479188,0.021112062125711782,0.017337182470309173,0.031248859507102725,0.007116427053579548,0.017081486899389303,0.021137953558080277,0.02084554253785426,0.01713788916279208,0.01859405573726064,0.0223388153769726,0.016619168780172895,0.02156914568499949,0.01956413003549807,0.022606335819137627,0.021194087190050382,0.021697678146107412,0.021120756973889494,0.02074282374083737,0.021382505697124153
ARS-27,0.0,0.0,0.0,0.0,0.012218216518639722,0.0,0.0,0.0,0.020756403849531407,0.0,0.0,0.0,0.023521754631614992,0.017677008229274586,0.023339362232086512,0.020218996569835168,0.021226717657306805,0.021348937130301452,0.02137208337274766,0.021870151359278125,0.021616610373872896,0.021509788797928482
ARS-28,0.0,0.01368205554323689,0.0,0.0,0.008531970763293746,0.0041683093903357475,0.009067497779815303,0.02224872755055612,0.0,0.000780834409159911,0.023449749250304623,0.01658731204644604,0.032549291529494775,0.0,0.02048584347028292,0.05073466886561359,0.04483264950642788,0.09467579318886908,0.02790663921624038,0.047934107083047385,0.08209741681739693,0.044506998727947555
ARS-29,0.0,0.00878615326228584,0.0,0.0,0.009217803446557003,0.0,0.002251773232902013,0.0,0.006178396001614912,0.0,0.0,0.0019917797093387405,0.002504106502967724,0.007916954283074722,0.00236865239997294,0.010714834854701743,0.005786643627284812,0.012582909233950541,0.006640262945956944,0.012745148564909353,0.012446571052737759,0.01273979604980992
ARS-3,0.021610163807182888,0.020976587784239175,0.016575271407815204,0.019974802315152473,0.02129700133584938,0.019279341351671347,0.016686025891050175,0.027294029423785716,0.02144525483315326,0.02695322970530373,0.030096275520874842,0.021432842298859004,0.022009048341953465,0.021723484423219305,0.022140928280203052,0.01961673540525464,0.020722210049126367,0.02148365141243982,0.02292738366767978,0.02301281290983704,0.019292201505386512,0.023994730993342
