bin,ERR598944,ERR598958,ERR598964,ERR598985,ERR599047,ERR599166
NAT-1,0.001684800929247007,0.0008929384561014774,0.0014855894996901454,0.0014079028260379279,0.0011740796350309726,0.001956115592257108
NAT-10,0.0022954768054147335,0.00300148250284167,0.0020529341617455065,0.0020363422013988807,0.002734799155380967,0.0017957702875449173
NAT-101,0.0004427126989603006,0.0,0.0003959599179097993,0.0005352839317000894,0.0004776720957986391,0.0005083936160463405
NAT-111,0.0031578824773638003,0.0017804225252837055,0.003524777029626223,0.0022678685357178058,0.004559689490160925,0.0024032241920628845
NAT-113,0.00043799050018692636,0.0001918668621038291,0.00042819008996263457,0.0007605511598151917,0.0004297585949603862,0.00030315170271067143
NAT-116,0.010480615567889647,0.014261798068722372,0.013323158611607055,0.0159182575469811,0.011429372923855641,0.009743251353746058
NAT-117,0.0030459898515574142,0.0,0.00767156642381486,0.0005048059632508587,0.0027940311646575474,0.0
NAT-121,0.0031242889291895593,0.005274468428383122,0.00281797967113628,0.07499659305614517,0.014246290042120984,0.0337288647625042
NAT-123,0.004088681233182507,0.0,0.0033429646741576944,0.0,0.0035955949939149114,0.0
NAT-125,0.008687729652951845,0.009986626651725365,0.009612079247450523,0.06303838501769286,0.006927061003287665,0.020484944837779236
NAT-127,0.0,0.0062534940102390215,0.0,0.003419602646225479,0.011836037148394499,0.0033767583614193876
NAT-129,0.07801357695809384,0.07176051694149015,0.16591283456922068,0.0501509030123277,0.06442795778762482,0.07687447814439044
NAT-130,0.0039043488404333047,0.0,0.0,0.0024256684916852188,0.003991067304277644,0.0008851824687975985
NAT-131,0.000996348089206834,0.0,0.0,0.0,0.0007280382383243333,0.0
NAT-133,0.013085549381785114,0.019291129864066052,0.04328053524201174,0.03048867091675981,0.01925483615719639,0.10307255695091362
NAT-134,0.011552584454115458,0.02745234903975726,0.04239195795450562,0.021707334985835568,0.014473522670023544,0.021868183388471327
NAT-15,0.004711826851379538,0.004369452208676396,0.0042144052529673355,0.004742694651733176,0.004389462120868612,0.0046208035785389725
NAT-157,0.028872817169301578,0.022275749159112866,0.028625433114652588,0.11125197994857033,0.03454944268030586,0.06890328444043732
NAT-158,0.0003228698112624367,0.0,0.0,0.0,0.00020010370188063895,0.00017083019599532467
NAT-16,0.0002648322141299616,0.0,0.0003941786971646272,0.0003895292699673766,0.0006391667752536048,0.0011680751888288768
NAT-167,0.00965677627021447,0.009685274991966423,0.009773983195008312,0.01296353985830501,0.011089015376829492,0.01365388272793082
NAT-169,0.007715669181532012,0.006937999933888192,0.007855443271017625,0.0072515918516090905,0.007829838813312385,0.008930439306312184
NAT-17,0.02467658359783837,0.024551425004846472,0.03214741101059803,0.019449067571479406,0.02524128473382304,0.044642012488790114
NAT-170,0.004833411320927768,0.004581718226524922,0.003539634165618199,0.0018941110019508273,0.003478749868032988,0.006197182757063049
NAT-173,0.004207093213644502,0.003758321076827761,0.0037056316446155975,0.0087556510130639,0.0036272163951029533,0.004066535766337832
NAT-176,0.0,0.0,0.0,0.0008714376596190316,0.0019354268116216892,0.0035564328095784377
NAT-20,0.0005652920766980521,0.0004593179065591061,0.00037363191210347524,0.0,0.0004434283622849273,0.0002735437675340768
NAT-201,0.0033447856693494373,0.0031186848963931295,0.00336081725208642,0.0026410284786955104,0.003516203195570863,0.003288133749799181
NAT-209,0.0016151848418684603,0.0021679933057892615,0.0021786613412468135,0.0029110640819218075,0.002570476070814432,0.003497532461343894
NAT-21,0.003291444996360905,0.0015964030102734467,0.006623834557382765,0.00927388617256142,0.0056258031314471695,0.0031436311915891964
NAT-212,0.026728860862351163,0.01809081234134143,0.018650987117016567,0.013614909642297947,0.012537319214199831,0.01599802467368183
NAT-22,0.0,0.0,0.0,0.003226611974518764,0.006435641908475885,0.0051966370377198945
NAT-23,0.0007205717561767472,0.0,0.0017009034966926184,0.00122552478847245,0.002481416860156739,0.0
NAT-239,0.0025313597625791886,0.0020591162179453165,0.002078016883055276,0.0016027947921005423,0.004094461307790051,0.0
NAT-24,0.023063425001364032,0.020307355841339962,0.020025390136626676,0.019847990877566002,0.04431010703335134,0.02186068118392886
NAT-253,0.005195950064553972,0.005804171842232124,0.00629286381992498,0.00483004315069823,0.005402770546769687,0.0058842202905531535
NAT-26,0.007845288942301019,0.014675708476370416,0.010567314786824301,0.012323170080736577,0.01741250628499323,0.016618361450347476
NAT-276,0.014109979101026146,0.014550117994037897,0.011007568471243186,0.006868345153095668,0.0139781425514578,0.023659408344753767
NAT-28,0.003376104650202042,0.0011019322138627102,0.11750887416822003,0.018488810830379957,0.03890042545706395,0.03618523175882793
NAT-290,0.0,0.0,0.0,0.00010504034592575546,0.0,0.0
NAT-291,0.0023413509563427457,0.0017330171504864114,0.0035361342777787425,0.006977814062144239,0.002771523951888512,0.0015098095223711483
NAT-3,0.00338429737110431,0.003228029495337583,0.004518176519926639,0.002286019419330583,0.003390979824558142,0.006013952436633705
NAT-30,0.0021360620469382226,0.11425932144100955,0.023016129311775015,0.026532875268447054,0.0644127753331297,0.03322106031487596
NAT-32,0.0,0.04949338528032304,0.0,0.003929322450595848,0.0,0.1253003431995791
NAT-33,0.0038690451177918134,0.0006862195432243806,0.0028699618562698296,0.004666507945199168,0.0012526731630747173,0.0025525619992659886
NAT-4,0.10155471256291117,0.0787137000774689,0.08000851131189637,0.12835634598127324,0.039148024565666864,0.09566908406856328
NAT-46,0.007573307434544166,0.0039504986562526375,0.006507355015090282,0.00687816194536788,0.004766000247638319,0.004129740251351384
NAT-5,0.002275557205435367,0.001397164212777832,0.0010884920205067948,0.002519057051197621,0.0007607178748983952,0.0012640577384212784
NAT-6,0.0004325730852357289,0.0002459797617054843,0.00035180004013851966,0.00023010808137195984,0.00028557510986618043,0.0004938548326067959
NAT-60,0.0007190300035739226,0.0006867545545426341,0.0005860820024074815,0.0006863939513458511,0.0005601674181676702,0.0006051835758042795
NAT-64,0.009745470431744837,0.005795585786086282,0.006515696418085209,0.006141073414299184,0.007310343369135903,0.005930198101284549
NAT-67,0.031676610934508825,0.010862647489001205,0.020798492620079632,0.007366708417219142,0.009292814399874597,0.009574723289139834
NAT-7,0.0055769158971044905,0.005700317679838792,0.005544077366467433,0.011906726904460386,0.006313882669625494,0.006939947096788743
NAT-70,0.012836133060377725,0.005485267147521473,0.009640297268169925,0.0,0.006638706990819405,0.0
NAT-75,0.032630610869911085,0.128172906572296,0.02686744017740868,0.015547297021654376,0.01892075481736033,0.016554283466749045
NAT-8,0.003116080616124809,0.0030157188525393908,0.0028681466892149575,0.004192291376188612,0.002894060356170928,0.0027821999136639296
NAT-81,0.00022408103015984576,3.658933924559255e-05,0.00013253067380190596,0.00012246348845055803,0.00011253820776759249,0.0004585865948372537
NAT-82,0.004668456493323437,0.004038236326792035,0.007595441676738918,0.0038896296612790306,0.004215395060018349,0.00656017737860077
NAT-84,0.003239921029453902,0.019839757902052665,0.0010642241250827969,0.0012624283628510208,0.0012535691083223356,0.0017992668052664456
NAT-89,0.0005969620462272487,0.0004337691398699155,0.0005807462641227817,0.0009709172407015306,0.0005496461542064774,0.0006577305229031016
NAT-9,0.00016735987706504514,0.00010786091273022346,0.0001371527863008447,0.00017168794454074524,0.0001682963081973861,0.00016643503533229093
NAT-91,0.00046278540487885685,0.0006923376180725317,0.0005824283006222887,0.0004515443707225346,0.001064993772041748,0.0014514992534461527
NAT-92,0.0036443256529093927,0.002767215271498681,0.003217032864416043,0.002480915177893484,0.0028702925462653567,0.004158404061421806
NAT-94,0.0461723781743681,0.07505023751470853,0.06160431358794667,0.08081073929814386,0.0052884208322979565,0.04561271231003786
