Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Lithomelissa_setosa-1197019at2759-S1	7	448	5	453	639	70.89	98.9
protist-Sticholonche_zanclea-1459797at2759-S1	4	213	5	218	417	52.28	97.71
protist-Amphilonche_elongata-1479417at2759-S1	10	632	10	642	1689	38.01	98.44
other_MGCollapse_EASP3-200	1	101	0	101	2145	4.71	100.0
other_MGCollapse_EASP3-555	2	179	5	184	834	22.06	97.28
protist-Thalassionema_frauenfeldii-396755at2759-S1	2	197	5	202	3861	5.23	97.52
protist-Thalassionema_frauenfeldii-734666at2759-S1	4	359	2	361	1803	20.02	99.45
protist-Thalassionema_frauenfeldii-751335at2759-S1	5	379	7	386	1467	26.31	98.19
protist-Thalassionema_frauenfeldii-865202at2759-S1	2	126	3	129	996	12.95	97.67
protist-Thalassionema_frauenfeldii-866359at2759-S1	1	100	1	101	1026	9.84	99.01
protist-Thalassionema_frauenfeldii-919955at2759-D1	2	143	2	145	1221	11.88	98.62
protist-Thalassionema_frauenfeldii-937686at2759-S1	2	175	5	180	1413	12.74	97.22
protist-Thalassionema_frauenfeldii-1030907at2759-S1	2	155	6	161	1198	13.44	96.27
protist-Thalassionema_frauenfeldii-1053181at2759-S1	2	183	5	188	981	19.16	97.34
protist-Thalassionema_frauenfeldii-1108845at2759-S1	1	101	0	101	1534	6.58	100.0
protist-Thalassionema_frauenfeldii-1157302at2759-S1	2	170	2	172	771	22.31	98.84
protist-Thalassionema_frauenfeldii-1264469at2759-S1	4	319	6	325	748	43.45	98.15
protist-Thalassionema_frauenfeldii-1314980at2759-S1	2	197	1	198	2751	7.2	99.49
protist-Thalassionema_frauenfeldii-1346165at2759-S1	3	277	5	282	1332	21.17	98.23
protist-Thalassionema_frauenfeldii-1370285at2759-S1	4	331	8	339	2262	14.99	97.64
protist-Thalassionema_frauenfeldii-1380409at2759-S1	4	290	4	294	672	43.75	98.64
protist-Thalassionema_frauenfeldii-1450538at2759-S1	7	412	6	418	1032	40.5	98.56
protist-Thalassionema_frauenfeldii-1474000at2759-S1	1	98	3	101	978	10.33	97.03
protist-Thalassionema_frauenfeldii-1545004at2759-S1	2	189	6	195	456	42.76	96.92
protist-Thalassionema_frauenfeldii-1645187at2759-S1	1	99	2	101	408	24.75	98.02
protist-Leptocylindrus_danicus-39650at2759-S1	6	409	6	415	6795	6.11	98.55
protist-Leptocylindrus_danicus-87842at2759-S1	2	194	4	198	3793	5.22	97.98
protist-Leptocylindrus_danicus-156083at2759-D1	18	1153	7	1160	7134	16.26	99.4
protist-Leptocylindrus_danicus-156083at2759-D2	1	89	3	92	6621	1.39	96.74
protist-Leptocylindrus_danicus-245208at2759-D2	2	132	0	132	3789	3.48	100.0
protist-Leptocylindrus_danicus-257318at2759-S1	2	195	5	200	2288	8.74	97.5
protist-Leptocylindrus_danicus-290630at2759-S1	4	308	6	314	2670	11.76	98.09
protist-Leptocylindrus_danicus-426305at2759-S1	2	196	6	202	2145	9.42	97.03
protist-Leptocylindrus_danicus-551907at2759-S1	6	576	5	581	2565	22.65	99.14
protist-Leptocylindrus_danicus-598949at2759-D1	20	1268	8	1276	3812	33.47	99.37
protist-Leptocylindrus_danicus-625387at2759-D1	2	82	0	82	4780	1.72	100.0
protist-Leptocylindrus_danicus-679771at2759-D1	2	146	0	146	1248	11.7	100.0
protist-Leptocylindrus_danicus-734341at2759-S1	2	200	2	202	1113	18.15	99.01
protist-Leptocylindrus_danicus-734666at2759-D2	2	130	0	130	1593	8.16	100.0
protist-Leptocylindrus_danicus-759498at2759-D1	2	156	0	156	2480	6.29	100.0
protist-Leptocylindrus_danicus-817008at2759-D1	2	188	0	188	2013	9.34	100.0
protist-Leptocylindrus_danicus-891751at2759-D1	1	101	0	101	1753	5.76	100.0
protist-Leptocylindrus_danicus-919955at2759-S1	8	444	9	453	1236	36.65	98.01
protist-Leptocylindrus_danicus-975557at2759-S1	2	185	4	189	2446	7.73	97.88
protist-Leptocylindrus_danicus-996662at2759-S1	1	101	0	101	1599	6.32	100.0
protist-Leptocylindrus_danicus-1010730at2759-D2	1	88	1	89	1540	5.78	98.88
protist-Leptocylindrus_danicus-1157302at2759-S1	6	414	2	416	750	55.47	99.52
protist-Leptocylindrus_danicus-1161199at2759-S1	1	90	1	91	876	10.39	98.9
protist-Leptocylindrus_danicus-1193442at2759-D2	1	100	1	101	1302	7.76	99.01
protist-Leptocylindrus_danicus-1194691at2759-D1	5	352	2	354	1212	29.21	99.44
protist-Leptocylindrus_danicus-1247641at2759-S1	1	98	3	101	1662	6.08	97.03
protist-Leptocylindrus_danicus-1248958at2759-S1	2	193	6	199	2852	6.98	96.98
protist-Leptocylindrus_danicus-1269244at2759-S1	2	188	2	190	882	21.54	98.95
protist-Leptocylindrus_danicus-1287094at2759-S1	4	373	2	375	612	61.27	99.47
protist-Leptocylindrus_danicus-1338131at2759-S1	2	163	4	167	591	28.26	97.6
protist-Leptocylindrus_danicus-1404162at2759-D1	2	169	6	175	1842	9.5	96.57
protist-Leptocylindrus_danicus-1405073at2759-S1	2	196	6	202	543	37.2	97.03
protist-Leptocylindrus_danicus-1454155at2759-S1	2	139	3	142	921	15.42	97.89
protist-Leptocylindrus_danicus-1455730at2759-D1	2	159	5	164	1637	10.02	96.95
protist-Leptocylindrus_danicus-1459797at2759-D1	2	189	7	196	405	48.4	96.43
protist-Leptocylindrus_danicus-1530008at2759-D1	2	196	6	202	615	32.85	97.03
protist-Leptocylindrus_danicus-1552706at2759-D3	2	155	1	156	618	25.24	99.36
protist-Leptocylindrus_danicus-1558822at2759-D2	1	100	1	101	285	35.44	99.01
protist-Scyphosphaera_apsteinii-97116at2759-S1	2	202	0	202	3147	6.42	100.0
protist-Scyphosphaera_apsteinii-156083at2759-S1	11	731	5	736	7275	10.12	99.32
protist-Scyphosphaera_apsteinii-245208at2759-S1	2	148	0	148	4371	3.39	100.0
protist-Scyphosphaera_apsteinii-325552at2759-S1	2	191	1	192	1818	10.56	99.48
protist-Scyphosphaera_apsteinii-396755at2759-S1	2	180	0	180	3321	5.42	100.0
protist-Scyphosphaera_apsteinii-464990at2759-S1	2	200	0	200	1728	11.57	100.0
protist-Scyphosphaera_apsteinii-491869at2759-S1	2	184	1	185	1347	13.73	99.46
protist-Scyphosphaera_apsteinii-679771at2759-S1	2	202	0	202	1251	16.15	100.0
protist-Scyphosphaera_apsteinii-720340at2759-S1	2	201	0	201	1551	12.96	100.0
protist-Scyphosphaera_apsteinii-751335at2759-S1	6	356	1	357	1392	25.65	99.72
protist-Scyphosphaera_apsteinii-777920at2759-S1	2	189	0	189	2031	9.31	100.0
protist-Scyphosphaera_apsteinii-836599at2759-S1	2	202	0	202	1555	12.99	100.0
protist-Scyphosphaera_apsteinii-855834at2759-S1	2	153	0	153	1875	8.16	100.0
protist-Scyphosphaera_apsteinii-866359at2759-S1	1	99	0	99	1035	9.57	100.0
protist-Scyphosphaera_apsteinii-919955at2759-S1	2	101	2	103	1204	8.55	98.06
protist-Scyphosphaera_apsteinii-931188at2759-S1	1	100	1	101	1365	7.4	99.01
protist-Scyphosphaera_apsteinii-956854at2759-S1	4	370	0	370	951	38.91	100.0
protist-Scyphosphaera_apsteinii-974865at2759-S1	2	91	0	91	990	9.19	100.0
protist-Scyphosphaera_apsteinii-975557at2759-S1	2	162	0	162	2421	6.69	100.0
protist-Scyphosphaera_apsteinii-976469at2759-S1	6	573	1	574	1014	56.61	99.83
protist-Scyphosphaera_apsteinii-1038775at2759-S1	3	266	1	267	887	30.1	99.63
protist-Scyphosphaera_apsteinii-1049599at2759-S1	2	144	0	144	1526	9.44	100.0
protist-Scyphosphaera_apsteinii-1076134at2759-S1	2	196	0	196	834	23.5	100.0
protist-Scyphosphaera_apsteinii-1370304at2759-S1	7	447	1	448	2175	20.6	99.78
protist-Scyphosphaera_apsteinii-1379600at2759-S1	2	199	2	201	3247	6.19	99.0
protist-Scyphosphaera_apsteinii-1488436at2759-S1	1	100	1	101	527	19.17	99.01
protist-Scyphosphaera_apsteinii-1504863at2759-S1	2	174	0	174	420	41.43	100.0
protist-Scyphosphaera_apsteinii-1513531at2759-S1	2	198	0	198	816	24.26	100.0
protist-Scyphosphaera_apsteinii-1593937at2759-S1	1	100	0	100	1346	7.43	100.0
protist-Scyphosphaera_apsteinii-1626636at2759-S1	2	107	1	108	752	14.36	99.07
protist-Gonyaulax_spinifera-1346165at2759-S1	1	98	3	101	1380	7.32	97.03
protist-Dinophysis_acuminata-87842at2759-S1	4	275	2	277	3045	9.1	99.28
protist-Dinophysis_acuminata-290630at2759-S1	3	276	1	277	3001	9.23	99.64
protist-Dinophysis_acuminata-355408at2759-S1	1	95	2	97	2034	4.77	97.94
protist-Dinophysis_acuminata-418107at2759-S1	2	201	1	202	1335	15.13	99.5
protist-Dinophysis_acuminata-759498at2759-S1	1	98	3	101	2215	4.56	97.03
protist-Dinophysis_acuminata-761109at2759-S1	2	168	6	174	1773	9.81	96.55
protist-Dinophysis_acuminata-937686at2759-S1	3	222	4	226	1383	16.34	98.23
protist-Dinophysis_acuminata-1269649at2759-S1	1	101	0	101	774	13.05	100.0
protist-Dinophysis_acuminata-1275837at2759-S1	2	198	2	200	1080	18.52	99.0
protist-Dinophysis_acuminata-1322299at2759-S1	2	200	2	202	1656	12.2	99.01
protist-Dinophysis_acuminata-1323575at2759-S1	2	116	3	119	652	18.25	97.48
protist-Dinophysis_acuminata-1346165at2759-S1	2	127	0	127	1389	9.14	100.0
protist-Dinophysis_acuminata-1370304at2759-S1	4	343	7	350	2211	15.83	98.0
protist-Dinophysis_acuminata-1426075at2759-S1	2	193	6	199	438	45.43	96.98
protist-Dinophysis_acuminata-1432328at2759-S1	1	96	3	99	972	10.19	96.97
protist-Dinophysis_acuminata-1434266at2759-S1	1	100	1	101	744	13.58	99.01
protist-Dinophysis_acuminata-1513531at2759-S1	2	200	1	201	939	21.41	99.5
protist-Effrenium_voratum-97116at2759-D2	2	186	2	188	3624	5.19	98.94
