Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
other_MGCollapse_EASP3-124	1	99	2	101	2829	3.57	98.02
other_MGCollapse_EASP3-86	1	100	1	101	3354	3.01	99.01
other_MGCollapse_EPSP3-30	9	378	7	385	738	52.17	98.18
greenalgae-Chloropicon_roscoffensis-1423847at2759-S1	1	94	1	95	1197	7.94	98.95
greenalgae-Prasinoderma_singulare-1346165at2759-S1	1	101	0	101	1328	7.61	100.0
protist-Fragilariopsis_kerguelensis-1576404at2759-S1	1	98	3	101	768	13.15	97.03
protist-Phaeocystis_rex-866359at2759-S1	2	123	3	126	1038	12.14	97.62
protist-Phaeocystis_rex-937686at2759-S1	1	99	2	101	1416	7.13	98.02
greenalgae-Chloropicon_mariensis-100698at2759-S1	9	655	6	661	2427	27.24	99.09
greenalgae-Chloropicon_mariensis-142542at2759-S1	29	1845	14	1859	5965	31.17	99.25
greenalgae-Chloropicon_mariensis-156083at2759-S1	23	1580	11	1591	7004	22.72	99.31
greenalgae-Chloropicon_mariensis-179362at2759-S1	27	1482	6	1488	3219	46.23	99.6
greenalgae-Chloropicon_mariensis-257318at2759-S1	8	541	2	543	1875	28.96	99.63
greenalgae-Chloropicon_mariensis-261328at2759-S1	2	200	1	201	2214	9.08	99.5
greenalgae-Chloropicon_mariensis-271586at2759-S1	7	530	3	533	2622	20.33	99.44
greenalgae-Chloropicon_mariensis-306227at2759-S1	5	392	0	392	2345	16.72	100.0
greenalgae-Chloropicon_mariensis-331411at2759-S1	3	280	2	282	2197	12.84	99.29
greenalgae-Chloropicon_mariensis-341721at2759-S1	5	368	0	368	2581	14.26	100.0
greenalgae-Chloropicon_mariensis-355408at2759-S1	8	623	5	628	2058	30.52	99.2
greenalgae-Chloropicon_mariensis-369837at2759-S1	7	508	5	513	2178	23.55	99.03
greenalgae-Chloropicon_mariensis-375960at2759-S1	15	827	9	836	2798	29.88	98.92
greenalgae-Chloropicon_mariensis-383503at2759-S1	4	288	0	288	1554	18.53	100.0
greenalgae-Chloropicon_mariensis-390348at2759-S1	6	455	6	461	3096	14.89	98.7
greenalgae-Chloropicon_mariensis-392369at2759-S1	2	202	0	202	1644	12.29	100.0
greenalgae-Chloropicon_mariensis-418107at2759-S1	3	201	1	202	1380	14.64	99.5
greenalgae-Chloropicon_mariensis-426305at2759-S1	13	755	5	760	2193	34.66	99.34
greenalgae-Chloropicon_mariensis-513979at2759-S1	9	613	1	614	1871	32.82	99.84
greenalgae-Chloropicon_mariensis-570797at2759-S1	5	419	3	422	2373	17.78	99.29
greenalgae-Chloropicon_mariensis-598949at2759-S1	6	579	3	582	2583	22.53	99.48
greenalgae-Chloropicon_mariensis-621827at2759-S1	3	252	3	255	1677	15.21	98.82
greenalgae-Chloropicon_mariensis-625387at2759-S1	15	955	5	960	3690	26.02	99.48
greenalgae-Chloropicon_mariensis-664730at2759-S1	26	1177	7	1184	1500	78.93	99.41
greenalgae-Chloropicon_mariensis-671536at2759-S1	2	199	2	201	1494	13.45	99.0
greenalgae-Chloropicon_mariensis-673132at2759-S1	2	182	0	182	1287	14.14	100.0
greenalgae-Chloropicon_mariensis-679187at2759-S1	12	934	3	937	2244	41.76	99.68
greenalgae-Chloropicon_mariensis-708105at2759-S1	8	477	4	481	1370	35.11	99.17
greenalgae-Chloropicon_mariensis-720340at2759-S1	11	692	5	697	1713	40.69	99.28
greenalgae-Chloropicon_mariensis-734666at2759-S1	5	409	2	411	1689	24.33	99.51
greenalgae-Chloropicon_mariensis-751335at2759-S1	2	201	0	201	1482	13.56	100.0
greenalgae-Chloropicon_mariensis-779909at2759-S1	4	321	0	321	945	33.97	100.0
greenalgae-Chloropicon_mariensis-814241at2759-S1	5	476	6	482	1517	31.77	98.76
greenalgae-Chloropicon_mariensis-834694at2759-S1	5	414	3	417	2235	18.66	99.28
greenalgae-Chloropicon_mariensis-836599at2759-S1	5	399	4	403	1647	24.47	99.01
greenalgae-Chloropicon_mariensis-844748at2759-S1	2	142	0	142	1323	10.73	100.0
greenalgae-Chloropicon_mariensis-858842at2759-S1	5	406	7	413	1614	25.59	98.31
greenalgae-Chloropicon_mariensis-898782at2759-S1	6	334	2	336	1797	18.7	99.4
greenalgae-Chloropicon_mariensis-911863at2759-S1	1	95	0	95	1056	9.0	100.0
greenalgae-Chloropicon_mariensis-917326at2759-S1	1	98	0	98	1819	5.39	100.0
greenalgae-Chloropicon_mariensis-919955at2759-S1	21	733	10	743	1254	59.25	98.65
greenalgae-Chloropicon_mariensis-937686at2759-S1	4	366	2	368	1473	24.98	99.46
greenalgae-Chloropicon_mariensis-946128at2759-S1	11	815	8	823	1725	47.71	99.03
greenalgae-Chloropicon_mariensis-974865at2759-S1	3	294	0	294	944	31.14	100.0
greenalgae-Chloropicon_mariensis-1001705at2759-S1	2	186	2	188	1473	12.76	98.94
greenalgae-Chloropicon_mariensis-1003258at2759-S1	5	344	3	347	1254	27.67	99.14
greenalgae-Chloropicon_mariensis-1010730at2759-S1	2	202	0	202	1320	15.3	100.0
greenalgae-Chloropicon_mariensis-1018517at2759-S1	2	172	3	175	858	20.4	98.29
