Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Zooxanthella_nutricula-179362at2759-S1	1	100	1	101	3816	2.65	99.01
protist-Zooxanthella_nutricula-245208at2759-S1	4	309	2	311	3492	8.91	99.36
protist-Zooxanthella_nutricula-759498at2759-S1	1	99	0	99	2283	4.34	100.0
protist-Zooxanthella_nutricula-817008at2759-D1	8	477	2	479	1805	26.54	99.58
protist-Zooxanthella_nutricula-817008at2759-D2	9	272	0	272	1457	18.67	100.0
protist-Zooxanthella_nutricula-887370at2759-S1	6	280	3	283	1590	17.8	98.94
protist-Zooxanthella_nutricula-1049599at2759-S1	11	379	2	381	1497	25.45	99.48
protist-Zooxanthella_nutricula-1322299at2759-S1	2	128	2	130	1764	7.37	98.46
protist-Zooxanthella_nutricula-1474000at2759-S1	13	604	7	611	1035	59.03	98.85
metazoa-Oikopleura_longicauda-331411at2759-S1	1	98	3	101	2076	4.87	97.03
metazoa-Oikopleura_longicauda-1258856at2759-S1	1693	656	126	782	6620	11.81	83.89
metazoa-Oikopleura_longicauda-1323575at2759-D1	23	243	15	258	582	44.33	94.19
metazoa-Oikopleura_longicauda-1380409at2759-D2	1	90	4	94	636	14.78	95.74
metazoa-Oikopleura_longicauda-1426075at2759-S1	6	228	6	234	747	31.33	97.44
metazoa-Oikopleura_longicauda-1567796at2759-S1	44	187	10	197	627	31.42	94.92
fungi-Hortaea_werneckii_EXF-2000-156083at2759-D2	1	100	1	101	9498	1.06	99.01
fungi-Hortaea_werneckii_EXF-2000-1106766at2759-D2	2	133	0	133	2133	6.24	100.0
fungi-Hortaea_werneckii_EXF-2000-1567796at2759-D2	1	101	0	101	585	17.26	100.0
fungi-Hortaea_werneckii_EXF-2000-457861at2759-D1	6	475	1	476	1026	46.39	99.79
fungi-Hortaea_werneckii_EXF-2000-671846at2759-D2	4	340	0	340	3066	11.09	100.0
fungi-Hortaea_werneckii_EXF-2000-1370285at2759-D2	2	185	0	185	2106	8.78	100.0
fungi-Batrachochytrium_salamandrivorans-1222562at2759-S1	1	98	3	101	2286	4.42	97.03
fungi-Malassezia_restricta-1576404at2759-S1	2	202	0	202	1488	13.58	100.0
fungi-Malassezia_globosa_CBS_7966-324863at2759-S1	2	181	0	181	2775	6.52	100.0
fungi-Saccharomyces_cerevisiae_S288C-582756at2759-S1	2	109	0	109	2277	4.79	100.0
protist-Symbiodinium_sp_clade_C_Y103-1269649at2759-S1	2	174	3	177	702	25.21	98.31
