Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Lithomelissa_setosa-1197019at2759-S1	41	553	23	576	639	90.14	96.01
metazoa-Calanus_sinicus-1459797at2759-S1	4	191	6	197	402	49.0	96.95
metazoa-Calanus_sinicus-1538526at2759-S1	15	221	10	231	474	48.73	95.67
metazoa-Acartia_fossae-937686at2759-D1	2	109	3	112	1347	8.31	97.32
protist-Amphilonche_elongata-1479417at2759-S1	7	357	6	363	1689	21.49	98.35
greenalgae-Chloropicon_roscoffensis-100698at2759-S1	2	146	3	149	2310	6.45	97.99
greenalgae-Chloropicon_roscoffensis-166920at2759-S1	2	183	0	183	3351	5.46	100.0
greenalgae-Chloropicon_roscoffensis-245208at2759-S1	4	283	3	286	3288	8.7	98.95
greenalgae-Chloropicon_roscoffensis-257318at2759-D1	2	153	0	153	1843	8.3	100.0
greenalgae-Chloropicon_roscoffensis-271586at2759-S1	2	195	2	197	2843	6.93	98.98
greenalgae-Chloropicon_roscoffensis-330169at2759-D2	2	202	0	202	2787	7.25	100.0
greenalgae-Chloropicon_roscoffensis-341721at2759-S1	2	89	3	92	2409	3.82	96.74
greenalgae-Chloropicon_roscoffensis-355408at2759-S1	2	166	1	167	2125	7.86	99.4
greenalgae-Chloropicon_roscoffensis-604979at2759-S1	2	163	0	163	1893	8.61	100.0
greenalgae-Chloropicon_roscoffensis-664730at2759-S1	1	88	0	88	1239	7.1	100.0
greenalgae-Chloropicon_roscoffensis-679771at2759-S1	3	278	1	279	1167	23.91	99.64
greenalgae-Chloropicon_roscoffensis-692986at2759-S1	2	146	3	149	2364	6.3	97.99
greenalgae-Chloropicon_roscoffensis-721605at2759-S1	4	312	3	315	1070	29.44	99.05
greenalgae-Chloropicon_roscoffensis-734666at2759-S1	2	111	1	112	1614	6.94	99.11
greenalgae-Chloropicon_roscoffensis-751335at2759-S1	3	248	4	252	1464	17.21	98.41
greenalgae-Chloropicon_roscoffensis-779909at2759-S1	2	127	0	127	939	13.53	100.0
greenalgae-Chloropicon_roscoffensis-898782at2759-S1	2	192	2	194	1521	12.75	98.97
greenalgae-Chloropicon_roscoffensis-917326at2759-S1	1	80	2	82	1848	4.44	97.56
greenalgae-Chloropicon_roscoffensis-937686at2759-S1	3	212	2	214	1545	13.85	99.07
greenalgae-Chloropicon_roscoffensis-944899at2759-S1	4	293	2	295	1119	26.36	99.32
greenalgae-Chloropicon_roscoffensis-975158at2759-S1	9	589	5	594	1389	42.76	99.16
greenalgae-Chloropicon_roscoffensis-1003258at2759-S1	1	97	2	99	1336	7.41	97.98
greenalgae-Chloropicon_roscoffensis-1032689at2759-S1	2	92	0	92	1404	6.55	100.0
greenalgae-Chloropicon_roscoffensis-1051021at2759-S1	3	289	1	290	2470	11.74	99.66
greenalgae-Chloropicon_roscoffensis-1079827at2759-S1	2	202	0	202	783	25.8	100.0
greenalgae-Chloropicon_roscoffensis-1087488at2759-S1	2	198	4	202	1248	16.19	98.02
greenalgae-Chloropicon_roscoffensis-1115196at2759-S1	4	380	4	384	1290	29.77	98.96
greenalgae-Chloropicon_roscoffensis-1138059at2759-S1	4	209	0	209	888	23.54	100.0
greenalgae-Chloropicon_roscoffensis-1161199at2759-S1	8	396	6	402	882	45.58	98.51
greenalgae-Chloropicon_roscoffensis-1178688at2759-S1	2	118	1	119	744	15.99	99.16
greenalgae-Chloropicon_roscoffensis-1182451at2759-S1	4	259	0	259	957	27.06	100.0
greenalgae-Chloropicon_roscoffensis-1228942at2759-S1	2	135	0	135	867	15.57	100.0
greenalgae-Chloropicon_roscoffensis-1258856at2759-S1	4	382	1	383	3320	11.54	99.74
greenalgae-Chloropicon_roscoffensis-1312453at2759-S1	2	101	0	101	4281	2.36	100.0
greenalgae-Chloropicon_roscoffensis-1348942at2759-S1	2	159	2	161	1148	14.02	98.76
greenalgae-Chloropicon_roscoffensis-1395649at2759-S1	2	182	3	185	660	28.03	98.38
greenalgae-Chloropicon_roscoffensis-1445102at2759-S1	2	193	1	194	750	25.87	99.48
greenalgae-Chloropicon_roscoffensis-1455730at2759-S1	2	137	0	137	1686	8.13	100.0
greenalgae-Chloropicon_roscoffensis-1488235at2759-S1	2	196	6	202	645	31.32	97.03
greenalgae-Chloropicon_roscoffensis-1545004at2759-S1	1	100	1	101	330	30.61	99.01
greenalgae-Chloropicon_roscoffensis-1552706at2759-S1	2	158	2	160	534	29.96	98.75
greenalgae-Prasinoderma_singulare-97116at2759-S1	2	129	0	129	3621	3.56	100.0
greenalgae-Prasinoderma_singulare-100698at2759-S1	2	169	2	171	2719	6.29	98.83
greenalgae-Prasinoderma_singulare-179362at2759-S1	4	302	1	303	3972	7.63	99.67
greenalgae-Prasinoderma_singulare-331411at2759-S1	3	161	0	161	2377	6.77	100.0
greenalgae-Prasinoderma_singulare-355408at2759-S1	9	617	2	619	2469	25.07	99.68
greenalgae-Prasinoderma_singulare-390348at2759-S1	2	130	0	130	3007	4.32	100.0
greenalgae-Prasinoderma_singulare-418107at2759-S1	2	119	0	119	1365	8.72	100.0
greenalgae-Prasinoderma_singulare-426305at2759-S1	4	229	0	229	2152	10.64	100.0
greenalgae-Prasinoderma_singulare-491869at2759-S1	2	99	0	99	1675	5.91	100.0
greenalgae-Prasinoderma_singulare-543764at2759-S1	2	199	2	201	1284	15.65	99.0
greenalgae-Prasinoderma_singulare-664730at2759-S1	1	98	1	99	1197	8.27	98.99
greenalgae-Prasinoderma_singulare-692986at2759-S1	4	335	1	336	2145	15.66	99.7
greenalgae-Prasinoderma_singulare-734666at2759-S1	3	296	0	296	1647	17.97	100.0
