Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Lithomelissa_setosa-1197019at2759-S1	141	586	46	632	639	98.9	92.72
protist-Amphilonche_elongata-1479417at2759-S1	2	108	2	110	1689	6.51	98.18
other_MGCollapse_EASP3-405	2	198	1	199	1233	16.14	99.5
other_MGCollapse_EPSP3-7	2	122	4	126	1578	7.98	96.83
protist-Scyphosphaera_apsteinii-293315at2759-S1	1	99	1	100	4530	2.21	99.0
protist-Scyphosphaera_apsteinii-751335at2759-S1	3	260	0	260	1392	18.68	100.0
protist-Scyphosphaera_apsteinii-1421503at2759-S1	2	123	0	123	660	18.64	100.0
protist-Scyphosphaera_apsteinii-1552706at2759-S1	4	172	0	172	720	23.89	100.0
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	2	114	0	114	1608	7.09	100.0
greenalgae-Chloropicon_roscoffensis-330169at2759-D2	2	157	1	158	2787	5.67	99.37
greenalgae-Chloropicon_roscoffensis-937686at2759-S1	2	200	2	202	1545	13.07	99.01
greenalgae-Chloropicon_roscoffensis-1138059at2759-S1	2	201	0	201	888	22.64	100.0
greenalgae-Chloropicon_roscoffensis-1200489at2759-S1	2	117	1	118	603	19.57	99.15
greenalgae-Chloropicon_roscoffensis-1228942at2759-S1	2	119	3	122	867	14.07	97.54
greenalgae-Chloropicon_roscoffensis-1434266at2759-S1	2	138	1	139	750	18.53	99.28
greenalgae-Prasinoderma_singulare-97116at2759-S1	2	190	0	190	3621	5.25	100.0
greenalgae-Prasinoderma_singulare-388820at2759-S1	2	158	0	158	3132	5.04	100.0
greenalgae-Prasinoderma_singulare-734666at2759-S1	1	88	0	88	1647	5.34	100.0
greenalgae-Prasinoderma_singulare-919955at2759-S1	1	101	0	101	1188	8.5	100.0
greenalgae-Prasinoderma_singulare-976469at2759-S1	4	271	1	272	1005	27.06	99.63
greenalgae-Prasinoderma_singulare-1038775at2759-S1	1	100	0	100	915	10.93	100.0
greenalgae-Prasinoderma_singulare-1157302at2759-S1	2	201	0	201	738	27.24	100.0
greenalgae-Prasinoderma_singulare-1161199at2759-S1	2	122	2	124	864	14.35	98.39
greenalgae-Prasinoderma_singulare-1178688at2759-S1	5	322	2	324	644	50.31	99.38
greenalgae-Prasinoderma_singulare-1259741at2759-S1	3	191	1	192	1296	14.81	99.48
greenalgae-Prasinoderma_singulare-1588798at2759-S1	2	183	1	184	882	20.86	99.46
protist-Dinophysis_acuminata-671536at2759-S1	2	156	7	163	1491	10.93	95.71
protist-Gephyrocapsa_oceanica-355408at2759-S1	4	293	6	299	2025	14.77	97.99
protist-Gephyrocapsa_oceanica-1287094at2759-S1	1	97	3	100	708	14.12	97.0
protist-Gephyrocapsa_oceanica-1563319at2759-S1	1	97	1	98	738	13.28	98.98
protist-Gephyrocapsa_oceanica-1576404at2759-S1	2	182	4	186	735	25.31	97.85
protist-Zooxanthella_nutricula-97116at2759-S1	8	570	2	572	3652	15.66	99.65
protist-Zooxanthella_nutricula-179362at2759-S1	2	143	1	144	3816	3.77	99.31
protist-Zooxanthella_nutricula-245208at2759-S1	17	945	3	948	3492	27.15	99.68
protist-Zooxanthella_nutricula-375960at2759-S1	10	701	9	710	1630	43.56	98.73
