Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Amphilonche_elongata-1479417at2759-S1	2	156	5	161	1689	9.53	96.89
other_MGCollapse_EASP3-204	2	123	1	124	2127	5.83	99.19
protist-Durusdinium_trenchii-1323575at2759-S1	2	145	4	149	563	26.47	97.32
protist-Scyphosphaera_apsteinii-156083at2759-S1	2	177	4	181	7275	2.49	97.79
protist-Scyphosphaera_apsteinii-779909at2759-S1	2	166	1	167	954	17.51	99.4
protist-Scyphosphaera_apsteinii-1459797at2759-S1	1	101	0	101	384	26.3	100.0
greenalgae-Chloropicon_roscoffensis-83779at2759-S1	2	175	4	179	1571	11.39	97.77
greenalgae-Chloropicon_roscoffensis-97116at2759-S1	6	557	9	566	3741	15.13	98.41
greenalgae-Chloropicon_roscoffensis-100698at2759-S1	2	196	2	198	2310	8.57	98.99
greenalgae-Chloropicon_roscoffensis-142542at2759-S1	2	113	2	115	6375	1.8	98.26
greenalgae-Chloropicon_roscoffensis-156083at2759-D1	4	316	1	317	8793	3.61	99.68
greenalgae-Chloropicon_roscoffensis-156083at2759-D2	2	202	0	202	8208	2.46	100.0
greenalgae-Chloropicon_roscoffensis-160593at2759-S1	2	188	2	190	7370	2.58	98.95
greenalgae-Chloropicon_roscoffensis-166920at2759-S1	2	181	0	181	3351	5.4	100.0
greenalgae-Chloropicon_roscoffensis-245208at2759-S1	14	1012	11	1023	3288	31.11	98.92
greenalgae-Chloropicon_roscoffensis-261328at2759-S1	5	388	1	389	2400	16.21	99.74
greenalgae-Chloropicon_roscoffensis-271586at2759-S1	3	278	1	279	2843	9.81	99.64
greenalgae-Chloropicon_roscoffensis-296129at2759-S1	6	431	2	433	2982	14.52	99.54
greenalgae-Chloropicon_roscoffensis-306227at2759-S1	5	384	1	385	2454	15.69	99.74
greenalgae-Chloropicon_roscoffensis-320059at2759-S1	4	373	1	374	1929	19.39	99.73
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	13	116	6	122	1608	7.59	95.08
greenalgae-Chloropicon_roscoffensis-331411at2759-S1	2	175	0	175	2199	7.96	100.0
greenalgae-Chloropicon_roscoffensis-355408at2759-S1	4	351	0	351	2125	16.52	100.0
greenalgae-Chloropicon_roscoffensis-369837at2759-S1	6	441	2	443	2118	20.92	99.55
greenalgae-Chloropicon_roscoffensis-383503at2759-S1	4	295	6	301	1543	19.51	98.01
greenalgae-Chloropicon_roscoffensis-390348at2759-S1	34	2003	19	2022	3078	65.69	99.06
greenalgae-Chloropicon_roscoffensis-418107at2759-S1	7	478	4	482	1356	35.55	99.17
greenalgae-Chloropicon_roscoffensis-453044at2759-S1	1	101	0	101	1398	7.22	100.0
greenalgae-Chloropicon_roscoffensis-457861at2759-S1	4	240	2	242	840	28.81	99.17
greenalgae-Chloropicon_roscoffensis-543764at2759-S1	3	180	4	184	1565	11.76	97.83
greenalgae-Chloropicon_roscoffensis-570797at2759-S1	2	201	0	201	2446	8.22	100.0
greenalgae-Chloropicon_roscoffensis-582756at2759-S1	2	178	3	181	1561	11.6	98.34
greenalgae-Chloropicon_roscoffensis-598949at2759-S1	2	201	0	201	2643	7.6	100.0
greenalgae-Chloropicon_roscoffensis-604979at2759-S1	1	101	0	101	1893	5.34	100.0
greenalgae-Chloropicon_roscoffensis-625387at2759-S1	2	201	1	202	3483	5.8	99.5
greenalgae-Chloropicon_roscoffensis-664730at2759-S1	13	901	10	911	1239	73.53	98.9
greenalgae-Chloropicon_roscoffensis-671536at2759-S1	1	101	0	101	1488	6.79	100.0
greenalgae-Chloropicon_roscoffensis-673132at2759-S1	2	109	1	110	1260	8.73	99.09
greenalgae-Chloropicon_roscoffensis-674160at2759-S1	2	187	4	191	7594	2.52	97.91
greenalgae-Chloropicon_roscoffensis-679187at2759-S1	2	147	0	147	2514	5.85	100.0
greenalgae-Chloropicon_roscoffensis-692986at2759-S1	5	440	7	447	2364	18.91	98.43
greenalgae-Chloropicon_roscoffensis-720340at2759-S1	4	384	2	386	1608	24.0	99.48
greenalgae-Chloropicon_roscoffensis-721605at2759-S1	6	527	7	534	1070	49.91	98.69
greenalgae-Chloropicon_roscoffensis-722805at2759-S1	5	424	4	428	2692	15.9	99.07
greenalgae-Chloropicon_roscoffensis-736068at2759-S1	6	433	3	436	3393	12.85	99.31
greenalgae-Chloropicon_roscoffensis-751335at2759-S1	14	783	9	792	1464	54.1	98.86
greenalgae-Chloropicon_roscoffensis-759498at2759-S1	3	191	6	197	2556	7.71	96.95
greenalgae-Chloropicon_roscoffensis-834694at2759-S1	1	88	1	89	1840	4.84	98.88
greenalgae-Chloropicon_roscoffensis-869548at2759-S1	5	267	2	269	738	36.45	99.26
greenalgae-Chloropicon_roscoffensis-891751at2759-S1	1	99	2	101	1611	6.27	98.02
greenalgae-Chloropicon_roscoffensis-917326at2759-S1	2	184	2	186	1848	10.06	98.92
greenalgae-Chloropicon_roscoffensis-918816at2759-S1	1	101	0	101	1392	7.26	100.0
greenalgae-Chloropicon_roscoffensis-919955at2759-S1	7	418	7	425	1254	33.89	98.35
greenalgae-Chloropicon_roscoffensis-937686at2759-S1	1	100	0	100	1545	6.47	100.0
greenalgae-Chloropicon_roscoffensis-944899at2759-S1	3	290	4	294	1119	26.27	98.64
greenalgae-Chloropicon_roscoffensis-975158at2759-S1	10	724	6	730	1389	52.56	99.18
greenalgae-Chloropicon_roscoffensis-975557at2759-S1	1	97	0	97	2189	4.43	100.0
greenalgae-Chloropicon_roscoffensis-981902at2759-D1	2	178	3	181	1238	14.62	98.34
greenalgae-Chloropicon_roscoffensis-1003258at2759-S1	2	157	1	158	1336	11.83	99.37
greenalgae-Chloropicon_roscoffensis-1019762at2759-S1	4	274	0	274	1869	14.66	100.0
greenalgae-Chloropicon_roscoffensis-1032689at2759-S1	4	365	3	368	1404	26.21	99.18
greenalgae-Chloropicon_roscoffensis-1051021at2759-S1	6	417	2	419	2470	16.96	99.52
greenalgae-Chloropicon_roscoffensis-1087488at2759-S1	2	189	2	191	1248	15.3	98.95
