Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Thalassionema_frauenfeldii-388820at2759-S1	3	210	6	216	2824	7.65	97.22
protist-Thalassionema_frauenfeldii-777920at2759-S1	2	178	4	182	1743	10.44	97.8
protist-Thalassionema_frauenfeldii-836599at2759-S1	6	512	16	528	1548	34.11	96.97
protist-Thalassionema_frauenfeldii-937686at2759-S1	14	827	16	843	1413	59.66	98.1
protist-Thalassionema_frauenfeldii-1157302at2759-S1	3	159	4	163	771	21.14	97.55
protist-Thalassionema_frauenfeldii-1194691at2759-S1	4	172	5	177	1251	14.15	97.18
protist-Thalassionema_frauenfeldii-1194797at2759-D2	6	441	10	451	2142	21.06	97.78
protist-Leptocylindrus_danicus-598949at2759-D1	2	81	1	82	3812	2.15	98.78
protist-Leptocylindrus_danicus-1019762at2759-S1	1	99	1	100	1860	5.38	99.0
protist-Leptocylindrus_danicus-1228942at2759-D2	2	192	7	199	783	25.42	96.48
protist-Scyphosphaera_apsteinii-325552at2759-S1	6	415	1	416	1818	22.88	99.76
protist-Scyphosphaera_apsteinii-931188at2759-S1	2	200	2	202	1365	14.8	99.01
protist-Scyphosphaera_apsteinii-944899at2759-S1	1	97	1	98	1002	9.78	98.98
protist-Scyphosphaera_apsteinii-1157302at2759-S1	4	292	2	294	738	39.84	99.32
protist-Scyphosphaera_apsteinii-1322299at2759-S1	2	200	1	201	1803	11.15	99.5
protist-Scyphosphaera_apsteinii-1395649at2759-S1	1	94	1	95	750	12.67	98.95
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	2	117	0	117	1608	7.28	100.0
greenalgae-Chloropicon_mariensis-836599at2759-S1	8	624	6	630	1647	38.25	99.05
greenalgae-Chloropicon_mariensis-1161199at2759-S1	2	119	0	119	891	13.36	100.0
protist-Gephyrocapsa_oceanica-1545004at2759-S1	1	100	0	100	291	34.36	100.0
protist-Zooxanthella_nutricula-817008at2759-D2	2	201	0	201	1457	13.8	100.0
protist-Tripos_fusus-166920at2759-S1	2	195	2	197	4841	4.07	98.98
protist-Tripos_fusus-179362at2759-S1	4	293	9	302	3897	7.75	97.02
protist-Tripos_fusus-293315at2759-S1	2	119	1	120	4461	2.69	99.17
protist-Tripos_fusus-383503at2759-S1	2	112	0	112	1518	7.38	100.0
protist-Tripos_fusus-625387at2759-S1	16	1109	8	1117	3864	28.91	99.28
protist-Tripos_fusus-671536at2759-S1	5	396	0	396	1462	27.09	100.0
protist-Tripos_fusus-751335at2759-S1	2	170	7	177	1500	11.8	96.05
protist-Tripos_fusus-759498at2759-S1	6	411	6	417	2283	18.27	98.56
protist-Tripos_fusus-777920at2759-S1	4	379	0	379	1905	19.9	100.0
protist-Tripos_fusus-817008at2759-S1	2	197	0	197	2253	8.74	100.0
protist-Tripos_fusus-887370at2759-S1	2	126	0	126	1682	7.49	100.0
protist-Tripos_fusus-1108845at2759-S1	4	269	2	271	1359	19.94	99.26
protist-Tripos_fusus-1173229at2759-S1	3	253	1	254	1136	22.36	99.61
protist-Tripos_fusus-1248958at2759-S1	2	140	1	141	2781	5.07	99.29
protist-Tripos_fusus-1370285at2759-S1	3	301	1	302	1824	16.56	99.67
protist-Tripos_fusus-1370304at2759-S1	5	394	4	398	2329	17.09	98.99
protist-Tripos_fusus-1395649at2759-S1	2	122	0	122	552	22.1	100.0
protist-Tripos_fusus-1428854at2759-S1	3	265	9	274	2516	10.89	96.72
protist-Tripos_fusus-1488235at2759-S1	1	88	1	89	1770	5.03	98.88
protist-Chaetoceros_affinis-156083at2759-S1	1	89	3	92	9131	1.01	96.74
protist-Chaetoceros_affinis-1223488at2759-S1	7	135	6	141	672	20.98	95.74
protist-Lingulodinium_polyedra-1432328at2759-S1	4	218	5	223	961	23.2	97.76
greenalgae-Chloroparvula_japonica-1233814at2759-S1	1	101	0	101	1037	9.74	100.0
protist-Alexandrium_andersonii-944899at2759-S1	2	148	2	150	1020	14.71	98.67
protist-Alexandrium_andersonii-1257440at2759-S1	2	124	2	126	543	23.2	98.41
protist-Alexandrium_andersonii-1490022at2759-S1	2	202	0	202	711	28.41	100.0
metazoa-Oithona_nana-97116at2759-S1	1	92	1	93	6429	1.45	98.92
metazoa-Oithona_nana-160593at2759-S1	2	191	4	195	7848	2.48	97.95
metazoa-Oithona_nana-834694at2759-S1	2	178	7	185	2636	7.02	96.22
metazoa-Oithona_nana-836599at2759-S1	2	195	5	200	1491	13.41	97.5
metazoa-Oithona_nana-939345at2759-S1	2	182	6	188	765	24.58	96.81
metazoa-Oithona_nana-946128at2759-S1	2	87	0	87	1686	5.16	100.0
metazoa-Oithona_nana-976469at2759-S1	2	196	6	202	1245	16.22	97.03
metazoa-Oithona_nana-1030907at2759-S1	2	174	5	179	999	17.92	97.21
metazoa-Oithona_nana-1049599at2759-S1	2	136	4	140	1531	9.14	97.14
metazoa-Oithona_nana-1079827at2759-S1	2	85	2	87	783	11.11	97.7
metazoa-Oithona_nana-1173229at2759-S1	2	120	3	123	1398	8.8	97.56
metazoa-Oithona_nana-1193442at2759-S1	2	147	4	151	1308	11.54	97.35
metazoa-Oithona_nana-1275837at2759-S1	2	84	2	86	1065	8.08	97.67
metazoa-Oithona_nana-1479417at2759-S1	4	169	7	176	1656	10.63	96.02
metazoa-Oikopleura_longicauda-1258856at2759-S1	40	435	20	455	6620	6.87	95.6
metazoa-Oikopleura_longicauda-1567796at2759-S1	5	153	5	158	627	25.2	96.84
fungi-Calocera_viscosa_TUFC12733-858842at2759-S1	1	94	5	99	4143	2.39	94.95
fungi-Malassezia_globosa_CBS_7966-39650at2759-S1	2	86	0	86	7092	1.21	100.0
protist-Acanthamoeba_palestinensis-166920at2759-S1	2	183	2	185	3442	5.37	98.92
protist-Acanthamoeba_pearcei_SSCollapse_SP3-7	2	198	3	201	564	35.64	98.51
