Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Lithomelissa_setosa-1197019at2759-S1	13	423	9	432	639	67.61	97.92
protist-Leptocylindrus_danicus-1193442at2759-D1	2	125	0	125	1329	9.41	100.0
protist-Durusdinium_trenchii-1404162at2759-S1	1	97	4	101	1281	7.88	96.04
protist-Durusdinium_trenchii-1455730at2759-S1	2	188	4	192	1629	11.79	97.92
protist-Durusdinium_trenchii-1567796at2759-D1	2	167	3	170	588	28.91	98.24
greenalgae-Chloropicon_roscoffensis-97116at2759-S1	4	298	4	302	3741	8.07	98.68
greenalgae-Chloropicon_roscoffensis-100698at2759-S1	4	251	1	252	2310	10.91	99.6
greenalgae-Chloropicon_roscoffensis-156083at2759-D2	1	101	0	101	8208	1.23	100.0
greenalgae-Chloropicon_roscoffensis-160593at2759-S1	2	162	0	162	7370	2.2	100.0
greenalgae-Chloropicon_roscoffensis-245208at2759-S1	2	202	0	202	3288	6.14	100.0
greenalgae-Chloropicon_roscoffensis-257318at2759-D1	2	199	1	200	1843	10.85	99.5
greenalgae-Chloropicon_roscoffensis-261328at2759-S1	3	250	6	256	2400	10.67	97.66
greenalgae-Chloropicon_roscoffensis-296129at2759-S1	1	97	1	98	2982	3.29	98.98
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	37	125	7	132	1608	8.21	94.7
greenalgae-Chloropicon_roscoffensis-341721at2759-S1	1	98	0	98	2409	4.07	100.0
greenalgae-Chloropicon_roscoffensis-355408at2759-S1	3	285	2	287	2125	13.51	99.3
greenalgae-Chloropicon_roscoffensis-369837at2759-S1	3	283	1	284	2118	13.41	99.65
greenalgae-Chloropicon_roscoffensis-390348at2759-S1	126	2862	31	2893	3078	93.99	98.93
greenalgae-Chloropicon_roscoffensis-418107at2759-S1	4	212	4	216	1356	15.93	98.15
greenalgae-Chloropicon_roscoffensis-513979at2759-S1	2	189	1	190	1827	10.4	99.47
greenalgae-Chloropicon_roscoffensis-664730at2759-S1	3	250	2	252	1239	20.34	99.21
greenalgae-Chloropicon_roscoffensis-673132at2759-S1	24	955	8	963	1260	76.43	99.17
greenalgae-Chloropicon_roscoffensis-679771at2759-S1	7	492	4	496	1167	42.5	99.19
greenalgae-Chloropicon_roscoffensis-721605at2759-S1	5	329	3	332	1070	31.03	99.1
greenalgae-Chloropicon_roscoffensis-722805at2759-S1	1	101	0	101	2692	3.75	100.0
greenalgae-Chloropicon_roscoffensis-768809at2759-S1	1	98	1	99	1326	7.47	98.99
greenalgae-Chloropicon_roscoffensis-834694at2759-S1	2	192	4	196	1840	10.65	97.96
greenalgae-Chloropicon_roscoffensis-898782at2759-S1	2	166	3	169	1521	11.11	98.22
greenalgae-Chloropicon_roscoffensis-918816at2759-S1	1	100	0	100	1392	7.18	100.0
greenalgae-Chloropicon_roscoffensis-919955at2759-S1	2	196	3	199	1254	15.87	98.49
greenalgae-Chloropicon_roscoffensis-944899at2759-S1	4	276	0	276	1119	24.66	100.0
greenalgae-Chloropicon_roscoffensis-975158at2759-S1	2	192	3	195	1389	14.04	98.46
greenalgae-Chloropicon_roscoffensis-975557at2759-S1	2	202	0	202	2189	9.23	100.0
greenalgae-Chloropicon_roscoffensis-1032689at2759-S1	2	114	0	114	1404	8.12	100.0
greenalgae-Chloropicon_roscoffensis-1051021at2759-S1	5	363	2	365	2470	14.78	99.45
greenalgae-Chloropicon_roscoffensis-1115196at2759-S1	18	662	7	669	1290	51.86	98.95
greenalgae-Chloropicon_roscoffensis-1138059at2759-S1	1	97	1	98	888	11.04	98.98
greenalgae-Chloropicon_roscoffensis-1161199at2759-S1	1	95	2	97	882	11.0	97.94
greenalgae-Chloropicon_roscoffensis-1182451at2759-S1	2	187	1	188	957	19.64	99.47
greenalgae-Chloropicon_roscoffensis-1194691at2759-S1	5	280	3	283	1167	24.25	98.94
greenalgae-Chloropicon_roscoffensis-1194797at2759-S1	4	362	1	363	2175	16.69	99.72
greenalgae-Chloropicon_roscoffensis-1228942at2759-S1	4	264	0	264	867	30.45	100.0
greenalgae-Chloropicon_roscoffensis-1257440at2759-S1	2	186	1	187	637	29.36	99.47
greenalgae-Chloropicon_roscoffensis-1258856at2759-S1	2	129	3	132	3320	3.98	97.73
greenalgae-Chloropicon_roscoffensis-1346165at2759-D1	10	442	5	447	1987	22.5	98.88
greenalgae-Chloropicon_roscoffensis-1379600at2759-S1	5	383	1	384	2472	15.53	99.74
greenalgae-Chloropicon_roscoffensis-1428265at2759-S1	1	93	1	94	791	11.88	98.94
greenalgae-Chloropicon_roscoffensis-1474000at2759-S1	2	200	2	202	906	22.3	99.01
greenalgae-Chloropicon_roscoffensis-1479417at2759-S1	2	115	0	115	801	14.36	100.0
greenalgae-Chloropicon_roscoffensis-1513531at2759-S1	2	168	0	168	795	21.13	100.0
greenalgae-Chloropicon_roscoffensis-1552706at2759-S1	2	179	2	181	534	33.9	98.9
greenalgae-Chloropicon_roscoffensis-1558822at2759-S1	2	109	1	110	288	38.19	99.09
greenalgae-Chloropicon_roscoffensis-1623701at2759-S1	2	189	2	191	558	34.23	98.95
greenalgae-Prasinoderma_singulare-245208at2759-S1	2	200	0	200	2958	6.76	100.0
greenalgae-Prasinoderma_singulare-392369at2759-S1	2	201	1	202	1647	12.26	99.5
greenalgae-Prasinoderma_singulare-426305at2759-S1	2	138	0	138	2152	6.41	100.0
greenalgae-Prasinoderma_singulare-1259741at2759-S1	2	190	0	190	1296	14.66	100.0
greenalgae-Prasinoderma_singulare-1264469at2759-S1	1	95	1	96	849	11.31	98.96
greenalgae-Prasinoderma_singulare-1530008at2759-S1	1	98	0	98	764	12.83	100.0
greenalgae-Prasinoderma_singulare-1588798at2759-S1	2	181	0	181	882	20.52	100.0
greenalgae-Prasinoderma_singulare-1626636at2759-S1	2	136	0	136	674	20.18	100.0
protist-Phaeocystis_antarctica-937686at2759-S1	2	188	7	195	1411	13.82	96.41
protist-Gonyaulax_spinifera-1626636at2759-S1	1	96	1	97	759	12.78	98.97
protist-Effrenium_voratum-245208at2759-D2	2	197	0	197	3408	5.78	100.0
protist-Effrenium_voratum-355408at2759-D2	4	353	3	356	2004	17.76	99.16
protist-Effrenium_voratum-375960at2759-D1	2	194	7	201	1664	12.08	96.52
protist-Effrenium_voratum-751335at2759-D1	2	196	6	202	1391	14.52	97.03
protist-Effrenium_voratum-834694at2759-D1	3	271	4	275	2070	13.29	98.55
protist-Effrenium_voratum-836599at2759-D1	1	101	0	101	1473	6.86	100.0
protist-Effrenium_voratum-975557at2759-D2	2	192	5	197	2337	8.43	97.46
protist-Effrenium_voratum-1513531at2759-D2	2	106	3	109	897	12.15	97.25
protist-Effrenium_voratum-1588798at2759-S1	2	184	6	190	825	23.03	96.84
greenalgae-Prasinoderma_coloniale-100698at2759-S1	4	203	2	205	2924	7.01	99.02
greenalgae-Prasinoderma_coloniale-687505at2759-D1	4	302	3	305	1270	24.02	99.02
greenalgae-Prasinoderma_coloniale-1025450at2759-S1	2	161	2	163	1272	12.81	98.77
other_MGCollapse_EASP3-570	2	199	2	201	783	25.67	99.0
other_MGCollapse_EASP3-591	1	99	0	99	738	13.41	100.0
greenalgae-Prasinoderma_coloniale-1194797at2759-S1	2	196	2	198	2192	9.03	98.99
greenalgae-Prasinoderma_coloniale-1428854at2759-S1	1	99	2	101	2874	3.51	98.02
greenalgae-Chloropicon_mariensis-100698at2759-S1	4	279	1	280	2427	11.54	99.64
greenalgae-Chloropicon_mariensis-142542at2759-S1	2	119	2	121	5965	2.03	98.35
greenalgae-Chloropicon_mariensis-257318at2759-S1	2	137	0	137	1875	7.31	100.0
greenalgae-Chloropicon_mariensis-306227at2759-S1	2	173	0	173	2345	7.38	100.0
greenalgae-Chloropicon_mariensis-341721at2759-S1	2	107	0	107	2581	4.15	100.0
greenalgae-Chloropicon_mariensis-375960at2759-S1	2	168	1	169	2798	6.04	99.41
greenalgae-Chloropicon_mariensis-383503at2759-S1	3	254	2	256	1554	16.47	99.22
greenalgae-Chloropicon_mariensis-390348at2759-S1	39	1874	22	1896	3096	61.24	98.84
greenalgae-Chloropicon_mariensis-426305at2759-S1	2	200	1	201	2193	9.17	99.5
greenalgae-Chloropicon_mariensis-625387at2759-S1	4	282	1	283	3690	7.67	99.65
greenalgae-Chloropicon_mariensis-664730at2759-S1	14	652	11	663	1500	44.2	98.34
greenalgae-Chloropicon_mariensis-673132at2759-S1	24	1032	11	1043	1287	81.04	98.95
greenalgae-Chloropicon_mariensis-679187at2759-S1	2	129	1	130	2244	5.79	99.23
greenalgae-Chloropicon_mariensis-720340at2759-S1	2	198	1	199	1713	11.62	99.5
greenalgae-Chloropicon_mariensis-751335at2759-S1	4	401	2	403	1482	27.19	99.5
greenalgae-Chloropicon_mariensis-814241at2759-S1	1	101	0	101	1517	6.66	100.0
greenalgae-Chloropicon_mariensis-836599at2759-S1	2	155	1	156	1647	9.47	99.36
greenalgae-Chloropicon_mariensis-866359at2759-S1	4	289	3	292	1007	29.0	98.97
greenalgae-Chloropicon_mariensis-911863at2759-S1	2	195	0	195	1056	18.47	100.0
greenalgae-Chloropicon_mariensis-917326at2759-S1	3	247	4	251	1819	13.8	98.41
greenalgae-Chloropicon_mariensis-919955at2759-S1	2	202	0	202	1254	16.11	100.0
greenalgae-Chloropicon_mariensis-937686at2759-S1	1	89	0	89	1473	6.04	100.0
greenalgae-Chloropicon_mariensis-946128at2759-S1	2	194	0	194	1725	11.25	100.0
greenalgae-Chloropicon_mariensis-976469at2759-S1	3	302	0	302	1077	28.04	100.0
greenalgae-Chloropicon_mariensis-981902at2759-S1	2	201	0	201	1194	16.83	100.0
greenalgae-Chloropicon_mariensis-1018517at2759-S1	2	164	1	165	858	19.23	99.39
greenalgae-Chloropicon_mariensis-1019762at2759-S1	2	128	0	128	1773	7.22	100.0
greenalgae-Chloropicon_mariensis-1041560at2759-S1	2	202	0	202	1254	16.11	100.0
greenalgae-Chloropicon_mariensis-1085752at2759-S1	2	199	2	201	1720	11.69	99.0
greenalgae-Chloropicon_mariensis-1115196at2759-S1	3	300	2	302	1320	22.88	99.34
greenalgae-Chloropicon_mariensis-1161199at2759-S1	2	159	0	159	891	17.85	100.0
greenalgae-Chloropicon_mariensis-1178688at2759-S1	2	197	5	202	810	24.94	97.52
greenalgae-Chloropicon_mariensis-1217666at2759-S1	2	176	4	180	1140	15.79	97.78
greenalgae-Chloropicon_mariensis-1322299at2759-S1	2	201	1	202	1449	13.94	99.5
greenalgae-Chloropicon_mariensis-1346432at2759-S1	4	240	1	241	735	32.79	99.59
greenalgae-Chloropicon_mariensis-1395649at2759-S1	2	139	3	142	633	22.43	97.89
greenalgae-Chloropicon_mariensis-1432328at2759-S1	2	199	1	200	945	21.16	99.5
greenalgae-Chloropicon_mariensis-1442062at2759-S1	2	94	0	94	2418	3.89	100.0
greenalgae-Chloropicon_mariensis-1576404at2759-S1	2	188	3	191	816	23.41	98.43
greenalgae-Chloropicon_mariensis-1623701at2759-S1	2	155	2	157	507	30.97	98.73
protist-Gephyrocapsa_oceanica-257318at2759-S1	2	162	4	166	1792	9.26	97.59
protist-Gephyrocapsa_oceanica-330169at2759-S1	2	196	5	201	2118	9.49	97.51
protist-Gephyrocapsa_oceanica-604979at2759-S1	2	122	2	124	1443	8.59	98.39
protist-Gephyrocapsa_oceanica-734666at2759-S1	2	182	6	188	1776	10.59	96.81
protist-Gephyrocapsa_oceanica-736068at2759-D2	3	250	2	252	1465	17.2	99.21
protist-Gephyrocapsa_oceanica-751335at2759-S1	2	184	6	190	1407	13.5	96.84
protist-Gephyrocapsa_oceanica-974865at2759-S1	2	182	1	183	1047	17.48	99.45
protist-Gephyrocapsa_oceanica-976469at2759-S1	3	298	2	300	1008	29.76	99.33
protist-Gephyrocapsa_oceanica-1076134at2759-S1	1	96	2	98	851	11.52	97.96
protist-Gephyrocapsa_oceanica-1096688at2759-D1	1	93	1	94	1085	8.66	98.94
protist-Gephyrocapsa_oceanica-1567796at2759-S1	1	98	0	98	597	16.42	100.0
protist-Gephyrocapsa_oceanica-1576404at2759-S1	1	83	3	86	735	11.7	96.51
protist-Zooxanthella_nutricula-97116at2759-S1	19	1312	6	1318	3652	36.09	99.54
protist-Zooxanthella_nutricula-179362at2759-S1	3	216	1	217	3816	5.69	99.54
