Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
other_MGCollapse_EASP3-164	4	201	0	201	2376	8.46	100.0
protist-Tetrahymena_thermophila-777920at2759-S1	1	95	2	97	2364	4.1	97.94
protist-Leptocylindrus_danicus-39650at2759-S1	2	106	3	109	6795	1.6	97.25
protist-Leptocylindrus_danicus-426305at2759-S1	2	153	3	156	2145	7.27	98.08
greenalgae-Prasinococcus_capsulatus-946128at2759-S1	1	100	0	100	2259	4.43	100.0
protist-Phaeocystis_antarctica-293315at2759-S1	1	98	3	101	4520	2.23	97.03
protist-Gephyrocapsa_oceanica-97116at2759-S1	2	124	1	125	3642	3.43	99.2
protist-Gephyrocapsa_oceanica-166920at2759-D1	2	187	6	193	3639	5.3	96.89
protist-Gephyrocapsa_oceanica-245208at2759-S1	3	263	2	265	3831	6.92	99.25
protist-Gephyrocapsa_oceanica-257318at2759-S1	2	174	4	178	1792	9.93	97.75
protist-Gephyrocapsa_oceanica-330169at2759-S1	3	269	4	273	2118	12.89	98.53
protist-Gephyrocapsa_oceanica-396755at2759-S1	7	458	2	460	3183	14.45	99.57
protist-Gephyrocapsa_oceanica-549762at2759-D2	1	95	0	95	2232	4.26	100.0
protist-Gephyrocapsa_oceanica-604979at2759-S1	2	173	2	175	1443	12.13	98.86
protist-Gephyrocapsa_oceanica-671536at2759-S1	1	96	1	97	1443	6.72	98.97
protist-Gephyrocapsa_oceanica-734666at2759-S1	4	335	3	338	1776	19.03	99.11
protist-Gephyrocapsa_oceanica-736068at2759-D2	2	128	2	130	1465	8.87	98.46
protist-Gephyrocapsa_oceanica-855834at2759-S1	1	94	1	95	1790	5.31	98.95
protist-Gephyrocapsa_oceanica-976469at2759-S1	1	101	0	101	1008	10.02	100.0
protist-Gephyrocapsa_oceanica-1010730at2759-S1	1	99	1	100	1650	6.06	99.0
protist-Gephyrocapsa_oceanica-1014314at2759-S1	1	89	1	90	980	9.18	98.89
protist-Gephyrocapsa_oceanica-1096688at2759-D1	2	197	2	199	1085	18.34	98.99
protist-Gephyrocapsa_oceanica-1322299at2759-S1	1	98	1	99	1809	5.47	98.99
protist-Gephyrocapsa_oceanica-1370304at2759-D1	2	174	3	177	2302	7.69	98.31
protist-Gephyrocapsa_oceanica-1379600at2759-S1	2	186	5	191	2307	8.28	97.38
protist-Gephyrocapsa_oceanica-1479417at2759-S1	3	180	2	182	824	22.09	98.9
protist-Gephyrocapsa_oceanica-1490022at2759-S1	1	99	0	99	660	15.0	100.0
protist-Gephyrocapsa_oceanica-1545004at2759-S1	1	100	0	100	291	34.36	100.0
protist-Gephyrocapsa_oceanica-1563319at2759-S1	1	92	1	93	738	12.6	98.92
greenalgae-Micromonas_bravo-625387at2759-S1	2	192	1	193	4692	4.11	99.48
insect-Blattella_germanica-1567796at2759-S1	1	83	3	86	735	11.7	96.51
metazoa-Oithona_nana-901894at2759-S1	2	155	5	160	3516	4.55	96.88
metazoa-Oithona_nana-1111142at2759-S1	2	170	5	175	2706	6.47	97.14
metazoa-Oithona_nana-1217666at2759-S1	2	113	2	115	762	15.09	98.26
metazoa-Oikopleura_dioica-1220881at2759-S1	5	184	3	187	1767	10.58	98.4
greenalgae-Ostreococcus_sp_SAG10-426305at2759-S1	1	97	3	100	2139	4.68	97.0
greenalgae-Ostreococcus_sp_SAG10-946128at2759-S1	2	202	0	202	1755	11.51	100.0
metazoa-Oikopleura_longicauda-156083at2759-S1	2	200	1	201	7032	2.86	99.5
metazoa-Oikopleura_longicauda-257318at2759-S1	5	381	13	394	2370	16.62	96.7
metazoa-Oikopleura_longicauda-261419at2759-S1	2	132	5	137	4026	3.4	96.35
metazoa-Oikopleura_longicauda-271586at2759-S1	1	92	3	95	3513	2.7	96.84
metazoa-Oikopleura_longicauda-306227at2759-S1	1	100	1	101	3060	3.3	99.01
metazoa-Oikopleura_longicauda-330169at2759-S1	4	330	6	336	1692	19.86	98.21
metazoa-Oikopleura_longicauda-708105at2759-S1	1	81	3	84	1371	6.13	96.43
metazoa-Oikopleura_longicauda-734341at2759-S1	4	336	5	341	1977	17.25	98.53
metazoa-Oikopleura_longicauda-901894at2759-S1	4	305	9	314	2682	11.71	97.13
metazoa-Oikopleura_longicauda-1194797at2759-S1	9	312	12	324	4727	6.85	96.3
metazoa-Oikopleura_longicauda-1220881at2759-S1	14	472	11	483	2064	23.4	97.72
metazoa-Oikopleura_longicauda-1249159at2759-S1	2	197	3	200	648	30.86	98.5
metazoa-Oikopleura_longicauda-1258856at2759-S1	31	458	6	464	6620	7.01	98.71
metazoa-Oikopleura_longicauda-1312453at2759-S1	1	95	1	96	5422	1.77	98.96
metazoa-Oikopleura_longicauda-1323575at2759-D1	1	100	1	101	582	17.35	99.01
metazoa-Oikopleura_longicauda-1338131at2759-S1	2	115	2	117	612	19.12	98.29
metazoa-Oikopleura_longicauda-1370285at2759-S1	2	167	2	169	5886	2.87	98.82
metazoa-Oikopleura_longicauda-1479417at2759-S1	17	1014	15	1029	2589	39.75	98.54
metazoa-Oikopleura_longicauda-1545004at2759-D2	2	100	1	101	417	24.22	99.01
metazoa-Oikopleura_longicauda-1567796at2759-S1	1	99	1	100	627	15.95	99.0
metazoa-Oikopleura_longicauda-1617752at2759-S1	2	162	5	167	360	46.39	97.01
fungi-Alternaria_SPCollapse_SP3-29	2	166	0	166	2226	7.46	100.0
fungi-Batrachochytrium_salamandrivorans-1222562at2759-S1	1	85	2	87	2286	3.81	97.7
fungi-Malassezia_restricta-551907at2759-S1	1	94	2	96	6476	1.48	97.92
fungi-Malassezia_restricta-1323575at2759-S1	3	302	0	302	1977	15.28	100.0
fungi-Malassezia_restricta-734666at2759-S1	2	152	0	152	2667	5.7	100.0
fungi-Malassezia_restricta-464990at2759-S1	2	125	1	126	1746	7.22	99.21
fungi-Malassezia_restricta-598949at2759-S1	1	101	0	101	6072	1.66	100.0
fungi-Malassezia_restricta-39650at2759-S1	2	202	0	202	7377	2.74	100.0
fungi-Malassezia_restricta-759498at2759-S1	2	132	1	133	5019	2.65	99.25
fungi-Malassezia_restricta-1312453at2759-S1	4	370	1	371	7107	5.22	99.73
fungi-Malassezia_restricta-621827at2759-S1	4	202	0	202	1686	11.98	100.0
fungi-Malassezia_restricta-97116at2759-S1	2	172	4	176	8736	2.01	97.73
fungi-Malassezia_restricta-751335at2759-S1	1	92	0	92	3769	2.44	100.0
fungi-Malassezia_restricta-834694at2759-S1	2	182	0	182	1746	10.42	100.0
fungi-Malassezia_restricta-388820at2759-S1	2	174	1	175	2727	6.42	99.43
fungi-Malassezia_restricta-324863at2759-S1	2	192	4	196	2721	7.2	97.96
fungi-Malassezia_restricta-671846at2759-S1	3	129	0	129	2205	5.85	100.0
fungi-Malassezia_restricta-450058at2759-S1	2	202	0	202	3684	5.48	100.0
fungi-Malassezia_restricta-814241at2759-S1	2	147	0	147	1656	8.88	100.0
fungi-Malassezia_restricta-1442062at2759-S1	6	364	7	371	2919	12.71	98.11
fungi-Malassezia_restricta-1314980at2759-S1	2	196	2	198	7779	2.55	98.99
fungi-Malassezia_globosa_CBS_7966-1106766at2759-S1	2	181	0	181	3264	5.55	100.0
fungi-Malassezia_globosa_CBS_7966-261419at2759-S1	2	201	0	201	5035	3.99	100.0
fungi-Malassezia_dermatis-325552at2759-S1	1	96	0	96	5637	1.7	100.0
protist-Stramenopiles_sp_TOSAG23-2-625387at2759-S1	2	126	1	127	4257	2.98	99.21
protist-Emiliania_huxleyi_CCMP1516-1269649at2759-S1	2	156	0	156	669	23.32	100.0
protist-Emiliania_huxleyi_CCMP1516-179362at2759-S1	1	82	1	83	3852	2.15	98.8
protist-Emiliania_huxleyi_CCMP1516-1346165at2759-S1	2	200	0	200	1341	14.91	100.0
protist-Emiliania_huxleyi_CCMP1516-491869at2759-S1	2	201	0	201	1311	15.33	100.0
protist-Emiliania_huxleyi_CCMP1516-1248958at2759-S1	2	188	0	188	2778	6.77	100.0
protist-Emiliania_huxleyi_CCMP1516-87842at2759-S1	1	90	0	90	2574	3.5	100.0
protist-Emiliania_huxleyi_CCMP1516-156083at2759-S1	5	435	4	439	7233	6.07	99.09
protist-Emiliania_huxleyi_CCMP1516_SSCollapse_SP3	1	100	0	100	738	13.55	100.0
protist-Emiliania_huxleyi_CCMP1516_SSCollapse_SP3-3	1	101	0	101	537	18.81	100.0
fungi-Candida_parapsilosis-814241at2759-S1	2	139	0	139	1968	7.06	100.0
fungi-Alternaria_gaisen-674160at2759-S1	1	89	0	89	7950	1.12	100.0
