Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
greenalgae-Chloropicon_roscoffensis-325552at2759-S1	2	175	2	177	1850	9.57	98.87
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	20	120	7	127	1608	7.9	94.49
greenalgae-Chloropicon_roscoffensis-355408at2759-S1	1	93	0	93	2125	4.38	100.0
greenalgae-Chloropicon_roscoffensis-751335at2759-S1	2	173	0	173	1464	11.82	100.0
greenalgae-Chloropicon_roscoffensis-869548at2759-S1	2	180	3	183	738	24.8	98.36
greenalgae-Chloropicon_roscoffensis-1094121at2759-S1	2	193	1	194	552	35.14	99.48
greenalgae-Chloropicon_roscoffensis-1194691at2759-S1	1	92	0	92	1167	7.88	100.0
greenalgae-Chloropicon_roscoffensis-1194797at2759-S1	1	94	1	95	2175	4.37	98.95
greenalgae-Chloropicon_roscoffensis-1490022at2759-S1	2	202	0	202	581	34.77	100.0
greenalgae-Prasinoderma_singulare-1228942at2759-S1	2	163	3	166	813	20.42	98.19
greenalgae-Chloropicon_mariensis-100698at2759-S1	6	239	1	240	2427	9.89	99.58
greenalgae-Chloropicon_mariensis-142542at2759-S1	2	192	1	193	5965	3.24	99.48
greenalgae-Chloropicon_mariensis-156083at2759-S1	6	344	4	348	7004	4.97	98.85
greenalgae-Chloropicon_mariensis-179362at2759-S1	5	422	3	425	3219	13.2	99.29
greenalgae-Chloropicon_mariensis-306227at2759-S1	1	101	0	101	2345	4.31	100.0
greenalgae-Chloropicon_mariensis-341721at2759-S1	2	118	2	120	2581	4.65	98.33
greenalgae-Chloropicon_mariensis-369837at2759-S1	4	395	0	395	2178	18.14	100.0
greenalgae-Chloropicon_mariensis-383503at2759-S1	3	205	0	205	1554	13.19	100.0
greenalgae-Chloropicon_mariensis-390348at2759-S1	28	964	1	965	3096	31.17	99.9
greenalgae-Chloropicon_mariensis-392369at2759-S1	22	1170	10	1180	1644	71.78	99.15
greenalgae-Chloropicon_mariensis-426305at2759-S1	7	461	1	462	2193	21.07	99.78
greenalgae-Chloropicon_mariensis-598949at2759-S1	4	242	0	242	2583	9.37	100.0
greenalgae-Chloropicon_mariensis-621827at2759-S1	3	103	1	104	1677	6.2	99.04
greenalgae-Chloropicon_mariensis-625387at2759-S1	2	185	1	186	3690	5.04	99.46
greenalgae-Chloropicon_mariensis-664730at2759-S1	49	1387	9	1396	1500	93.07	99.36
greenalgae-Chloropicon_mariensis-671536at2759-S1	6	357	1	358	1494	23.96	99.72
greenalgae-Chloropicon_mariensis-673132at2759-S1	1	101	0	101	1287	7.85	100.0
greenalgae-Chloropicon_mariensis-679187at2759-S1	5	360	2	362	2244	16.13	99.45
greenalgae-Chloropicon_mariensis-720340at2759-S1	17	322	4	326	1713	19.03	98.77
greenalgae-Chloropicon_mariensis-751335at2759-S1	3	300	0	300	1482	20.24	100.0
greenalgae-Chloropicon_mariensis-774318at2759-S1	10	690	1	691	1324	52.19	99.86
greenalgae-Chloropicon_mariensis-814241at2759-S1	2	191	0	191	1517	12.59	100.0
greenalgae-Chloropicon_mariensis-836599at2759-S1	9	358	2	360	1647	21.86	99.44
greenalgae-Chloropicon_mariensis-844748at2759-S1	6	440	1	441	1323	33.33	99.77
greenalgae-Chloropicon_mariensis-866359at2759-S1	21	888	5	893	1007	88.68	99.44
greenalgae-Chloropicon_mariensis-898782at2759-S1	1	101	0	101	1797	5.62	100.0
greenalgae-Chloropicon_mariensis-919955at2759-S1	9	623	1	624	1254	49.76	99.84
greenalgae-Chloropicon_mariensis-937686at2759-S1	9	556	6	562	1473	38.15	98.93
greenalgae-Chloropicon_mariensis-976469at2759-S1	5	366	5	371	1077	34.45	98.65
greenalgae-Chloropicon_mariensis-981902at2759-S1	10	629	1	630	1194	52.76	99.84
greenalgae-Chloropicon_mariensis-1001705at2759-S1	20	1056	4	1060	1473	71.96	99.62
greenalgae-Chloropicon_mariensis-1010730at2759-S1	8	595	0	595	1320	45.08	100.0
greenalgae-Chloropicon_mariensis-1018517at2759-S1	17	708	1	709	858	82.63	99.86
greenalgae-Chloropicon_mariensis-1025450at2759-D1	1	101	0	101	1432	7.05	100.0
greenalgae-Chloropicon_mariensis-1041560at2759-S1	4	180	0	180	1254	14.35	100.0
greenalgae-Chloropicon_mariensis-1051021at2759-S1	18	798	1	799	1593	50.16	99.87
greenalgae-Chloropicon_mariensis-1085752at2759-S1	4	291	3	294	1720	17.09	98.98
greenalgae-Chloropicon_mariensis-1094121at2759-S1	10	394	4	398	573	69.46	98.99
greenalgae-Chloropicon_mariensis-1115196at2759-S1	14	943	2	945	1320	71.59	99.79
greenalgae-Chloropicon_mariensis-1138059at2759-S1	1	93	0	93	873	10.65	100.0
greenalgae-Chloropicon_mariensis-1161199at2759-S1	31	858	15	873	891	97.98	98.28
greenalgae-Chloropicon_mariensis-1178688at2759-S1	29	748	5	753	810	92.96	99.34
greenalgae-Chloropicon_mariensis-1193442at2759-S1	2	194	0	194	1392	13.94	100.0
greenalgae-Chloropicon_mariensis-1200489at2759-S1	10	384	3	387	600	64.5	99.22
greenalgae-Chloropicon_mariensis-1217666at2759-S1	2	198	0	198	1140	17.37	100.0
greenalgae-Chloropicon_mariensis-1228942at2759-S1	11	714	6	720	876	82.19	99.17
greenalgae-Chloropicon_mariensis-1236198at2759-S1	11	370	3	373	708	52.68	99.2
greenalgae-Chloropicon_mariensis-1249159at2759-S1	1	95	0	95	666	14.26	100.0
greenalgae-Chloropicon_mariensis-1269649at2759-S1	2	186	0	186	705	26.38	100.0
greenalgae-Chloropicon_mariensis-1364586at2759-S1	1	101	0	101	772	13.08	100.0
greenalgae-Chloropicon_mariensis-1377237at2759-S1	5	439	2	441	828	53.26	99.55
greenalgae-Chloropicon_mariensis-1395649at2759-S1	39	593	7	600	633	94.79	98.83
greenalgae-Chloropicon_mariensis-1398309at2759-S1	1	101	0	101	498	20.28	100.0
