Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Vermamoeba_vermiformis-1106766at2759-S1	1	101	0	101	1882	5.37	100.0
protist-Andalucia_godoyi-1041560at2759-S1	1	89	3	92	1986	4.63	96.74
protist-Durusdinium_trenchii-1455730at2759-S1	2	200	2	202	1629	12.4	99.01
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	1	93	0	93	1608	5.78	100.0
greenalgae-Chloropicon_roscoffensis-390348at2759-S1	11	470	5	475	3078	15.43	98.95
protist-Gonyaulax_spinifera-1558822at2759-S1	1	98	3	101	303	33.33	97.03
protist-Effrenium_voratum-375960at2759-D1	1	98	3	101	1664	6.07	97.03
greenalgae-Chloropicon_mariensis-392369at2759-S1	14	675	6	681	1644	41.42	99.12
greenalgae-Chloropicon_mariensis-673132at2759-S1	1	101	0	101	1287	7.85	100.0
greenalgae-Chloropicon_mariensis-937686at2759-S1	1	100	0	100	1473	6.79	100.0
greenalgae-Chloropicon_mariensis-1249159at2759-S1	3	301	2	303	666	45.5	99.34
greenalgae-Chloropicon_mariensis-1617752at2759-S1	3	240	4	244	602	40.53	98.36
protist-Gephyrocapsa_oceanica-1010730at2759-S1	1	99	1	100	1650	6.06	99.0
protist-Gephyrocapsa_oceanica-1474000at2759-S1	6	347	1	348	1056	32.95	99.71
protist-Zooxanthella_nutricula-97116at2759-S1	4	355	9	364	3652	9.97	97.53
protist-Zooxanthella_nutricula-179362at2759-S1	1	101	0	101	3816	2.65	100.0
protist-Zooxanthella_nutricula-245208at2759-S1	4	307	3	310	3492	8.88	99.03
protist-Zooxanthella_nutricula-671536at2759-S1	4	213	4	217	1518	14.3	98.16
protist-Zooxanthella_nutricula-817008at2759-D1	36	849	7	856	1805	47.42	99.18
protist-Zooxanthella_nutricula-817008at2759-D2	31	504	4	508	1457	34.87	99.21
protist-Zooxanthella_nutricula-944899at2759-S1	8	395	0	395	1356	29.13	100.0
protist-Zooxanthella_nutricula-1049599at2759-S1	48	506	10	516	1497	34.47	98.06
protist-Zooxanthella_nutricula-1161199at2759-S1	2	105	0	105	891	11.78	100.0
protist-Zooxanthella_nutricula-1257440at2759-S1	2	196	1	197	543	36.28	99.49
protist-Zooxanthella_nutricula-1322299at2759-S1	2	134	1	135	1764	7.65	99.26
protist-Zooxanthella_nutricula-1323575at2759-S1	2	200	2	202	830	24.34	99.01
protist-Zooxanthella_nutricula-1474000at2759-S1	70	940	25	965	1035	93.24	97.41
protist-Zooxanthella_nutricula-1490022at2759-S1	4	223	10	233	779	29.91	95.71
protist-Gloeochaete_wittrockiana-1228942at2759-S1	2	120	4	124	754	16.45	96.77
protist-Prorocentrum_cordatum-418107at2759-S1	1	93	4	97	1338	7.25	95.88
protist-Prorocentrum_cordatum-1257440at2759-S1	2	108	4	112	543	20.63	96.43
protist-Prorocentrum_cordatum-1269649at2759-S1	1	98	3	101	810	12.47	97.03
protist-Tripos_fusus-179362at2759-S1	3	185	4	189	3897	4.85	97.88
protist-Tripos_fusus-293315at2759-S1	3	302	1	303	4461	6.79	99.67
protist-Tripos_fusus-383503at2759-S1	2	119	4	123	1518	8.1	96.75
protist-Tripos_fusus-625387at2759-S1	22	1110	13	1123	3864	29.06	98.84
protist-Tripos_fusus-671536at2759-S1	3	212	8	220	1462	15.05	96.36
protist-Tripos_fusus-736068at2759-D1	2	149	1	150	1782	8.42	99.33
protist-Tripos_fusus-736068at2759-D3	15	615	3	618	1539	40.16	99.51
protist-Tripos_fusus-751335at2759-S1	1	97	0	97	1500	6.47	100.0
protist-Tripos_fusus-761109at2759-D1	2	198	0	198	1863	10.63	100.0
protist-Tripos_fusus-887370at2759-S1	11	444	6	450	1682	26.75	98.67
protist-Tripos_fusus-919955at2759-S1	2	189	7	196	1167	16.8	96.43
protist-Tripos_fusus-931188at2759-S1	1	101	0	101	1542	6.55	100.0
protist-Tripos_fusus-974865at2759-S1	3	257	1	258	987	26.14	99.61
protist-Tripos_fusus-1248958at2759-S1	2	101	2	103	2781	3.7	98.06
protist-Tripos_fusus-1339553at2759-S1	2	191	1	192	1472	13.04	99.48
protist-Tripos_fusus-1346432at2759-S1	2	200	0	200	774	25.84	100.0
protist-Tripos_fusus-1355894at2759-S1	7	232	6	238	723	32.92	97.48
protist-Tripos_fusus-1370285at2759-S1	2	155	0	155	1824	8.5	100.0
protist-Tripos_fusus-1370304at2759-S1	5	316	4	320	2329	13.74	98.75
protist-Tripos_fusus-1421503at2759-S1	7	209	1	210	852	24.65	99.52
protist-Tripos_fusus-1428854at2759-S1	12	883	8	891	2516	35.41	99.1
protist-Tripos_fusus-1430056at2759-S1	6	318	1	319	786	40.59	99.69
protist-Tripos_fusus-1558822at2759-D2	2	188	1	189	300	63.0	99.47
protist-Calcidiscus_leptoporus-1593937at2759-S1	2	200	0	200	1505	13.29	100.0
protist-Azadinium_spinosum-1593937at2759-S1	4	214	5	219	1261	17.37	97.72
protist-Lingulodinium_polyedra-464990at2759-S1	1	98	3	101	1802	5.6	97.03
protist-Scrippsiella_trochoidea-383503at2759-S1	1	101	0	101	1590	6.35	100.0
protist-Scrippsiella_trochoidea-598949at2759-D2	4	172	1	173	3230	5.36	99.42
protist-Scrippsiella_trochoidea-734341at2759-S1	2	120	0	120	767	15.65	100.0
protist-Scrippsiella_trochoidea-751335at2759-D2	1	90	3	93	1396	6.66	96.77
protist-Scrippsiella_trochoidea-817008at2759-D2	1	100	1	101	2007	5.03	99.01
protist-Scrippsiella_trochoidea-836599at2759-D2	2	192	0	192	1491	12.88	100.0
protist-Scrippsiella_trochoidea-931188at2759-S1	2	168	0	168	1539	10.92	100.0
protist-Scrippsiella_trochoidea-937686at2759-S1	15	293	23	316	1377	22.95	92.72
