Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
other_MGCollapse_EASP3-86	6	273	9	282	3354	8.41	96.81
protist-Tetrahymena_thermophila-1322299at2759-S1	3	250	8	258	1563	16.51	96.9
protist-Scyphosphaera_apsteinii-1346165at2759-S1	2	124	0	124	1287	9.63	100.0
protist-Scyphosphaera_apsteinii-1421503at2759-S1	2	195	7	202	660	30.61	96.53
greenalgae-Chloropicon_roscoffensis-392369at2759-S1	5	295	1	296	1649	17.95	99.66
greenalgae-Chloropicon_roscoffensis-721605at2759-S1	9	311	4	315	1070	29.44	98.73
greenalgae-Chloropicon_roscoffensis-779909at2759-S1	5	246	0	246	939	26.2	100.0
greenalgae-Chloropicon_roscoffensis-944899at2759-S1	12	603	3	606	1119	54.16	99.5
greenalgae-Chloropicon_roscoffensis-1138059at2759-S1	6	375	4	379	888	42.68	98.94
greenalgae-Chloropicon_roscoffensis-1178688at2759-S1	1	101	0	101	744	13.58	100.0
protist-Alexandrium_tamarense-1194797at2759-D1	2	189	3	192	2154	8.91	98.44
protist-Karlodinium_veneficum-1197019at2759-S1	2	169	3	172	687	25.04	98.26
greenalgae-Chloropicon_mariensis-1115196at2759-S1	1	98	1	99	1320	7.5	98.99
protist-Gephyrocapsa_oceanica-156083at2759-S1	2	197	1	198	7080	2.8	99.49
protist-Zooxanthella_nutricula-97116at2759-S1	2	195	1	196	3652	5.37	99.49
protist-Zooxanthella_nutricula-245208at2759-S1	2	136	1	137	3492	3.92	99.27
protist-Zooxanthella_nutricula-671536at2759-S1	9	633	4	637	1518	41.96	99.37
protist-Zooxanthella_nutricula-817008at2759-D1	4	304	1	305	1805	16.9	99.67
protist-Zooxanthella_nutricula-817008at2759-D2	4	198	0	198	1457	13.59	100.0
protist-Zooxanthella_nutricula-887370at2759-S1	4	212	0	212	1590	13.33	100.0
protist-Zooxanthella_nutricula-944899at2759-S1	5	314	1	315	1356	23.23	99.68
protist-Zooxanthella_nutricula-1049599at2759-S1	16	484	4	488	1497	32.6	99.18
protist-Zooxanthella_nutricula-1275837at2759-S1	9	482	2	484	1123	43.1	99.59
protist-Zooxanthella_nutricula-1322299at2759-S1	6	270	3	273	1764	15.48	98.9
protist-Zooxanthella_nutricula-1346432at2759-S1	1	97	0	97	773	12.55	100.0
protist-Zooxanthella_nutricula-1474000at2759-S1	21	598	5	603	1035	58.26	99.17
protist-Zooxanthella_nutricula-1490022at2759-S1	1	100	0	100	779	12.84	100.0
protist-Tripos_fusus-179362at2759-S1	23	1161	6	1167	3897	29.95	99.49
protist-Tripos_fusus-355408at2759-S1	2	175	3	178	2040	8.73	98.31
protist-Tripos_fusus-383503at2759-S1	36	1124	10	1134	1518	74.7	99.12
protist-Tripos_fusus-570797at2759-S1	11	666	8	674	2313	29.14	98.81
protist-Tripos_fusus-604979at2759-S1	35	1558	14	1572	2124	74.01	99.11
protist-Tripos_fusus-625387at2759-S1	19	1015	9	1024	3864	26.5	99.12
protist-Tripos_fusus-671536at2759-S1	2	144	0	144	1462	9.85	100.0
protist-Tripos_fusus-734666at2759-D1	1	100	1	101	1500	6.73	99.01
protist-Tripos_fusus-736068at2759-D1	1	100	1	101	1782	5.67	99.01
protist-Tripos_fusus-736068at2759-D3	2	202	0	202	1539	13.13	100.0
protist-Tripos_fusus-751335at2759-S1	5	216	6	222	1500	14.8	97.3
protist-Tripos_fusus-759498at2759-S1	24	1158	28	1186	2283	51.95	97.64
protist-Tripos_fusus-887370at2759-S1	1	101	0	101	1682	6.0	100.0
protist-Tripos_fusus-919955at2759-S1	3	198	4	202	1167	17.31	98.02
protist-Tripos_fusus-931188at2759-S1	2	86	0	86	1542	5.58	100.0
protist-Tripos_fusus-974865at2759-S1	9	402	3	405	987	41.03	99.26
protist-Tripos_fusus-1049599at2759-S1	39	829	6	835	1515	55.12	99.28
protist-Tripos_fusus-1323575at2759-S1	4	219	0	219	700	31.29	100.0
protist-Tripos_fusus-1339553at2759-S1	14	540	8	548	1472	37.23	98.54
protist-Tripos_fusus-1346165at2759-S1	6	331	8	339	1236	27.43	97.64
protist-Tripos_fusus-1346432at2759-S1	5	345	2	347	774	44.83	99.42
protist-Tripos_fusus-1355894at2759-S1	1	99	0	99	723	13.69	100.0
protist-Tripos_fusus-1370285at2759-S1	5	336	0	336	1824	18.42	100.0
protist-Tripos_fusus-1370304at2759-S1	10	437	2	439	2329	18.85	99.54
protist-Tripos_fusus-1379600at2759-S1	14	805	3	808	2531	31.92	99.63
protist-Tripos_fusus-1380409at2759-S1	5	328	2	330	654	50.46	99.39
protist-Tripos_fusus-1423847at2759-S1	6	309	1	310	1128	27.48	99.68
protist-Tripos_fusus-1488235at2759-S1	6	499	2	501	1770	28.31	99.6
protist-Tripos_fusus-1558822at2759-D2	4	155	4	159	300	53.0	97.48
protist-Tripos_fusus-1588798at2759-S1	4	246	1	247	817	30.23	99.6
protist-Tripos_fusus-1617752at2759-S1	4	241	1	242	662	36.56	99.59
protist-Calcidiscus_leptoporus-156083at2759-S1	2	118	0	118	7278	1.62	100.0
protist-Calcidiscus_leptoporus-679771at2759-S1	11	480	0	480	1260	38.1	100.0
protist-Azadinium_spinosum-1423847at2759-S1	1	98	3	101	1152	8.77	97.03
protist-Lingulodinium_polyedra-293315at2759-D1	2	190	0	190	4377	4.34	100.0
protist-Scrippsiella_trochoidea-937686at2759-S1	9	285	7	292	1377	21.21	97.6
protist-Scrippsiella_trochoidea-1194691at2759-S1	2	100	2	102	1161	8.79	98.04
protist-Scrippsiella_trochoidea-1228942at2759-S1	1	96	3	99	729	13.58	96.97
protist-Scrippsiella_trochoidea-1257440at2759-S1	1	76	3	79	543	14.55	96.2
metazoa-Oikopleura_albicans-453044at2759-S1	4	300	6	306	1437	21.29	98.04
metazoa-Oikopleura_albicans-866359at2759-S1	2	139	4	143	999	14.31	97.2
metazoa-Oikopleura_albicans-1197019at2759-S1	1	97	1	98	756	12.96	98.98
metazoa-Oikopleura_albicans-1538526at2759-S1	1	101	0	101	465	21.72	100.0
metazoa-Oikopleura_longicauda-1258856at2759-S1	4	227	4	231	6620	3.49	98.27
metazoa-Oikopleura_longicauda-1567796at2759-S1	1	98	3	101	627	16.11	97.03
fungi-Peniophora_sp_CONT-598949at2759-S1	1	98	3	101	2679	3.77	97.03
fungi-Peniophora_sp_CONT-1312453at2759-S1	1	81	1	82	4791	1.71	98.78
fungi-Rhodotorula_diobovata-814241at2759-S1	5	267	1	268	2055	13.04	99.63
fungi-Rhodotorula_diobovata-1428265at2759-S1	8	380	0	380	1539	24.69	100.0
fungi-Rhodotorula_diobovata-996662at2759-S1	4	285	1	286	918	31.15	99.65
fungi-Hortaea_werneckii_EXF-2000-621827at2759-D1	2	161	2	163	1743	9.35	98.77
fungi-Hortaea_werneckii_EXF-2000-39650at2759-D1	8	530	0	530	6705	7.9	100.0
fungi-Hortaea_werneckii_EXF-2000-1258856at2759-D2	1	101	0	101	3546	2.85	100.0
fungi-Malassezia_restricta-774318at2759-S1	3	295	8	303	1482	20.45	97.36
fungi-Malassezia_restricta-1346165at2759-S1	1	80	1	81	1317	6.15	98.77
fungi-Malassezia_restricta-453044at2759-S1	2	200	2	202	1530	13.2	99.01
fungi-Malassezia_restricta-551907at2759-S1	9	584	1	585	6476	9.03	99.83
fungi-Malassezia_restricta-1051021at2759-S1	3	283	3	286	1644	17.4	98.95
fungi-Malassezia_restricta-325552at2759-S1	29	1759	29	1788	6468	27.64	98.38
fungi-Malassezia_restricta-1287094at2759-S1	4	336	4	340	1266	26.86	98.82
fungi-Malassezia_restricta-1538526at2759-S1	3	200	2	202	819	24.66	99.01
fungi-Malassezia_restricta-1377237at2759-S1	4	331	4	335	1245	26.91	98.81
fungi-Malassezia_restricta-1111142at2759-S1	4	241	2	243	2559	9.5	99.18
fungi-Malassezia_restricta-1323575at2759-S1	6	396	5	401	1977	20.28	98.75
fungi-Malassezia_restricta-1428854at2759-S1	7	657	10	667	2283	29.22	98.5
fungi-Malassezia_restricta-720340at2759-S1	5	425	3	428	1455	29.42	99.3
fungi-Malassezia_restricta-996662at2759-S1	2	103	0	103	2211	4.66	100.0
fungi-Malassezia_restricta-1355894at2759-S1	2	104	1	105	594	17.68	99.05
fungi-Malassezia_restricta-768809at2759-S1	8	431	1	432	1743	24.78	99.77
fungi-Malassezia_restricta-257318at2759-S1	2	196	6	202	1872	10.79	97.03
fungi-Malassezia_restricta-734666at2759-S1	8	539	7	546	2667	20.47	98.72
fungi-Malassezia_restricta-1287401at2759-S1	1	100	1	101	1131	8.93	99.01
fungi-Malassezia_restricta-1247641at2759-S1	6	503	10	513	2106	24.36	98.05
fungi-Malassezia_restricta-271586at2759-S1	17	1211	11	1222	4947	24.7	99.1
fungi-Malassezia_restricta-1576404at2759-S1	5	390	8	398	1488	26.75	97.99
fungi-Malassezia_restricta-426305at2759-S1	4	292	0	292	2466	11.84	100.0
fungi-Malassezia_restricta-290630at2759-S1	9	610	0	610	2622	23.26	100.0
fungi-Malassezia_restricta-1428265at2759-S1	1	100	1	101	1008	10.02	99.01
fungi-Malassezia_restricta-464990at2759-S1	4	346	1	347	1746	19.87	99.71
fungi-Malassezia_restricta-598949at2759-S1	18	1493	20	1513	6072	24.92	98.68
fungi-Malassezia_restricta-39650at2759-S1	23	1703	9	1712	7377	23.21	99.47
fungi-Malassezia_restricta-759498at2759-S1	7	467	5	472	5019	9.4	98.94
fungi-Malassezia_restricta-946128at2759-S1	8	414	1	415	2478	16.75	99.76
fungi-Malassezia_restricta-1312453at2759-S1	12	983	13	996	7107	14.01	98.69
fungi-Malassezia_restricta-1459797at2759-S1	1	101	0	101	390	25.9	100.0
fungi-Malassezia_restricta-621827at2759-S1	2	199	2	201	1686	11.92	99.0
fungi-Malassezia_restricta-944899at2759-S1	6	347	3	350	1125	31.11	99.14
fungi-Malassezia_restricta-1112002at2759-S1	10	609	8	617	2931	21.05	98.7
fungi-Malassezia_restricta-1593937at2759-S1	16	1129	19	1148	4866	23.59	98.34
fungi-Malassezia_restricta-97116at2759-S1	12	895	19	914	8736	10.46	97.92
fungi-Malassezia_restricta-817008at2759-S1	6	268	2	270	1320	20.45	99.26
fungi-Malassezia_restricta-375960at2759-S1	6	434	4	438	2796	15.67	99.09
fungi-Malassezia_restricta-1269649at2759-S1	6	483	5	488	1122	43.49	98.98
fungi-Malassezia_restricta-1003258at2759-S1	3	235	5	240	1626	14.76	97.92
fungi-Malassezia_restricta-1251252at2759-S1	1	94	2	96	1410	6.81	97.92
fungi-Malassezia_restricta-865202at2759-S1	2	144	0	144	1101	13.08	100.0
fungi-Malassezia_restricta-751335at2759-S1	10	739	11	750	3769	19.9	98.53
fungi-Malassezia_restricta-1284731at2759-S1	1	100	1	101	918	11.0	99.01
fungi-Malassezia_restricta-1567796at2759-S1	1	87	0	87	567	15.34	100.0
fungi-Malassezia_restricta-1157302at2759-S1	5	349	4	353	738	47.83	98.87
fungi-Malassezia_restricta-1488235at2759-S1	2	103	2	105	690	15.22	98.1
fungi-Malassezia_restricta-156083at2759-S1	26	2173	20	2193	8085	27.12	99.09
fungi-Malassezia_restricta-869548at2759-S1	2	198	4	202	912	22.15	98.02
fungi-Malassezia_restricta-1269244at2759-S1	1	98	3	101	1908	5.29	97.03
fungi-Malassezia_restricta-905026at2759-S1	11	788	7	795	3951	20.12	99.12
fungi-Malassezia_restricta-777920at2759-S1	8	626	5	631	1947	32.41	99.21
fungi-Malassezia_restricta-917326at2759-S1	5	344	4	348	2025	17.19	98.85
fungi-Malassezia_restricta-834694at2759-S1	6	344	1	345	1746	19.76	99.71
fungi-Malassezia_restricta-1479417at2759-S1	5	355	5	360	1272	28.3	98.61
fungi-Malassezia_restricta-887370at2759-S1	7	519	1	520	3525	14.75	99.81
fungi-Malassezia_restricta-388820at2759-S1	3	278	2	280	2727	10.27	99.29
fungi-Malassezia_restricta-383503at2759-S1	6	405	0	405	1554	26.06	100.0
fungi-Malassezia_restricta-166920at2759-S1	8	668	12	680	4599	14.79	98.24
fungi-Malassezia_restricta-1338131at2759-S1	4	256	3	259	591	43.82	98.84
fungi-Malassezia_restricta-679771at2759-S1	4	385	4	389	1461	26.63	98.97
fungi-Malassezia_restricta-937686at2759-S1	4	239	1	240	1341	17.9	99.58
fungi-Malassezia_restricta-87842at2759-S1	21	1398	26	1424	6654	21.4	98.17
fungi-Malassezia_restricta-1434266at2759-S1	1	97	1	98	729	13.44	98.98
fungi-Malassezia_restricta-324863at2759-S1	7	640	2	642	2721	23.59	99.69
fungi-Malassezia_restricta-671846at2759-S1	6	338	2	340	2205	15.42	99.41
fungi-Malassezia_restricta-355408at2759-S1	20	1428	6	1434	5281	27.15	99.58
fungi-Malassezia_restricta-858842at2759-S1	4	220	3	223	2217	10.06	98.65
fungi-Malassezia_restricta-1258856at2759-S1	6	428	5	433	2484	17.43	98.85
fungi-Malassezia_restricta-1197019at2759-S1	3	244	5	249	672	37.05	97.99
fungi-Malassezia_restricta-450058at2759-S1	8	691	4	695	3684	18.87	99.42
fungi-Malassezia_restricta-919955at2759-S1	10	603	3	606	1281	47.31	99.5
fungi-Malassezia_restricta-708105at2759-S1	5	474	3	477	1188	40.15	99.37
fungi-Malassezia_restricta-331411at2759-S1	14	1061	9	1070	4182	25.59	99.16
fungi-Malassezia_restricta-1423847at2759-S1	4	252	2	254	3228	7.87	99.21
fungi-Malassezia_restricta-1379600at2759-S1	3	294	7	301	2235	13.47	97.67
fungi-Malassezia_restricta-160593at2759-S1	11	853	17	870	7788	11.17	98.05
fungi-Malassezia_restricta-1010730at2759-S1	1	100	1	101	1557	6.49	99.01
fungi-Malassezia_restricta-176625at2759-S1	11	654	12	666	5628	11.83	98.2
fungi-Malassezia_restricta-976469at2759-S1	1	98	0	98	1179	8.31	100.0
fungi-Malassezia_restricta-341721at2759-S1	7	598	5	603	5961	10.12	99.17
fungi-Malassezia_restricta-1019762at2759-S1	5	416	8	424	4821	8.79	98.11
fungi-Malassezia_restricta-1014314at2759-S1	4	148	0	148	2058	7.19	100.0
fungi-Malassezia_restricta-1322299at2759-S1	3	269	7	276	1875	14.72	97.46
fungi-Malassezia_restricta-674160at2759-S1	20	1234	10	1244	7509	16.57	99.2
fungi-Malassezia_restricta-679187at2759-S1	3	194	9	203	2529	8.03	95.57
fungi-Malassezia_restricta-866359at2759-S1	3	295	1	296	1122	26.38	99.66
fungi-Malassezia_restricta-814241at2759-S1	4	330	3	333	1656	20.11	99.1
fungi-Malassezia_restricta-513979at2759-S1	3	179	0	179	1917	9.34	100.0
fungi-Malassezia_restricta-975557at2759-S1	11	935	7	942	7011	13.44	99.26
fungi-Malassezia_restricta-1442062at2759-S1	5	319	3	322	2919	11.03	99.07
