Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Lithomelissa_setosa-1197019at2759-S1	4	267	3	270	639	42.25	98.89
protist-Lithomelissa_setosa-1488436at2759-S1	12	308	8	316	426	74.18	97.47
protist-Thalassionema_frauenfeldii-396755at2759-S1	14	565	15	580	3861	15.02	97.41
protist-Scyphosphaera_apsteinii-97116at2759-S1	1	99	0	99	3147	3.15	100.0
protist-Scyphosphaera_apsteinii-156083at2759-S1	1	100	0	100	7275	1.37	100.0
protist-Scyphosphaera_apsteinii-245208at2759-S1	2	142	0	142	4371	3.25	100.0
protist-Scyphosphaera_apsteinii-491869at2759-S1	5	323	0	323	1347	23.98	100.0
protist-Scyphosphaera_apsteinii-671536at2759-S1	2	154	3	157	1458	10.77	98.09
protist-Scyphosphaera_apsteinii-679771at2759-S1	7	554	2	556	1251	44.44	99.64
protist-Scyphosphaera_apsteinii-720340at2759-S1	6	313	4	317	1551	20.44	98.74
protist-Scyphosphaera_apsteinii-751335at2759-S1	30	786	6	792	1392	56.9	99.24
protist-Scyphosphaera_apsteinii-855834at2759-S1	1	98	0	98	1875	5.23	100.0
protist-Scyphosphaera_apsteinii-866359at2759-S1	2	145	0	145	1035	14.01	100.0
protist-Scyphosphaera_apsteinii-919955at2759-S1	15	615	1	616	1204	51.16	99.84
protist-Scyphosphaera_apsteinii-1038775at2759-S1	12	471	2	473	887	53.33	99.58
protist-Scyphosphaera_apsteinii-1076134at2759-S1	2	157	0	157	834	18.82	100.0
protist-Scyphosphaera_apsteinii-1182451at2759-S1	2	133	1	134	1014	13.21	99.25
protist-Scyphosphaera_apsteinii-1200489at2759-S1	2	197	0	197	597	33.0	100.0
protist-Scyphosphaera_apsteinii-1269649at2759-S1	5	346	5	351	744	47.18	98.58
protist-Scyphosphaera_apsteinii-1309031at2759-S1	6	471	0	471	1908	24.69	100.0
protist-Scyphosphaera_apsteinii-1338131at2759-S1	2	102	0	102	625	16.32	100.0
protist-Scyphosphaera_apsteinii-1382842at2759-S1	2	181	1	182	648	28.09	99.45
protist-Scyphosphaera_apsteinii-1552706at2759-S1	2	143	0	143	720	19.86	100.0
greenalgae-Chloropicon_roscoffensis-83779at2759-S1	2	139	1	140	1571	8.91	99.29
greenalgae-Chloropicon_roscoffensis-100698at2759-S1	1	101	0	101	2310	4.37	100.0
greenalgae-Chloropicon_roscoffensis-156083at2759-D2	3	218	1	219	8208	2.67	99.54
greenalgae-Chloropicon_roscoffensis-245208at2759-S1	6	345	2	347	3288	10.55	99.42
greenalgae-Chloropicon_roscoffensis-306227at2759-S1	2	156	3	159	2454	6.48	98.11
greenalgae-Chloropicon_roscoffensis-320059at2759-S1	16	726	5	731	1929	37.9	99.32
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	69	122	12	134	1608	8.33	91.04
greenalgae-Chloropicon_roscoffensis-330169at2759-D2	6	258	1	259	2787	9.29	99.61
greenalgae-Chloropicon_roscoffensis-341721at2759-S1	8	414	8	422	2409	17.52	98.1
