Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Lithomelissa_setosa-1197019at2759-S1	13	423	15	438	639	68.54	96.58
greenalgae-Chloropicon_roscoffensis-97116at2759-S1	24	738	7	745	3741	19.91	99.06
greenalgae-Chloropicon_roscoffensis-261328at2759-S1	2	140	1	141	2400	5.88	99.29
greenalgae-Chloropicon_roscoffensis-271586at2759-S1	9	258	8	266	2843	9.36	96.99
greenalgae-Chloropicon_roscoffensis-320059at2759-S1	3	116	2	118	1929	6.12	98.31
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	48	114	17	131	1608	8.15	87.02
greenalgae-Chloropicon_roscoffensis-330169at2759-D2	23	325	6	331	2787	11.88	98.19
greenalgae-Chloropicon_roscoffensis-355408at2759-S1	5	173	1	174	2125	8.19	99.43
greenalgae-Chloropicon_roscoffensis-375960at2759-S1	1	101	0	101	1937	5.21	100.0
greenalgae-Chloropicon_roscoffensis-383503at2759-S1	5	244	6	250	1543	16.2	97.6
greenalgae-Chloropicon_roscoffensis-390348at2759-S1	56	794	10	804	3078	26.12	98.76
greenalgae-Chloropicon_roscoffensis-453044at2759-S1	2	157	1	158	1398	11.3	99.37
greenalgae-Chloropicon_roscoffensis-457861at2759-S1	8	195	5	200	840	23.81	97.5
greenalgae-Chloropicon_roscoffensis-543764at2759-S1	11	386	2	388	1565	24.79	99.48
greenalgae-Chloropicon_roscoffensis-673132at2759-S1	10	517	5	522	1260	41.43	99.04
greenalgae-Chloropicon_roscoffensis-674160at2759-S1	3	142	0	142	7594	1.87	100.0
greenalgae-Chloropicon_roscoffensis-679187at2759-S1	1	101	0	101	2514	4.02	100.0
greenalgae-Chloropicon_roscoffensis-692986at2759-S1	1	101	0	101	2364	4.27	100.0
greenalgae-Chloropicon_roscoffensis-720340at2759-S1	7	295	0	295	1608	18.35	100.0
greenalgae-Chloropicon_roscoffensis-721605at2759-S1	48	575	8	583	1070	54.49	98.63
greenalgae-Chloropicon_roscoffensis-751335at2759-S1	65	842	11	853	1464	58.27	98.71
greenalgae-Chloropicon_roscoffensis-759498at2759-S1	26	729	10	739	2556	28.91	98.65
greenalgae-Chloropicon_roscoffensis-779909at2759-S1	4	222	1	223	939	23.75	99.55
greenalgae-Chloropicon_roscoffensis-869548at2759-S1	11	258	4	262	738	35.5	98.47
greenalgae-Chloropicon_roscoffensis-891751at2759-S1	5	239	4	243	1611	15.08	98.35
greenalgae-Chloropicon_roscoffensis-898782at2759-S1	8	238	2	240	1521	15.78	99.17
greenalgae-Chloropicon_roscoffensis-937686at2759-S1	1	97	0	97	1545	6.28	100.0
greenalgae-Chloropicon_roscoffensis-975158at2759-S1	10	257	3	260	1389	18.72	98.85
greenalgae-Chloropicon_roscoffensis-1032689at2759-S1	1	100	0	100	1404	7.12	100.0
greenalgae-Chloropicon_roscoffensis-1051021at2759-S1	1	92	2	94	2470	3.81	97.87
greenalgae-Chloropicon_roscoffensis-1115196at2759-S1	15	315	7	322	1290	24.96	97.83
greenalgae-Chloropicon_roscoffensis-1157302at2759-S1	25	641	10	651	738	88.21	98.46
greenalgae-Chloropicon_roscoffensis-1161199at2759-S1	8	278	2	280	882	31.75	99.29
greenalgae-Chloropicon_roscoffensis-1178688at2759-S1	12	632	6	638	744	85.75	99.06
greenalgae-Chloropicon_roscoffensis-1194797at2759-S1	2	137	0	137	2175	6.3	100.0
