Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
metazoa-Calanus_sinicus-1459797at2759-S1	5	222	9	231	402	57.46	96.1
metazoa-Calanus_sinicus-1538526at2759-S1	1	90	2	92	474	19.41	97.83
protist-Vermamoeba_vermiformis-156083at2759-S1	20	905	27	932	6900	13.51	97.1
other_MGCollapse_EASP3	3	222	8	230	13242	1.74	96.52
other_MGCollapse_EASP3-111	1	90	3	93	2940	3.16	96.77
other_MGCollapse_EASP3-585	1	98	3	101	738	13.69	97.03
other_MGCollapse_EASP3-549	2	185	5	190	861	22.07	97.37
other_MGCollapse_EASP3-516	2	185	8	193	921	20.96	95.85
other_MGCollapse_EASP3-565	1	100	1	101	783	12.9	99.01
other_MGCollapse_EASP3-640	1	98	3	101	606	16.67	97.03
protist-Triparma_laevis-598949at2759-S1	2	202	0	202	3150	6.41	100.0
greenalgae-Chloropicon_roscoffensis-83779at2759-S1	8	525	9	534	1571	33.99	98.31
greenalgae-Chloropicon_roscoffensis-87842at2759-D2	4	203	2	205	3156	6.5	99.02
greenalgae-Chloropicon_roscoffensis-97116at2759-S1	35	2213	18	2231	3741	59.64	99.19
greenalgae-Chloropicon_roscoffensis-100698at2759-S1	34	1682	15	1697	2310	73.46	99.12
greenalgae-Chloropicon_roscoffensis-142542at2759-S1	81	3992	36	4028	6375	63.18	99.11
greenalgae-Chloropicon_roscoffensis-156083at2759-D2	28	1258	10	1268	8208	15.45	99.21
greenalgae-Chloropicon_roscoffensis-160593at2759-S1	72	4299	39	4338	7370	58.86	99.1
greenalgae-Chloropicon_roscoffensis-166920at2759-S1	41	1973	21	1994	3351	59.5	98.95
greenalgae-Chloropicon_roscoffensis-245208at2759-S1	39	1923	23	1946	3288	59.18	98.82
greenalgae-Chloropicon_roscoffensis-257318at2759-D1	8	568	14	582	1843	31.58	97.59
greenalgae-Chloropicon_roscoffensis-261328at2759-S1	23	1388	8	1396	2400	58.17	99.43
greenalgae-Chloropicon_roscoffensis-271586at2759-S1	19	1256	21	1277	2843	44.92	98.36
greenalgae-Chloropicon_roscoffensis-296129at2759-S1	81	2715	27	2742	2982	91.95	99.02
greenalgae-Chloropicon_roscoffensis-306227at2759-S1	19	1063	16	1079	2454	43.97	98.52
greenalgae-Chloropicon_roscoffensis-320059at2759-S1	17	1089	13	1102	1929	57.13	98.82
greenalgae-Chloropicon_roscoffensis-325552at2759-S1	26	1250	18	1268	1850	68.54	98.58
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	143	310	24	334	1608	20.77	92.81
greenalgae-Chloropicon_roscoffensis-330169at2759-D2	15	864	4	868	2787	31.14	99.54
greenalgae-Chloropicon_roscoffensis-331411at2759-S1	37	1666	15	1681	2199	76.44	99.11
greenalgae-Chloropicon_roscoffensis-341721at2759-S1	21	1327	24	1351	2409	56.08	98.22
greenalgae-Chloropicon_roscoffensis-355408at2759-S1	26	1200	16	1216	2125	57.22	98.68
greenalgae-Chloropicon_roscoffensis-369837at2759-S1	27	1506	8	1514	2118	71.48	99.47
greenalgae-Chloropicon_roscoffensis-375960at2759-S1	30	1279	13	1292	1937	66.7	98.99
greenalgae-Chloropicon_roscoffensis-383503at2759-S1	30	1063	9	1072	1543	69.48	99.16
greenalgae-Chloropicon_roscoffensis-390348at2759-S1	912	2726	126	2852	3078	92.66	95.58
greenalgae-Chloropicon_roscoffensis-392369at2759-S1	19	1109	19	1128	1649	68.41	98.32
greenalgae-Chloropicon_roscoffensis-418107at2759-S1	15	887	11	898	1356	66.22	98.78
greenalgae-Chloropicon_roscoffensis-453044at2759-S1	15	757	15	772	1398	55.22	98.06
greenalgae-Chloropicon_roscoffensis-457861at2759-S1	4	317	2	319	840	37.98	99.37
greenalgae-Chloropicon_roscoffensis-513979at2759-S1	27	1429	27	1456	1827	79.69	98.15
greenalgae-Chloropicon_roscoffensis-543764at2759-S1	25	1256	16	1272	1565	81.28	98.74
greenalgae-Chloropicon_roscoffensis-549762at2759-S1	18	879	7	886	1797	49.3	99.21
greenalgae-Chloropicon_roscoffensis-551907at2759-S1	46	2020	26	2046	2843	71.97	98.73
greenalgae-Chloropicon_roscoffensis-570797at2759-S1	34	1553	24	1577	2446	64.47	98.48
greenalgae-Chloropicon_roscoffensis-582756at2759-S1	11	703	4	707	1561	45.29	99.43
greenalgae-Chloropicon_roscoffensis-598949at2759-S1	44	1783	35	1818	2643	68.79	98.07
greenalgae-Chloropicon_roscoffensis-604979at2759-S1	29	1285	15	1300	1893	68.67	98.85
greenalgae-Chloropicon_roscoffensis-625387at2759-S1	42	2082	20	2102	3483	60.35	99.05
greenalgae-Chloropicon_roscoffensis-664730at2759-S1	28	869	10	879	1239	70.94	98.86
greenalgae-Chloropicon_roscoffensis-671536at2759-S1	18	1101	10	1111	1488	74.66	99.1
greenalgae-Chloropicon_roscoffensis-673132at2759-S1	50	807	13	820	1260	65.08	98.41
greenalgae-Chloropicon_roscoffensis-674160at2759-S1	97	4340	70	4410	7594	58.07	98.41
greenalgae-Chloropicon_roscoffensis-679187at2759-S1	35	1754	20	1774	2514	70.56	98.87
greenalgae-Chloropicon_roscoffensis-679771at2759-S1	6	453	9	462	1167	39.59	98.05
greenalgae-Chloropicon_roscoffensis-692986at2759-S1	17	1482	18	1500	2364	63.45	98.8
greenalgae-Chloropicon_roscoffensis-708105at2759-S1	18	912	10	922	1248	73.88	98.92
greenalgae-Chloropicon_roscoffensis-720340at2759-S1	31	1367	15	1382	1608	85.95	98.91
greenalgae-Chloropicon_roscoffensis-721605at2759-S1	7	470	7	477	1070	44.58	98.53
greenalgae-Chloropicon_roscoffensis-722805at2759-S1	38	1803	22	1825	2692	67.79	98.79
greenalgae-Chloropicon_roscoffensis-734666at2759-S1	31	1319	19	1338	1614	82.9	98.58
greenalgae-Chloropicon_roscoffensis-736068at2759-S1	64	2566	36	2602	3393	76.69	98.62
greenalgae-Chloropicon_roscoffensis-751335at2759-S1	12	745	5	750	1464	51.23	99.33
greenalgae-Chloropicon_roscoffensis-759498at2759-S1	44	1748	25	1773	2556	69.37	98.59
greenalgae-Chloropicon_roscoffensis-761109at2759-D1	1	100	1	101	1705	5.92	99.01
greenalgae-Chloropicon_roscoffensis-768809at2759-S1	9	662	7	669	1326	50.45	98.95
greenalgae-Chloropicon_roscoffensis-774318at2759-S1	21	1064	14	1078	1308	82.42	98.7
greenalgae-Chloropicon_roscoffensis-779909at2759-S1	11	476	3	479	939	51.01	99.37
greenalgae-Chloropicon_roscoffensis-814241at2759-S1	16	990	14	1004	1413	71.05	98.61
greenalgae-Chloropicon_roscoffensis-834694at2759-S1	13	823	15	838	1840	45.54	98.21
greenalgae-Chloropicon_roscoffensis-844748at2759-S1	20	1019	7	1026	1420	72.25	99.32
greenalgae-Chloropicon_roscoffensis-858842at2759-D2	28	886	7	893	1626	54.92	99.22
greenalgae-Chloropicon_roscoffensis-869548at2759-S1	7	481	2	483	738	65.45	99.59
greenalgae-Chloropicon_roscoffensis-891751at2759-S1	11	744	7	751	1611	46.62	99.07
greenalgae-Chloropicon_roscoffensis-898782at2759-S1	16	844	9	853	1521	56.08	98.94
greenalgae-Chloropicon_roscoffensis-917326at2759-S1	24	1255	18	1273	1848	68.89	98.59
