Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Lithomelissa_setosa-1488436at2759-S1	1	98	3	101	426	23.71	97.03
protist-Lithomelissa_setosa-1526152at2759-S1	1	101	0	101	477	21.17	100.0
protist-Amphilonche_elongata-1479417at2759-S1	4	224	2	226	1689	13.38	99.12
protist-Leptocylindrus_danicus-156083at2759-D2	21	844	12	856	6621	12.93	98.6
protist-Pseudo-nitzschia_fraudulenta-679771at2759-S1	16	470	3	473	1236	38.27	99.37
protist-Pseudo-nitzschia_fraudulenta-865202at2759-S1	4	305	1	306	1137	26.91	99.67
protist-Pseudo-nitzschia_fraudulenta-1157302at2759-S1	1	101	0	101	768	13.15	100.0
protist-Pseudo-nitzschia_fraudulenta-1182451at2759-S1	2	95	0	95	1032	9.21	100.0
protist-Pseudo-nitzschia_fraudulenta-1248958at2759-S1	2	169	1	170	3097	5.49	99.41
protist-Pseudo-nitzschia_fraudulenta-1450538at2759-S1	10	407	1	408	1092	37.36	99.75
protist-Pseudo-nitzschia_fraudulenta-1488436at2759-S1	1	101	0	101	462	21.86	100.0
protist-Gymnodinium_catenatum-87842at2759-S1	2	190	5	195	3198	6.1	97.44
protist-Gymnodinium_catenatum-245208at2759-S1	5	341	3	344	3519	9.78	99.13
protist-Gymnodinium_catenatum-290630at2759-S1	11	730	0	730	2766	26.39	100.0
protist-Gymnodinium_catenatum-383503at2759-S1	55	883	5	888	1461	60.78	99.44
protist-Gymnodinium_catenatum-543764at2759-S1	1	101	0	101	1364	7.4	100.0
protist-Gymnodinium_catenatum-582756at2759-S1	154	1208	20	1228	1654	74.24	98.37
protist-Gymnodinium_catenatum-625387at2759-S1	2	200	1	201	1830	10.98	99.5
protist-Gymnodinium_catenatum-671536at2759-D2	15	611	0	611	1506	40.57	100.0
protist-Gymnodinium_catenatum-679771at2759-D1	52	1170	4	1174	1281	91.65	99.66
protist-Gymnodinium_catenatum-679771at2759-D3	20	397	5	402	1334	30.13	98.76
protist-Gymnodinium_catenatum-692986at2759-S1	4	401	0	401	2637	15.21	100.0
protist-Gymnodinium_catenatum-720340at2759-S1	231	1052	31	1083	1293	83.76	97.14
protist-Gymnodinium_catenatum-734341at2759-S1	26	425	4	429	900	47.67	99.07
protist-Gymnodinium_catenatum-734666at2759-D2	316	1322	45	1367	1581	86.46	96.71
protist-Gymnodinium_catenatum-751335at2759-D1	13	550	1	551	1359	40.54	99.82
protist-Gymnodinium_catenatum-759498at2759-S1	4	291	0	291	2112	13.78	100.0
protist-Gymnodinium_catenatum-768809at2759-S1	6	363	0	363	1254	28.95	100.0
protist-Gymnodinium_catenatum-814241at2759-S1	11	347	3	350	1429	24.49	99.14
protist-Gymnodinium_catenatum-836599at2759-D2	12	401	1	402	1533	26.22	99.75
protist-Gymnodinium_catenatum-869548at2759-S1	3	118	0	118	737	16.01	100.0
protist-Gymnodinium_catenatum-887370at2759-S1	62	808	14	822	2006	40.98	98.3
protist-Gymnodinium_catenatum-917326at2759-S1	2	134	0	134	1847	7.26	100.0
protist-Gymnodinium_catenatum-919955at2759-S1	3	273	1	274	1153	23.76	99.64
protist-Gymnodinium_catenatum-931188at2759-S1	105	1433	14	1447	1539	94.02	99.03
protist-Gymnodinium_catenatum-937686at2759-S1	170	1084	16	1100	1377	79.88	98.55
protist-Gymnodinium_catenatum-944899at2759-S1	2	190	0	190	1128	16.84	100.0
protist-Gymnodinium_catenatum-956854at2759-D1	51	781	2	783	864	90.62	99.74
protist-Gymnodinium_catenatum-974865at2759-S1	3	278	1	279	1011	27.6	99.64
protist-Gymnodinium_catenatum-975557at2759-S1	27	626	3	629	2454	25.63	99.52
protist-Gymnodinium_catenatum-996662at2759-D1	8	239	0	239	1355	17.64	100.0
protist-Gymnodinium_catenatum-996662at2759-D2	4	295	0	295	1272	23.19	100.0
protist-Gymnodinium_catenatum-1019762at2759-S1	18	482	2	484	1779	27.21	99.59
protist-Gymnodinium_catenatum-1038775at2759-D1	5	406	2	408	1014	40.24	99.51
protist-Gymnodinium_catenatum-1038775at2759-D2	2	196	2	198	1134	17.46	98.99
protist-Gymnodinium_catenatum-1049599at2759-S1	2	111	0	111	1500	7.4	100.0
protist-Gymnodinium_catenatum-1076134at2759-S1	76	833	5	838	872	96.1	99.4
protist-Gymnodinium_catenatum-1079827at2759-D2	65	712	11	723	783	92.34	98.48
protist-Gymnodinium_catenatum-1085752at2759-S1	2	180	1	181	1326	13.65	99.45
protist-Gymnodinium_catenatum-1096688at2759-S1	157	933	21	954	1039	91.82	97.8
protist-Gymnodinium_catenatum-1108845at2759-S1	101	1297	25	1322	1472	89.81	98.11
protist-Gymnodinium_catenatum-1161199at2759-D1	10	358	0	358	882	40.59	100.0
protist-Gymnodinium_catenatum-1161199at2759-D2	54	742	4	746	885	84.29	99.46
protist-Gymnodinium_catenatum-1194797at2759-S1	24	1205	2	1207	2103	57.39	99.83
protist-Gymnodinium_catenatum-1197019at2759-S1	347	647	45	692	696	99.43	93.5
protist-Gymnodinium_catenatum-1220881at2759-S1	39	488	7	495	907	54.58	98.59
protist-Gymnodinium_catenatum-1228942at2759-D1	11	405	2	407	729	55.83	99.51
protist-Gymnodinium_catenatum-1228942at2759-D2	263	639	45	684	729	93.83	93.42
protist-Gymnodinium_catenatum-1248958at2759-S1	184	2274	31	2305	2817	81.82	98.66
protist-Gymnodinium_catenatum-1257440at2759-S1	34	420	6	426	543	78.45	98.59
protist-Gymnodinium_catenatum-1258856at2759-S1	2	123	0	123	2365	5.2	100.0
