Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Thalassionema_frauenfeldii-1474000at2759-S1	2	197	5	202	978	20.65	97.52
protist-Paraphysomonas_bandaiensis-245208at2759-S1	5	334	3	337	3738	9.02	99.11
protist-Paraphysomonas_bandaiensis-453044at2759-S1	5	227	1	228	1827	12.48	99.56
protist-Paraphysomonas_bandaiensis-956854at2759-S1	2	120	0	120	921	13.03	100.0
protist-Paraphysomonas_bandaiensis-1558822at2759-S1	1	101	0	101	261	38.7	100.0
protist-Paraphysomonas_bandaiensis-1593937at2759-S1	9	503	0	503	2064	24.37	100.0
greenalgae-Chloropicon_mariensis-179362at2759-S1	2	108	0	108	3219	3.36	100.0
greenalgae-Chloropicon_mariensis-1178688at2759-S1	10	299	1	300	810	37.04	99.67
protist-Tripos_fusus-759498at2759-S1	1	95	3	98	2283	4.29	96.94
protist-Tripos_fusus-1217666at2759-S1	4	230	9	239	978	24.44	96.23
protist-Tripos_fusus-1248958at2759-S1	10	444	15	459	2781	16.5	96.73
metazoa-Oikopleura_albicans-1197019at2759-S1	5	153	5	158	756	20.9	96.84
greenalgae-Ostreococcus_lucimarinus_CCE9901-1423847at2759-S1	2	200	0	200	1149	17.41	100.0
other_MGCollapse_NMASP3-59	1	95	0	95	1443	6.58	100.0
fungi-Fusarium_poae-1442062at2759-S1	8	447	0	447	1332	33.56	100.0
fungi-Fusarium_poae-1426075at2759-S1	1	100	0	100	489	20.45	100.0
fungi-Rhodotorula_diobovata-814241at2759-S1	29	367	3	370	2055	18.0	99.19
fungi-Rhodotorula_diobovata-1488235at2759-S1	8	348	1	349	576	60.59	99.71
fungi-Rhodotorula_diobovata-1236198at2759-S1	2	202	0	202	447	45.19	100.0
fungi-Rhodotorula_diobovata-1428265at2759-S1	26	597	0	597	1539	38.79	100.0
fungi-Rhodotorula_diobovata-551907at2759-S1	1	100	0	100	3858	2.59	100.0
fungi-Rhodotorula_diobovata-39650at2759-S1	2	96	0	96	8874	1.08	100.0
fungi-Rhodotorula_diobovata-1558822at2759-S1	1	87	0	87	321	27.1	100.0
fungi-Cladosporium_sphaerospermum_UM_843-891751at2759-S1	1	71	0	71	1758	4.04	100.0
fungi-Cladosporium_sphaerospermum_UM_843-1526152at2759-S1	5	301	0	301	489	61.55	100.0
fungi-Cyphellophora_europaea_CBS_101466-674160at2759-S1	1	93	1	94	7659	1.23	98.94
fungi-Cyphellophora_europaea_CBS_101466-774318at2759-S1	1	101	0	101	3666	2.76	100.0
fungi-Cladosporium_cladosporioides-245208at2759-S1	10	302	12	314	5520	5.69	96.18
fungi-Linderina_pennispora-759498at2759-S1	1	84	4	88	3822	2.3	95.45
fungi-Hortaea_werneckii_EXF-2000-1488235at2759-S1	2	113	3	116	672	17.26	97.41
fungi-Hortaea_werneckii_EXF-2000-1526152at2759-S1	4	158	3	161	564	28.55	98.14
fungi-Hortaea_werneckii_EXF-2000-734341at2759-S1	1	95	4	99	1737	5.7	95.96
fungi-Hortaea_werneckii_EXF-2000-396755at2759-S1	2	110	3	113	5358	2.11	97.35
fungi-Hortaea_werneckii_EXF-2000-1257440at2759-D2	9	405	0	405	573	70.68	100.0
fungi-Hortaea_werneckii_EXF-2000-330169at2759-D1	1	101	0	101	2142	4.72	100.0
fungi-Hortaea_werneckii_EXF-2000-869548at2759-D1	15	728	0	728	795	91.57	100.0
fungi-Hortaea_werneckii_EXF-2000-156083at2759-D2	6	135	6	141	9498	1.48	95.74
fungi-Hortaea_werneckii_EXF-2000-1010730at2759-D1	1	101	0	101	1314	7.69	100.0
fungi-Hortaea_werneckii_EXF-2000-1474000at2759-D2	1	99	1	100	1311	7.63	99.0
fungi-Hortaea_werneckii_EXF-2000-261419at2759-D1	2	154	0	154	3156	4.88	100.0
fungi-Hortaea_werneckii_EXF-2000-271586at2759-D2	2	176	5	181	5534	3.27	97.24
fungi-Hortaea_werneckii_EXF-2000-1398309at2759-D2	1	99	1	100	483	20.7	99.0
fungi-Hortaea_werneckii_EXF-2000-1222562at2759-D2	3	174	0	174	1263	13.78	100.0
fungi-Hortaea_werneckii_EXF-2000-671846at2759-D1	5	292	9	301	3942	7.64	97.01
fungi-Hortaea_werneckii_EXF-2000-919955at2759-D2	1	93	3	96	1152	8.33	96.88
fungi-Cladosporium_sp_SL-16-1530008at2759-S1	7	399	4	403	621	64.9	99.01
fungi-Cadophora_sp_DSE1049-1588798at2759-S1	2	185	6	191	1044	18.3	96.86
fungi-Cadophora_sp_DSE1049-271586at2759-S1	2	186	5	191	4633	4.12	97.38
fungi-Cadophora_sp_DSE1049-1264469at2759-S1	2	132	5	137	876	15.64	96.35
fungi-Cadophora_sp_DSE1049-1623701at2759-S1	1	91	3	94	522	18.01	96.81
fungi-Cadophora_sp_DSE1049-1538526at2759-S1	2	138	3	141	732	19.26	97.87
fungi-Cadophora_sp_DSE1049-160593at2759-S1	19	447	11	458	8580	5.34	97.6
fungi-Aureobasidium_subglaciale_EXF-2481-1217666at2759-S1	2	108	3	111	1233	9.0	97.3
fungi-Malassezia_restricta-774318at2759-S1	31	1098	24	1122	1482	75.71	97.86
fungi-Malassezia_restricta-1346165at2759-S1	4	313	1	314	1317	23.84	99.68
fungi-Malassezia_restricta-1490022at2759-S1	3	167	1	168	606	27.72	99.4
fungi-Malassezia_restricta-453044at2759-S1	1	100	0	100	1530	6.54	100.0
fungi-Malassezia_restricta-551907at2759-S1	14	715	5	720	6476	11.12	99.31
fungi-Malassezia_restricta-325552at2759-S1	6	352	1	353	6468	5.46	99.72
fungi-Malassezia_restricta-1287094at2759-S1	23	413	11	424	1266	33.49	97.41
fungi-Malassezia_restricta-1538526at2759-S1	28	521	10	531	819	64.84	98.12
fungi-Malassezia_restricta-1377237at2759-S1	5	405	7	412	1245	33.09	98.3
fungi-Malassezia_restricta-1111142at2759-S1	1	100	1	101	2559	3.95	99.01
fungi-Malassezia_restricta-1428854at2759-S1	31	1433	11	1444	2283	63.25	99.24
fungi-Malassezia_restricta-720340at2759-S1	1	101	0	101	1455	6.94	100.0
fungi-Malassezia_restricta-996662at2759-S1	11	428	1	429	2211	19.4	99.77
fungi-Malassezia_restricta-1355894at2759-S1	19	426	7	433	594	72.9	98.38
fungi-Malassezia_restricta-734666at2759-S1	40	1445	10	1455	2667	54.56	99.31
fungi-Malassezia_restricta-491869at2759-S1	4	285	3	288	1374	20.96	98.96
fungi-Malassezia_restricta-1576404at2759-S1	11	406	8	414	1488	27.82	98.07
fungi-Malassezia_restricta-974865at2759-S1	21	883	9	892	1077	82.82	98.99
fungi-Malassezia_restricta-426305at2759-S1	16	603	8	611	2466	24.78	98.69
fungi-Malassezia_restricta-290630at2759-S1	3	138	0	138	2622	5.26	100.0
fungi-Malassezia_restricta-1428265at2759-S1	70	978	18	996	1008	98.81	98.19
fungi-Malassezia_restricta-464990at2759-S1	2	107	0	107	1746	6.13	100.0
fungi-Malassezia_restricta-598949at2759-S1	46	1550	20	1570	6072	25.86	98.73
fungi-Malassezia_restricta-39650at2759-S1	14	833	2	835	7377	11.32	99.76
fungi-Malassezia_restricta-759498at2759-S1	2	157	2	159	5019	3.17	98.74
fungi-Malassezia_restricta-946128at2759-S1	73	989	25	1014	2478	40.92	97.53
fungi-Malassezia_restricta-1430056at2759-S1	2	118	0	118	699	16.88	100.0
fungi-Malassezia_restricta-779909at2759-S1	15	492	11	503	1032	48.74	97.81
fungi-Malassezia_restricta-1312453at2759-S1	29	917	12	929	7107	13.07	98.71
fungi-Malassezia_restricta-1076134at2759-S1	4	297	4	301	855	35.2	98.67
fungi-Malassezia_restricta-1217666at2759-S1	9	390	4	394	783	50.32	98.98
fungi-Malassezia_restricta-1504863at2759-S1	11	348	5	353	417	84.65	98.58
fungi-Malassezia_restricta-1459797at2759-S1	3	140	1	141	390	36.15	99.29
fungi-Malassezia_restricta-621827at2759-S1	6	344	7	351	1686	20.82	98.01
fungi-Malassezia_restricta-1112002at2759-S1	23	1004	9	1013	2931	34.56	99.11
fungi-Malassezia_restricta-97116at2759-S1	41	1640	14	1654	8736	18.93	99.15
fungi-Malassezia_restricta-817008at2759-S1	11	485	22	507	1320	38.41	95.66
fungi-Malassezia_restricta-375960at2759-S1	7	263	1	264	2796	9.44	99.62
fungi-Malassezia_restricta-1269649at2759-S1	30	451	17	468	1122	41.71	96.37
fungi-Malassezia_restricta-1251252at2759-S1	45	308	16	324	1410	22.98	95.06
fungi-Malassezia_restricta-751335at2759-S1	24	979	9	988	3769	26.21	99.09
fungi-Malassezia_restricta-1220881at2759-S1	20	679	12	691	1077	64.16	98.26
fungi-Malassezia_restricta-1284731at2759-S1	1	89	2	91	918	9.91	97.8
fungi-Malassezia_restricta-1157302at2759-S1	18	465	15	480	738	65.04	96.88
fungi-Malassezia_restricta-1488235at2759-S1	2	134	1	135	690	19.57	99.26
fungi-Malassezia_restricta-156083at2759-S1	8	443	3	446	8085	5.52	99.33
fungi-Malassezia_restricta-1623701at2759-S1	1	88	2	90	549	16.39	97.78
fungi-Malassezia_restricta-1269244at2759-S1	2	160	1	161	1908	8.44	99.38
fungi-Malassezia_restricta-905026at2759-S1	65	1002	30	1032	3951	26.12	97.09
fungi-Malassezia_restricta-777920at2759-S1	40	1287	7	1294	1947	66.46	99.46
fungi-Malassezia_restricta-917326at2759-S1	5	367	3	370	2025	18.27	99.19
fungi-Malassezia_restricta-834694at2759-S1	2	115	4	119	1746	6.82	96.64
fungi-Malassezia_restricta-887370at2759-S1	5	163	1	164	3525	4.65	99.39
fungi-Malassezia_restricta-383503at2759-S1	8	304	4	308	1554	19.82	98.7
fungi-Malassezia_restricta-166920at2759-S1	1	99	2	101	4599	2.2	98.02
fungi-Malassezia_restricta-1338131at2759-S1	35	521	2	523	591	88.49	99.62
fungi-Malassezia_restricta-679771at2759-S1	18	989	8	997	1461	68.24	99.2
fungi-Malassezia_restricta-87842at2759-S1	2	200	1	201	6654	3.02	99.5
fungi-Malassezia_restricta-1079827at2759-S1	9	338	1	339	912	37.17	99.71
fungi-Malassezia_restricta-1382842at2759-S1	2	190	6	196	1200	16.33	96.94
fungi-Malassezia_restricta-324863at2759-S1	1	98	2	100	2721	3.68	98.0
fungi-Malassezia_restricta-671846at2759-S1	4	207	7	214	2205	9.71	96.73
fungi-Malassezia_restricta-355408at2759-S1	115	3369	72	3441	5281	65.16	97.91
fungi-Malassezia_restricta-858842at2759-S1	3	261	0	261	2217	11.77	100.0
fungi-Malassezia_restricta-450058at2759-S1	52	1127	20	1147	3684	31.13	98.26
fungi-Malassezia_restricta-919955at2759-S1	12	542	6	548	1281	42.78	98.91
fungi-Malassezia_restricta-1588798at2759-S1	5	133	1	134	912	14.69	99.25
