gene_caller_id,pnps,gene_type
9,0.20873150300524085,MES
163,0.019849791789758292,MES
332,0.09514040301035415,MES
489,0.08812508259359447,MES
1144,0.261025459722833,MES
1670,0.06447111262185315,MES
1961,0.1334323115109802,MES
1962,0.2367421284242428,MES
2067,0.08930046215358939,MES
2357,0.4078440256729881,MES
3090,0.3034167204076073,MES
3406,0.12902438812321335,MES
3423,0.3022456876361667,MES
4093,0.12004298704646443,MES
4308,0.04488000029873397,MES
4457,1.3106123917190489,MES
4749,0.18675767440852006,MES
4799,0.1668977394637357,MES
4940,0.13771463898414626,MES
4967,0.12499014422846422,MES
5055,0.16405688470428895,MES
5135,0.025644272180784012,MES
5671,0.01719042082709434,MES
5795,0.4632478596622026,MES
5873,0.27451367139336763,MES
6738,0.20965803568598632,MES
6963,0.35724244616801765,MES
7115,0.06283194525733862,MES
7540,0.28264917718632787,MES
7810,0.045178803213261745,MES
8242,0.20776929413607662,MES
8485,0.2568392484224736,MES
8728,0.22109935065942274,MES
8828,0.20826944675824408,MES
8954,0.39647010706159147,MES
9228,0.0796345388997147,MES
9616,0.12368886549255359,MES
9973,0.0035154996043821533,MES
10050,0.21058119979841392,MES
10452,0.06563951079406483,MES_trans
10644,0.217487956282804,MES
10757,0.0846586190905856,MES
10882,0.05484636887231882,MES
10906,0.49857658475139044,MES
11800,0.22170342935117524,MES
11838,0.09131945044624783,MES
12155,0.0,MES
13424,0.16261478424861456,MES
13778,0.226533601201094,MES
14190,0.5993847947097198,MES
14621,0.1539589252705317,MES
14742,0.12859377556393597,MES
15136,0.3414173435678299,MES
15389,0.21802005190946708,MES_trans
16266,0.09807119453112019,MES
16306,0.2518335626948627,MES
16381,0.07794102137923956,MES
16575,0.04907754043801936,MES
16775,0.08159658044359419,MES
17437,0.10629190561202648,MES
17798,0.2523807844926117,MES
17851,0.03535684680377681,MES
18054,0.1128928544627662,MES
18124,0.0471022250472627,MES
18349,0.09026978459701374,MES
18712,0.044867629094192625,MES
18931,0.0816779288263156,MES
18957,0.07798309666587416,MES
19421,0.11296666561866352,MES
19453,0.2022723177670644,MES
19559,0.13269498107791872,MES
19570,0.11140148137770457,MES
19585,0.03189224111200786,MES
19610,0.4397707244837114,MES
19820,0.158279855844466,MES
19853,0.0962800317790785,MES
19897,0.20730145373676315,MES
20217,0.07609093430918083,MES
20770,0.2519998448603745,MES
20882,0.3683222784609167,MES
20931,0.36504689879061836,MES
21333,0.18236819395662002,MES
21361,0.17800695493830673,MES
21451,0.08357321900101912,MES
21774,0.20944986736124602,MES
22060,0.4993158156844142,MES
22234,0.2668467197889448,MES
22343,0.22618519944060084,MES
22450,0.23179151454534394,MES
23052,0.20825557806081693,MES
23438,0.19696314924443245,MES
23476,0.17068255401679247,MES
23783,0.23530786799513415,MES
24357,0.1802852468292369,MES
24733,0.6581647979019575,MES
25228,0.14213147465763915,MES
25302,0.05153192176379764,MES
25337,0.1910629920733666,MES
25370,0.11579116071094703,MES
25631,0.06975215613940529,MES
25645,0.13246951270663043,MES
25925,0.003766333693368772,MES
26233,0.14723606706217082,MES
26557,0.1079816621228255,MES
27162,0.1127645791237146,MES
27270,0.3105542649629184,MES
27377,0.1686957545814724,MES
27919,0.0,MES
27963,0.16382275043263753,MES
27998,0.0788180594750102,MES
28000,0.5237954029607418,MES
28247,0.43524995367259794,MES
28704,0.11584112412761412,MES
28988,0.357246479897121,MES
29114,0.35565197284235894,MES
29178,0.06685896732548773,MES
29830,0.13195758927977053,MES
30320,0.26413469499302483,MES
30680,0.1104961742920085,MES
30917,0.14219066041123413,MES
30990,0.1676052865102706,MES
31190,0.11746707488911177,MES
31362,0.19943464388643145,MES
31528,0.1620017366271784,MES
31750,0.22018910269015363,MES
32478,0.2434383975812543,MES
32585,0.6043279210309467,MES
32616,0.05009039720016595,MES
32897,0.28171555455654007,MES
32950,0.23075133492370392,MES
33008,0.03344744998104366,MES
33247,0.1449139821982505,MES
33639,0.155646974698675,MES
33918,0.19918292118330974,MES
35033,0.07870116714639626,MES
35079,1.7666191333757517,MES
35615,1.368550850419851,MES
35715,0.2088630385144332,MES
36684,0.06027099859442758,MES
36792,0.4906029435952123,MES
37141,0.27544715447154555,MES
37626,0.1372189513283162,MES
38055,0.059395207172074686,MES
38060,0.09259538611905146,MES
38153,0.1174465054485016,MES
38454,0.1682152269958537,MES
38748,0.1377865282586782,MES
39050,0.01830614311496472,MES
39209,0.07227322528622371,MES
39600,0.1933612419973746,MES
40001,0.0,MES
40090,0.2358992693232419,MES
40393,0.09327218122275983,MES
40401,0.672603375710387,MES
40422,0.7018837796180191,MES
40588,0.11357238564118714,MES
40615,0.1482564199317688,MES
41864,0.08382235063862857,MES
41895,0.23290627395422195,MES
42056,0.05698278834631159,MES
42191,0.19144428667122562,MES
43355,0.1525283622424416,MES
43801,0.07687922343654673,MES
43895,0.09987438048853257,MES
44282,0.024268918172492708,MES
44511,0.16219712517956208,MES
45050,0.06488591692184505,MES
45236,0.1274786025273539,MES
45375,0.011939622523640931,MES
45675,0.039515132417432985,MES
46829,0.17245493251770652,MES
47088,0.07901506103198308,MES
47097,0.11105116077559611,MES
47192,0.04586611703697789,MES
48171,1.0915327669200519,MES_trans
48398,0.0,MES
48776,0.06636337161883415,MES
49222,0.4235069547714107,MES
49871,0.32232704346237545,MES
50070,0.3830686952851874,MES
50173,0.1871286176513878,MES
50244,0.18622498174432944,MES
50369,0.0034684976136415964,MES
50555,0.0,MES
50985,0.1370879109949572,MES
51056,0.20597475534035592,MES
51181,0.04830177040146504,MES
51184,0.06256997713090254,MES
51732,0.21180230677046616,MES
51880,0.14555473165094487,MES
52083,0.11962179745813004,MES
52525,0.0527728181589698,MES
52999,0.0801556044044208,MES
53279,0.28210440161153716,MES
53977,0.13384186814782362,MES
54078,0.052577535464603274,MES
54340,0.11197964394107156,MES
54545,0.2136283428025679,MES
54562,0.0708315052231445,MES
54569,0.171066430799601,MES
55140,0.15356959322954933,MES
55178,0.14063792179805068,MES
56220,0.2875811189793346,MES
56268,0.2417109199651476,MES
56603,0.02532807299318142,MES
56673,0.11134517605059038,MES
56681,0.046189651119994096,MES
56682,0.14943184505349066,MES
57038,0.36961408786499617,MES_trans
57127,0.12412556806393957,MES_trans
57391,0.260385620615343,MES
57630,0.08126073680139245,MES
57634,0.37465492183288557,MES
57714,0.13168009796336166,MES
57787,0.013135256148339838,MES
57872,1.748587306790438,MES
58229,0.249029335509607,MES
58232,0.15076764512817203,MES
58427,0.10835790908844042,MES
58553,0.18742062597847986,MES
59150,0.22200784288320846,MES
59187,0.24468989129626498,MES
59619,0.00673376947196514,MES
60177,0.36510220650094755,MES
