Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Gephyrocapsa_oceanica-1269649at2759-S1	1	142	1	143	669	21.38	99.3
fungi-Candida_haemulonis-674160at2759-S1	2	254	0	254	6537	3.89	100.0
fungi-Debaryomyces_hansenii_CBS767-1222562at2759-S1	2	249	1	250	1704	14.67	99.6
fungi-Meira_nashicola-1322299at2759-S1	2	281	0	281	1674	16.79	100.0
fungi-Meira_nashicola-513979at2759-S1	2	237	2	239	1968	12.14	99.16
fungi-Meira_nashicola-549762at2759-S1	1	150	0	150	2151	6.97	100.0
fungi-Meira_nashicola-905026at2759-S1	2	247	0	247	3621	6.82	100.0
fungi-Meira_nashicola-1430056at2759-S1	2	177	3	180	717	25.1	98.33
fungi-Mrakia_blollopis-87842at2759-S1	2	176	4	180	4561	3.95	97.78
fungi-Malassezia_restricta-974865at2759-S1	2	219	2	221	1077	20.52	99.1
fungi-Malassezia_restricta-917326at2759-S1	2	256	2	258	2025	12.74	99.22
fungi-Malassezia_restricta-679771at2759-S1	2	236	7	243	1461	16.63	97.12
fungi-Malassezia_restricta-924753at2759-S1	2	255	9	264	1476	17.89	96.59
fungi-Malassezia_restricta-341721at2759-S1	1	68	1	69	5961	1.16	98.55
fungi-Malassezia_restricta-245208at2759-S1	2	239	5	244	3675	6.64	97.95
fungi-Malassezia_globosa_CBS_7966-1442062at2759-S1	2	232	6	238	1647	14.45	97.48
fungi-Malassezia_globosa_CBS_7966-261419at2759-S1	2	225	1	226	5035	4.49	99.56
fungi-Malassezia_globosa_CBS_7966-869548at2759-S1	2	284	7	291	990	29.39	97.59
fungi-Ochroconis_constricta_UM_578-551907at2759-S1	2	263	1	264	2802	9.42	99.62
fungi-Exophiala_xenobiotica-1217666at2759-S1	1	120	0	120	969	12.38	100.0
fungi-Exophiala_xenobiotica-625387at2759-S1	2	260	2	262	3288	7.97	99.24
fungi-Exophiala_xenobiotica-1312453at2759-S1	2	153	0	153	4950	3.09	100.0
fungi-Saccharomyces_cerevisiae_S288C-87842at2759-S1	2	288	0	288	3105	9.28	100.0
fungi-Yarrowia_galli-1442062at2759-S1	1	144	0	144	1275	11.29	100.0
fungi-Lecanicillium_sp_LEC01-1434266at2759-S1	1	120	3	123	1038	11.85	97.56
fungi-Lecanicillium_sp_LEC01-1382842at2759-S1	1	97	0	97	768	12.63	100.0
fungi-Lecanicillium_sp_LEC01-160593at2759-S1	4	454	3	457	8016	5.7	99.34
fungi-Lecanicillium_sp_LEC01-1079827at2759-S1	1	148	2	150	783	19.16	98.67
fungi-Lecanicillium_sp_LEC01-176625at2759-S1	2	285	3	288	3294	8.74	98.96
fungi-Lecanicillium_sp_LEC01-924753at2759-S1	1	145	4	149	1530	9.74	97.32
fungi-Lecanicillium_sp_LEC01-1258856at2759-S1	2	239	2	241	2490	9.68	99.17
fungi-Lecanicillium_sp_LEC01-674160at2759-S1	4	335	7	342	8004	4.27	97.95
fungi-Lecanicillium_sp_LEC01-679187at2759-S1	1	134	5	139	2685	5.18	96.4
fungi-Lecanicillium_sp_LEC01-1620056at2759-S1	1	140	5	145	414	35.02	96.55
fungi-Lecanicillium_sp_LEC01-549762at2759-S1	2	235	3	238	2148	11.08	98.74
fungi-Lecanicillium_sp_LEC01-814241at2759-S1	2	292	6	298	2691	11.07	97.99
fungi-Lecanicillium_sp_LEC01-975557at2759-S1	2	256	1	257	2319	11.08	99.61
fungi-Lecanicillium_sp_LEC01-1010730at2759-S1	1	108	3	111	1182	9.39	97.3
fungi-Lecanicillium_sp_LEC01-324863at2759-S1	6	488	10	498	2832	17.58	97.99
fungi-Lecanicillium_sp_LEC01-1019762at2759-S1	1	150	0	150	1962	7.65	100.0
fungi-Lecanicillium_sp_LEC01-1380409at2759-S1	1	119	1	120	654	18.35	99.17
fungi-Lecanicillium_sp_LEC01-355408at2759-S1	2	255	3	258	2046	12.61	98.84
fungi-Lecanicillium_sp_LEC01-1322299at2759-S1	1	144	4	148	1467	10.09	97.3
fungi-Lecanicillium_sp_LEC01-858842at2759-S1	2	284	5	289	1728	16.72	98.27
fungi-Lecanicillium_sp_LEC01-919955at2759-S1	3	318	10	328	1149	28.55	96.95
fungi-Lecanicillium_sp_LEC01-1442062at2759-S1	1	136	0	136	1167	11.65	100.0
fungi-Lecanicillium_sp_LEC01-1346432at2759-S1	2	250	7	257	816	31.5	97.28
fungi-Lecanicillium_sp_LEC01-1106766at2759-S1	2	250	4	254	2010	12.64	98.43
fungi-Lecanicillium_sp_LEC01-674169at2759-S1	2	252	2	254	2655	9.57	99.21
fungi-Lecanicillium_sp_LEC01-1395649at2759-S1	2	236	4	240	654	36.7	98.33
fungi-Lecanicillium_sp_LEC01-836599at2759-S1	5	555	10	565	1713	32.98	98.23
fungi-Lecanicillium_sp_LEC01-245208at2759-S1	1	129	4	133	3627	3.67	96.99
fungi-Lecanicillium_sp_LEC01-918816at2759-S1	2	216	3	219	1896	11.55	98.63
fungi-Lecanicillium_sp_LEC01-293315at2759-S1	1	135	5	140	4428	3.16	96.43
fungi-Lecanicillium_sp_LEC01-306227at2759-S1	1	147	0	147	2670	5.51	100.0
fungi-Lecanicillium_sp_LEC01-396755at2759-S1	4	542	13	555	3606	15.39	97.66
fungi-Lecanicillium_sp_LEC01-604979at2759-S1	2	244	6	250	1845	13.55	97.6
fungi-Lecanicillium_sp_LEC01-261419at2759-S1	4	492	3	495	3159	15.67	99.39
fungi-Lecanicillium_sp_LEC01-1051021at2759-S1	2	245	2	247	1683	14.68	99.19
fungi-Lecanicillium_sp_LEC01-491869at2759-S1	3	372	3	375	1455	25.77	99.2
fungi-Lecanicillium_sp_LEC01-290630at2759-S1	2	217	6	223	2682	8.31	97.31
fungi-Lecanicillium_sp_LEC01-1111142at2759-S1	1	146	2	148	1863	7.94	98.65
fungi-Lecanicillium_sp_LEC01-759498at2759-S1	2	211	5	216	2628	8.22	97.69
