Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
fungi-Rhodotorula_diobovata-774318at2759-S1	1	142	1	143	3810	3.75	99.3
fungi-Clavispora_lusitaniae_ATCC_42720-759498at2759-S1	2	259	0	259	4776	5.42	100.0
fungi-Hortaea_werneckii_EXF-2000-1423847at2759-S1	2	250	5	255	1212	21.04	98.04
fungi-Malassezia_restricta-551907at2759-S1	1	145	3	148	6476	2.29	97.97
fungi-Malassezia_restricta-1287094at2759-S1	2	279	3	282	1266	22.27	98.94
fungi-Malassezia_restricta-734666at2759-S1	2	287	0	287	2667	10.76	100.0
fungi-Malassezia_restricta-491869at2759-S1	1	148	0	148	1374	10.77	100.0
fungi-Malassezia_restricta-1364586at2759-S1	2	277	3	280	732	38.25	98.93
fungi-Malassezia_restricta-621827at2759-S1	2	186	1	187	1686	11.09	99.47
fungi-Malassezia_restricta-166920at2759-S1	1	149	1	150	4599	3.26	99.33
fungi-Malassezia_restricta-708105at2759-S1	2	233	1	234	1188	19.7	99.57
fungi-Malassezia_restricta-418107at2759-S1	1	134	2	136	1530	8.89	98.53
fungi-Malassezia_restricta-604979at2759-S1	2	177	0	177	4023	4.4	100.0
fungi-Malassezia_restricta-1441854at2759-S1	2	245	3	248	1053	23.55	98.79
fungi-Malassezia_globosa_CBS_7966-331411at2759-S1	2	207	2	209	2487	8.4	99.04
fungi-Malassezia_globosa_CBS_7966-1379600at2759-S1	1	103	3	106	2625	4.04	97.17
fungi-Malassezia_globosa_CBS_7966-293315at2759-S1	2	243	2	245	6211	3.94	99.18
fungi-Malassezia_globosa_CBS_7966-156083at2759-S1	2	209	0	209	7308	2.86	100.0
fungi-Exophiala_xenobiotica-396755at2759-S1	2	251	0	251	4545	5.52	100.0
fungi-Saccharomyces_cerevisiae_S288C-1442062at2759-S1	2	206	1	207	1482	13.97	99.52
protist-Cafeteria_roenbergensis-1513531at2759-S1	2	216	6	222	849	26.15	97.3
protist-Cafeteria_roenbergensis-1620056at2759-S1	1	148	2	150	381	39.37	98.67
protist-Cafeteria_roenbergensis-1423847at2759-S1	2	246	2	248	1197	20.72	99.19
protist-Cafeteria_roenbergensis-604979at2759-S1	2	217	2	219	1476	14.84	99.09
protist-Cafeteria_roenbergensis-293315at2759-S1	4	427	3	430	4491	9.57	99.3
protist-Cafeteria_roenbergensis-418107at2759-S1	2	139	0	139	1434	9.69	100.0
protist-Cafeteria_roenbergensis-598949at2759-S1	4	328	2	330	2976	11.09	99.39
protist-Cafeteria_roenbergensis-491869at2759-S1	2	283	3	286	1629	17.56	98.95
protist-Cafeteria_roenbergensis-917326at2759-S1	2	189	1	190	1899	10.01	99.47
protist-Cafeteria_roenbergensis-834694at2759-S1	2	225	0	225	2421	9.29	100.0
protist-Cafeteria_roenbergensis-1346165at2759-S1	2	191	2	193	1236	15.61	98.96
protist-Cafeteria_roenbergensis-1051021at2759-S1	3	381	0	381	1773	21.49	100.0
protist-Thecamonas_trahens_ATCC_50062-179362at2759-S1	2	189	1	190	3987	4.77	99.47
protist-Thecamonas_trahens_ATCC_50062-1441854at2759-S1	2	156	3	159	1032	15.41	98.11
fungi-Candida_parapsilosis-1251252at2759-S1	2	218	0	218	837	26.05	100.0
fungi-Lecanicillium_sp_LEC01-160593at2759-S1	2	294	5	299	8016	3.73	98.33
fungi-Lecanicillium_sp_LEC01-679187at2759-S1	2	277	7	284	2685	10.58	97.54
fungi-Lecanicillium_sp_LEC01-722805at2759-S1	2	259	2	261	4032	6.47	99.23
fungi-Lecanicillium_sp_LEC01-674169at2759-S1	2	246	5	251	2655	9.45	98.01
fungi-Lecanicillium_sp_LEC01-1041560at2759-S1	1	146	0	146	1635	8.93	100.0
fungi-Lecanicillium_sp_LEC01-418107at2759-S1	2	254	0	254	1338	18.98	100.0
fungi-Lecanicillium_sp_LEC01-306227at2759-S1	1	130	2	132	2670	4.94	98.48
fungi-Lecanicillium_sp_LEC01-1304061at2759-S1	1	95	1	96	765	12.55	98.96
fungi-Lecanicillium_sp_LEC01-761109at2759-S1	2	244	1	245	1977	12.39	99.59
fungi-Lecanicillium_sp_LEC01-97116at2759-S1	1	113	3	116	3639	3.19	97.41
fungi-Lecanicillium_sp_LEC01-1370285at2759-S1	1	134	2	136	2043	6.66	98.53
fungi-Lecanicillium_sp_LEC01-39650at2759-S1	4	307	2	309	6654	4.64	99.35
fungi-Lecanicillium_sp_LEC01-817008at2759-S1	1	147	2	149	1476	10.09	98.66
