Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
greenalgae-Bathycoccus_prasinos-855834at2759-S1	2	214	5	219	2385	9.18	97.72
fungi-Candida_haemulonis-271586at2759-S1	2	170	1	171	5613	3.05	99.42
fungi-Meyerozyma_SPCollapse_SP3-22	2	287	0	287	2463	11.65	100.0
fungi-Malassezia_restricta-1079827at2759-S1	1	117	2	119	912	13.05	98.32
fungi-Malassezia_restricta-450058at2759-S1	1	140	2	142	3684	3.85	98.59
fungi-Malassezia_restricta-1019762at2759-S1	2	182	0	182	4821	3.78	100.0
fungi-Ochroconis_constricta_UM_578-1247641at2759-S1	2	197	4	201	2217	9.07	98.01
fungi-Ochroconis_constricta_UM_578-866359at2759-S1	1	127	4	131	1029	12.73	96.95
fungi-Saccharomyces_cerevisiae_S288C-396755at2759-S1	2	171	0	171	3222	5.31	100.0
protist-Cafeteria_roenbergensis-293315at2759-S1	3	386	1	387	4491	8.62	99.74
protist-Cafeteria_roenbergensis-996662at2759-S1	1	139	2	141	1053	13.39	98.58
protist-Cafeteria_roenbergensis-1479417at2759-S1	1	144	1	145	1194	12.14	99.31
protist-Cafeteria_roenbergensis-834694at2759-S1	1	137	0	137	2421	5.66	100.0
fungi-Aureobasidium_melanogenum-674160at2759-S1	2	184	6	190	7935	2.39	96.84
fungi-Lecanicillium_sp_LEC01-975557at2759-S1	2	227	5	232	2319	10.0	97.84
fungi-Lecanicillium_sp_LEC01-1248958at2759-S1	1	108	2	110	2880	3.82	98.18
fungi-Lecanicillium_sp_LEC01-293315at2759-S1	2	223	4	227	4428	5.13	98.24
fungi-Lecanicillium_sp_LEC01-396755at2759-S1	2	248	2	250	3606	6.93	99.2
fungi-Lecanicillium_sp_LEC01-257318at2759-S1	2	203	2	205	2292	8.94	99.02
fungi-Lecanicillium_sp_LEC01-1370304at2759-S1	2	239	6	245	2289	10.7	97.55
