Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Porphyra_purpurea-1545004at2759-S1	2	244	0	244	357	68.35	100.0
greenalgae-Chloropicon_roscoffensis-1287401at2759-S1	1	73	1	74	717	10.32	98.65
protist-Durinskia_baltica-97116at2759-D1	37	2445	49	2494	3675	67.86	98.04
protist-Durinskia_baltica-156083at2759-D1	16	926	13	939	7167	13.1	98.62
protist-Durinskia_baltica-160593at2759-D1	5	251	4	255	8082	3.16	98.43
protist-Durinskia_baltica-176625at2759-S1	46	2675	42	2717	4029	67.44	98.45
protist-Durinskia_baltica-245208at2759-S1	72	3367	20	3387	3655	92.67	99.41
protist-Durinskia_baltica-290630at2759-D2	36	2313	24	2337	3258	71.73	98.97
protist-Durinskia_baltica-325552at2759-S1	33	1548	26	1574	1788	88.03	98.35
protist-Durinskia_baltica-341721at2759-S1	42	1964	31	1995	2249	88.71	98.45
protist-Durinskia_baltica-418107at2759-D1	26	1181	11	1192	1338	89.09	99.08
protist-Durinskia_baltica-426305at2759-D1	1	124	0	124	2493	4.97	100.0
protist-Durinskia_baltica-426305at2759-D2	1	148	1	149	2245	6.64	99.33
protist-Durinskia_baltica-453044at2759-S1	17	1323	26	1349	1989	67.82	98.07
protist-Durinskia_baltica-491869at2759-S1	9	798	11	809	1377	58.75	98.64
protist-Durinskia_baltica-551907at2759-S1	48	2334	20	2354	3066	76.78	99.15
protist-Durinskia_baltica-598949at2759-D2	56	2563	57	2620	3708	70.66	97.82
protist-Durinskia_baltica-621827at2759-S1	23	1342	19	1361	1564	87.02	98.6
protist-Durinskia_baltica-674160at2759-S1	168	8322	127	8449	10704	78.93	98.5
protist-Durinskia_baltica-692986at2759-S1	16	987	18	1005	2610	38.51	98.21
protist-Durinskia_baltica-720340at2759-S1	18	1052	29	1081	1770	61.07	97.32
protist-Durinskia_baltica-734341at2759-S1	1	145	3	148	813	18.2	97.97
other_MGCollapse_EPSP3-6	13	659	10	669	1612	41.5	98.51
protist-Durinskia_baltica-736068at2759-S1	2	290	4	294	1473	19.96	98.64
protist-Durinskia_baltica-759498at2759-D1	19	1101	11	1112	2592	42.9	99.01
protist-Durinskia_baltica-777920at2759-D2	27	1295	12	1307	1983	65.91	99.08
protist-Durinskia_baltica-817008at2759-D1	20	676	5	681	1392	48.92	99.27
protist-Durinskia_baltica-834694at2759-D1	40	1856	17	1873	2619	71.52	99.09
protist-Durinskia_baltica-865202at2759-S1	6	441	9	450	1089	41.32	98.0
protist-Durinskia_baltica-918816at2759-S1	13	595	5	600	1483	40.46	99.17
protist-Durinskia_baltica-944899at2759-D2	20	1022	8	1030	1107	93.04	99.22
protist-Durinskia_baltica-974865at2759-S1	4	303	4	307	1005	30.55	98.7
protist-Durinskia_baltica-975557at2759-D2	40	2003	12	2015	2353	85.64	99.4
protist-Durinskia_baltica-1010730at2759-S1	22	1254	6	1260	1491	84.51	99.52
protist-Durinskia_baltica-1032689at2759-D1	4	433	4	437	1353	32.3	99.08
protist-Durinskia_baltica-1049599at2759-S1	16	1148	20	1168	1686	69.28	98.29
protist-Durinskia_baltica-1079827at2759-D1	8	561	6	567	783	72.41	98.94
protist-Durinskia_baltica-1112002at2759-D1	36	2093	31	2124	2616	81.19	98.54
protist-Durinskia_baltica-1157302at2759-D1	6	432	2	434	738	58.81	99.54
protist-Durinskia_baltica-1194797at2759-S1	33	1889	29	1918	2286	83.9	98.49
protist-Durinskia_baltica-1197019at2759-D1	2	223	3	226	633	35.7	98.67
protist-Durinskia_baltica-1217666at2759-D1	7	501	8	509	1311	38.83	98.43
protist-Durinskia_baltica-1223488at2759-S1	3	286	2	288	585	49.23	99.31
protist-Durinskia_baltica-1248958at2759-S1	51	2562	47	2609	2992	87.2	98.2
protist-Durinskia_baltica-1269649at2759-D3	7	478	6	484	624	77.56	98.76
protist-Durinskia_baltica-1284731at2759-D1	3	283	2	285	798	35.71	99.3
protist-Durinskia_baltica-1287094at2759-S1	9	556	9	565	717	78.8	98.41
protist-Durinskia_baltica-1314980at2759-S1	43	1996	16	2012	2583	77.89	99.2
protist-Durinskia_baltica-1338131at2759-S1	17	480	1	481	600	80.17	99.79
protist-Durinskia_baltica-1346432at2759-S1	13	539	11	550	774	71.06	98.0
protist-Durinskia_baltica-1348942at2759-S1	10	527	7	534	1041	51.3	98.69
protist-Durinskia_baltica-1364586at2759-S1	2	147	5	152	855	17.78	96.71
protist-Durinskia_baltica-1405073at2759-S1	9	426	11	437	543	80.48	97.48
protist-Durinskia_baltica-1428854at2759-S1	23	1583	27	1610	2547	63.21	98.32
protist-Durinskia_baltica-1432328at2759-D2	16	749	5	754	988	76.32	99.34
protist-Durinskia_baltica-1455730at2759-D1	17	803	13	816	1923	42.43	98.41
protist-Durinskia_baltica-1479417at2759-D3	15	599	3	602	833	72.27	99.5
protist-Durinskia_baltica-1488436at2759-D2	5	254	0	254	405	62.72	100.0
protist-Durinskia_baltica-1530008at2759-D1	3	222	0	222	633	35.07	100.0
fungi-Meyerozyma_SPCollapse_SP3-62	2	215	0	215	1365	15.75	100.0
fungi-Meyerozyma_SPCollapse_SP3-84	2	214	0	214	951	22.5	100.0
fungi-Candida_orthopsilosis_Co_90-125-604979at2759-S1	2	153	1	154	1416	10.88	99.35
fungi-Candida_orthopsilosis_Co_90-125-306227at2759-S1	2	179	6	185	2529	7.32	96.76
fungi-Meira_nashicola-179362at2759-S1	2	198	0	198	4377	4.52	100.0
fungi-Meira_nashicola-582756at2759-S1	1	139	0	139	3825	3.63	100.0
fungi-Meira_nashicola-1314980at2759-S1	2	257	0	257	2670	9.63	100.0
fungi-Meira_nashicola-891751at2759-S1	1	141	0	141	4057	3.48	100.0
fungi-Meira_nashicola-383503at2759-S1	2	259	0	259	1605	16.14	100.0
fungi-Malassezia_restricta-1111142at2759-S1	1	142	0	142	2559	5.55	100.0
fungi-Malassezia_restricta-97116at2759-S1	2	198	2	200	8736	2.29	99.0
fungi-Malassezia_restricta-355408at2759-S1	2	241	6	247	5281	4.68	97.57
fungi-Malassezia_restricta-176625at2759-S1	2	284	0	284	5628	5.05	100.0
fungi-Trichosporon_asahii_var_asahii_CBS_2479-325552at2759-S1	2	256	1	257	3642	7.06	99.61
fungi-Malassezia_globosa_CBS_7966-582756at2759-S1	2	231	4	235	1665	14.11	98.3
fungi-Malassezia_globosa_CBS_7966-905026at2759-S1	2	243	8	251	2712	9.26	96.81
fungi-Malassezia_globosa_CBS_7966-1364586at2759-S1	2	191	3	194	828	23.43	98.45
fungi-Ochroconis_constricta_UM_578-671536at2759-S1	2	227	0	227	3159	7.19	100.0
fungi-Ochroconis_constricta_UM_578-674160at2759-S1	2	190	2	192	7908	2.43	98.96
fungi-Ochroconis_constricta_UM_578-1220881at2759-S1	2	223	0	223	1116	19.98	100.0
fungi-Ochroconis_constricta_UM_578-777920at2759-S1	2	256	0	256	2022	12.66	100.0
fungi-Ochroconis_constricta_UM_578-1106766at2759-S1	2	189	4	193	1920	10.05	97.93
fungi-Ochroconis_constricta_UM_578-271586at2759-S1	2	176	0	176	6540	2.69	100.0
fungi-Ochroconis_constricta_UM_578-759498at2759-S1	2	290	0	290	2256	12.85	100.0
fungi-Kodamaea_ohmeri-306227at2759-S1	2	266	4	270	5253	5.14	98.52
protist-Cafeteria_roenbergensis-491869at2759-S1	2	227	2	229	1629	14.06	99.13
fungi-Candida_parapsilosis-625387at2759-S1	2	210	0	210	3540	5.93	100.0
fungi-Candida_parapsilosis-1442062at2759-S1	2	300	0	300	1350	22.22	100.0
fungi-Candida_parapsilosis-245208at2759-S1	2	146	5	151	3204	4.71	96.69
fungi-Candida_parapsilosis-836599at2759-S1	2	178	0	178	1431	12.44	100.0
fungi-Candida_parapsilosis-1258856at2759-S1	2	277	0	277	4011	6.91	100.0
fungi-Candida_parapsilosis-858842at2759-S1	2	237	1	238	1872	12.71	99.58
fungi-Candida_parapsilosis-87842at2759-S1	2	287	0	287	2763	10.39	100.0
fungi-Candida_parapsilosis-674160at2759-S1	2	297	1	298	7371	4.04	99.66
fungi-Candida_parapsilosis-1504863at2759-S1	2	263	0	263	492	53.46	100.0
fungi-Candida_parapsilosis-166920at2759-S1	1	135	0	135	4494	3.0	100.0
fungi-Candida_parapsilosis-834694at2759-S1	2	213	0	213	1905	11.18	100.0
fungi-Candida_parapsilosis-905026at2759-S1	1	148	0	148	1863	7.94	100.0
fungi-Candida_parapsilosis-1051021at2759-S1	2	204	0	204	1491	13.68	100.0
fungi-Candida_parapsilosis-1346165at2759-S1	2	296	0	296	1371	21.59	100.0
fungi-Lecanicillium_sp_LEC01-1382842at2759-S1	2	262	6	268	768	34.9	97.76
fungi-Lecanicillium_sp_LEC01-160593at2759-S1	2	251	3	254	8016	3.17	98.82
fungi-Lecanicillium_sp_LEC01-1450538at2759-S1	1	135	4	139	1143	12.16	97.12
fungi-Lecanicillium_sp_LEC01-176625at2759-S1	3	359	6	365	3294	11.08	98.36
fungi-Lecanicillium_sp_LEC01-924753at2759-S1	4	340	3	343	1530	22.42	99.13
fungi-Lecanicillium_sp_LEC01-1552706at2759-S1	2	285	1	286	2262	12.64	99.65
fungi-Lecanicillium_sp_LEC01-1258856at2759-S1	2	280	2	282	2490	11.33	99.29
fungi-Lecanicillium_sp_LEC01-1197019at2759-S1	1	140	2	142	738	19.24	98.59
fungi-Lecanicillium_sp_LEC01-674160at2759-S1	6	655	4	659	8004	8.23	99.39
fungi-Lecanicillium_sp_LEC01-891751at2759-S1	5	460	4	464	1707	27.18	99.14
fungi-Lecanicillium_sp_LEC01-549762at2759-S1	3	300	4	304	2148	14.15	98.68
fungi-Lecanicillium_sp_LEC01-866359at2759-S1	4	303	2	305	1014	30.08	99.34
fungi-Lecanicillium_sp_LEC01-1379600at2759-S1	2	142	2	144	2484	5.8	98.61
fungi-Lecanicillium_sp_LEC01-1010730at2759-S1	2	255	4	259	1182	21.91	98.46
fungi-Lecanicillium_sp_LEC01-1474000at2759-S1	1	116	1	117	1149	10.18	99.15
fungi-Lecanicillium_sp_LEC01-1019762at2759-S1	4	319	6	325	1962	16.56	98.15
fungi-Lecanicillium_sp_LEC01-931188at2759-S1	2	254	8	262	1650	15.88	96.95
fungi-Lecanicillium_sp_LEC01-355408at2759-S1	4	470	2	472	2046	23.07	99.58
fungi-Lecanicillium_sp_LEC01-1322299at2759-S1	2	165	3	168	1467	11.45	98.21
fungi-Lecanicillium_sp_LEC01-450058at2759-S1	2	196	2	198	1716	11.54	98.99
fungi-Lecanicillium_sp_LEC01-1248958at2759-S1	2	143	4	147	2880	5.1	97.28
fungi-Lecanicillium_sp_LEC01-1346432at2759-S1	4	308	11	319	816	39.09	96.55
fungi-Lecanicillium_sp_LEC01-674169at2759-S1	2	242	3	245	2655	9.23	98.78
fungi-Lecanicillium_sp_LEC01-245208at2759-S1	3	295	9	304	3627	8.38	97.04
fungi-Lecanicillium_sp_LEC01-1455730at2759-S1	2	216	3	219	1770	12.37	98.63
fungi-Lecanicillium_sp_LEC01-1530008at2759-S1	2	190	1	191	657	29.07	99.48
