Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Neobodo_designis-1479417at2759-S1	1	146	4	150	1653	9.07	97.33
fungi-Hortaea_werneckii_EXF-2000-674169at2759-D2	2	258	10	268	2634	10.17	96.27
fungi-Malassezia_restricta-160593at2759-S1	2	222	0	222	7788	2.85	100.0
fungi-Malassezia_restricta-293315at2759-S1	2	201	1	202	5661	3.57	99.5
fungi-Malassezia_globosa_CBS_7966-1019762at2759-S1	2	277	3	280	5118	5.47	98.93
fungi-Malassezia_globosa_CBS_7966-722805at2759-S1	2	214	2	216	3105	6.96	99.07
fungi-Ochroconis_constricta_UM_578-1323575at2759-S1	1	144	0	144	645	22.33	100.0
fungi-Ochroconis_constricta_UM_578-306227at2759-S1	1	149	0	149	2829	5.27	100.0
fungi-Ochroconis_constricta_UM_578-375960at2759-S1	1	115	0	115	2406	4.78	100.0
fungi-Ochroconis_constricta_UM_578-166920at2759-S1	2	247	0	247	3708	6.66	100.0
fungi-Ochroconis_constricta_UM_578-290630at2759-S1	2	270	0	270	2670	10.11	100.0
fungi-Exophiala_xenobiotica-1038775at2759-S1	2	291	0	291	1029	28.28	100.0
fungi-Exophiala_xenobiotica-156083at2759-S1	2	241	10	251	7161	3.51	96.02
protist-Thecamonas_trahens_ATCC_50062-679187at2759-S1	85	2687	20	2707	3117	86.85	99.26
protist-Thecamonas_trahens_ATCC_50062-513979at2759-S1	35	1478	8	1486	1857	80.02	99.46
protist-Thecamonas_trahens_ATCC_50062-1051021at2759-S1	34	1352	9	1361	1566	86.91	99.34
protist-Thecamonas_trahens_ATCC_50062-1287094at2759-S1	8	326	0	326	678	48.08	100.0
protist-Thecamonas_trahens_ATCC_50062-1291729at2759-S1	5	310	2	312	573	54.45	99.36
protist-Thecamonas_trahens_ATCC_50062-341721at2759-S1	50	2088	11	2099	2472	84.91	99.48
protist-Thecamonas_trahens_ATCC_50062-1377237at2759-S1	10	448	1	449	822	54.62	99.78
protist-Thecamonas_trahens_ATCC_50062-1355894at2759-S1	8	368	1	369	522	70.69	99.73
protist-Thecamonas_trahens_ATCC_50062-1287401at2759-S1	8	483	3	486	681	71.37	99.38
protist-Thecamonas_trahens_ATCC_50062-975158at2759-S1	32	1139	7	1146	1581	72.49	99.39
protist-Thecamonas_trahens_ATCC_50062-1222562at2759-S1	22	700	4	704	996	70.68	99.43
protist-Thecamonas_trahens_ATCC_50062-671536at2759-S1	43	1575	2	1577	1752	90.01	99.87
protist-Thecamonas_trahens_ATCC_50062-858842at2759-S1	19	1061	11	1072	1629	65.81	98.97
protist-Thecamonas_trahens_ATCC_50062-1309031at2759-S1	32	1315	2	1317	1890	69.68	99.85
protist-Thecamonas_trahens_ATCC_50062-1428265at2759-S1	11	434	4	438	693	63.2	99.09
protist-Thecamonas_trahens_ATCC_50062-931188at2759-S1	28	1197	7	1204	1605	75.02	99.42
protist-Thecamonas_trahens_ATCC_50062-1312453at2759-S1	111	3486	10	3496	4089	85.5	99.71
protist-Thecamonas_trahens_ATCC_50062-1430056at2759-S1	14	495	2	497	591	84.09	99.6
protist-Thecamonas_trahens_ATCC_50062-324863at2759-S1	87	2646	9	2655	3102	85.59	99.66
protist-Thecamonas_trahens_ATCC_50062-543764at2759-S1	28	1225	0	1225	1320	92.8	100.0
protist-Thecamonas_trahens_ATCC_50062-1217666at2759-S1	12	699	0	699	759	92.09	100.0
protist-Thecamonas_trahens_ATCC_50062-1076134at2759-S1	20	722	1	723	822	87.96	99.86
protist-Thecamonas_trahens_ATCC_50062-901894at2759-S1	50	1500	14	1514	1662	91.1	99.08
protist-Thecamonas_trahens_ATCC_50062-1032689at2759-S1	8	450	3	453	1113	40.7	99.34
protist-Thecamonas_trahens_ATCC_50062-956854at2759-S1	20	625	4	629	684	91.96	99.36
protist-Thecamonas_trahens_ATCC_50062-1094121at2759-S1	11	434	1	435	540	80.56	99.77
protist-Thecamonas_trahens_ATCC_50062-1251252at2759-S1	11	434	2	436	696	62.64	99.54
protist-Thecamonas_trahens_ATCC_50062-722805at2759-S1	61	2280	6	2286	2724	83.92	99.74
protist-Thecamonas_trahens_ATCC_50062-1488235at2759-S1	10	469	0	469	639	73.4	100.0
protist-Thecamonas_trahens_ATCC_50062-734341at2759-S1	18	668	5	673	795	84.65	99.26
protist-Thecamonas_trahens_ATCC_50062-1157302at2759-S1	17	669	2	671	747	89.83	99.7
protist-Thecamonas_trahens_ATCC_50062-1567796at2759-S1	12	427	1	428	489	87.53	99.77
protist-Thecamonas_trahens_ATCC_50062-1249159at2759-S1	15	479	3	482	579	83.25	99.38
protist-Thecamonas_trahens_ATCC_50062-1284731at2759-S1	17	657	4	661	780	84.74	99.39
protist-Thecamonas_trahens_ATCC_50062-604979at2759-S1	43	1178	6	1184	1842	64.28	99.49
protist-Thecamonas_trahens_ATCC_50062-306227at2759-S1	44	1555	5	1560	1908	81.76	99.68
protist-Thecamonas_trahens_ATCC_50062-1479417at2759-S1	6	453	0	453	1236	36.65	100.0
protist-Thecamonas_trahens_ATCC_50062-179362at2759-S1	92	3384	19	3403	3987	85.35	99.44
protist-Thecamonas_trahens_ATCC_50062-1338131at2759-S1	17	518	0	518	546	94.87	100.0
protist-Thecamonas_trahens_ATCC_50062-736068at2759-S1	15	879	2	881	1137	77.48	99.77
protist-Thecamonas_trahens_ATCC_50062-1450538at2759-S1	14	500	1	501	1305	38.39	99.8
protist-Thecamonas_trahens_ATCC_50062-1018517at2759-S1	12	781	1	782	903	86.6	99.87
protist-Thecamonas_trahens_ATCC_50062-1258856at2759-S1	63	2193	5	2198	2409	91.24	99.77
protist-Thecamonas_trahens_ATCC_50062-1588798at2759-S1	9	521	5	526	717	73.36	99.05
protist-Thecamonas_trahens_ATCC_50062-1432328at2759-S1	11	519	1	520	924	56.28	99.81
protist-Thecamonas_trahens_ATCC_50062-1423847at2759-S1	7	696	3	699	1083	64.54	99.57
protist-Thecamonas_trahens_ATCC_50062-1010730at2759-S1	33	1199	7	1206	1332	90.54	99.42
protist-Thecamonas_trahens_ATCC_50062-768809at2759-S1	20	1019	2	1021	1287	79.33	99.8
protist-Thecamonas_trahens_ATCC_50062-1019762at2759-S1	24	1072	4	1076	1710	62.92	99.63
protist-Thecamonas_trahens_ATCC_50062-1014314at2759-S1	38	1074	6	1080	1341	80.54	99.44
protist-Thecamonas_trahens_ATCC_50062-325552at2759-S1	30	1350	8	1358	1899	71.51	99.41
protist-Thecamonas_trahens_ATCC_50062-774318at2759-S1	18	1010	3	1013	1332	76.05	99.7
protist-Thecamonas_trahens_ATCC_50062-761109at2759-S1	29	1318	8	1326	1803	73.54	99.4
protist-Thecamonas_trahens_ATCC_50062-937686at2759-S1	16	837	1	838	1326	63.2	99.88
protist-Thecamonas_trahens_ATCC_50062-1442062at2759-S1	14	828	2	830	1086	76.43	99.76
protist-Thecamonas_trahens_ATCC_50062-777920at2759-S1	29	1392	4	1396	1881	74.22	99.71
protist-Thecamonas_trahens_ATCC_50062-917326at2759-S1	45	1621	5	1626	1836	88.56	99.69
protist-Thecamonas_trahens_ATCC_50062-834694at2759-S1	38	1678	7	1685	2307	73.04	99.58
protist-Thecamonas_trahens_ATCC_50062-887370at2759-S1	31	1260	5	1265	1371	92.27	99.6
protist-Thecamonas_trahens_ATCC_50062-156083at2759-S1	145	6292	48	6340	7074	89.62	99.24
protist-Thecamonas_trahens_ATCC_50062-1441854at2759-S1	22	836	4	840	1032	81.4	99.52
protist-Thecamonas_trahens_ATCC_50062-1314980at2759-S1	45	1688	5	1693	2247	75.34	99.7
protist-Thecamonas_trahens_ATCC_50062-817008at2759-S1	11	646	9	655	1602	40.89	98.63
protist-Thecamonas_trahens_ATCC_50062-1257440at2759-S1	11	450	5	455	540	84.26	98.9
fungi-Lecanicillium_sp_LEC01-160593at2759-S1	2	251	4	255	8016	3.18	98.43
fungi-Lecanicillium_sp_LEC01-176625at2759-S1	2	242	7	249	3294	7.56	97.19
fungi-Lecanicillium_sp_LEC01-1348942at2759-S1	2	255	8	263	1122	23.44	96.96
fungi-Lecanicillium_sp_LEC01-674160at2759-S1	4	537	3	540	8004	6.75	99.44
fungi-Lecanicillium_sp_LEC01-549762at2759-S1	2	297	3	300	2148	13.97	99.0
fungi-Lecanicillium_sp_LEC01-1379600at2759-S1	3	335	8	343	2484	13.81	97.67
fungi-Lecanicillium_sp_LEC01-1432328at2759-S1	2	248	5	253	1065	23.76	98.02
fungi-Lecanicillium_sp_LEC01-324863at2759-S1	4	431	5	436	2832	15.4	98.85
fungi-Lecanicillium_sp_LEC01-671846at2759-S1	2	176	2	178	2721	6.54	98.88
fungi-Lecanicillium_sp_LEC01-931188at2759-S1	1	141	4	145	1650	8.79	97.24
fungi-Lecanicillium_sp_LEC01-1380409at2759-S1	1	147	2	149	654	22.78	98.66
fungi-Lecanicillium_sp_LEC01-1322299at2759-S1	1	106	1	107	1467	7.29	99.07
fungi-Lecanicillium_sp_LEC01-1108845at2759-S1	3	433	5	438	2052	21.35	98.86
fungi-Lecanicillium_sp_LEC01-722805at2759-S1	2	225	2	227	4032	5.63	99.12
