Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Durinskia_baltica-97116at2759-D1	4	466	13	479	3675	13.03	97.29
protist-Durinskia_baltica-176625at2759-S1	2	285	1	286	4029	7.1	99.65
protist-Durinskia_baltica-245208at2759-S1	6	555	4	559	3655	15.29	99.28
protist-Durinskia_baltica-290630at2759-D2	6	587	6	593	3258	18.2	98.99
protist-Durinskia_baltica-418107at2759-D1	2	222	2	224	1338	16.74	99.11
protist-Durinskia_baltica-551907at2759-S1	4	443	5	448	3066	14.61	98.88
protist-Durinskia_baltica-674160at2759-S1	8	841	10	851	10704	7.95	98.82
protist-Durinskia_baltica-692986at2759-S1	4	518	7	525	2610	20.11	98.67
protist-Durinskia_baltica-720340at2759-S1	3	399	6	405	1770	22.88	98.52
other_MGCollapse_EPSP3-6	2	149	2	151	1612	9.37	98.68
protist-Durinskia_baltica-759498at2759-D1	2	232	1	233	2592	8.99	99.57
protist-Durinskia_baltica-777920at2759-D2	6	460	2	462	1983	23.3	99.57
protist-Durinskia_baltica-834694at2759-D1	2	146	2	148	2619	5.65	98.65
protist-Durinskia_baltica-974865at2759-S1	2	267	5	272	1005	27.06	98.16
protist-Durinskia_baltica-1010730at2759-S1	4	460	2	462	1491	30.99	99.57
protist-Durinskia_baltica-1032689at2759-D1	2	220	8	228	1353	16.85	96.49
protist-Durinskia_baltica-1049599at2759-S1	2	257	3	260	1686	15.42	98.85
protist-Durinskia_baltica-1194797at2759-S1	3	324	7	331	2286	14.48	97.89
protist-Durinskia_baltica-1217666at2759-D1	1	150	0	150	1311	11.44	100.0
protist-Durinskia_baltica-1248958at2759-S1	10	1071	12	1083	2992	36.2	98.89
protist-Durinskia_baltica-1284731at2759-D1	2	186	1	187	798	23.43	99.47
protist-Durinskia_baltica-1287094at2759-S1	2	249	5	254	717	35.43	98.03
protist-Durinskia_baltica-1405073at2759-S1	1	97	1	98	543	18.05	98.98
protist-Durinskia_baltica-1432328at2759-D2	2	278	1	279	988	28.24	99.64
protist-Durinskia_baltica-1455730at2759-D1	3	242	4	246	1923	12.79	98.37
protist-Neobodo_designis-418107at2759-S1	1	128	1	129	1366	9.44	99.22
protist-Neobodo_designis-426305at2759-S1	2	258	3	261	2469	10.57	98.85
fungi-Penicillium_digitatum_Pd1-330169at2759-S1	1	109	0	109	1755	6.21	100.0
fungi-Malassezia_restricta-39650at2759-S1	2	235	6	241	7377	3.27	97.51
fungi-Malassezia_restricta-1312453at2759-S1	2	240	1	241	7107	3.39	99.59
fungi-Malassezia_restricta-1423847at2759-S1	2	170	0	170	3228	5.27	100.0
fungi-Malassezia_restricta-674160at2759-S1	2	179	3	182	7509	2.42	98.35
fungi-Malassezia_globosa_CBS_7966-39650at2759-S1	2	227	1	228	7092	3.21	99.56
fungi-Malassezia_globosa_CBS_7966-355408at2759-S1	2	221	3	224	5281	4.24	98.66
fungi-Malassezia_globosa_CBS_7966-1432328at2759-S1	1	134	2	136	1095	12.42	98.53
fungi-Malassezia_globosa_CBS_7966-759498at2759-S1	2	200	2	202	2502	8.07	99.01
fungi-Malassezia_globosa_CBS_7966-774318at2759-S1	2	175	3	178	1338	13.3	98.31
fungi-Saccharomyces_cerevisiae_S288C-774318at2759-S1	2	218	0	218	1377	15.83	100.0
fungi-Exophiala_lecanii-corni-1106766at2759-S1	2	296	1	297	1947	15.25	99.66
protist-Cafeteria_roenbergensis-1552706at2759-S1	2	208	7	215	606	35.48	96.74
protist-Cafeteria_roenbergensis-293315at2759-S1	2	254	1	255	4491	5.68	99.61
protist-Cafeteria_roenbergensis-598949at2759-S1	2	257	0	257	2976	8.64	100.0
protist-Cafeteria_roenbergensis-1157302at2759-S1	2	259	1	260	738	35.23	99.62
other_MGCollapse_NSP3-403	2	253	0	253	1602	15.79	100.0
fungi-Exophiala_sp-1620056at2759-S1	1	143	0	143	495	28.89	100.0
fungi-Candida_parapsilosis-570797at2759-S1	2	282	0	282	2229	12.65	100.0
fungi-Candida_parapsilosis-817008at2759-S1	2	200	0	200	1611	12.41	100.0
fungi-Lecanicillium_sp_LEC01-1588798at2759-S1	1	136	1	137	990	13.84	99.27
fungi-Lecanicillium_sp_LEC01-450058at2759-S1	2	298	2	300	1716	17.48	99.33
fungi-Lecanicillium_sp_LEC01-330169at2759-S1	2	234	3	237	1698	13.96	98.73
