Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
fungi-Lodderomyces_elongisporus_NRRL_YB-4239-1339553at2759-S1	1	135	1	136	1821	7.47	99.26
fungi-Malassezia_restricta-1051021at2759-S1	1	130	2	132	1644	8.03	98.48
fungi-Malassezia_restricta-1323575at2759-S1	1	135	0	135	1977	6.83	100.0
fungi-Malassezia_restricta-1479417at2759-S1	2	182	5	187	1272	14.7	97.33
fungi-Malassezia_restricta-1258856at2759-S1	2	274	1	275	2484	11.07	99.64
fungi-Malassezia_restricta-919955at2759-S1	1	116	0	116	1281	9.06	100.0
fungi-Malassezia_restricta-1019762at2759-S1	2	188	0	188	4821	3.9	100.0
fungi-Malassezia_restricta-1442062at2759-S1	2	206	2	208	2919	7.13	99.04
fungi-Malassezia_globosa_CBS_7966-160593at2759-S1	4	558	5	563	7785	7.23	99.11
fungi-Malassezia_globosa_CBS_7966-582756at2759-S1	2	282	8	290	1665	17.42	97.24
fungi-Malassezia_globosa_CBS_7966-271586at2759-S1	2	202	1	203	2826	7.18	99.51
fungi-Rhodotorula_kratochvilovae-1217666at2759-S1	2	185	1	186	762	24.41	99.46
protist-Cafeteria_roenbergensis-1441854at2759-S1	2	276	1	277	993	27.9	99.64
protist-Cafeteria_roenbergensis-1010730at2759-S1	1	127	0	127	1353	9.39	100.0
protist-Cafeteria_roenbergensis-293315at2759-S1	3	424	0	424	4491	9.44	100.0
protist-Cafeteria_roenbergensis-491869at2759-S1	1	121	0	121	1629	7.43	100.0
protist-Cafeteria_roenbergensis-996662at2759-S1	2	195	1	196	1053	18.61	99.49
protist-Cafeteria_roenbergensis-917326at2759-S1	1	143	0	143	1899	7.53	100.0
protist-Cafeteria_roenbergensis-834694at2759-S1	2	239	5	244	2421	10.08	97.95
protist-Cafeteria_roenbergensis_SSCollapse_SP3	2	231	3	234	1266	18.48	98.72
protist-Thecamonas_trahens_ATCC_50062-324863at2759-S1	4	418	1	419	3102	13.51	99.76
protist-Thecamonas_trahens_ATCC_50062-543764at2759-S1	2	210	0	210	1320	15.91	100.0
protist-Thecamonas_trahens_ATCC_50062-901894at2759-S1	2	277	0	277	1662	16.67	100.0
protist-Thecamonas_trahens_ATCC_50062-722805at2759-S1	2	177	0	177	2724	6.5	100.0
protist-Thecamonas_trahens_ATCC_50062-736068at2759-S1	2	248	0	248	1137	21.81	100.0
protist-Thecamonas_trahens_ATCC_50062-887370at2759-S1	2	277	1	278	1371	20.28	99.64
fungi-Candida_parapsilosis-160593at2759-S1	2	231	0	231	8265	2.79	100.0
fungi-Candida_parapsilosis-1370285at2759-S1	2	228	0	228	5580	4.09	100.0
fungi-Lecanicillium_sp_LEC01-160593at2759-S1	2	241	1	242	8016	3.02	99.59
fungi-Lecanicillium_sp_LEC01-674160at2759-S1	2	261	3	264	8004	3.3	98.86
fungi-Lecanicillium_sp_LEC01-1346432at2759-S1	1	142	2	144	816	17.65	98.61
fungi-Lecanicillium_sp_LEC01-836599at2759-S1	2	198	2	200	1713	11.68	99.0
fungi-Lecanicillium_sp_LEC01-418107at2759-S1	2	186	2	188	1338	14.05	98.94
fungi-Lecanicillium_sp_LEC01-396755at2759-S1	1	150	0	150	3606	4.16	100.0
fungi-Lecanicillium_sp_LEC01-1626636at2759-S1	2	220	1	221	714	30.95	99.55
fungi-Lecanicillium_sp_LEC01-1312453at2759-S1	2	195	1	196	4602	4.26	99.49
fungi-Lecanicillium_sp_LEC01-156083at2759-S1	4	406	6	412	7809	5.28	98.54
