Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Gephyrocapsa_oceanica-1051021at2759-S1	1	106	2	108	1413	7.64	98.15
protist-Gephyrocapsa_oceanica-1222562at2759-S1	2	268	4	272	859	31.66	98.53
protist-Triparma_pacifica-1348942at2759-S1	1	97	0	97	1348	7.2	100.0
fungi-Mrakia_SPCollapse_SP3-26	1	110	0	110	2097	5.25	100.0
fungi-Ochroconis_constricta_UM_578-671536at2759-S1	2	280	3	283	3159	8.96	98.94
protist-Stramenopiles_sp_TOSAG23-2-551907at2759-S1	4	349	1	350	2607	13.43	99.71
protist-Stramenopiles_sp_TOSAG23-2-1003258at2759-S1	1	139	4	143	1353	10.57	97.2
protist-Stramenopiles_sp_TOSAG23-2-981902at2759-S1	2	259	1	260	1227	21.19	99.62
protist-Stramenopiles_sp_TOSAG23-2-1593937at2759-S1	7	677	6	683	1452	47.04	99.12
protist-Stramenopiles_sp_TOSAG23-2-1284731at2759-S1	2	212	1	213	693	30.74	99.53
protist-Stramenopiles_sp_TOSAG23-2-1488235at2759-S1	2	264	1	265	621	42.67	99.62
protist-Stramenopiles_sp_TOSAG23-2-1157302at2759-S1	2	215	1	216	738	29.27	99.54
protist-Stramenopiles_sp_TOSAG23-2-1626636at2759-S1	2	245	0	245	741	33.06	100.0
protist-Stramenopiles_sp_TOSAG23-2-1355894at2759-S1	2	300	0	300	534	56.18	100.0
protist-Stramenopiles_sp_TOSAG23-2-1490022at2759-S1	1	148	1	149	813	18.33	99.33
protist-Stramenopiles_sp_TOSAG23-2-751335at2759-S1	2	269	2	271	1518	17.85	99.26
protist-Stramenopiles_sp_TOSAG23-2-156083at2759-S1	8	1044	1	1045	7107	14.7	99.9
protist-Stramenopiles_sp_TOSAG23-2-1370285at2759-S1	3	365	2	367	2139	17.16	99.46
protist-Stramenopiles_sp_TOSAG23-2-834694at2759-S1	2	252	0	252	2382	10.58	100.0
protist-Stramenopiles_sp_TOSAG23-2-937686at2759-S1	4	414	2	416	1455	28.59	99.52
protist-Stramenopiles_sp_TOSAG23-2-1193442at2759-S1	2	201	0	201	1362	14.76	100.0
protist-Stramenopiles_sp_TOSAG23-2-671536at2759-S1	2	287	0	287	1608	17.85	100.0
protist-Stramenopiles_sp_TOSAG23-2-341721at2759-S1	2	295	1	296	2262	13.09	99.66
protist-Stramenopiles_sp_TOSAG23-2-976469at2759-S1	4	333	3	336	1086	30.94	99.11
protist-Stramenopiles_sp_TOSAG23-2-1161199at2759-S1	2	196	3	199	885	22.49	98.49
protist-Stramenopiles_sp_TOSAG23-2-1228942at2759-S1	2	268	4	272	731	37.21	98.53
protist-Stramenopiles_sp_TOSAG23-2-814241at2759-S1	5	538	9	547	1263	43.31	98.35
protist-Stramenopiles_sp_TOSAG23-2-179362at2759-S1	5	715	8	723	3007	24.04	98.89
protist-Stramenopiles_sp_TOSAG23-2-1432328at2759-S1	3	378	2	380	1041	36.5	99.47
protist-Stramenopiles_sp_TOSAG23-2-1079827at2759-S1	2	296	0	296	783	37.8	100.0
protist-Stramenopiles_sp_TOSAG23-2-604979at2759-S1	6	627	5	632	1278	49.45	99.21
protist-Stramenopiles_sp_TOSAG23-2-625387at2759-S1	11	1369	14	1383	4257	32.49	98.99
protist-Stramenopiles_sp_TOSAG41-1-1348942at2759-S1	5	487	0	487	1161	41.95	100.0
protist-Emiliania_huxleyi_CCMP1516-931188at2759-S1	2	251	0	251	1278	19.64	100.0
fungi-Lecanicillium_sp_LEC01-919955at2759-S1	1	131	5	136	1149	11.84	96.32
fungi-Lecanicillium_sp_LEC01-1194797at2759-S1	2	239	2	241	5453	4.42	99.17
fungi-Lecanicillium_sp_LEC01-1247641at2759-S1	1	46	0	46	2295	2.0	100.0
fungi-Lecanicillium_sp_LEC01-97116at2759-S1	2	225	1	226	3639	6.21	99.56
