Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
other_MGCollapse_NMASP3-36	2	294	0	294	2040	14.41	100.0
other_MGCollapse_NMASP3-93	2	225	0	225	1017	22.12	100.0
insect-Rhagoletis_zephyria-1314980at2759-D2	1	98	0	98	2676	3.66	100.0
fungi-Malassezia_restricta-1312453at2759-S1	2	266	1	267	7107	3.76	99.63
fungi-Malassezia_restricta-1459797at2759-S1	2	298	0	298	390	76.41	100.0
fungi-Malassezia_restricta-179362at2759-S1	1	149	0	149	4494	3.32	100.0
fungi-Malassezia_globosa_CBS_7966-355408at2759-S1	2	281	2	283	5281	5.36	99.29
fungi-Saccharomyces_cerevisiae_S288C-774318at2759-S1	2	266	2	268	1377	19.46	99.25
fungi-Saccharomyces_cerevisiae_S288C-1194797at2759-S1	1	148	1	149	2175	6.85	99.33
protist-Stramenopiles_sp_TOSAG23-2-1432328at2759-S1	1	145	1	146	1041	14.02	99.32
protist-Thecamonas_trahens_ATCC_50062-341721at2759-S1	1	102	0	102	2472	4.13	100.0
protist-Thecamonas_trahens_ATCC_50062-1258856at2759-S1	1	119	0	119	2409	4.94	100.0
fungi-Lecanicillium_sp_LEC01-160593at2759-S1	5	672	9	681	8016	8.5	98.68
fungi-Lecanicillium_sp_LEC01-1258856at2759-S1	2	273	6	279	2490	11.2	97.85
fungi-Lecanicillium_sp_LEC01-679187at2759-S1	1	88	1	89	2685	3.31	98.88
fungi-Lecanicillium_sp_LEC01-814241at2759-S1	1	140	2	142	2691	5.28	98.59
fungi-Lecanicillium_sp_LEC01-937275at2759-S1	1	92	0	92	1587	5.8	100.0
fungi-Lecanicillium_sp_LEC01-1019762at2759-S1	2	228	2	230	1962	11.72	99.13
fungi-Lecanicillium_sp_LEC01-450058at2759-S1	2	228	2	230	1716	13.4	99.13
fungi-Lecanicillium_sp_LEC01-708105at2759-S1	1	134	1	135	1431	9.43	99.26
fungi-Lecanicillium_sp_LEC01-901894at2759-S1	1	128	2	130	1833	7.09	98.46
fungi-Lecanicillium_sp_LEC01-245208at2759-S1	1	86	0	86	3627	2.37	100.0
fungi-Lecanicillium_sp_LEC01-1314980at2759-S1	3	290	1	291	2943	9.89	99.66
fungi-Lecanicillium_sp_LEC01-179362at2759-S1	2	240	0	240	3924	6.12	100.0
fungi-Lecanicillium_sp_LEC01-396755at2759-S1	1	112	1	113	3606	3.13	99.12
fungi-Lecanicillium_sp_LEC01-87842at2759-S1	2	295	5	300	2814	10.66	98.33
fungi-Lecanicillium_sp_LEC01-257318at2759-S1	4	586	8	594	2292	25.92	98.65
fungi-Lecanicillium_sp_LEC01-734666at2759-S1	2	295	2	297	1554	19.11	99.33
fungi-Lecanicillium_sp_LEC01-271586at2759-S1	1	149	0	149	2847	5.23	100.0
fungi-Lecanicillium_sp_LEC01-759498at2759-S1	1	86	2	88	2628	3.35	97.73
fungi-Lecanicillium_sp_LEC01-1525971at2759-S1	1	150	0	150	462	32.47	100.0
fungi-Lecanicillium_sp_LEC01-779909at2759-S1	1	146	0	146	951	15.35	100.0
fungi-Lecanicillium_sp_LEC01-156083at2759-S1	2	172	1	173	7809	2.22	99.42
fungi-Lecanicillium_sp_LEC01-1593937at2759-S1	1	145	1	146	1386	10.53	99.32
fungi-Lecanicillium_sp_LEC01-1032689at2759-S1	4	481	5	486	1485	32.73	98.97
fungi-Lecanicillium_sp_LEC01-917326at2759-S1	2	282	3	285	2112	13.49	98.95
fungi-Lecanicillium_sp_LEC01-1220881at2759-S1	2	284	3	287	1116	25.72	98.95
fungi-Wickerhamomyces_anomalus_NRRL_Y-366-8-923657at2759-S1	2	291	3	294	1947	15.1	98.98
