Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
fungi-Rhodotorula_diobovata-179362at2759-S1	2	241	0	241	6033	3.99	100.0
fungi-Rhodotorula_SPCollapse_SP3-59	1	85	0	85	942	9.02	100.0
fungi-Rhodotorula_SPCollapse_SP3-6	1	140	2	142	3885	3.66	98.59
fungi-Hortaea_werneckii_EXF-2000-946128at2759-S1	1	145	4	149	2397	6.22	97.32
fungi-Malassezia_restricta-39650at2759-S1	2	165	1	166	7377	2.25	99.4
fungi-Malassezia_restricta-156083at2759-S1	2	258	1	259	8085	3.2	99.61
fungi-Malassezia_restricta-674160at2759-S1	2	280	0	280	7509	3.73	100.0
fungi-Malassezia_globosa_CBS_7966-891751at2759-S1	1	134	2	136	1956	6.95	98.53
fungi-Malassezia_globosa_CBS_7966-1370304at2759-S1	2	292	5	297	4141	7.17	98.32
fungi-Ochroconis_constricta_UM_578-1379600at2759-S1	2	203	2	205	2472	8.29	99.02
fungi-Saccharomyces_cerevisiae_S288C-674160at2759-S1	2	271	0	271	7482	3.62	100.0
fungi-Rhodotorula_sp_JG-1b-674160at2759-S1	1	131	4	135	8577	1.57	97.04
fungi-Rhodotorula_sp_JG-1b-598949at2759-S1	1	134	4	138	2652	5.2	97.1
fungi-Rhodotorula_kratochvilovae-257318at2759-S1	1	137	2	139	1938	7.17	98.56
fungi-Lecanicillium_sp_LEC01-1552706at2759-S1	2	281	6	287	2262	12.69	97.91
fungi-Lecanicillium_sp_LEC01-1258856at2759-S1	2	283	3	286	2490	11.49	98.95
fungi-Lecanicillium_sp_LEC01-674160at2759-S1	2	264	7	271	8004	3.39	97.42
fungi-Lecanicillium_sp_LEC01-836599at2759-S1	1	149	1	150	1713	8.76	99.33
fungi-Lecanicillium_sp_LEC01-734666at2759-S1	2	240	3	243	1554	15.64	98.77
fungi-Lecanicillium_sp_LEC01-751335at2759-S1	2	220	5	225	1443	15.59	97.78
fungi-Lecanicillium_sp_LEC01-1096688at2759-S1	2	274	6	280	1161	24.12	97.86
fungi-Lecanicillium_sp_LEC01-1220881at2759-S1	2	252	1	253	1116	22.67	99.6
fungi-Lecanicillium_sp_LEC01-621827at2759-S1	1	133	2	135	1626	8.3	98.52
