Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Durinskia_baltica-97116at2759-D1	4	370	6	376	3675	10.23	98.4
protist-Durinskia_baltica-245208at2759-S1	4	459	2	461	3655	12.61	99.57
protist-Durinskia_baltica-290630at2759-D2	4	480	1	481	3258	14.76	99.79
protist-Durinskia_baltica-325552at2759-S1	6	635	5	640	1788	35.79	99.22
protist-Durinskia_baltica-341721at2759-S1	2	285	8	293	2249	13.03	97.27
protist-Durinskia_baltica-453044at2759-S1	4	373	8	381	1989	19.16	97.9
protist-Durinskia_baltica-598949at2759-D2	2	260	5	265	3708	7.15	98.11
protist-Durinskia_baltica-674160at2759-S1	12	1423	16	1439	10704	13.44	98.89
protist-Durinskia_baltica-692986at2759-S1	1	84	3	87	2610	3.33	96.55
protist-Durinskia_baltica-720340at2759-S1	1	120	1	121	1770	6.84	99.17
protist-Durinskia_baltica-734341at2759-S1	2	267	3	270	813	33.21	98.89
other_MGCollapse_EPSP3-6	2	262	0	262	1612	16.25	100.0
protist-Durinskia_baltica-777920at2759-D2	2	283	5	288	1983	14.52	98.26
protist-Durinskia_baltica-834694at2759-D1	6	678	5	683	2619	26.08	99.27
protist-Durinskia_baltica-974865at2759-S1	2	239	1	240	1005	23.88	99.58
protist-Durinskia_baltica-975557at2759-D2	3	417	2	419	2353	17.81	99.52
protist-Durinskia_baltica-1010730at2759-S1	5	471	1	472	1491	31.66	99.79
protist-Durinskia_baltica-1049599at2759-S1	2	238	6	244	1686	14.47	97.54
protist-Durinskia_baltica-1112002at2759-D1	2	227	3	230	2616	8.79	98.7
protist-Durinskia_baltica-1157302at2759-D1	1	128	0	128	738	17.34	100.0
protist-Durinskia_baltica-1217666at2759-D1	1	123	0	123	1311	9.38	100.0
protist-Durinskia_baltica-1428854at2759-S1	5	624	15	639	2547	25.09	97.65
protist-Durinskia_baltica-1479417at2759-D3	2	225	0	225	833	27.01	100.0
protist-Durinskia_baltica-1488436at2759-D2	1	117	0	117	405	28.89	100.0
protist-Durinskia_baltica-1530008at2759-D1	1	149	0	149	633	23.54	100.0
protist-Gephyrocapsa_oceanica-97116at2759-S1	1	105	2	107	3642	2.94	98.13
greenalgae-Bathycoccus_SPCollapse_SP3-5	2	253	8	261	3558	7.34	96.93
fungi-Meyerozyma_SPCollapse_SP3-120	2	233	1	234	561	41.71	99.57
fungi-Meira_nashicola-1106766at2759-S1	2	297	0	297	2226	13.34	100.0
fungi-Meira_nashicola-293315at2759-S1	4	421	0	421	4602	9.15	100.0
fungi-Meira_nashicola-604979at2759-S1	2	269	0	269	2556	10.52	100.0
fungi-Meira_nashicola-1441854at2759-S1	1	146	0	146	1032	14.15	100.0
fungi-Meira_nashicola-671536at2759-S1	2	231	0	231	1725	13.39	100.0
fungi-Meira_nashicola-176625at2759-S1	2	281	0	281	3834	7.33	100.0
fungi-Meira_nashicola-1096688at2759-S1	2	255	0	255	1242	20.53	100.0
fungi-Meira_nashicola-905026at2759-S1	2	296	0	296	3621	8.17	100.0
fungi-Meira_nashicola-97116at2759-S1	2	193	1	194	3732	5.2	99.48
fungi-Meira_nashicola-1284731at2759-S1	2	171	0	171	909	18.81	100.0
fungi-Meira_nashicola-1323575at2759-S1	2	293	0	293	1317	22.25	100.0
fungi-Meira_nashicola-551907at2759-S1	1	145	3	148	3399	4.35	97.97
fungi-Meira_nashicola-720340at2759-S1	2	270	0	270	3879	6.96	100.0
fungi-Meira_nashicola-1309031at2759-S1	2	221	0	221	2226	9.93	100.0
fungi-Hortaea_werneckii_EXF-2000-671846at2759-D1	1	116	4	120	3942	3.04	96.67
fungi-Malassezia_restricta-1249159at2759-S1	1	141	2	143	1584	9.03	98.6
fungi-Malassezia_restricta-1197019at2759-S1	1	141	0	141	672	20.98	100.0
fungi-Malassezia_globosa_CBS_7966-179362at2759-S1	2	235	7	242	3429	7.06	97.11
fungi-Malassezia_globosa_CBS_7966-325552at2759-S1	2	281	2	283	5434	5.21	99.29
fungi-Ochroconis_constricta_UM_578-450058at2759-S1	2	216	1	217	2391	9.08	99.54
fungi-Ochroconis_constricta_UM_578-156083at2759-S1	2	266	0	266	7819	3.4	100.0
fungi-Ochroconis_constricta_UM_578-887370at2759-S1	2	218	0	218	1770	12.32	100.0
protist-Thraustochytrium_sp_ATCC_26185-1370285at2759-S1	1	101	0	101	2073	4.87	100.0
protist-Stramenopiles_sp_TOSAG23-2-156083at2759-S1	2	257	2	259	7107	3.64	99.23
protist-Stramenopiles_sp_TOSAG23-2-1426075at2759-S1	1	149	0	149	486	30.66	100.0
fungi-Lecanicillium_sp_LEC01-1434266at2759-S1	1	145	4	149	1038	14.35	97.32
fungi-Lecanicillium_sp_LEC01-1382842at2759-S1	3	345	8	353	768	45.96	97.73
fungi-Lecanicillium_sp_LEC01-160593at2759-S1	5	596	6	602	8016	7.51	99.0
fungi-Lecanicillium_sp_LEC01-1087488at2759-S1	2	161	2	163	1191	13.69	98.77
fungi-Lecanicillium_sp_LEC01-674160at2759-S1	2	279	0	279	8004	3.49	100.0
fungi-Lecanicillium_sp_LEC01-679187at2759-S1	2	263	9	272	2685	10.13	96.69
fungi-Lecanicillium_sp_LEC01-549762at2759-S1	2	296	2	298	2148	13.87	99.33
fungi-Lecanicillium_sp_LEC01-866359at2759-S1	2	222	2	224	1014	22.09	99.11
fungi-Lecanicillium_sp_LEC01-1432328at2759-S1	2	204	1	205	1065	19.25	99.51
fungi-Lecanicillium_sp_LEC01-1474000at2759-S1	2	221	3	224	1149	19.5	98.66
fungi-Lecanicillium_sp_LEC01-671846at2759-S1	2	263	3	266	2721	9.78	98.87
fungi-Lecanicillium_sp_LEC01-708105at2759-S1	2	268	5	273	1431	19.08	98.17
fungi-Lecanicillium_sp_LEC01-331411at2759-S1	1	110	0	110	2817	3.9	100.0
fungi-Lecanicillium_sp_LEC01-722805at2759-S1	4	516	7	523	4032	12.97	98.66
fungi-Lecanicillium_sp_LEC01-1106766at2759-S1	2	266	1	267	2010	13.28	99.63
fungi-Lecanicillium_sp_LEC01-1001705at2759-S1	1	141	1	142	1410	10.07	99.3
fungi-Lecanicillium_sp_LEC01-1395649at2759-S1	1	129	1	130	654	19.88	99.23
fungi-Lecanicillium_sp_LEC01-245208at2759-S1	2	282	1	283	3627	7.8	99.65
fungi-Lecanicillium_sp_LEC01-543764at2759-S1	2	265	2	267	1713	15.59	99.25
fungi-Lecanicillium_sp_LEC01-1194797at2759-S1	2	230	7	237	5453	4.35	97.05
fungi-Lecanicillium_sp_LEC01-1314980at2759-S1	2	257	2	259	2943	8.8	99.23
fungi-Lecanicillium_sp_LEC01-270107at2759-S1	2	200	1	201	2985	6.73	99.5
fungi-Lecanicillium_sp_LEC01-179362at2759-S1	4	516	6	522	3924	13.3	98.85
fungi-Lecanicillium_sp_LEC01-306227at2759-S1	2	295	0	295	2670	11.05	100.0
fungi-Lecanicillium_sp_LEC01-396755at2759-S1	2	171	2	173	3606	4.8	98.84
fungi-Lecanicillium_sp_LEC01-625387at2759-S1	2	225	4	229	3618	6.33	98.25
fungi-Lecanicillium_sp_LEC01-261328at2759-S1	2	268	1	269	2979	9.03	99.63
fungi-Lecanicillium_sp_LEC01-598949at2759-S1	2	210	2	212	2964	7.15	99.06
fungi-Lecanicillium_sp_LEC01-759498at2759-S1	2	271	7	278	2628	10.58	97.48
fungi-Lecanicillium_sp_LEC01-1287401at2759-S1	1	131	3	134	795	16.86	97.76
fungi-Lecanicillium_sp_LEC01-453044at2759-S1	2	200	5	205	1443	14.21	97.56
fungi-Lecanicillium_sp_LEC01-97116at2759-S1	4	377	4	381	3639	10.47	98.95
fungi-Lecanicillium_sp_LEC01-1312453at2759-S1	2	262	2	264	4602	5.74	99.24
fungi-Lecanicillium_sp_LEC01-1266231at2759-S1	1	135	3	138	786	17.56	97.83
fungi-Lecanicillium_sp_LEC01-768809at2759-S1	2	167	2	169	1458	11.59	98.82
fungi-Lecanicillium_sp_LEC01-1364586at2759-S1	1	126	3	129	888	14.53	97.67
fungi-Lecanicillium_sp_LEC01-39650at2759-S1	4	539	4	543	6654	8.16	99.26
fungi-Lecanicillium_sp_LEC01-156083at2759-S1	14	1573	14	1587	7809	20.32	99.12
fungi-Lecanicillium_sp_LEC01-1593937at2759-S1	2	232	1	233	1386	16.81	99.57
fungi-Lecanicillium_sp_LEC01-1049599at2759-S1	2	180	1	181	1497	12.09	99.45
fungi-Lecanicillium_sp_LEC01-917326at2759-S1	3	364	8	372	2112	17.61	97.85
fungi-Lecanicillium_sp_LEC01-1370304at2759-S1	2	197	2	199	2289	8.69	98.99
fungi-Lecanicillium_sp_LEC01-1275837at2759-S1	1	143	2	145	1038	13.97	98.62
fungi-Lecanicillium_sp_LEC01-817008at2759-S1	1	124	0	124	1476	8.4	100.0
fungi-Lecanicillium_sp_LEC01-375960at2759-S1	1	141	2	143	2340	6.11	98.6
fungi-Lecanicillium_sp_LEC01-865202at2759-S1	1	141	0	141	1002	14.07	100.0
fungi-Lecanicillium_sp_LEC01-1112002at2759-D1	2	262	6	268	2688	9.97	97.76
