Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
greenalgae-Chloropicon_roscoffensis-543764at2759-S1	2	178	0	178	1565	11.37	100.0
greenalgae-Chloropicon_roscoffensis-1258856at2759-S1	2	262	1	263	3320	7.92	99.62
greenalgae-Ostreococcus_sp_SAG10-674169at2759-S1	2	217	4	221	3099	7.13	98.19
greenalgae-Bathycoccus_prasinos-598949at2759-S1	2	243	2	245	2628	9.32	99.18
fungi-Penicillium_digitatum_Pd1-1525971at2759-S1	1	138	0	138	345	40.0	100.0
fungi-Meira_nashicola-270107at2759-S1	2	293	1	294	3189	9.22	99.66
fungi-Meira_nashicola-1193442at2759-S1	5	569	0	569	1554	36.62	100.0
fungi-Meira_nashicola-855834at2759-S1	3	270	0	270	2325	11.61	100.0
fungi-Meira_nashicola-179362at2759-S1	4	486	0	486	4377	11.1	100.0
fungi-Meira_nashicola-1106766at2759-S1	4	418	1	419	2226	18.82	99.76
fungi-Meira_nashicola-1404162at2759-S1	2	209	0	209	2016	10.37	100.0
fungi-Meira_nashicola-1182451at2759-S1	1	150	0	150	1098	13.66	100.0
fungi-Meira_nashicola-293315at2759-S1	5	419	0	419	4602	9.1	100.0
fungi-Meira_nashicola-418107at2759-S1	2	275	0	275	1548	17.76	100.0
fungi-Meira_nashicola-918816at2759-S1	2	229	0	229	2064	11.09	100.0
fungi-Meira_nashicola-1563319at2759-S1	1	150	0	150	993	15.11	100.0
fungi-Meira_nashicola-306227at2759-S1	4	434	1	435	3033	14.34	99.77
fungi-Meira_nashicola-1346432at2759-S1	4	568	2	570	1134	50.26	99.65
fungi-Meira_nashicola-625387at2759-S1	3	379	0	379	4430	8.56	100.0
fungi-Meira_nashicola-1442062at2759-S1	7	605	0	605	1746	34.65	100.0
fungi-Meira_nashicola-1248958at2759-S1	4	434	0	434	4143	10.48	100.0
fungi-Meira_nashicola-722805at2759-S1	7	595	0	595	5349	11.12	100.0
fungi-Meira_nashicola-1085752at2759-S1	5	447	0	447	1401	31.91	100.0
fungi-Meira_nashicola-956854at2759-S1	2	299	0	299	942	31.74	100.0
fungi-Meira_nashicola-1041560at2759-S1	1	150	0	150	1695	8.85	100.0
fungi-Meira_nashicola-457861at2759-S1	1	93	1	94	1569	5.99	98.94
fungi-Meira_nashicola-674169at2759-S1	4	557	1	558	2265	24.64	99.82
fungi-Meira_nashicola-901894at2759-S1	2	297	0	297	2298	12.92	100.0
fungi-Meira_nashicola-1339553at2759-S1	1	74	0	74	1308	5.66	100.0
fungi-Meira_nashicola-1228942at2759-S1	1	107	0	107	870	12.3	100.0
fungi-Meira_nashicola-582756at2759-S1	5	677	2	679	3825	17.75	99.71
fungi-Meira_nashicola-245208at2759-S1	5	648	1	649	3615	17.95	99.85
fungi-Meira_nashicola-1173229at2759-S1	2	269	0	269	1470	18.3	100.0
fungi-Meira_nashicola-1405073at2759-S1	1	150	0	150	549	27.32	100.0
fungi-Meira_nashicola-1314980at2759-S1	5	554	0	554	2670	20.75	100.0
fungi-Meira_nashicola-324863at2759-S1	2	286	3	289	3090	9.35	98.96
fungi-Meira_nashicola-939345at2759-S1	3	342	0	342	1575	21.71	100.0
fungi-Meira_nashicola-1423847at2759-S1	6	439	1	440	1260	34.92	99.77
fungi-Meira_nashicola-1018517at2759-S1	2	299	0	299	1017	29.4	100.0
fungi-Meira_nashicola-1197019at2759-S1	1	143	0	143	690	20.72	100.0
fungi-Meira_nashicola-1258856at2759-S1	2	295	0	295	2781	10.61	100.0
fungi-Meira_nashicola-1030907at2759-S1	4	418	0	418	2013	20.77	100.0
fungi-Meira_nashicola-671846at2759-S1	2	296	0	296	2658	11.14	100.0
fungi-Meira_nashicola-919955at2759-S1	2	198	0	198	1188	16.67	100.0
fungi-Meira_nashicola-450058at2759-S1	3	448	0	448	2853	15.7	100.0
fungi-Meira_nashicola-858842at2759-S1	1	144	0	144	1818	7.92	100.0
fungi-Meira_nashicola-355408at2759-S1	3	437	1	438	2310	18.96	99.77
fungi-Meira_nashicola-1434266at2759-S1	2	295	0	295	876	33.68	100.0
fungi-Meira_nashicola-975158at2759-S1	2	243	0	243	1575	15.43	100.0
fungi-Meira_nashicola-1450538at2759-S1	2	251	0	251	1518	16.53	100.0
fungi-Meira_nashicola-176625at2759-S1	6	860	0	860	3834	22.43	100.0
fungi-Meira_nashicola-87842at2759-S1	6	658	0	658	3870	17.0	100.0
fungi-Meira_nashicola-1322299at2759-S1	4	393	0	393	1674	23.48	100.0
fungi-Meira_nashicola-674160at2759-S1	12	1354	0	1354	8964	15.1	100.0
fungi-Meira_nashicola-1014314at2759-S1	2	205	0	205	1209	16.96	100.0
fungi-Meira_nashicola-1019762at2759-S1	4	487	0	487	2619	18.59	100.0
fungi-Meira_nashicola-1380409at2759-S1	2	265	0	265	696	38.07	100.0
fungi-Meira_nashicola-1010730at2759-S1	4	415	0	415	1875	22.13	100.0
fungi-Meira_nashicola-975557at2759-S1	2	214	0	214	4655	4.6	100.0
fungi-Meira_nashicola-513979at2759-S1	2	228	0	228	1968	11.59	100.0
fungi-Meira_nashicola-814241at2759-S1	13	1166	0	1166	3963	29.42	100.0
fungi-Meira_nashicola-549762at2759-S1	3	343	1	344	2151	15.99	99.71
fungi-Meira_nashicola-866359at2759-S1	1	150	0	150	1047	14.33	100.0
fungi-Meira_nashicola-891751at2759-S1	10	1133	0	1133	4057	27.93	100.0
fungi-Meira_nashicola-679187at2759-S1	2	295	0	295	3039	9.71	100.0
fungi-Meira_nashicola-1096688at2759-S1	2	205	0	205	1242	16.51	100.0
fungi-Meira_nashicola-1003258at2759-S1	4	405	0	405	1689	23.98	100.0
fungi-Meira_nashicola-1269649at2759-S1	3	295	2	297	954	31.13	99.33
fungi-Meira_nashicola-1094121at2759-S1	2	212	1	213	768	27.73	99.53
fungi-Meira_nashicola-621827at2759-S1	1	126	0	126	1668	7.55	100.0
fungi-Meira_nashicola-1370304at2759-S1	2	259	0	259	2916	8.88	100.0
fungi-Meira_nashicola-1593937at2759-S1	2	243	0	243	1452	16.74	100.0
fungi-Meira_nashicola-1049599at2759-S1	8	708	0	708	1569	45.12	100.0
fungi-Meira_nashicola-1112002at2759-S1	6	722	0	722	3171	22.77	100.0
fungi-Meira_nashicola-817008at2759-S1	5	623	0	623	1329	46.88	100.0
fungi-Meira_nashicola-1032689at2759-S1	2	288	0	288	1572	18.32	100.0
fungi-Meira_nashicola-375960at2759-S1	3	367	0	367	1827	20.09	100.0
fungi-Meira_nashicola-751335at2759-S1	5	603	0	603	1782	33.84	100.0
fungi-Meira_nashicola-1479417at2759-S1	2	285	0	285	1083	26.32	100.0
fungi-Meira_nashicola-156083at2759-S1	8	846	0	846	7161	11.81	100.0
fungi-Meira_nashicola-1236198at2759-S1	1	139	0	139	447	31.1	100.0
fungi-Meira_nashicola-834694at2759-S1	2	162	0	162	2514	6.44	100.0
fungi-Meira_nashicola-917326at2759-S1	1	149	0	149	2130	7.0	100.0
fungi-Meira_nashicola-97116at2759-S1	6	752	0	752	3732	20.15	100.0
fungi-Meira_nashicola-1488235at2759-S1	1	147	0	147	783	18.77	100.0
fungi-Meira_nashicola-937686at2759-S1	2	238	2	240	1341	17.9	99.17
fungi-Meira_nashicola-679771at2759-S1	3	332	0	332	1308	25.38	100.0
fungi-Meira_nashicola-1567796at2759-S1	2	160	0	160	576	27.78	100.0
fungi-Meira_nashicola-166920at2759-S1	5	477	0	477	4014	11.88	100.0
fungi-Meira_nashicola-1284731at2759-S1	1	131	0	131	909	14.41	100.0
fungi-Meira_nashicola-388820at2759-S1	4	515	1	516	3234	15.96	99.81
fungi-Meira_nashicola-383503at2759-S1	6	672	0	672	1605	41.87	100.0
fungi-Meira_nashicola-453044at2759-S1	3	446	0	446	1710	26.08	100.0
fungi-Meira_nashicola-1428854at2759-S1	2	280	0	280	2640	10.61	100.0
