Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Phaeocystis_antarctica-156083at2759-S1	1	101	0	101	6843	1.48	100.0
protist-Phaeocystis_antarctica-355408at2759-S1	3	289	4	293	2007	14.6	98.63
protist-Phaeocystis_antarctica-570797at2759-S1	2	195	6	201	2280	8.82	97.01
protist-Phaeocystis_antarctica-937686at2759-S1	2	197	4	201	1411	14.25	98.01
protist-Phaeocystis_antarctica-1194691at2759-S1	1	100	1	101	1176	8.59	99.01
protist-Phaeocystis_antarctica-1348942at2759-S1	1	100	1	101	1149	8.79	99.01
protist-Phaeocystis_antarctica-1380409at2759-D2	2	137	5	142	1319	10.77	96.48
protist-Phaeocystis_antarctica-1459797at2759-S1	2	172	6	178	405	43.95	96.63
protist-Phaeocystis_antarctica-1479417at2759-S1	9	690	27	717	1875	38.24	96.23
protist-Gonyaulax_spinifera-1346165at2759-S1	3	129	7	136	1380	9.86	94.85
protist-Dinophysis_acuminata-1633672at2759-S1	1	76	1	77	334	23.05	98.7
protist-Phaeocystis_rex-383503at2759-S1	3	267	10	277	1590	17.42	96.39
protist-Phaeocystis_rex-679771at2759-S1	3	231	8	239	1274	18.76	96.65
protist-Phaeocystis_rex-751335at2759-S1	2	198	4	202	1452	13.91	98.02
protist-Phaeocystis_rex-836599at2759-S1	2	164	5	169	1557	10.85	97.04
protist-Phaeocystis_rex-866359at2759-S1	4	296	11	307	1038	29.58	96.42
protist-Phaeocystis_rex-976469at2759-S1	3	262	8	270	1041	25.94	97.04
protist-Phaeocystis_rex-1076134at2759-S1	2	115	4	119	822	14.48	96.64
protist-Phaeocystis_rex-1161199at2759-S1	2	187	7	194	876	22.15	96.39
protist-Phaeocystis_rex-1236198at2759-S1	2	154	5	159	699	22.75	96.86
protist-Phaeocystis_rex-1490022at2759-S1	2	166	4	170	699	24.32	97.65
protist-Phaeocystis_rex-1552706at2759-S1	4	202	5	207	537	38.55	97.58
protist-Effrenium_voratum-975557at2759-D2	2	197	5	202	2337	8.64	97.52
protist-Karlodinium_veneficum-679771at2759-D2	2	196	6	202	1284	15.73	97.03
protist-Karlodinium_veneficum-1193442at2759-S1	2	110	2	112	1305	8.58	98.21
protist-Karlodinium_veneficum-1257440at2759-S1	1	98	3	101	543	18.6	97.03
protist-Karlodinium_veneficum-1382842at2759-S1	2	198	3	201	663	30.32	98.51
greenalgae-Chloropicon_mariensis-100698at2759-S1	2	142	1	143	2427	5.89	99.3
greenalgae-Chloropicon_mariensis-142542at2759-S1	8	524	1	525	5965	8.8	99.81
greenalgae-Chloropicon_mariensis-156083at2759-S1	10	835	3	838	7004	11.96	99.64
greenalgae-Chloropicon_mariensis-257318at2759-S1	2	157	0	157	1875	8.37	100.0
