Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Lithomelissa_setosa-1197019at2759-S1	14	299	6	305	639	47.73	98.03
protist-Lithomelissa_setosa-1488436at2759-S1	28	246	4	250	426	58.69	98.4
other_MGCollapse_EASP3-481	3	98	3	101	1002	10.08	97.03
other_MGCollapse_EASP3-734	6	159	5	164	267	61.42	96.95
protist-Triparma_laevis-1459797at2759-S1	1	88	2	90	399	22.56	97.78
protist-Detonula_confervacea-160593at2759-S1	1	98	3	101	9099	1.11	97.03
protist-Paraphysomonas_bandaiensis-751335at2759-S1	59	720	9	729	1377	52.94	98.77
protist-Paraphysomonas_bandaiensis-866359at2759-S1	17	476	4	480	1073	44.73	99.17
protist-Chaetoceros_debilis-39650at2759-S1	79	2015	15	2030	7092	28.62	99.26
protist-Chaetoceros_debilis-156083at2759-S1	56	783	7	790	7602	10.39	99.11
protist-Chaetoceros_debilis-179362at2759-S1	2	201	0	201	3837	5.24	100.0
protist-Chaetoceros_debilis-245208at2759-S1	6	201	2	203	3894	5.21	99.01
protist-Chaetoceros_debilis-324863at2759-S1	2	196	4	200	3542	5.65	98.0
protist-Chaetoceros_debilis-396755at2759-S1	118	1651	15	1666	3918	42.52	99.1
protist-Chaetoceros_debilis-491869at2759-S1	1	100	1	101	2205	4.58	99.01
protist-Chaetoceros_debilis-513979at2759-S1	22	823	4	827	2265	36.51	99.52
protist-Chaetoceros_debilis-549762at2759-S1	2	151	0	151	2370	6.37	100.0
protist-Chaetoceros_debilis-671536at2759-S1	1	99	2	101	1542	6.55	98.02
protist-Chaetoceros_debilis-692986at2759-S1	58	1206	10	1216	2952	41.19	99.18
protist-Chaetoceros_debilis-708105at2759-S1	13	517	1	518	1348	38.43	99.81
protist-Chaetoceros_debilis-834694at2759-S1	6	223	0	223	2403	9.28	100.0
protist-Chaetoceros_debilis-858842at2759-S1	1	97	0	97	1746	5.56	100.0
protist-Chaetoceros_debilis-937686at2759-S1	10	361	1	362	1383	26.17	99.72
protist-Chaetoceros_debilis-975557at2759-S1	31	742	15	757	2592	29.21	98.02
protist-Chaetoceros_debilis-1001705at2759-S1	31	663	9	672	2607	25.78	98.66
protist-Chaetoceros_debilis-1019762at2759-S1	13	278	0	278	1678	16.57	100.0
protist-Chaetoceros_debilis-1038775at2759-S1	30	872	6	878	999	87.89	99.32
protist-Chaetoceros_debilis-1157302at2759-S1	41	745	6	751	756	99.34	99.2
protist-Chaetoceros_debilis-1161199at2759-S1	21	566	2	568	900	63.11	99.65
protist-Chaetoceros_debilis-1193442at2759-S1	2	137	0	137	1365	10.04	100.0
protist-Chaetoceros_debilis-1194691at2759-S1	74	935	14	949	1249	75.98	98.52
protist-Chaetoceros_debilis-1249159at2759-S1	13	297	2	299	594	50.34	99.33
protist-Chaetoceros_debilis-1269244at2759-S1	36	614	4	618	918	67.32	99.35
protist-Chaetoceros_debilis-1275837at2759-S1	14	375	3	378	1032	36.63	99.21
protist-Chaetoceros_debilis-1284731at2759-S1	1	98	3	101	930	10.86	97.03
protist-Chaetoceros_debilis-1287401at2759-S1	6	325	8	333	1155	28.83	97.6
protist-Chaetoceros_debilis-1339553at2759-S1	27	362	4	366	1491	24.55	98.91
protist-Chaetoceros_debilis-1380409at2759-S1	5	262	0	262	654	40.06	100.0
protist-Chaetoceros_debilis-1450538at2759-S1	18	364	6	370	1041	35.54	98.38
protist-Chaetoceros_debilis-1490022at2759-S1	5	187	2	189	777	24.32	98.94
protist-Chaetoceros_debilis-1552706at2759-S1	1	101	0	101	747	13.52	100.0
protist-Chaetoceros_debilis-1558822at2759-S1	3	122	0	122	285	42.81	100.0
protist-Chaetoceros_debilis-1567796at2759-S1	17	420	4	424	603	70.32	99.06
protist-Chaetoceros_debilis-1576404at2759-S1	22	460	6	466	780	59.74	98.71
protist-Chaetoceros_debilis-1623701at2759-S1	53	385	4	389	543	71.64	98.97
protist-Thalassiothrix_antarctica-866359at2759-S1	14	376	10	386	1020	37.84	97.41
protist-Thalassiothrix_antarctica-905026at2759-S1	5	211	4	215	2454	8.76	98.14
greenalgae-Prasinoderma_singulare-97116at2759-S1	2	202	0	202	3621	5.58	100.0
