Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Lithomelissa_setosa-1197019at2759-S1	7	477	8	485	639	75.9	98.35
protist-Coccolithus_braarudii-751335at2759-S1	8	290	0	290	1419	20.44	100.0
protist-Coccolithus_braarudii-866359at2759-S1	2	165	0	165	1017	16.22	100.0
protist-Coccolithus_braarudii-1079827at2759-S1	1	101	0	101	786	12.85	100.0
protist-Leptocylindrus_danicus-736068at2759-S1	2	168	5	173	1557	11.11	97.11
protist-Leptocylindrus_danicus-937686at2759-D1	2	93	3	96	1341	7.16	96.88
protist-Leptocylindrus_danicus-1228942at2759-D2	1	99	2	101	783	12.9	98.02
protist-Pseudo-nitzschia_fraudulenta-836599at2759-S1	4	255	3	258	1680	15.36	98.84
protist-Pseudo-nitzschia_fraudulenta-891751at2759-S1	14	420	5	425	1764	24.09	98.82
protist-Pseudo-nitzschia_fraudulenta-919955at2759-S1	3	222	3	225	1272	17.69	98.67
protist-Pseudo-nitzschia_fraudulenta-937275at2759-S1	3	206	5	211	1546	13.65	97.63
protist-Pseudo-nitzschia_fraudulenta-939345at2759-S1	11	391	5	396	975	40.62	98.74
protist-Pseudo-nitzschia_fraudulenta-1038775at2759-S1	2	123	3	126	918	13.73	97.62
protist-Pseudo-nitzschia_fraudulenta-1275837at2759-S1	8	373	3	376	1056	35.61	99.2
protist-Pseudo-nitzschia_fraudulenta-1346432at2759-S1	2	101	1	102	729	13.99	99.02
protist-Pseudo-nitzschia_fraudulenta-1450538at2759-S1	2	198	3	201	1092	18.41	98.51
protist-Pseudo-nitzschia_fraudulenta-1459797at2759-S1	2	173	2	175	393	44.53	98.86
protist-Chaetoceros_debilis-817008at2759-S1	6	459	2	461	2175	21.2	99.57
protist-Chaetoceros_debilis-866359at2759-S1	12	415	3	418	1068	39.14	99.28
protist-Chaetoceros_debilis-1287401at2759-S1	4	391	2	393	1155	34.03	99.49
protist-Chaetoceros_debilis-1380409at2759-S1	11	466	3	469	654	71.71	99.36
protist-Chaetoceros_debilis-1382842at2759-S1	4	237	2	239	1161	20.59	99.16
protist-Chaetoceros_debilis-1421503at2759-S1	4	276	2	278	638	43.57	99.28
protist-Rhizosolenia_setigera-355408at2759-S1	1	101	0	101	2118	4.77	100.0
protist-Rhizosolenia_setigera-1112002at2759-S1	6	352	5	357	2787	12.81	98.6
protist-Rhizosolenia_setigera-1275837at2759-S1	2	165	4	169	1005	16.82	97.63
protist-Rhizosolenia_setigera-1380409at2759-S1	2	116	3	119	645	18.45	97.48
protist-Rhizosolenia_setigera-1479417at2759-S1	8	354	4	358	2193	16.32	98.88
protist-Minutocellus_polymorphus-396755at2759-S1	1	98	1	99	3951	2.51	98.99
protist-Minutocellus_polymorphus-1617752at2759-S1	7	175	0	175	558	31.36	100.0
greenalgae-Prasinoderma_singulare-1194797at2759-S1	7	289	0	289	2190	13.2	100.0
protist-Phaeocystis_antarctica-179362at2759-S1	1	98	3	101	3728	2.71	97.03
protist-Phaeocystis_antarctica-245208at2759-S1	13	466	9	475	3768	12.61	98.11
protist-Phaeocystis_antarctica-388820at2759-D1	2	196	4	200	2913	6.87	98.0
protist-Phaeocystis_antarctica-513979at2759-S1	2	155	6	161	2262	7.12	96.27
protist-Phaeocystis_antarctica-671536at2759-S1	1	97	4	101	1443	7.0	96.04
protist-Phaeocystis_antarctica-708105at2759-S1	2	172	0	172	1258	13.67	100.0
protist-Phaeocystis_antarctica-734666at2759-S1	2	195	5	200	3330	6.01	97.5
protist-Phaeocystis_antarctica-836599at2759-D1	2	175	3	178	1473	12.08	98.31
protist-Phaeocystis_antarctica-836599at2759-D2	2	151	2	153	1467	10.43	98.69
protist-Phaeocystis_antarctica-866359at2759-S1	16	469	21	490	1017	48.18	95.71
protist-Phaeocystis_antarctica-919955at2759-S1	2	200	2	202	1167	17.31	99.01
protist-Phaeocystis_antarctica-931188at2759-S1	2	170	5	175	1482	11.81	97.14
protist-Phaeocystis_antarctica-937686at2759-S1	33	877	16	893	1411	63.29	98.21
protist-Phaeocystis_antarctica-1041560at2759-S1	1	101	0	101	1236	8.17	100.0
protist-Phaeocystis_antarctica-1049599at2759-S1	1	100	1	101	1467	6.88	99.01
protist-Phaeocystis_antarctica-1079827at2759-S1	1	76	3	79	786	10.05	96.2
protist-Phaeocystis_antarctica-1228942at2759-S1	3	182	0	182	773	23.54	100.0
protist-Phaeocystis_antarctica-1287401at2759-S1	17	552	2	554	792	69.95	99.64
protist-Phaeocystis_antarctica-1346165at2759-S1	1	100	0	100	1305	7.66	100.0
protist-Phaeocystis_antarctica-1358374at2759-S1	2	135	0	135	1230	10.98	100.0
protist-Phaeocystis_antarctica-1474000at2759-S1	10	417	8	425	1131	37.58	98.12
protist-Phaeocystis_antarctica-1479417at2759-S1	16	207	8	215	1875	11.47	96.28
protist-Phaeocystis_antarctica-1530008at2759-S1	2	157	0	157	633	24.8	100.0
protist-Phaeocystis_antarctica-1538526at2759-S1	4	127	7	134	468	28.63	94.78
protist-Phaeocystis_antarctica-1576404at2759-S1	8	293	0	293	717	40.86	100.0
protist-Phaeocystis_antarctica-1633672at2759-S1	2	128	3	131	317	41.32	97.71
protist-Attheya_septentrionalis-836599at2759-S1	1	98	3	101	1506	6.71	97.03
protist-Attheya_septentrionalis-937686at2759-S1	3	165	2	167	1353	12.34	98.8
protist-Arcocellulus_cornucervis-179362at2759-S1	8	483	10	493	4284	11.51	97.97
protist-Arcocellulus_cornucervis-598949at2759-S1	2	153	1	154	3036	5.07	99.35
protist-Arcocellulus_cornucervis-720340at2759-S1	2	110	0	110	1265	8.7	100.0
protist-Arcocellulus_cornucervis-866359at2759-S1	4	239	0	239	1059	22.57	100.0
protist-Arcocellulus_cornucervis-931188at2759-S1	4	243	2	245	1788	13.7	99.18
protist-Arcocellulus_cornucervis-976469at2759-S1	3	151	1	152	1005	15.12	99.34
protist-Arcocellulus_cornucervis-1182451at2759-S1	2	120	0	120	962	12.47	100.0
protist-Arcocellulus_cornucervis-1248958at2759-S1	2	196	2	198	2854	6.94	98.99
protist-Dinophysis_acuminata-176625at2759-S1	1	95	2	97	3420	2.84	97.94
protist-Dinophysis_acuminata-355408at2759-S1	14	468	4	472	2034	23.21	99.15
protist-Dinophysis_acuminata-919955at2759-S1	1	101	0	101	1161	8.7	100.0
protist-Dinophysis_acuminata-931188at2759-S1	2	152	1	153	1557	9.83	99.35
protist-Dinophysis_acuminata-1108845at2759-S1	2	169	1	170	1356	12.54	99.41
protist-Dinophysis_acuminata-1323575at2759-S1	5	143	6	149	652	22.85	95.97
protist-Fragilariopsis_kerguelensis-87842at2759-D1	2	118	0	118	3723	3.17	100.0
protist-Fragilariopsis_kerguelensis-293315at2759-S1	15	596	3	599	4893	12.24	99.5
protist-Fragilariopsis_kerguelensis-383503at2759-S1	3	110	1	111	1893	5.86	99.1
protist-Fragilariopsis_kerguelensis-418107at2759-S1	1	101	0	101	1386	7.29	100.0
protist-Fragilariopsis_kerguelensis-426305at2759-S1	7	492	3	495	2820	17.55	99.39
protist-Fragilariopsis_kerguelensis-543764at2759-S1	4	368	2	370	1404	26.35	99.46
protist-Fragilariopsis_kerguelensis-734666at2759-S1	4	396	5	401	1963	20.43	98.75
protist-Fragilariopsis_kerguelensis-855834at2759-S1	1	101	0	101	2364	4.27	100.0
protist-Fragilariopsis_kerguelensis-858842at2759-S1	1	99	2	101	1381	7.31	98.02
protist-Fragilariopsis_kerguelensis-919955at2759-S1	10	350	1	351	1284	27.34	99.72
protist-Fragilariopsis_kerguelensis-937275at2759-S1	2	140	1	141	1505	9.37	99.29
protist-Fragilariopsis_kerguelensis-937686at2759-S1	1	101	0	101	1359	7.43	100.0
protist-Fragilariopsis_kerguelensis-944899at2759-S1	3	214	4	218	1119	19.48	98.17
protist-Fragilariopsis_kerguelensis-974865at2759-S1	6	365	0	365	1092	33.42	100.0
protist-Fragilariopsis_kerguelensis-1112002at2759-D1	4	287	2	289	2511	11.51	99.31
protist-Fragilariopsis_kerguelensis-1173229at2759-D2	1	100	1	101	1556	6.49	99.01
protist-Fragilariopsis_kerguelensis-1257440at2759-S1	2	146	0	146	618	23.62	100.0
protist-Fragilariopsis_kerguelensis-1275837at2759-S1	1	101	0	101	1076	9.39	100.0
protist-Fragilariopsis_kerguelensis-1338131at2759-S1	6	402	0	402	600	67.0	100.0
protist-Fragilariopsis_kerguelensis-1474000at2759-S1	14	769	2	771	1020	75.59	99.74
protist-Fragilariopsis_kerguelensis-1626636at2759-D1	1	99	2	101	828	12.2	98.02
greenalgae-Nephroselmis_pyriformis-245208at2759-S1	3	133	1	134	3812	3.52	99.25
greenalgae-Nephroselmis_pyriformis-1049599at2759-S1	8	418	4	422	1494	28.25	99.05
other_MGCollapse_EASP3-570	2	184	1	185	783	23.63	99.46
protist-Alexandrium_tamarense-179362at2759-S1	2	90	3	93	3947	2.36	96.77
protist-Alexandrium_tamarense-751335at2759-D1	6	318	11	329	1338	24.59	96.66
protist-Alexandrium_tamarense-944899at2759-S1	5	162	4	166	1038	15.99	97.59
protist-Alexandrium_tamarense-1323575at2759-S1	3	236	3	239	669	35.72	98.74
protist-Gephyrocapsa_oceanica-97116at2759-S1	6	436	5	441	3642	12.11	98.87
protist-Gephyrocapsa_oceanica-166920at2759-D1	2	111	2	113	3639	3.11	98.23
protist-Gephyrocapsa_oceanica-179362at2759-S1	2	177	4	181	3957	4.57	97.79
protist-Gephyrocapsa_oceanica-245208at2759-S1	13	442	4	446	3831	11.64	99.1
protist-Gephyrocapsa_oceanica-257318at2759-S1	2	99	4	103	1792	5.75	96.12
protist-Gephyrocapsa_oceanica-383503at2759-S1	2	143	2	145	1548	9.37	98.62
protist-Gephyrocapsa_oceanica-418107at2759-S1	1	96	1	97	1338	7.25	98.97
protist-Gephyrocapsa_oceanica-671536at2759-S1	2	194	5	199	1443	13.79	97.49
protist-Gephyrocapsa_oceanica-674169at2759-S1	1	96	1	97	1983	4.89	98.97
protist-Gephyrocapsa_oceanica-679771at2759-S1	2	189	4	193	1325	14.57	97.93
protist-Gephyrocapsa_oceanica-720340at2759-S1	9	386	9	395	1458	27.09	97.72
protist-Gephyrocapsa_oceanica-734666at2759-S1	6	369	4	373	1776	21.0	98.93
protist-Gephyrocapsa_oceanica-751335at2759-S1	2	121	3	124	1407	8.81	97.58
protist-Gephyrocapsa_oceanica-976469at2759-S1	7	510	5	515	1008	51.09	99.03
protist-Gephyrocapsa_oceanica-1010730at2759-S1	7	476	13	489	1650	29.64	97.34
protist-Gephyrocapsa_oceanica-1079827at2759-S1	5	247	5	252	786	32.06	98.02
protist-Gephyrocapsa_oceanica-1182451at2759-S1	6	202	2	204	1050	19.43	99.02
protist-Gephyrocapsa_oceanica-1194691at2759-S1	10	332	11	343	1419	24.17	96.79
protist-Gephyrocapsa_oceanica-1236198at2759-S1	2	151	0	151	602	25.08	100.0
protist-Gephyrocapsa_oceanica-1275837at2759-S1	27	754	19	773	981	78.8	97.54
protist-Gephyrocapsa_oceanica-1287094at2759-S1	1	100	1	101	708	14.27	99.01
protist-Gephyrocapsa_oceanica-1287401at2759-S1	8	379	6	385	769	50.07	98.44
protist-Gephyrocapsa_oceanica-1291729at2759-S1	1	96	0	96	625	15.36	100.0
protist-Gephyrocapsa_oceanica-1338131at2759-S1	21	477	10	487	684	71.2	97.95
protist-Gephyrocapsa_oceanica-1379600at2759-S1	2	183	3	186	2307	8.06	98.39
protist-Gephyrocapsa_oceanica-1395649at2759-S1	16	488	9	497	687	72.34	98.19
protist-Gephyrocapsa_oceanica-1405073at2759-S1	28	507	5	512	617	82.98	99.02
protist-Gephyrocapsa_oceanica-1430056at2759-S1	12	475	9	484	627	77.19	98.14
protist-Gephyrocapsa_oceanica-1455730at2759-S1	2	198	3	201	1656	12.14	98.51
protist-Gephyrocapsa_oceanica-1474000at2759-S1	2	103	1	104	1056	9.85	99.04
protist-Gephyrocapsa_oceanica-1490022at2759-S1	1	82	0	82	660	12.42	100.0
protist-Gephyrocapsa_oceanica-1538526at2759-S1	8	332	6	338	459	73.64	98.22
protist-Gephyrocapsa_oceanica-1545004at2759-S1	7	253	0	253	291	86.94	100.0
protist-Gephyrocapsa_oceanica-1558822at2759-S1	10	191	5	196	381	51.44	97.45
protist-Gephyrocapsa_oceanica-1576404at2759-S1	1	95	3	98	735	13.33	96.94
greenalgae-Pyramimonas_obovata-751335at2759-S1	2	131	0	131	1410	9.29	100.0
greenalgae-Pyramimonas_obovata-1049599at2759-S1	15	858	6	864	1494	57.83	99.31
greenalgae-Pyramimonas_obovata-1200489at2759-S1	3	301	2	303	576	52.6	99.34
greenalgae-Pyramimonas_obovata-1284731at2759-S1	7	209	0	209	741	28.21	100.0
protist-Prorocentrum_cordatum-1108845at2759-S1	2	153	6	159	1356	11.73	96.23
protist-Prorocentrum_cordatum-1228942at2759-D1	2	80	2	82	729	11.25	97.56
protist-Tripos_fusus-1266231at2759-S1	2	118	0	118	751	15.71	100.0
protist-Haptolina_brevifila-976469at2759-S1	1	99	1	100	1059	9.44	99.0
protist-Mesodinium_pulex-751335at2759-D2	3	303	0	303	1377	22.0	100.0
greenalgae-Pycnococcus_provasolii-83779at2759-S1	2	122	0	122	1545	7.9	100.0
greenalgae-Pycnococcus_provasolii-687505at2759-S1	4	331	3	334	1083	30.84	99.1
greenalgae-Pycnococcus_provasolii-931188at2759-S1	6	394	3	397	1407	28.22	99.24
greenalgae-Pycnococcus_provasolii-939345at2759-S1	8	428	3	431	1248	34.54	99.3
greenalgae-Pycnococcus_provasolii-1115196at2759-S1	9	518	3	521	1347	38.68	99.42
greenalgae-Pycnococcus_provasolii-1157302at2759-S1	14	592	5	597	741	80.57	99.16
greenalgae-Pycnococcus_provasolii-1178688at2759-S1	7	437	2	439	717	61.23	99.54
greenalgae-Pycnococcus_provasolii-1193442at2759-S1	1	100	1	101	1498	6.74	99.01
greenalgae-Pycnococcus_provasolii-1194691at2759-S1	1	101	0	101	1209	8.35	100.0
greenalgae-Pycnococcus_provasolii-1197019at2759-S1	4	341	0	341	642	53.12	100.0
greenalgae-Pycnococcus_provasolii-1474000at2759-S1	8	567	4	571	1140	50.09	99.3
greenalgae-Pycnococcus_provasolii-1488235at2759-S1	2	201	1	202	579	34.89	99.5
greenalgae-Pycnococcus_provasolii-1623701at2759-S1	2	160	3	163	516	31.59	98.16
greenalgae-Pycnococcus_provasolii-1633672at2759-S1	3	129	1	130	342	38.01	99.23
protist-Pelagodinium_beii-464990at2759-S1	18	387	6	393	1905	20.63	98.47
protist-Pelagodinium_beii-817008at2759-D1	1	100	1	101	2071	4.88	99.01
protist-Pelagodinium_beii-858842at2759-S1	14	595	2	597	1560	38.27	99.66
protist-Pelagodinium_beii-1275837at2759-S1	1	101	0	101	1116	9.05	100.0
protist-Pelagodinium_beii-1322299at2759-S1	15	366	3	369	1737	21.24	99.19
protist-Pseudo-nitzschia_australis-1220881at2759-S1	6	291	1	292	1104	26.45	99.66
protist-Pseudo-nitzschia_australis-1275837at2759-S1	8	475	1	476	1038	45.86	99.79
protist-Thalassiosira_minuscula-976469at2759-S1	1	101	0	101	1035	9.76	100.0
protist-Voromonas_pontica-1079827at2759-S1	8	460	0	460	783	58.75	100.0
protist-Phaeocystis_globosa-570797at2759-S1	4	320	9	329	2151	15.3	97.26
protist-Phaeocystis_globosa-604979at2759-D2	2	196	6	202	1350	14.96	97.03
protist-Phaeocystis_globosa-1275837at2759-D1	2	101	0	101	1067	9.47	100.0
metazoa-Amphibalanus_amphitrite-1079827at2759-S1	1	98	3	101	783	12.9	97.03
metazoa-Fritillaria_borealis-160593at2759-S1	6	321	9	330	7851	4.2	97.27
metazoa-Fritillaria_borealis-375960at2759-S1	1	98	3	101	1611	6.27	97.03
metazoa-Fritillaria_borealis-383503at2759-S1	1	69	3	72	1650	4.36	95.83
metazoa-Fritillaria_borealis-426305at2759-S1	9	293	15	308	3033	10.15	95.13
metazoa-Fritillaria_borealis-604979at2759-S1	7	160	9	169	1632	10.36	94.67
metazoa-Fritillaria_borealis-734666at2759-S1	3	234	8	242	3965	6.1	96.69
metazoa-Fritillaria_borealis-814241at2759-S1	9	114	6	120	2541	4.72	95.0
metazoa-Fritillaria_borealis-944899at2759-S1	4	113	5	118	1050	11.24	95.76
metazoa-Fritillaria_borealis-946128at2759-S1	3	195	8	203	1641	12.37	96.06
metazoa-Fritillaria_borealis-1014314at2759-S1	1	93	3	96	1197	8.02	96.88
metazoa-Fritillaria_borealis-1018517at2759-S1	265	876	44	920	2202	41.78	95.22
metazoa-Fritillaria_borealis-1106766at2759-S1	5	211	9	220	5199	4.23	95.91
metazoa-Fritillaria_borealis-1161199at2759-S1	1	89	3	92	1413	6.51	96.74
metazoa-Fritillaria_borealis-1197019at2759-S1	71	436	18	454	726	62.53	96.04
metazoa-Fritillaria_borealis-1222562at2759-S1	1	99	1	100	3111	3.21	99.0
metazoa-Fritillaria_borealis-1248958at2759-S1	1	98	3	101	3967	2.55	97.03
metazoa-Fritillaria_borealis-1395649at2759-S1	3	105	4	109	732	14.89	96.33
metazoa-Fritillaria_borealis-1450538at2759-S1	3	139	6	145	1132	12.81	95.86
metazoa-Fritillaria_borealis-1526152at2759-S1	6	105	6	111	408	27.21	94.59
metazoa-Fritillaria_borealis-1538526at2759-S1	14	304	12	316	840	37.62	96.2
metazoa-Fritillaria_borealis-1558822at2759-S1	21	216	11	227	312	72.76	95.15
metazoa-Fritillaria_borealis-1563319at2759-S1	2	97	4	101	981	10.3	96.04
metazoa-Fritillaria_borealis-1626636at2759-S1	6	115	4	119	858	13.87	96.64
greenalgae-Prasinococcaceae_sp_CCMP_1430-39650at2759-S1	2	101	0	101	7059	1.43	100.0
