Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Effrenium_voratum-975557at2759-D2	2	182	3	185	2337	7.92	98.38
protist-Zooxanthella_nutricula-375960at2759-S1	1	100	1	101	1630	6.2	99.01
protist-Zooxanthella_nutricula-817008at2759-D1	1	99	0	99	1805	5.48	100.0
protist-Zooxanthella_nutricula-1108845at2759-S1	2	106	3	109	1356	8.04	97.25
protist-Zooxanthella_nutricula-1474000at2759-S1	2	199	2	201	1035	19.42	99.0
protist-Gloeochaete_wittrockiana-836599at2759-D2	2	148	1	149	1461	10.2	99.33
protist-Tripos_fusus-293315at2759-S1	2	199	1	200	4461	4.48	99.5
protist-Calcidiscus_leptoporus-156083at2759-S1	4	317	0	317	7278	4.36	100.0
protist-Calcidiscus_leptoporus-779909at2759-S1	2	187	1	188	978	19.22	99.47
protist-Calcidiscus_leptoporus-1194691at2759-S1	2	151	0	151	1176	12.84	100.0
protist-Calcidiscus_leptoporus-1407446at2759-S1	1	101	0	101	525	19.24	100.0
protist-Calcidiscus_leptoporus-1538526at2759-S1	2	138	1	139	495	28.08	99.28
protist-Scrippsiella_trochoidea-383503at2759-S1	1	101	0	101	1590	6.35	100.0
protist-Scrippsiella_trochoidea-1257440at2759-S1	2	131	0	131	543	24.13	100.0
protist-Alexandrium_andersonii-937686at2759-S1	1	79	2	81	1372	5.9	97.53
protist-Alexandrium_andersonii-1322299at2759-S1	1	100	0	100	1782	5.61	100.0
metazoa-Oithona_nana-836599at2759-S1	1	79	1	80	1491	5.37	98.75
metazoa-Oithona_nana-1106766at2759-S1	1	95	0	95	1734	5.48	100.0
metazoa-Oithona_nana-1567796at2759-S1	2	173	5	178	573	31.06	97.19
metazoa-Adineta_ricciae-1010730at2759-S1	1	99	2	101	1491	6.77	98.02
metazoa-Oikopleura_longicauda-1258856at2759-S1	8	423	7	430	6620	6.5	98.37
fungi-Hortaea_werneckii_EXF-2000-261328at2759-D1	1	101	0	101	3192	3.16	100.0
fungi-Hortaea_werneckii_EXF-2000-1258856at2759-D2	2	197	5	202	3546	5.7	97.52
fungi-Hortaea_werneckii_EXF-2000-270107at2759-D2	1	96	0	96	4737	2.03	100.0
fungi-Hortaea_werneckii_EXF-2000-1275837at2759-D1	2	126	0	126	1113	11.32	100.0
fungi-Hortaea_werneckii_EXF-2000-293315at2759-D2	1	101	0	101	4374	2.31	100.0
fungi-Hortaea_werneckii_EXF-2000-176625at2759-D2	2	194	0	194	3426	5.66	100.0
fungi-Malassezia_restricta-1096688at2759-S1	1	98	3	101	1044	9.67	97.03
fungi-Malassezia_globosa_CBS_7966-855834at2759-S1	2	144	2	146	2607	5.6	98.63
fungi-Exophiala_xenobiotica-293315at2759-S1	2	195	0	195	6252	3.12	100.0
