Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Leptocylindrus_danicus-671536at2759-S1	5	403	14	417	1531	27.24	96.64
protist-Leptocylindrus_danicus-1079827at2759-D2	1	100	1	101	783	12.9	99.01
protist-Leptocylindrus_danicus-1182451at2759-S1	9	654	11	665	972	68.42	98.35
protist-Leptocylindrus_danicus-1398309at2759-D1	4	273	3	276	531	51.98	98.91
greenalgae-Chloropicon_roscoffensis-160593at2759-S1	2	192	1	193	7370	2.62	99.48
greenalgae-Chloropicon_roscoffensis-271586at2759-S1	2	198	1	199	2843	7.0	99.5
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	4	113	0	113	1608	7.03	100.0
greenalgae-Chloropicon_roscoffensis-330169at2759-D2	2	170	2	172	2787	6.17	98.84
greenalgae-Chloropicon_roscoffensis-390348at2759-S1	5	352	6	358	3078	11.63	98.32
greenalgae-Chloropicon_roscoffensis-551907at2759-S1	4	287	6	293	2843	10.31	97.95
greenalgae-Chloropicon_roscoffensis-736068at2759-S1	2	179	4	183	3393	5.39	97.81
greenalgae-Chloropicon_roscoffensis-917326at2759-S1	2	197	4	201	1848	10.88	98.01
greenalgae-Chloropicon_roscoffensis-924753at2759-S1	2	121	2	123	1608	7.65	98.37
greenalgae-Chloropicon_roscoffensis-1019762at2759-S1	2	191	0	191	1869	10.22	100.0
greenalgae-Chloropicon_roscoffensis-1051021at2759-S1	2	96	1	97	2470	3.93	98.97
greenalgae-Chloropicon_roscoffensis-1173229at2759-S1	2	135	1	136	1218	11.17	99.26
greenalgae-Chloropicon_roscoffensis-1178688at2759-S1	3	290	2	292	744	39.25	99.32
greenalgae-Chloropicon_roscoffensis-1260807at2759-S1	1	100	1	101	1105	9.14	99.01
greenalgae-Chloropicon_roscoffensis-1312453at2759-S1	5	391	1	392	4281	9.16	99.74
greenalgae-Chloropicon_roscoffensis-1428265at2759-S1	1	94	1	95	791	12.01	98.95
greenalgae-Chloropicon_roscoffensis-1428854at2759-S1	2	202	0	202	2415	8.36	100.0
greenalgae-Chloropicon_roscoffensis-1633672at2759-S1	2	112	1	113	315	35.87	99.12
greenalgae-Prasinoderma_singulare-97116at2759-S1	2	199	1	200	3621	5.52	99.5
greenalgae-Prasinoderma_singulare-355408at2759-S1	1	100	0	100	2469	4.05	100.0
greenalgae-Prasinoderma_singulare-692986at2759-S1	2	100	3	103	2145	4.8	97.09
greenalgae-Prasinoderma_singulare-866359at2759-S1	3	250	1	251	1074	23.37	99.6
greenalgae-Prasinoderma_singulare-1178688at2759-S1	1	100	0	100	644	15.53	100.0
greenalgae-Prasinoderma_singulare-1395649at2759-S1	2	200	0	200	708	28.25	100.0
greenalgae-Prasinoderma_singulare-1479417at2759-S1	1	101	0	101	1198	8.43	100.0
greenalgae-Prasinoderma_singulare-1588798at2759-S1	3	294	0	294	882	33.33	100.0
protist-Dinophysis_acuminata-97116at2759-S1	3	271	5	276	3639	7.58	98.19
protist-Dinophysis_acuminata-355408at2759-S1	4	282	3	285	2034	14.01	98.95
protist-Dinophysis_acuminata-383503at2759-S1	2	175	1	176	1596	11.03	99.43
protist-Dinophysis_acuminata-418107at2759-S1	3	207	0	207	1335	15.51	100.0
protist-Dinophysis_acuminata-570797at2759-S1	2	165	4	169	2917	5.79	97.63
protist-Dinophysis_acuminata-734666at2759-S1	2	168	0	168	1572	10.69	100.0
protist-Dinophysis_acuminata-761109at2759-S1	2	133	1	134	1773	7.56	99.25
protist-Dinophysis_acuminata-814241at2759-S1	1	99	2	101	1431	7.06	98.02
protist-Dinophysis_acuminata-919955at2759-S1	11	394	12	406	1161	34.97	97.04
protist-Dinophysis_acuminata-937686at2759-S1	2	199	3	202	1383	14.61	98.51
protist-Dinophysis_acuminata-975557at2759-S1	2	195	1	196	2379	8.24	99.49
protist-Dinophysis_acuminata-1038775at2759-S1	1	99	1	100	978	10.22	99.0
protist-Dinophysis_acuminata-1079827at2759-S1	2	142	1	143	783	18.26	99.3
protist-Dinophysis_acuminata-1108845at2759-S1	1	100	0	100	1356	7.37	100.0
protist-Dinophysis_acuminata-1217666at2759-S1	1	101	0	101	750	13.47	100.0
protist-Dinophysis_acuminata-1248958at2759-S1	1	100	1	101	2814	3.59	99.01
protist-Dinophysis_acuminata-1269244at2759-S1	1	101	0	101	762	13.25	100.0
protist-Dinophysis_acuminata-1275837at2759-S1	4	241	10	251	1080	23.24	96.02
protist-Dinophysis_acuminata-1322299at2759-S1	2	115	2	117	1656	7.07	98.29
protist-Dinophysis_acuminata-1323575at2759-S1	17	151	6	157	652	24.08	96.18
protist-Dinophysis_acuminata-1346165at2759-S1	2	131	4	135	1389	9.72	97.04
protist-Dinophysis_acuminata-1432328at2759-S1	1	97	3	100	972	10.29	97.0
protist-Effrenium_voratum-598949at2759-S1	2	196	6	202	2986	6.76	97.03
protist-Effrenium_voratum-1626636at2759-D1	2	109	2	111	672	16.52	98.2
protist-Karlodinium_veneficum-679771at2759-D2	4	295	8	303	1284	23.6	97.36
protist-Gephyrocapsa_oceanica-97116at2759-S1	4	315	3	318	3642	8.73	99.06
protist-Gephyrocapsa_oceanica-156083at2759-S1	2	188	5	193	7080	2.73	97.41
protist-Gephyrocapsa_oceanica-166920at2759-D1	5	389	9	398	3639	10.94	97.74
protist-Gephyrocapsa_oceanica-257318at2759-S1	1	74	0	74	1792	4.13	100.0
protist-Gephyrocapsa_oceanica-290630at2759-D2	1	99	2	101	2652	3.81	98.02
protist-Gephyrocapsa_oceanica-396755at2759-S1	2	185	2	187	3183	5.87	98.93
other_MGCollapse_EASP3-267	2	199	2	201	1683	11.94	99.0
protist-Gephyrocapsa_oceanica-674169at2759-S1	2	197	5	202	1983	10.19	97.52
protist-Gephyrocapsa_oceanica-720340at2759-S1	1	94	3	97	1458	6.65	96.91
protist-Gephyrocapsa_oceanica-866359at2759-S1	1	100	1	101	1035	9.76	99.01
protist-Gephyrocapsa_oceanica-1018517at2759-S1	2	187	1	188	960	19.58	99.47
protist-Gephyrocapsa_oceanica-1051021at2759-S1	1	94	2	96	1413	6.79	97.92
protist-Gephyrocapsa_oceanica-1096688at2759-D1	3	254	1	255	1085	23.5	99.61
protist-Gephyrocapsa_oceanica-1182451at2759-S1	2	178	5	183	1050	17.43	97.27
protist-Gephyrocapsa_oceanica-1275837at2759-S1	2	193	2	195	981	19.88	98.97
protist-Gephyrocapsa_oceanica-1322299at2759-S1	2	196	6	202	1809	11.17	97.03
protist-Gephyrocapsa_oceanica-1405073at2759-S1	1	84	1	85	617	13.78	98.82
protist-Gephyrocapsa_oceanica-1545004at2759-S1	3	168	1	169	291	58.08	99.41
protist-Protoceratium_reticulatum-1432328at2759-S1	3	129	0	129	942	13.69	100.0
protist-Tripos_fusus-383503at2759-S1	5	295	2	297	1518	19.57	99.33
protist-Tripos_fusus-625387at2759-S1	6	343	1	344	3864	8.9	99.71
protist-Tripos_fusus-761109at2759-D1	6	409	0	409	1863	21.95	100.0
protist-Tripos_fusus-931188at2759-S1	6	393	9	402	1542	26.07	97.76
protist-Tripos_fusus-1266231at2759-S1	3	201	3	204	751	27.16	98.53
protist-Tripos_fusus-1275837at2759-S1	1	98	3	101	1062	9.51	97.03
protist-Tripos_fusus-1291729at2759-S1	3	165	0	165	624	26.44	100.0
protist-Tripos_fusus-1488235at2759-S1	2	105	0	105	1770	5.93	100.0
protist-Pelagomonas_calceolata-245208at2759-S1	2	118	2	120	4101	2.93	98.33
protist-Calcidiscus_leptoporus-156083at2759-S1	2	201	0	201	7278	2.76	100.0
protist-Calcidiscus_leptoporus-549762at2759-S1	1	97	0	97	2096	4.63	100.0
protist-Calcidiscus_leptoporus-679771at2759-S1	2	142	1	143	1260	11.35	99.3
protist-Calcidiscus_leptoporus-836599at2759-S1	13	857	8	865	1431	60.45	99.08
protist-Calcidiscus_leptoporus-866359at2759-S1	4	246	2	248	1047	23.69	99.19
protist-Calcidiscus_leptoporus-919955at2759-S1	29	966	5	971	1167	83.2	99.49
protist-Calcidiscus_leptoporus-931188at2759-S1	3	293	0	293	1353	21.66	100.0
protist-Calcidiscus_leptoporus-1079827at2759-S1	4	358	3	361	786	45.93	99.17
protist-Calcidiscus_leptoporus-1112002at2759-S1	2	121	1	122	2697	4.52	99.18
protist-Calcidiscus_leptoporus-1157302at2759-S1	7	531	1	532	738	72.09	99.81
protist-Calcidiscus_leptoporus-1194691at2759-S1	33	835	8	843	1176	71.68	99.05
