Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Lithomelissa_setosa-1197019at2759-S1	15	436	11	447	639	69.95	97.54
metazoa-Calanus_sinicus-1459797at2759-S1	20	221	12	233	402	57.96	94.85
metazoa-Calanus_sinicus-1538526at2759-S1	99	268	25	293	474	61.81	91.47
metazoa-Calanus_sinicus-1620056at2759-S1	1	99	2	101	594	17.0	98.02
protist-Amphilonche_elongata-1479417at2759-S1	129	1624	34	1658	1689	98.16	97.95
protist-Amphilonche_elongata-1488235at2759-S1	2	199	3	202	561	36.01	98.51
protist-Hemistasia_phaeocysticola-734666at2759-S1	2	134	4	138	1548	8.91	97.1
protist-Coccolithus_braarudii-97116at2759-S1	2	152	0	152	3525	4.31	100.0
protist-Coccolithus_braarudii-245208at2759-S1	2	169	1	170	3786	4.49	99.41
protist-Coccolithus_braarudii-290630at2759-S1	1	98	1	99	2610	3.79	98.99
protist-Coccolithus_braarudii-355408at2759-S1	2	199	1	200	2028	9.86	99.5
protist-Coccolithus_braarudii-375960at2759-S1	2	197	0	197	1629	12.09	100.0
protist-Coccolithus_braarudii-383503at2759-S1	4	378	0	378	1588	23.8	100.0
protist-Coccolithus_braarudii-671536at2759-S1	2	182	0	182	1473	12.36	100.0
protist-Coccolithus_braarudii-679771at2759-S1	5	376	0	376	1254	29.98	100.0
protist-Coccolithus_braarudii-720340at2759-S1	2	202	0	202	1446	13.97	100.0
protist-Coccolithus_braarudii-751335at2759-S1	13	822	2	824	1419	58.07	99.76
protist-Coccolithus_braarudii-777920at2759-S1	1	100	0	100	1902	5.26	100.0
protist-Coccolithus_braarudii-834694at2759-S1	6	516	0	516	1719	30.02	100.0
protist-Coccolithus_braarudii-836599at2759-S1	5	338	5	343	1497	22.91	98.54
protist-Coccolithus_braarudii-866359at2759-S1	1	101	0	101	1017	9.93	100.0
protist-Coccolithus_braarudii-917326at2759-S1	1	100	0	100	1860	5.38	100.0
protist-Coccolithus_braarudii-931188at2759-S1	2	199	0	199	1359	14.64	100.0
protist-Coccolithus_braarudii-944899at2759-S1	2	164	0	164	1011	16.22	100.0
protist-Coccolithus_braarudii-996662at2759-S1	1	101	0	101	1004	10.06	100.0
protist-Coccolithus_braarudii-1038775at2759-S1	8	388	0	388	888	43.69	100.0
protist-Coccolithus_braarudii-1041560at2759-S1	3	173	3	176	1209	14.56	98.3
protist-Coccolithus_braarudii-1049599at2759-S1	6	391	1	392	1552	25.26	99.74
protist-Coccolithus_braarudii-1079827at2759-S1	2	144	1	145	786	18.45	99.31
protist-Coccolithus_braarudii-1085752at2759-S1	2	169	0	169	1269	13.32	100.0
protist-Coccolithus_braarudii-1157302at2759-S1	2	175	0	175	738	23.71	100.0
protist-Coccolithus_braarudii-1182451at2759-S1	2	144	0	144	1023	14.08	100.0
protist-Coccolithus_braarudii-1217666at2759-S1	2	126	1	127	1230	10.33	99.21
protist-Coccolithus_braarudii-1275837at2759-S1	3	276	0	276	1008	27.38	100.0
protist-Coccolithus_braarudii-1322299at2759-S1	2	150	0	150	1570	9.55	100.0
protist-Coccolithus_braarudii-1428265at2759-S1	2	121	1	122	747	16.33	99.18
protist-Coccolithus_braarudii-1450538at2759-S1	2	197	4	201	1098	18.31	98.01
protist-Coccolithus_braarudii-1474000at2759-S1	6	424	2	426	1065	40.0	99.53
protist-Coccolithus_braarudii-1504863at2759-S1	2	159	0	159	426	37.32	100.0
protist-Coccolithus_braarudii-1513531at2759-S1	2	171	1	172	846	20.33	99.42
protist-Coccolithus_braarudii-1538526at2759-S1	1	100	1	101	513	19.69	99.01
protist-Coccolithus_braarudii-1588798at2759-S1	2	108	1	109	1008	10.81	99.08
protist-Leptocylindrus_danicus-156083at2759-D2	6	396	4	400	6621	6.04	99.0
protist-Leptocylindrus_danicus-671536at2759-S1	2	165	4	169	1531	11.04	97.63
protist-Leptocylindrus_danicus-777920at2759-D3	1	91	0	91	1734	5.25	100.0
protist-Leptocylindrus_danicus-817008at2759-D2	2	197	5	202	1962	10.3	97.52
protist-Leptocylindrus_danicus-865202at2759-D1	2	178	3	181	999	18.12	98.34
protist-Leptocylindrus_danicus-869548at2759-S1	2	164	1	165	813	20.3	99.39
protist-Leptocylindrus_danicus-937686at2759-D1	5	296	3	299	1341	22.3	99.0
protist-Leptocylindrus_danicus-981902at2759-D1	2	101	3	104	1233	8.43	97.12
protist-Leptocylindrus_danicus-1194797at2759-D2	2	99	2	101	2118	4.77	98.02
protist-Leptocylindrus_danicus-1220881at2759-D2	2	187	6	193	1097	17.59	96.89
protist-Leptocylindrus_danicus-1275837at2759-S1	5	401	5	406	1043	38.93	98.77
protist-Leptocylindrus_danicus-1504863at2759-S1	1	100	1	101	534	18.91	99.01
protist-Leptocylindrus_danicus-1513531at2759-D2	4	311	2	313	858	36.48	99.36
protist-Leptocylindrus_danicus-1633672at2759-S1	2	115	0	115	342	33.63	100.0
protist-Pseudo-nitzschia_fraudulenta-751335at2759-S1	2	141	0	141	1545	9.13	100.0
protist-Pseudo-nitzschia_fraudulenta-917326at2759-S1	2	151	0	151	1959	7.71	100.0
protist-Pseudo-nitzschia_fraudulenta-919955at2759-S1	1	101	0	101	1272	7.94	100.0
protist-Pseudo-nitzschia_fraudulenta-976469at2759-S1	2	186	0	186	1034	17.99	100.0
protist-Pseudo-nitzschia_fraudulenta-1079827at2759-S1	2	202	0	202	783	25.8	100.0
protist-Pseudo-nitzschia_fraudulenta-1157302at2759-S1	2	156	0	156	768	20.31	100.0
protist-Pseudo-nitzschia_fraudulenta-1249159at2759-S1	2	174	0	174	717	24.27	100.0
protist-Pseudo-nitzschia_fraudulenta-1275837at2759-S1	2	201	1	202	1056	19.13	99.5
protist-Pseudo-nitzschia_fraudulenta-1346165at2759-S1	2	182	0	182	1686	10.79	100.0
protist-Pseudo-nitzschia_fraudulenta-1380409at2759-S1	1	100	1	101	846	11.94	99.01
protist-Pseudo-nitzschia_fraudulenta-1576404at2759-S1	1	101	0	101	756	13.36	100.0
protist-Scyphosphaera_apsteinii-491869at2759-S1	3	146	3	149	1347	11.06	97.99
greenalgae-Chloropicon_roscoffensis-97116at2759-S1	4	276	2	278	3741	7.43	99.28
greenalgae-Chloropicon_roscoffensis-100698at2759-S1	4	231	4	235	2310	10.17	98.3
greenalgae-Chloropicon_roscoffensis-142542at2759-S1	2	159	1	160	6375	2.51	99.38
greenalgae-Chloropicon_roscoffensis-160593at2759-S1	11	871	8	879	7370	11.93	99.09
greenalgae-Chloropicon_roscoffensis-245208at2759-S1	4	267	2	269	3288	8.18	99.26
greenalgae-Chloropicon_roscoffensis-257318at2759-D1	7	436	3	439	1843	23.82	99.32
greenalgae-Chloropicon_roscoffensis-261328at2759-S1	10	762	8	770	2400	32.08	98.96
greenalgae-Chloropicon_roscoffensis-271586at2759-S1	14	1036	5	1041	2843	36.62	99.52
greenalgae-Chloropicon_roscoffensis-306227at2759-S1	4	302	2	304	2454	12.39	99.34
greenalgae-Chloropicon_roscoffensis-320059at2759-S1	8	552	5	557	1929	28.88	99.1
greenalgae-Chloropicon_roscoffensis-325552at2759-S1	2	200	0	200	1850	10.81	100.0
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	18	130	6	136	1608	8.46	95.59
