Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Amphilonche_elongata-1479417at2759-S1	29	1006	21	1027	1689	60.81	97.96
protist-Durusdinium_trenchii-974865at2759-S1	2	121	3	124	1059	11.71	97.58
protist-Durusdinium_trenchii-976469at2759-S1	1	95	2	97	1009	9.61	97.94
protist-Durusdinium_trenchii-1079827at2759-S1	7	245	5	250	783	31.93	98.0
protist-Durusdinium_trenchii-1236198at2759-S1	5	179	6	185	483	38.3	96.76
protist-Durusdinium_trenchii-1269244at2759-S1	2	105	4	109	740	14.73	96.33
protist-Durusdinium_trenchii-1269649at2759-D2	3	238	7	245	655	37.4	97.14
protist-Durusdinium_trenchii-1404162at2759-S1	3	207	7	214	1281	16.71	96.73
protist-Durusdinium_trenchii-1455730at2759-S1	17	603	13	616	1629	37.81	97.89
protist-Durusdinium_trenchii-1623701at2759-D1	4	202	6	208	516	40.31	97.12
greenalgae-Chloropicon_roscoffensis-83779at2759-S1	2	115	1	116	1571	7.38	99.14
greenalgae-Chloropicon_roscoffensis-97116at2759-S1	6	533	2	535	3741	14.3	99.63
greenalgae-Chloropicon_roscoffensis-142542at2759-S1	4	324	3	327	6375	5.13	99.08
greenalgae-Chloropicon_roscoffensis-245208at2759-S1	8	615	4	619	3288	18.83	99.35
greenalgae-Chloropicon_roscoffensis-261328at2759-S1	10	806	8	814	2400	33.92	99.02
greenalgae-Chloropicon_roscoffensis-271586at2759-S1	2	135	0	135	2843	4.75	100.0
greenalgae-Chloropicon_roscoffensis-320059at2759-S1	2	134	0	134	1929	6.95	100.0
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	9	126	4	130	1608	8.08	96.92
greenalgae-Chloropicon_roscoffensis-331411at2759-S1	4	307	1	308	2199	14.01	99.68
greenalgae-Chloropicon_roscoffensis-341721at2759-S1	4	287	1	288	2409	11.96	99.65
greenalgae-Chloropicon_roscoffensis-369837at2759-S1	2	184	1	185	2118	8.73	99.46
greenalgae-Chloropicon_roscoffensis-383503at2759-S1	5	371	2	373	1543	24.17	99.46
greenalgae-Chloropicon_roscoffensis-390348at2759-S1	17	1223	6	1229	3078	39.93	99.51
greenalgae-Chloropicon_roscoffensis-392369at2759-S1	8	473	2	475	1649	28.81	99.58
greenalgae-Chloropicon_roscoffensis-453044at2759-S1	1	96	0	96	1398	6.87	100.0
greenalgae-Chloropicon_roscoffensis-543764at2759-S1	6	415	1	416	1565	26.58	99.76
greenalgae-Chloropicon_roscoffensis-549762at2759-S1	2	179	3	182	1797	10.13	98.35
greenalgae-Chloropicon_roscoffensis-551907at2759-S1	3	154	3	157	2843	5.52	98.09
greenalgae-Chloropicon_roscoffensis-598949at2759-S1	2	201	0	201	2643	7.6	100.0
greenalgae-Chloropicon_roscoffensis-604979at2759-S1	6	502	4	506	1893	26.73	99.21
greenalgae-Chloropicon_roscoffensis-625387at2759-S1	2	145	2	147	3483	4.22	98.64
greenalgae-Chloropicon_roscoffensis-664730at2759-S1	6	481	3	484	1239	39.06	99.38
greenalgae-Chloropicon_roscoffensis-671536at2759-S1	2	108	1	109	1488	7.33	99.08
greenalgae-Chloropicon_roscoffensis-692986at2759-S1	3	225	2	227	2364	9.6	99.12
greenalgae-Chloropicon_roscoffensis-720340at2759-S1	4	288	0	288	1608	17.91	100.0
greenalgae-Chloropicon_roscoffensis-722805at2759-S1	6	483	3	486	2692	18.05	99.38
greenalgae-Chloropicon_roscoffensis-734666at2759-S1	2	196	5	201	1614	12.45	97.51
greenalgae-Chloropicon_roscoffensis-736068at2759-S1	8	487	3	490	3393	14.44	99.39
greenalgae-Chloropicon_roscoffensis-751335at2759-S1	8	484	3	487	1464	33.27	99.38
greenalgae-Chloropicon_roscoffensis-759498at2759-S1	4	299	1	300	2556	11.74	99.67
greenalgae-Chloropicon_roscoffensis-779909at2759-S1	5	382	2	384	939	40.89	99.48
greenalgae-Chloropicon_roscoffensis-844748at2759-S1	2	138	1	139	1420	9.79	99.28
greenalgae-Chloropicon_roscoffensis-869548at2759-S1	2	201	1	202	738	27.37	99.5
greenalgae-Chloropicon_roscoffensis-919955at2759-S1	2	92	0	92	1254	7.34	100.0
greenalgae-Chloropicon_roscoffensis-924753at2759-S1	2	123	0	123	1608	7.65	100.0
greenalgae-Chloropicon_roscoffensis-931188at2759-S1	2	180	0	180	1960	9.18	100.0
greenalgae-Chloropicon_roscoffensis-937686at2759-S1	6	495	2	497	1545	32.17	99.6
greenalgae-Chloropicon_roscoffensis-944899at2759-S1	1	101	0	101	1119	9.03	100.0
greenalgae-Chloropicon_roscoffensis-975158at2759-S1	11	674	6	680	1389	48.96	99.12
greenalgae-Chloropicon_roscoffensis-975557at2759-S1	2	182	2	184	2189	8.41	98.91
greenalgae-Chloropicon_roscoffensis-1032689at2759-S1	5	471	4	475	1404	33.83	99.16
greenalgae-Chloropicon_roscoffensis-1051021at2759-S1	2	198	0	198	2470	8.02	100.0
greenalgae-Chloropicon_roscoffensis-1094121at2759-S1	2	178	1	179	552	32.43	99.44
greenalgae-Chloropicon_roscoffensis-1138059at2759-S1	2	201	0	201	888	22.64	100.0
greenalgae-Chloropicon_roscoffensis-1161199at2759-S1	7	458	7	465	882	52.72	98.49
greenalgae-Chloropicon_roscoffensis-1178688at2759-S1	11	471	1	472	744	63.44	99.79
greenalgae-Chloropicon_roscoffensis-1182451at2759-S1	3	255	0	255	957	26.65	100.0
greenalgae-Chloropicon_roscoffensis-1194691at2759-S1	14	757	4	761	1167	65.21	99.47
greenalgae-Chloropicon_roscoffensis-1194797at2759-S1	2	171	0	171	2175	7.86	100.0
greenalgae-Chloropicon_roscoffensis-1200489at2759-S1	5	240	3	243	603	40.3	98.77
greenalgae-Chloropicon_roscoffensis-1228942at2759-S1	4	195	1	196	867	22.61	99.49
greenalgae-Chloropicon_roscoffensis-1236198at2759-S1	2	200	2	202	726	27.82	99.01
greenalgae-Chloropicon_roscoffensis-1248958at2759-D2	4	224	2	226	4173	5.42	99.12
greenalgae-Chloropicon_roscoffensis-1258856at2759-S1	2	156	2	158	3320	4.76	98.73
greenalgae-Chloropicon_roscoffensis-1260807at2759-S1	2	178	3	181	1105	16.38	98.34
greenalgae-Chloropicon_roscoffensis-1284731at2759-S1	2	156	1	157	792	19.82	99.36
greenalgae-Chloropicon_roscoffensis-1287094at2759-S1	2	110	1	111	666	16.67	99.1
greenalgae-Chloropicon_roscoffensis-1312453at2759-S1	2	122	0	122	4281	2.85	100.0
greenalgae-Chloropicon_roscoffensis-1322299at2759-S1	2	170	1	171	1377	12.42	99.42
greenalgae-Chloropicon_roscoffensis-1342242at2759-S1	2	202	0	202	1061	19.04	100.0
greenalgae-Chloropicon_roscoffensis-1348942at2759-S1	4	319	6	325	1148	28.31	98.15
greenalgae-Chloropicon_roscoffensis-1377237at2759-S1	3	232	0	232	870	26.67	100.0
greenalgae-Chloropicon_roscoffensis-1379600at2759-S1	2	109	0	109	2472	4.41	100.0
