Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
metazoa-Acartia_fossae-1558822at2759-D2	1	98	3	101	264	38.26	97.03
protist-Amphilonche_elongata-1479417at2759-S1	19	890	15	905	1689	53.58	98.34
protist-Effrenium_voratum-166920at2759-D1	2	181	4	185	4314	4.29	97.84
protist-Effrenium_voratum-751335at2759-D1	2	107	0	107	1391	7.69	100.0
protist-Effrenium_voratum-834694at2759-D1	4	388	7	395	2070	19.08	98.23
protist-Effrenium_voratum-975557at2759-D2	2	193	5	198	2337	8.47	97.47
protist-Effrenium_voratum-1041560at2759-D1	1	100	1	101	1257	8.04	99.01
protist-Effrenium_voratum-1228942at2759-D2	2	169	4	173	766	22.58	97.69
protist-Effrenium_voratum-1405073at2759-D1	2	169	3	172	616	27.92	98.26
protist-Effrenium_voratum-1474000at2759-D2	2	130	5	135	1132	11.93	96.3
protist-Effrenium_voratum-1626636at2759-D1	1	99	2	101	672	15.03	98.02
protist-Karlodinium_veneficum-919955at2759-D1	2	175	4	179	1200	14.92	97.77
protist-Zooxanthella_nutricula-97116at2759-S1	18	835	11	846	3652	23.17	98.7
protist-Zooxanthella_nutricula-179362at2759-S1	3	241	5	246	3816	6.45	97.97
protist-Zooxanthella_nutricula-245208at2759-S1	10	682	9	691	3492	19.79	98.7
protist-Zooxanthella_nutricula-383503at2759-S1	7	391	0	391	1590	24.59	100.0
protist-Zooxanthella_nutricula-671536at2759-S1	13	738	4	742	1518	48.88	99.46
protist-Zooxanthella_nutricula-679771at2759-S1	6	472	5	477	1350	35.33	98.95
protist-Zooxanthella_nutricula-734666at2759-S1	1	85	3	88	1561	5.64	96.59
protist-Zooxanthella_nutricula-751335at2759-D1	8	543	10	553	1332	41.52	98.19
protist-Zooxanthella_nutricula-751335at2759-D2	2	193	3	196	1309	14.97	98.47
protist-Zooxanthella_nutricula-777920at2759-S1	2	201	0	201	1627	12.35	100.0
protist-Zooxanthella_nutricula-817008at2759-D1	4	249	0	249	1805	13.8	100.0
protist-Zooxanthella_nutricula-836599at2759-S1	2	139	0	139	1503	9.25	100.0
protist-Zooxanthella_nutricula-917326at2759-S1	4	331	3	334	1881	17.76	99.1
protist-Zooxanthella_nutricula-931188at2759-S1	11	809	11	820	1551	52.87	98.66
protist-Zooxanthella_nutricula-937686at2759-S1	5	370	1	371	1377	26.94	99.73
protist-Zooxanthella_nutricula-944899at2759-S1	6	339	3	342	1356	25.22	99.12
protist-Zooxanthella_nutricula-976469at2759-S1	8	636	8	644	1035	62.22	98.76
protist-Zooxanthella_nutricula-996662at2759-S1	4	168	2	170	880	19.32	98.82
protist-Zooxanthella_nutricula-1010730at2759-S1	3	182	3	185	1154	16.03	98.38
protist-Zooxanthella_nutricula-1014314at2759-S1	3	255	2	257	1284	20.02	99.22
protist-Zooxanthella_nutricula-1018517at2759-S1	2	175	6	181	852	21.24	96.69
protist-Zooxanthella_nutricula-1038775at2759-D1	3	261	8	269	981	27.42	97.03
protist-Zooxanthella_nutricula-1038775at2759-D2	1	101	0	101	1824	5.54	100.0
protist-Zooxanthella_nutricula-1049599at2759-S1	10	741	6	747	1497	49.9	99.2
protist-Zooxanthella_nutricula-1076134at2759-S1	2	151	7	158	819	19.29	95.57
protist-Zooxanthella_nutricula-1079827at2759-S1	13	670	10	680	783	86.85	98.53
protist-Zooxanthella_nutricula-1108845at2759-S1	6	330	6	336	1356	24.78	98.21
protist-Zooxanthella_nutricula-1112002at2759-S1	2	152	0	152	2583	5.88	100.0
protist-Zooxanthella_nutricula-1161199at2759-S1	5	261	4	265	891	29.74	98.49
protist-Zooxanthella_nutricula-1194691at2759-S1	1	99	2	101	1161	8.7	98.02
protist-Zooxanthella_nutricula-1248958at2759-S1	2	159	0	159	2817	5.64	100.0
protist-Zooxanthella_nutricula-1257440at2759-S1	2	114	0	114	543	20.99	100.0
protist-Zooxanthella_nutricula-1266231at2759-S1	2	141	4	145	813	17.84	97.24
protist-Zooxanthella_nutricula-1269244at2759-S1	1	84	1	85	745	11.41	98.82
protist-Zooxanthella_nutricula-1269649at2759-S1	1	100	1	101	741	13.63	99.01
protist-Zooxanthella_nutricula-1275837at2759-S1	2	117	3	120	1123	10.69	97.5
protist-Zooxanthella_nutricula-1309031at2759-S1	3	215	1	216	1920	11.25	99.54
protist-Zooxanthella_nutricula-1322299at2759-S1	12	536	2	538	1764	30.5	99.63
protist-Zooxanthella_nutricula-1323575at2759-S1	2	147	1	148	830	17.83	99.32
protist-Zooxanthella_nutricula-1346165at2759-S1	2	167	2	169	1395	12.11	98.82
protist-Zooxanthella_nutricula-1380409at2759-S1	2	162	0	162	688	23.55	100.0
protist-Zooxanthella_nutricula-1382842at2759-S1	3	200	4	204	672	30.36	98.04
protist-Zooxanthella_nutricula-1395649at2759-S1	3	192	1	193	552	34.96	99.48
protist-Zooxanthella_nutricula-1398309at2759-S1	2	197	4	201	504	39.88	98.01
protist-Zooxanthella_nutricula-1404162at2759-S1	4	292	2	294	1202	24.46	99.32
protist-Zooxanthella_nutricula-1405073at2759-S1	4	303	7	310	543	57.09	97.74
protist-Zooxanthella_nutricula-1421503at2759-S1	6	302	5	307	595	51.6	98.37
protist-Zooxanthella_nutricula-1423847at2759-S1	3	205	5	210	1130	18.58	97.62
protist-Zooxanthella_nutricula-1432328at2759-S1	2	193	3	196	991	19.78	98.47
protist-Zooxanthella_nutricula-1434266at2759-S1	6	408	2	410	747	54.89	99.51
protist-Zooxanthella_nutricula-1455730at2759-S1	5	435	8	443	2219	19.96	98.19
protist-Zooxanthella_nutricula-1474000at2759-S1	4	391	3	394	1035	38.07	99.24
protist-Zooxanthella_nutricula-1545004at2759-S1	1	82	0	82	291	28.18	100.0
protist-Zooxanthella_nutricula-1552706at2759-S1	2	150	2	152	492	30.89	98.68
protist-Zooxanthella_nutricula-1558822at2759-S1	3	262	0	262	297	88.22	100.0
protist-Zooxanthella_nutricula-1617752at2759-S1	2	200	1	201	410	49.02	99.5
protist-Zooxanthella_nutricula-1623701at2759-S1	4	299	4	303	532	56.95	98.68
protist-Zooxanthella_nutricula-1626636at2759-S1	6	302	4	306	646	47.37	98.69
protist-Zooxanthella_nutricula-1633672at2759-S1	2	90	0	90	285	31.58	100.0
protist-Prorocentrum_cordatum-759498at2759-D1	1	98	3	101	2245	4.5	97.03
protist-Prorocentrum_cordatum-1049599at2759-S1	4	271	13	284	1509	18.82	95.42
protist-Prorocentrum_cordatum-1348942at2759-S1	1	88	4	92	1073	8.57	95.65
protist-Tripos_fusus-179362at2759-S1	1	96	4	100	3897	2.57	96.0
protist-Tripos_fusus-245208at2759-S1	3	264	1	265	3673	7.21	99.62
protist-Tripos_fusus-549762at2759-S1	4	355	0	355	2047	17.34	100.0
protist-Tripos_fusus-734341at2759-S1	1	97	0	97	759	12.78	100.0
protist-Tripos_fusus-736068at2759-D1	2	142	0	142	1782	7.97	100.0
protist-Tripos_fusus-736068at2759-D2	2	165	0	165	1698	9.72	100.0
protist-Tripos_fusus-917326at2759-D2	2	175	1	176	1955	9.0	99.43
protist-Tripos_fusus-919955at2759-S1	5	352	5	357	1167	30.59	98.6
protist-Tripos_fusus-931188at2759-S1	2	180	0	180	1542	11.67	100.0
protist-Tripos_fusus-1038775at2759-S1	2	124	4	128	981	13.05	96.88
protist-Tripos_fusus-1049599at2759-S1	2	202	0	202	1515	13.33	100.0
protist-Tripos_fusus-1249159at2759-S1	2	202	0	202	644	31.37	100.0
protist-Tripos_fusus-1309031at2759-S1	1	98	3	101	1926	5.24	97.03
protist-Tripos_fusus-1323575at2759-S1	2	199	1	200	700	28.57	99.5
protist-Tripos_fusus-1346432at2759-S1	5	267	2	269	774	34.75	99.26
protist-Tripos_fusus-1370285at2759-S1	1	100	0	100	1824	5.48	100.0
protist-Tripos_fusus-1379600at2759-S1	4	234	4	238	2531	9.4	98.32
protist-Tripos_fusus-1380409at2759-S1	3	301	1	302	654	46.18	99.67
protist-Tripos_fusus-1405073at2759-S1	2	104	0	104	543	19.15	100.0
protist-Tripos_fusus-1421503at2759-S1	2	155	0	155	852	18.19	100.0
protist-Tripos_fusus-1423847at2759-S1	1	98	3	101	1128	8.95	97.03
protist-Tripos_fusus-1567796at2759-S1	1	101	0	101	588	17.18	100.0
protist-Tripos_fusus-1623701at2759-S1	2	80	2	82	552	14.86	97.56
protist-Azadinium_spinosum-777920at2759-S1	2	148	3	151	1818	8.31	98.01
protist-Azadinium_spinosum-1182451at2759-S1	2	117	3	120	1231	9.75	97.5
protist-Azadinium_spinosum-1593937at2759-S1	2	196	6	202	1261	16.02	97.03
protist-Pelagodinium_beii-1633672at2759-S1	1	98	3	101	288	35.07	97.03
protist-Scrippsiella_trochoidea-176625at2759-D1	2	178	0	178	3104	5.73	100.0
protist-Scrippsiella_trochoidea-817008at2759-D2	2	157	2	159	2007	7.92	98.74
protist-Scrippsiella_trochoidea-836599at2759-D1	3	161	2	163	1491	10.93	98.77
protist-Scrippsiella_trochoidea-917326at2759-S1	2	162	1	163	1866	8.74	99.39
protist-Scrippsiella_trochoidea-919955at2759-S1	1	100	1	101	1161	8.7	99.01
protist-Scrippsiella_trochoidea-931188at2759-S1	2	154	1	155	1539	10.07	99.35
protist-Scrippsiella_trochoidea-937686at2759-S1	2	179	3	182	1377	13.22	98.35
protist-Scrippsiella_trochoidea-976469at2759-D2	1	97	3	100	1062	9.42	97.0
protist-Scrippsiella_trochoidea-1228942at2759-S1	2	114	3	117	729	16.05	97.44
protist-Scrippsiella_trochoidea-1309031at2759-S1	2	128	2	130	2004	6.49	98.46
protist-Scrippsiella_trochoidea-1348942at2759-S1	1	94	3	97	1124	8.63	96.91
protist-Scrippsiella_trochoidea-1395649at2759-S1	3	300	3	303	552	54.89	99.01
protist-Scrippsiella_trochoidea-1405073at2759-S1	3	277	6	283	543	52.12	97.88
protist-Scrippsiella_trochoidea-1479417at2759-S1	1	98	3	101	801	12.61	97.03
metazoa-Oithona_nana-39650at2759-S1	2	154	3	157	6723	2.34	98.09
metazoa-Oithona_nana-97116at2759-S1	16	807	22	829	6429	12.89	97.35
metazoa-Oithona_nana-179362at2759-S1	2	197	5	202	4728	4.27	97.52
metazoa-Oithona_nana-245208at2759-S1	2	154	5	159	3960	4.02	96.86
metazoa-Oithona_nana-355408at2759-S1	4	307	9	316	2109	14.98	97.15
metazoa-Oithona_nana-383503at2759-S1	4	139	4	143	1518	9.42	97.2
metazoa-Oithona_nana-418107at2759-S1	2	89	2	91	1356	6.71	97.8
metazoa-Oithona_nana-604979at2759-S1	4	288	9	297	2283	13.01	96.97
metazoa-Oithona_nana-679771at2759-S1	4	226	7	233	1167	19.97	97.0
metazoa-Oithona_nana-720340at2759-S1	3	153	4	157	1602	9.8	97.45
