Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
greenalgae-Chloropicon_roscoffensis-87842at2759-D2	1	101	0	101	3156	3.2	100.0
greenalgae-Chloropicon_roscoffensis-100698at2759-S1	17	730	3	733	2310	31.73	99.59
greenalgae-Chloropicon_roscoffensis-156083at2759-D2	1	100	1	101	8208	1.23	99.01
greenalgae-Chloropicon_roscoffensis-245208at2759-S1	4	250	0	250	3288	7.6	100.0
greenalgae-Chloropicon_roscoffensis-261328at2759-S1	1	92	1	93	2400	3.88	98.92
greenalgae-Chloropicon_roscoffensis-296129at2759-S1	2	143	0	143	2982	4.8	100.0
greenalgae-Chloropicon_roscoffensis-320059at2759-S1	2	202	0	202	1929	10.47	100.0
greenalgae-Chloropicon_roscoffensis-330169at2759-D1	231	95	43	138	1608	8.58	68.84
greenalgae-Chloropicon_roscoffensis-330169at2759-D2	15	671	7	678	2787	24.33	98.97
greenalgae-Chloropicon_roscoffensis-331411at2759-S1	3	257	0	257	2199	11.69	100.0
greenalgae-Chloropicon_roscoffensis-341721at2759-S1	2	202	0	202	2409	8.39	100.0
greenalgae-Chloropicon_roscoffensis-355408at2759-S1	1	99	2	101	2125	4.75	98.02
greenalgae-Chloropicon_roscoffensis-383503at2759-S1	5	273	3	276	1543	17.89	98.91
greenalgae-Chloropicon_roscoffensis-390348at2759-S1	1058	2034	111	2145	3078	69.69	94.83
greenalgae-Chloropicon_roscoffensis-418107at2759-S1	6	280	2	282	1356	20.8	99.29
greenalgae-Chloropicon_roscoffensis-453044at2759-S1	1	100	1	101	1398	7.22	99.01
greenalgae-Chloropicon_roscoffensis-598949at2759-S1	2	166	1	167	2643	6.32	99.4
greenalgae-Chloropicon_roscoffensis-604979at2759-S1	3	296	1	297	1893	15.69	99.66
greenalgae-Chloropicon_roscoffensis-625387at2759-S1	2	195	0	195	3483	5.6	100.0
greenalgae-Chloropicon_roscoffensis-664730at2759-S1	11	321	3	324	1239	26.15	99.07
greenalgae-Chloropicon_roscoffensis-673132at2759-S1	177	1210	29	1239	1260	98.33	97.66
greenalgae-Chloropicon_roscoffensis-674160at2759-S1	6	579	6	585	7594	7.7	98.97
greenalgae-Chloropicon_roscoffensis-692986at2759-S1	4	347	4	351	2364	14.85	98.86
greenalgae-Chloropicon_roscoffensis-720340at2759-S1	15	297	2	299	1608	18.59	99.33
greenalgae-Chloropicon_roscoffensis-721605at2759-S1	36	1011	9	1020	1070	95.33	99.12
greenalgae-Chloropicon_roscoffensis-722805at2759-S1	3	203	1	204	2692	7.58	99.51
greenalgae-Chloropicon_roscoffensis-734666at2759-S1	3	128	0	128	1614	7.93	100.0
greenalgae-Chloropicon_roscoffensis-736068at2759-S1	2	109	5	114	3393	3.36	95.61
