Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Lithomelissa_setosa-1545004at2759-S1	3	216	0	216	384	56.25	100.0
other_MGCollapse_EASP3-11	1	98	3	101	7437	1.36	97.03
other_MGCollapse_EASP3-12	3	264	10	274	7383	3.71	96.35
other_MGCollapse_EASP3	1	94	4	98	13242	0.74	95.92
other_MGCollapse_EASP3-56	1	94	3	97	4050	2.4	96.91
other_MGCollapse_EASP3-93	1	98	3	101	3261	3.1	97.03
other_MGCollapse_EASP3-164	2	105	3	108	2376	4.55	97.22
other_MGCollapse_EASP3-414	2	154	5	159	1197	13.28	96.86
other_MGCollapse_EASP3-264	4	272	8	280	1695	16.52	97.14
other_MGCollapse_EASP3-157	1	98	2	100	2475	4.04	98.0
other_MGCollapse_EASP3-447	1	94	2	96	1101	8.72	97.92
other_MGCollapse_EASP3-549	3	257	7	264	861	30.66	97.35
other_MGCollapse_EASP3-516	2	180	3	183	921	19.87	98.36
other_MGCollapse_EASP3-275	2	160	6	166	1662	9.99	96.39
other_MGCollapse_EASP3-565	2	105	3	108	783	13.79	97.22
other_MGCollapse_EASP3-224	1	97	3	100	1965	5.09	97.0
other_MGCollapse_EASP3-640	1	100	1	101	606	16.67	99.01
other_MGCollapse_EASP3-698	1	99	2	101	489	20.65	98.02
other_MGCollapse_EASP3-28	2	187	0	187	5776	3.24	100.0
other_MGCollapse_EASP3-128	2	146	0	146	2760	5.29	100.0
greenalgae-Micromonas_polaris-156083at2759-S1	2	160	0	160	6996	2.29	100.0
greenalgae-Micromonas_polaris-270107at2759-S1	2	173	2	175	2997	5.84	98.86
greenalgae-Micromonas_polaris-708105at2759-S1	2	153	1	154	1561	9.87	99.35
protist-Minutocellus_polymorphus-156083at2759-S1	2	153	6	159	7339	2.17	96.23
protist-Minutocellus_polymorphus-1426075at2759-S1	1	98	2	100	705	14.18	98.0
protist-Florenciella_parvula-1019762at2759-S1	2	162	0	162	1773	9.14	100.0
protist-Florenciella_parvula-1194691at2759-S1	2	165	0	165	1200	13.75	100.0
protist-Florenciella_parvula-1398309at2759-S1	2	194	0	194	498	38.96	100.0
protist-Florenciella_parvula-1490022at2759-S1	1	98	2	100	864	11.57	98.0
protist-Pseudopedinella_elastica-156083at2759-S1	1	101	0	101	6592	1.53	100.0
protist-Pseudopedinella_elastica-325552at2759-S1	1	97	3	100	2042	4.9	97.0
protist-Pseudopedinella_elastica-453044at2759-S1	1	101	0	101	1800	5.61	100.0
protist-Pseudopedinella_elastica-491869at2759-S1	1	81	0	81	1326	6.11	100.0
protist-Pseudopedinella_elastica-598949at2759-S1	4	324	0	324	3779	8.57	100.0
protist-Pseudopedinella_elastica-671536at2759-D1	2	180	0	180	1962	9.17	100.0
protist-Pseudopedinella_elastica-751335at2759-S1	2	176	0	176	1375	12.8	100.0
protist-Pseudopedinella_elastica-759498at2759-S1	6	404	0	404	2631	15.36	100.0
protist-Pseudopedinella_elastica-836599at2759-S1	3	276	0	276	1629	16.94	100.0
protist-Pseudopedinella_elastica-905026at2759-S1	3	277	1	278	2311	12.03	99.64
protist-Pseudopedinella_elastica-917326at2759-S1	4	332	0	332	1812	18.32	100.0
protist-Pseudopedinella_elastica-923657at2759-S1	1	87	0	87	1080	8.06	100.0
protist-Pseudopedinella_elastica-937686at2759-S1	1	100	1	101	1374	7.35	99.01
protist-Pseudopedinella_elastica-975557at2759-S1	2	201	0	201	2499	8.04	100.0
protist-Pseudopedinella_elastica-1018517at2759-S1	2	167	2	169	1064	15.88	98.82
protist-Pseudopedinella_elastica-1108845at2759-S1	2	186	0	186	1350	13.78	100.0
protist-Pseudopedinella_elastica-1173229at2759-S1	2	175	4	179	1227	14.59	97.77
protist-Pseudopedinella_elastica-1193442at2759-S1	2	187	0	187	1419	13.18	100.0
protist-Pseudopedinella_elastica-1194797at2759-S1	3	252	1	253	2238	11.3	99.6
protist-Pseudopedinella_elastica-1346432at2759-S1	2	176	0	176	825	21.33	100.0
protist-Pseudopedinella_elastica-1379600at2759-S1	2	146	0	146	2346	6.22	100.0
protist-Pseudopedinella_elastica-1404162at2759-S1	2	126	0	126	1526	8.26	100.0
protist-Arcocellulus_cornucervis-179362at2759-S1	2	172	0	172	4284	4.01	100.0
protist-Arcocellulus_cornucervis-549762at2759-S1	2	190	0	190	1802	10.54	100.0
protist-Arcocellulus_cornucervis-692986at2759-S1	2	159	0	159	2481	6.41	100.0
protist-Arcocellulus_cornucervis-720340at2759-S1	2	172	1	173	1265	13.68	99.42
protist-Arcocellulus_cornucervis-734341at2759-S1	3	276	0	276	1145	24.1	100.0
protist-Arcocellulus_cornucervis-834694at2759-S1	2	177	0	177	2532	6.99	100.0
protist-Arcocellulus_cornucervis-836599at2759-S1	1	83	0	83	1716	4.84	100.0
protist-Arcocellulus_cornucervis-855834at2759-S1	2	150	1	151	2441	6.19	99.34
protist-Arcocellulus_cornucervis-931188at2759-S1	4	188	5	193	1788	10.79	97.41
protist-Arcocellulus_cornucervis-976469at2759-S1	4	353	0	353	1005	35.12	100.0
protist-Arcocellulus_cornucervis-1014314at2759-S1	1	99	0	99	1155	8.57	100.0
protist-Arcocellulus_cornucervis-1030907at2759-S1	2	173	0	173	1262	13.71	100.0
protist-Arcocellulus_cornucervis-1194797at2759-S1	2	170	1	171	2202	7.77	99.42
protist-Arcocellulus_cornucervis-1217666at2759-S1	2	157	4	161	1299	12.39	97.52
protist-Arcocellulus_cornucervis-1314980at2759-S1	2	191	1	192	3158	6.08	99.48
protist-Arcocellulus_cornucervis-1346165at2759-S1	2	132	4	136	1638	8.3	97.06
protist-Arcocellulus_cornucervis-1404162at2759-S1	1	97	3	100	1260	7.94	97.0
protist-Arcocellulus_cornucervis-1450538at2759-S1	2	159	1	160	1269	12.61	99.38
protist-Arcocellulus_cornucervis-1488436at2759-S1	2	153	0	153	483	31.68	100.0
protist-Arcocellulus_cornucervis-1513531at2759-S1	2	126	0	126	824	15.29	100.0
protist-Arcocellulus_cornucervis-1552706at2759-S1	1	101	0	101	893	11.31	100.0
protist-Arcocellulus_cornucervis-1567796at2759-S1	2	153	0	153	696	21.98	100.0
protist-Arcocellulus_cornucervis-1576404at2759-S1	1	101	0	101	984	10.26	100.0
protist-Haptolina_ericina-97116at2759-S1	2	180	0	180	3216	5.6	100.0
protist-Haptolina_ericina-324863at2759-S1	1	98	2	100	2601	3.84	98.0
protist-Haptolina_ericina-325552at2759-S1	6	440	0	440	1794	24.53	100.0
protist-Haptolina_ericina-674169at2759-S1	4	331	3	334	1989	16.79	99.1
protist-Haptolina_ericina-777920at2759-S1	4	291	1	292	1914	15.26	99.66
protist-Haptolina_ericina-1079827at2759-S1	1	101	0	101	786	12.85	100.0
protist-Haptolina_ericina-1087488at2759-S1	2	174	0	174	1272	13.68	100.0
protist-Haptolina_ericina-1157302at2759-S1	2	166	0	166	774	21.45	100.0
protist-Haptolina_ericina-1193442at2759-S1	2	180	0	180	1306	13.78	100.0
protist-Haptolina_ericina-1194691at2759-S1	1	101	0	101	1164	8.68	100.0
protist-Haptolina_ericina-1217666at2759-S1	4	351	1	352	1170	30.09	99.72
protist-Haptolina_ericina-1248958at2759-S1	3	250	1	251	2820	8.9	99.6
protist-Haptolina_ericina-1287094at2759-S1	3	273	0	273	766	35.64	100.0
protist-Haptolina_ericina-1291729at2759-S1	1	101	0	101	585	17.26	100.0
protist-Haptolina_ericina-1379600at2759-S1	1	98	0	98	2396	4.09	100.0
protist-Haptolina_ericina-1395649at2759-S1	3	263	2	265	672	39.43	99.25
protist-Haptolina_ericina-1421503at2759-S1	2	196	0	196	642	30.53	100.0
protist-Haptolina_ericina-1450538at2759-S1	2	178	0	178	963	18.48	100.0
protist-Haptolina_ericina-1474000at2759-S1	1	85	0	85	1056	8.05	100.0
protist-Haptolina_ericina-1479417at2759-S1	3	272	0	272	1704	15.96	100.0
protist-Haptolina_ericina-1490022at2759-S1	1	99	2	101	681	14.83	98.02
protist-Haptolina_ericina-1504863at2759-S1	3	182	2	184	414	44.44	98.91
protist-Haptolina_ericina-1593937at2759-S1	4	349	0	349	1334	26.16	100.0
greenalgae-Nephroselmis_pyriformis-865202at2759-S1	1	101	0	101	1002	10.08	100.0
protist-Alexandrium_tamarense-1346165at2759-D1	4	183	4	187	1332	14.04	97.86
protist-Haptolina_brevifila-759498at2759-S1	2	162	4	166	2268	7.32	97.59
protist-Haptolina_brevifila-1018517at2759-S1	2	166	3	169	1218	13.88	98.22
protist-Pelagococcus_subviridis-156083at2759-S1	2	165	0	165	7082	2.33	100.0
protist-Pelagococcus_subviridis-325552at2759-S1	2	162	2	164	1908	8.6	98.78
protist-Pelagococcus_subviridis-383503at2759-S1	2	126	0	126	1551	8.12	100.0
protist-Pelagococcus_subviridis-598949at2759-S1	1	97	2	99	2721	3.64	97.98
protist-Pelagococcus_subviridis-671536at2759-S1	1	99	0	99	1522	6.5	100.0
protist-Pelagococcus_subviridis-1322299at2759-S1	2	160	0	160	1476	10.84	100.0
protist-Pelagococcus_subviridis-1479417at2759-S1	2	164	1	165	1062	15.54	99.39
protist-Pseudo-nitzschia_delicatissima-1287401at2759-S1	2	154	5	159	795	20.0	96.86
greenalgae-Prasinococcaceae_sp_CCMP_1430-1284731at2759-S1	1	99	2	101	1248	8.09	98.02
greenalgae-Bathycoccus_prasinos-39650at2759-S1	175	5715	33	5748	7107	80.88	99.43
greenalgae-Bathycoccus_prasinos-97116at2759-S1	89	2933	8	2941	3633	80.95	99.73
greenalgae-Bathycoccus_prasinos-156083at2759-S1	194	6337	21	6358	7053	90.15	99.67
greenalgae-Bathycoccus_prasinos-166920at2759-S1	105	3767	20	3787	4332	87.42	99.47
greenalgae-Bathycoccus_prasinos-176625at2759-S1	91	2824	8	2832	3324	85.2	99.72
greenalgae-Bathycoccus_prasinos-179362at2759-S1	115	3473	23	3496	3741	93.45	99.34
greenalgae-Bathycoccus_prasinos-245208at2759-S1	143	4539	34	4573	5883	77.73	99.26
greenalgae-Bathycoccus_prasinos-271586at2759-S1	134	4681	22	4703	5556	84.65	99.53
greenalgae-Bathycoccus_prasinos-293315at2759-S1	114	4511	12	4523	4929	91.76	99.73
greenalgae-Bathycoccus_prasinos-324863at2759-S1	90	3437	28	3465	5106	67.86	99.19
greenalgae-Bathycoccus_prasinos-330169at2759-S1	42	1379	27	1406	1848	76.08	98.08
greenalgae-Bathycoccus_prasinos-341721at2759-S1	92	2872	9	2881	3192	90.26	99.69
greenalgae-Bathycoccus_prasinos-355408at2759-S1	105	3106	17	3123	3453	90.44	99.46
greenalgae-Bathycoccus_prasinos-375960at2759-S1	34	1475	8	1483	1884	78.72	99.46
