Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
protist-Bicosta_minor-39650at2759-S1	1	99	0	99	7035	1.41	100.0
greenalgae-Micromonas_polaris-39650at2759-D1	90	761	6	767	7266	10.56	99.22
greenalgae-Micromonas_polaris-83779at2759-S1	517	1538	32	1570	1619	96.97	97.96
greenalgae-Micromonas_polaris-97116at2759-S1	1248	3536	98	3634	3636	99.94	97.3
greenalgae-Micromonas_polaris-100698at2759-S1	872	2836	47	2883	2889	99.79	98.37
greenalgae-Micromonas_polaris-156083at2759-S1	2159	6640	171	6811	6996	97.36	97.49
greenalgae-Micromonas_polaris-160593at2759-D2	6	255	0	255	8443	3.02	100.0
greenalgae-Micromonas_polaris-166920at2759-D2	84	667	11	678	4377	15.49	98.38
greenalgae-Micromonas_polaris-176625at2759-S1	26	414	10	424	3975	10.67	97.64
greenalgae-Micromonas_polaris-179362at2759-S1	168	1076	25	1101	4104	26.83	97.73
greenalgae-Micromonas_polaris-245208at2759-S1	138	1667	18	1685	3747	44.97	98.93
greenalgae-Micromonas_polaris-257318at2759-S1	275	2084	37	2121	2976	71.27	98.26
greenalgae-Micromonas_polaris-270107at2759-S1	890	2934	61	2995	2997	99.93	97.96
greenalgae-Micromonas_polaris-290630at2759-S1	52	354	5	359	2715	13.22	98.61
greenalgae-Micromonas_polaris-293315at2759-D1	37	1111	1	1112	4606	24.14	99.91
greenalgae-Micromonas_polaris-293315at2759-D2	151	1774	12	1786	4822	37.04	99.33
greenalgae-Micromonas_polaris-296129at2759-S1	909	3185	76	3261	3266	99.85	97.67
greenalgae-Micromonas_polaris-306227at2759-S1	169	847	20	867	2588	33.5	97.69
greenalgae-Micromonas_polaris-325552at2759-S1	516	1927	53	1980	1980	100.0	97.32
greenalgae-Micromonas_polaris-330169at2759-D1	31	1126	1	1127	1845	61.08	99.91
greenalgae-Micromonas_polaris-330169at2759-D2	14	749	1	750	1772	42.33	99.87
greenalgae-Micromonas_polaris-331411at2759-S1	204	1260	14	1274	2970	42.9	98.9
greenalgae-Micromonas_polaris-341721at2759-S1	549	1944	48	1992	1992	100.0	97.59
greenalgae-Micromonas_polaris-345441at2759-D1	185	783	20	803	3993	20.11	97.51
greenalgae-Micromonas_polaris-345441at2759-D2	308	1932	32	1964	4419	44.44	98.37
greenalgae-Micromonas_polaris-355408at2759-S1	57	599	1	600	2126	28.22	99.83
greenalgae-Micromonas_polaris-369837at2759-S1	672	2357	56	2413	2496	96.67	97.68
greenalgae-Micromonas_polaris-375960at2759-S1	450	1752	50	1802	1896	95.04	97.23
greenalgae-Micromonas_polaris-383503at2759-S1	25	355	6	361	1461	24.71	98.34
greenalgae-Micromonas_polaris-388820at2759-S1	82	1305	5	1310	3345	39.16	99.62
greenalgae-Micromonas_polaris-392369at2759-S1	434	1591	40	1631	1635	99.76	97.55
greenalgae-Micromonas_polaris-396755at2759-S1	139	935	9	944	3776	25.0	99.05
greenalgae-Micromonas_polaris-426305at2759-D1	43	247	5	252	2496	10.1	98.02
greenalgae-Micromonas_polaris-426305at2759-D2	54	447	4	451	2460	18.33	99.11
greenalgae-Micromonas_polaris-513979at2759-S1	581	2244	69	2313	2337	98.97	97.02
other_MGCollapse_EASP3-306	422	1487	25	1512	1521	99.41	98.35
other_MGCollapse_EASP3-185	702	2148	65	2213	2217	99.82	97.06
greenalgae-Micromonas_polaris-551907at2759-S1	238	1896	32	1928	3180	60.63	98.34
greenalgae-Micromonas_polaris-570797at2759-S1	584	1944	80	2024	2027	99.85	96.05
greenalgae-Micromonas_polaris-598949at2759-S1	143	1565	25	1590	3015	52.74	98.43
greenalgae-Micromonas_polaris-604979at2759-S1	391	1528	50	1578	1584	99.62	96.83
greenalgae-Micromonas_polaris-621827at2759-S1	375	1438	26	1464	1541	95.0	98.22
greenalgae-Micromonas_polaris-655400at2759-S1	378	1517	30	1547	1548	99.94	98.06
greenalgae-Micromonas_polaris-664730at2759-S1	403	1160	27	1187	1188	99.92	97.73
other_MGCollapse_EASP3-342	402	1357	26	1383	1428	96.85	98.12
greenalgae-Micromonas_polaris-673132at2759-S1	307	1213	24	1237	1239	99.84	98.06
greenalgae-Micromonas_polaris-674160at2759-S1	447	4830	36	4866	10118	48.09	99.26
greenalgae-Micromonas_polaris-679187at2759-S1	313	1772	12	1784	3018	59.11	99.33
other_MGCollapse_EASP3-402	413	1201	29	1230	1242	99.03	97.64
greenalgae-Micromonas_polaris-687505at2759-S1	356	1058	24	1082	1083	99.91	97.78
greenalgae-Micromonas_polaris-692986at2759-S1	754	2176	64	2240	2283	98.12	97.14
greenalgae-Micromonas_polaris-708105at2759-S1	102	796	4	800	1561	51.25	99.5
greenalgae-Micromonas_polaris-719531at2759-S1	655	1991	47	2038	2039	99.95	97.69
greenalgae-Micromonas_polaris-721605at2759-S1	453	1570	47	1617	1773	91.2	97.09
greenalgae-Micromonas_polaris-734341at2759-S1	41	392	8	400	831	48.13	98.0
greenalgae-Micromonas_polaris-734666at2759-S1	55	521	7	528	1596	33.08	98.67
greenalgae-Micromonas_polaris-751335at2759-S1	45	876	4	880	1580	55.7	99.55
greenalgae-Micromonas_polaris-761109at2759-S1	261	1131	38	1169	1704	68.6	96.75
greenalgae-Micromonas_polaris-774318at2759-S1	8	446	0	446	1335	33.41	100.0
greenalgae-Micromonas_polaris-777920at2759-S1	123	820	9	829	2142	38.7	98.91
greenalgae-Micromonas_polaris-779909at2759-S1	5	349	0	349	942	37.05	100.0
greenalgae-Micromonas_polaris-801857at2759-S1	281	1035	26	1061	1062	99.91	97.55
other_MGCollapse_EASP3-383	391	1254	48	1302	1302	100.0	96.31
other_MGCollapse_EASP3-378	257	1228	36	1264	1314	96.19	97.15
greenalgae-Micromonas_polaris-834694at2759-S1	341	1689	48	1737	2889	60.12	97.24
greenalgae-Micromonas_polaris-836599at2759-S1	323	1351	25	1376	1542	89.23	98.18
greenalgae-Micromonas_polaris-844748at2759-S1	676	2232	56	2288	2288	100.0	97.55
greenalgae-Micromonas_polaris-855834at2759-S1	109	857	6	863	3023	28.55	99.3
greenalgae-Micromonas_polaris-858842at2759-S1	90	1041	12	1053	1938	54.33	98.86
