Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
greenalgae-Micromonas_polaris-39650at2759-D1	41	731	0	731	7266	10.06	100.0
greenalgae-Micromonas_polaris-83779at2759-S1	234	1530	34	1564	1619	96.6	97.83
greenalgae-Micromonas_polaris-97116at2759-S1	529	3570	63	3633	3636	99.92	98.27
greenalgae-Micromonas_polaris-100698at2759-S1	411	2799	53	2852	2889	98.72	98.14
greenalgae-Micromonas_polaris-156083at2759-S1	1013	6648	99	6747	6996	96.44	98.53
greenalgae-Micromonas_polaris-160593at2759-D2	2	169	0	169	8443	2.0	100.0
greenalgae-Micromonas_polaris-166920at2759-D2	32	517	7	524	4377	11.97	98.66
greenalgae-Micromonas_polaris-176625at2759-S1	19	417	8	425	3975	10.69	98.12
greenalgae-Micromonas_polaris-179362at2759-S1	88	1100	32	1132	4104	27.58	97.17
greenalgae-Micromonas_polaris-245208at2759-S1	73	1119	14	1133	3747	30.24	98.76
greenalgae-Micromonas_polaris-257318at2759-S1	118	1725	29	1754	2976	58.94	98.35
greenalgae-Micromonas_polaris-270107at2759-S1	414	2946	42	2988	2997	99.7	98.59
greenalgae-Micromonas_polaris-290630at2759-S1	41	428	4	432	2715	15.91	99.07
greenalgae-Micromonas_polaris-293315at2759-D1	21	755	3	758	4606	16.46	99.6
greenalgae-Micromonas_polaris-293315at2759-D2	88	1626	5	1631	4822	33.82	99.69
greenalgae-Micromonas_polaris-296129at2759-S1	444	3203	53	3256	3266	99.69	98.37
greenalgae-Micromonas_polaris-306227at2759-S1	84	783	14	797	2588	30.8	98.24
greenalgae-Micromonas_polaris-325552at2759-S1	265	1949	31	1980	1980	100.0	98.43
greenalgae-Micromonas_polaris-330169at2759-D1	28	673	2	675	1845	36.59	99.7
greenalgae-Micromonas_polaris-330169at2759-D2	7	450	0	450	1772	25.4	100.0
greenalgae-Micromonas_polaris-331411at2759-S1	113	1055	13	1068	2970	35.96	98.78
greenalgae-Micromonas_polaris-341721at2759-S1	267	1943	34	1977	1992	99.25	98.28
greenalgae-Micromonas_polaris-345441at2759-D1	93	856	8	864	3993	21.64	99.07
greenalgae-Micromonas_polaris-345441at2759-D2	136	1651	24	1675	4419	37.9	98.57
greenalgae-Micromonas_polaris-355408at2759-S1	38	517	1	518	2126	24.37	99.81
greenalgae-Micromonas_polaris-369837at2759-S1	340	2370	56	2426	2496	97.2	97.69
greenalgae-Micromonas_polaris-375960at2759-S1	214	1749	38	1787	1896	94.25	97.87
greenalgae-Micromonas_polaris-383503at2759-S1	14	371	1	372	1461	25.46	99.73
greenalgae-Micromonas_polaris-388820at2759-S1	41	775	3	778	3345	23.26	99.61
greenalgae-Micromonas_polaris-392369at2759-S1	250	1596	33	1629	1635	99.63	97.97
greenalgae-Micromonas_polaris-396755at2759-S1	63	860	7	867	3776	22.96	99.19
greenalgae-Micromonas_polaris-426305at2759-D1	21	241	2	243	2496	9.74	99.18
greenalgae-Micromonas_polaris-426305at2759-D2	24	448	2	450	2460	18.29	99.56
greenalgae-Micromonas_polaris-513979at2759-S1	323	2266	64	2330	2337	99.7	97.25
other_MGCollapse_EASP3-306	199	1463	22	1485	1521	97.63	98.52
other_MGCollapse_EASP3-185	282	2181	31	2212	2217	99.77	98.6
greenalgae-Micromonas_polaris-551907at2759-S1	121	1726	24	1750	3180	55.03	98.63
greenalgae-Micromonas_polaris-570797at2759-S1	299	1972	52	2024	2027	99.85	97.43
greenalgae-Micromonas_polaris-598949at2759-S1	36	612	11	623	3015	20.66	98.23
greenalgae-Micromonas_polaris-604979at2759-S1	199	1542	33	1575	1584	99.43	97.9
greenalgae-Micromonas_polaris-621827at2759-S1	182	1442	21	1463	1541	94.94	98.56
greenalgae-Micromonas_polaris-655400at2759-S1	175	1510	20	1530	1548	98.84	98.69
greenalgae-Micromonas_polaris-664730at2759-S1	189	1138	21	1159	1188	97.56	98.19
other_MGCollapse_EASP3-342	188	1347	26	1373	1428	96.15	98.11
greenalgae-Micromonas_polaris-673132at2759-S1	136	1158	25	1183	1239	95.48	97.89
greenalgae-Micromonas_polaris-674160at2759-S1	140	2934	24	2958	10118	29.24	99.19
greenalgae-Micromonas_polaris-679187at2759-S1	113	1341	4	1345	3018	44.57	99.7
other_MGCollapse_EASP3-402	129	1186	18	1204	1242	96.94	98.5
greenalgae-Micromonas_polaris-687505at2759-S1	156	1069	10	1079	1083	99.63	99.07
greenalgae-Micromonas_polaris-692986at2759-S1	354	2194	42	2236	2283	97.94	98.12
greenalgae-Micromonas_polaris-708105at2759-S1	55	652	6	658	1561	42.15	99.09
greenalgae-Micromonas_polaris-719531at2759-S1	283	1979	32	2011	2039	98.63	98.41
greenalgae-Micromonas_polaris-721605at2759-S1	144	1493	23	1516	1773	85.5	98.48
greenalgae-Micromonas_polaris-734341at2759-S1	22	383	5	388	831	46.69	98.71
greenalgae-Micromonas_polaris-734666at2759-S1	29	262	8	270	1596	16.92	97.04
greenalgae-Micromonas_polaris-751335at2759-S1	14	588	8	596	1580	37.72	98.66
greenalgae-Micromonas_polaris-761109at2759-S1	100	1169	27	1196	1704	70.19	97.74
greenalgae-Micromonas_polaris-774318at2759-S1	2	200	0	200	1335	14.98	100.0
greenalgae-Micromonas_polaris-777920at2759-S1	27	655	3	658	2142	30.72	99.54
greenalgae-Micromonas_polaris-779909at2759-S1	2	179	0	179	942	19.0	100.0
greenalgae-Micromonas_polaris-801857at2759-S1	117	1027	30	1057	1062	99.53	97.16
other_MGCollapse_EASP3-383	157	1278	20	1298	1302	99.69	98.46
other_MGCollapse_EASP3-378	167	1228	32	1260	1314	95.89	97.46
greenalgae-Micromonas_polaris-834694at2759-S1	155	1676	37	1713	2889	59.29	97.84
greenalgae-Micromonas_polaris-836599at2759-S1	161	1314	26	1340	1542	86.9	98.06
greenalgae-Micromonas_polaris-844748at2759-S1	331	2246	34	2280	2288	99.65	98.51
greenalgae-Micromonas_polaris-855834at2759-S1	45	776	4	780	3023	25.8	99.49
greenalgae-Micromonas_polaris-858842at2759-S1	51	695	10	705	1938	36.38	98.58
greenalgae-Micromonas_polaris-866359at2759-S1	129	956	8	964	1102	87.48	99.17
greenalgae-Micromonas_polaris-887370at2759-S1	35	400	2	402	2140	18.79	99.5
greenalgae-Micromonas_polaris-891751at2759-S1	88	840	9	849	1947	43.61	98.94
greenalgae-Micromonas_polaris-898782at2759-D1	364	2044	34	2078	2106	98.67	98.36
greenalgae-Micromonas_polaris-901894at2759-S1	50	728	6	734	1862	39.42	99.18
greenalgae-Micromonas_polaris-911863at2759-S1	123	1046	15	1061	1158	91.62	98.59
greenalgae-Micromonas_polaris-917326at2759-S1	356	2646	62	2708	2709	99.96	97.71
other_MGCollapse_EASP3-332	157	1395	35	1430	1440	99.31	97.55
other_MGCollapse_EASP3-420	184	1138	14	1152	1179	97.71	98.78
greenalgae-Micromonas_polaris-923657at2759-S1	120	880	17	897	919	97.61	98.1
greenalgae-Micromonas_polaris-924753at2759-S1	200	1659	38	1697	1704	99.59	97.76
greenalgae-Micromonas_polaris-931188at2759-S1	78	941	8	949	2005	47.33	99.16
greenalgae-Micromonas_polaris-937686at2759-S1	6	277	0	277	1756	15.77	100.0
other_MGCollapse_EASP3-563	95	672	20	692	786	88.04	97.11
greenalgae-Micromonas_polaris-946128at2759-D1	64	716	16	732	2794	26.2	97.81
greenalgae-Micromonas_polaris-974865at2759-D2	22	226	0	226	990	22.83	100.0
greenalgae-Micromonas_polaris-975557at2759-S1	19	525	0	525	2334	22.49	100.0
greenalgae-Micromonas_polaris-976469at2759-S1	200	1241	22	1263	1266	99.76	98.26
greenalgae-Micromonas_polaris-996662at2759-S1	22	444	4	448	1158	38.69	99.11
greenalgae-Micromonas_polaris-1001705at2759-S1	267	2341	53	2394	2439	98.15	97.79
