gene_caller_id,pnps,gene_type
116,0.12867533369544112,SRF
157,0.02714981936619081,SRF
249,0.008880228914060996,SRF
268,0.05865192399002879,SRF
539,0.12825016092875488,SRF
648,0.11037497077978832,SRF
764,0.22558799517948866,SRF
837,0.08787801030735573,SRF
854,1.588044538671284,SRF
890,0.13578792957327082,SRF
894,0.3209619996353964,SRF
897,0.1791579768222582,SRF
1212,0.12098255401459031,SRF
1255,0.18269807681601205,SRF
1436,0.10127373996965518,SRF
1453,0.15962457106600675,SRF
1672,5.076849553591736,SRF
1812,0.16773435242065438,SRF
2003,0.2013590172295398,SRF
2038,0.031933469556700435,SRF
2055,0.25254038929164163,SRF
2061,0.22556957272515177,SRF
2174,0.18519958779906784,SRF
2391,0.019743348754892857,SRF
2409,0.13856998282524993,SRF
2428,0.06834728099881969,SRF
2588,0.19154475639102916,SRF
2673,0.09165351931563621,SRF
2751,0.03971879087927833,SRF
2838,0.13295987904973755,SRF
2878,0.11723469145631894,SRF
2887,0.07410464241274847,SRF
2951,0.058132528219032746,SRF
2968,0.0014777304203169297,SRF
3291,0.05545883670406225,SRF
3294,0.052401632292574336,SRF
3415,0.0,SRF
3524,1.3405323819978017,SRF
3774,0.16653363376596464,SRF
3877,0.04570395967120371,SRF
3975,1.5480752175522188,SRF
4019,0.7118705322324221,SRF
4023,0.22481614682064785,SRF
4064,0.09313305363159122,SRF
4320,0.05222969876916698,SRF
4459,0.030248779461091186,SRF
4471,0.0373149724001099,SRF
4492,0.060957042599889634,SRF
4575,0.19940948653217724,SRF
4673,0.016740328319608398,SRF
4720,0.23907550089864146,SRF
4801,0.22871132476801823,SRF
4847,3.431132233285362,SRF
4905,0.06256771914047407,SRF
4949,0.3400538705738929,SRF
5106,0.46599405933708465,SRF
5150,0.7371997048515221,SRF
5714,0.13318991397108348,SRF
5722,0.04682477598654075,SRF
5807,0.07042160774599854,SRF
5826,0.003615748987432086,SRF
5860,0.06083452310311286,SRF
5957,0.09920883591846259,SRF
5986,0.036735102578964146,SRF
6074,0.24315291454442867,SRF
6133,0.03643670617956105,SRF
6282,0.0,SRF
6674,0.126200848312883,SRF
6985,0.002638200327707553,SRF
7104,0.20754494243736854,SRF
7201,0.08022138725492263,SRF
7329,0.19817866295666556,SRF
7421,0.13629691725547147,SRF
7688,0.10819092185796514,SRF
7822,0.15084670040594564,SRF
7984,0.2419387905910612,SRF
8302,0.03171194697406187,SRF
8335,0.05052640705952092,SRF
8398,0.11661917165839619,SRF
8430,0.17608799293904323,SRF
8524,0.036252292415215145,SRF
8785,0.1384549856041761,SRF
8789,0.07304368034712966,SRF
8853,0.15956525792680964,SRF
8911,0.0819209792210133,SRF
9044,0.0,SRF
9046,0.19302135491209213,SRF
9333,0.09349233696598648,SRF
9349,0.1279854556712574,SRF
9574,0.26621216019986654,SRF
9996,0.05406661034292794,SRF
10280,0.4516418788022306,SRF
10284,0.0482516496945164,SRF
10363,0.038303037992352906,SRF
10367,0.21699310966148938,SRF
10492,0.07546511962272835,SRF
10568,0.16613268100962378,SRF
10574,0.09947469554620579,SRF
10624,0.1341054097690661,SRF
10936,0.0865607682893792,SRF
11060,0.09207634730446043,SRF
11652,2.000651622116755,SRF
11742,0.046247207277846814,SRF
11744,0.14817167730091632,SRF
12078,0.039245248570300595,SRF
12261,0.27925284356442864,SRF
12485,0.11184394012554345,SRF
12588,0.09737222773421729,SRF
12713,0.03451948704858351,SRF
12728,3.156583063338263,SRF
12775,0.0967918739374559,SRF
12786,0.22171599160640412,SRF
13049,0.756906759342065,SRF
13140,0.19574200016615947,SRF
13208,0.0695447746928972,SRF
13334,0.05930150744257143,SRF
13541,0.03884258214304115,SRF
13560,0.18364075757551726,SRF
13706,0.09317680077982543,SRF
13710,0.39820083219117924,SRF
13726,0.08149042945850077,SRF
13825,0.4692446411167599,SRF
13877,0.06859067837612128,SRF
14550,0.10520518193892991,SRF
14558,0.3925349229853972,SRF
14743,0.011481464150476007,SRF
14897,0.1551799791616953,SRF
14921,0.1651637457256502,SRF
15073,0.17993438179375754,SRF
