gene_callers_id,pnps,ocean,depth,bin,defense_count,sample_id,Trans_abun,scg_pnps_median,scg_count,MAG_pnps_median,total_count,integron
83950,0.007216088660253972,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
84057,0.018599182533728567,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
84181,0.0,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
84335,0.023961024857903523,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
84338,0.26082231821417284,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
84502,0.0,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
84548,1.079991449549845,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
84682,0.03656556707867418,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
84709,0.02711376884934837,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
84884,0.01242088115061928,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
85090,0.03105130537933654,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
85120,0.08721592018067663,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
85306,0.0,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
85327,0.002748432094066983,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
85481,0.058927345537757164,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
85493,0.3016023355147147,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
85507,0.06456760013792116,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
85622,0.025057636769068376,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
85709,0.06309010832003094,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
85733,0.06617954365579007,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
85753,0.1979345218486959,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
85907,0.04995617879053497,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
86064,0.006361532446274181,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
86239,0.0367182287598954,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
86314,0.1601413348641495,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
86334,0.14775201449315406,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
86398,0.031517264147182464,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
86461,0.055803294342324915,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
86726,0.0,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
86863,0.19737404567100136,ARS,SRF,ARS-1012,30.0,ERR599102,0.0,0.04735027417274417,13.0,0.059922688083761465,1092.0,
83950,0.09134297614797117,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
84057,0.05282336672413643,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
84182,0.007955399719070487,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
84335,0.0614819851021041,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
84336,0.007921263739645008,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
84338,0.4417484880535602,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
84502,0.14856618293807214,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
84512,0.08534387387807596,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
84548,0.2943939868462225,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
84568,0.03723406599702918,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
84682,0.06109237609271684,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
84709,0.0,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
84883,0.1671767955189516,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
84884,0.04986662560119872,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
85090,0.006629584443615682,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
85153,0.006684078378016437,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
85306,0.08261592162591931,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
85327,0.009830256129647708,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
85384,0.050236092175589886,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
85415,0.30315594059405826,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
85481,0.00854969017177814,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
85507,0.01857487282912377,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
85622,0.05293977680751336,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
85657,0.0570223658197493,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
85709,0.0,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
85710,0.13239288016370504,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
85733,0.1328427777259894,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
85753,0.14983148583828862,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
85958,0.06782105671370202,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
86064,0.0,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
86239,0.029240869851739282,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
86279,0.11535836177474493,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
86313,0.2953906678483217,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
86314,0.11736702062940403,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
86334,0.04222781974682044,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
86356,0.02842917915877906,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
86397,0.05070647059865061,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
86398,0.024513287749377725,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
86461,0.09079397058221167,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
86726,0.007723903077101302,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
86863,0.0868044295122089,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
86921,0.2850496660992917,ARS,SRF,ARS-1012,42.0,ERR599143,0.0,0.02223239460687219,26.0,0.06138080790931235,1670.0,
83950,0.019603269429364183,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84057,0.11349162705214275,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84181,0.07019663864677113,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84182,0.00884289258180918,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84335,0.026558834432236774,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84336,0.0759338149200467,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84338,0.32302788785522024,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84502,0.16552508427754606,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84512,0.1015617974147444,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84548,0.24926721111568645,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84568,0.08318799456795994,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84682,0.07672398995564163,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84709,0.03403869370121038,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84883,0.0409856163116142,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84884,0.040732489824973836,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85090,0.010022966959931198,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85120,0.09005713650640065,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85153,0.00676440119075793,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85306,0.059113796585598,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85327,0.025918302948847404,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85384,0.029556576883412424,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85415,0.2535694012983794,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85481,0.051852413957683294,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85493,0.03615893025739,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85507,0.034987646517063264,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85622,0.038907203394331784,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85657,0.09387948897610764,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85709,0.040070398467769684,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85710,0.13102462699659562,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85733,0.10312473139523254,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85753,0.20022060587305804,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85907,0.019837918568070958,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85958,0.0037106284713494773,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86064,0.05283701762237663,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86239,0.026252308284259118,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86279,0.2290949529519824,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86313,0.1910721273376918,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86314,0.12825394156167302,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86334,0.078267311048172,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86356,0.16928559998150156,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86397,0.07360491296099622,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86398,0.05341741977152863,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86461,0.07057873744325953,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86726,0.010344535734111432,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86863,0.054057829905786406,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86921,0.17879592914719245,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84019,0.02440984596128009,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84020,0.04657852173184065,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84149,0.3011669691215722,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84160,0.3220013549136786,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
84650,0.12798136906197033,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85121,0.11009304392429688,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85508,0.0,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85551,0.003223116449802859,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85625,0.13618427335819305,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85724,0.07841663433496562,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85827,0.07420473765037236,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
85998,0.26626000315254184,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86070,0.1620471647529321,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86240,0.041017367707904116,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86284,0.09007469176006226,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86316,0.0,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86391,0.023159557309800242,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86511,0.04342573843687047,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86512,0.14816536823977688,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86710,0.09927627779871298,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86749,0.20817667024704656,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86824,0.0,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86836,0.03585459731334195,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
86972,0.08761099808649428,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
87016,0.0948940849237362,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
87025,0.08138625956462987,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
