Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
greenalgae-Chloropicon_roscoffensis-674160at2759-S1	1	141	0	141	7594	1.86	100.0
greenalgae-Chloropicon_roscoffensis-931188at2759-S1	2	243	0	243	1960	12.4	100.0
protist-Durinskia_baltica-621827at2759-S1	2	63	0	63	1564	4.03	100.0
protist-Durinskia_baltica-674160at2759-S1	6	785	10	795	10704	7.43	98.74
protist-Durinskia_baltica-944899at2759-D2	1	149	1	150	1107	13.55	99.33
protist-Durinskia_baltica-1314980at2759-S1	1	146	1	147	2583	5.69	99.32
fungi-Exophiala_oligosperma-156083at2759-S1	2	282	2	284	7644	3.72	99.3
fungi-Ochroconis_constricta_UM_578-87842at2759-S1	1	138	2	140	3405	4.11	98.57
fungi-Ochroconis_constricta_UM_578-1314980at2759-S1	2	202	1	203	2877	7.06	99.51
fungi-Exophiala_xenobiotica-355408at2759-S1	2	230	1	231	2031	11.37	99.57
fungi-Exophiala_xenobiotica-1346165at2759-S1	2	265	0	265	2727	9.72	100.0
fungi-Exophiala_xenobiotica-777920at2759-S1	2	213	0	213	2025	10.52	100.0
fungi-Exophiala_lecanii-corni-917326at2759-S1	2	298	0	298	3207	9.29	100.0
fungi-Lecanicillium_sp_LEC01-1407446at2759-S1	2	244	3	247	495	49.9	98.79
fungi-Lecanicillium_sp_LEC01-1370285at2759-S1	2	162	2	164	2043	8.03	98.78
fungi-Lecanicillium_sp_LEC01-1370304at2759-S1	2	193	7	200	2289	8.74	96.5
fungi-Lecanicillium_sp_LEC01-375960at2759-S1	1	121	2	123	2340	5.26	98.37
