Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
greenalgae-Chloropicon_mariensis-142542at2759-S1	2	175	0	175	5965	2.93	100.0
protist-Pelagomonas_calceolata-1474000at2759-S1	2	154	1	155	1038	14.93	99.35
greenalgae-Tetraselmis_striata-734341at2759-S1	5	426	11	437	3993	10.94	97.48
greenalgae-Ostreococcus_sp_SAG10-946128at2759-S1	2	154	1	155	1755	8.83	99.35
greenalgae-Ostreococcus_sp_SAG11-1217666at2759-S1	1	99	1	100	1044	9.58	99.0
greenalgae-Bathycoccus_SPCollapse_SP4-1	2	157	5	162	6024	2.69	96.91
greenalgae-Bathycoccus_SPCollapse_SP3-6	2	158	1	159	3222	4.93	99.37
insect-Lutzomyia_longipalpis-937275at2759-S1	1	82	3	85	1143	7.44	96.47
greenalgae-Bathycoccus_prasinos-179362at2759-S1	2	170	2	172	3741	4.6	98.84
greenalgae-Bathycoccus_prasinos-245208at2759-S1	2	155	1	156	5883	2.65	99.36
greenalgae-Bathycoccus_prasinos-341721at2759-S1	2	149	0	149	3192	4.67	100.0
greenalgae-Bathycoccus_prasinos-1314980at2759-S1	2	158	0	158	2751	5.74	100.0
fungi-Brettanomyces_custersianus-918816at2759-S1	2	171	3	174	1704	10.21	98.28
fungi-Hortaea_werneckii_EXF-2000-355408at2759-D1	2	169	0	169	3483	4.85	100.0
fungi-Malassezia_restricta-1428854at2759-S1	2	168	1	169	2283	7.4	99.41
fungi-Malassezia_restricta-39650at2759-S1	2	161	5	166	7377	2.25	96.99
fungi-Malassezia_restricta-1312453at2759-S1	2	171	3	174	7107	2.45	98.28
fungi-Malassezia_restricta-905026at2759-S1	2	164	3	167	3951	4.23	98.2
fungi-Malassezia_restricta-777920at2759-S1	2	140	1	141	1947	7.24	99.29
fungi-Malassezia_restricta-383503at2759-S1	2	189	0	189	1554	12.16	100.0
fungi-Malassezia_restricta-1382842at2759-S1	2	162	0	162	1200	13.5	100.0
fungi-Malassezia_restricta-939345at2759-S1	2	163	0	163	1362	11.97	100.0
fungi-Malassezia_restricta-450058at2759-S1	2	170	0	170	3684	4.61	100.0
fungi-Malassezia_restricta-1018517at2759-S1	2	162	1	163	975	16.72	99.39
fungi-Malassezia_restricta-975158at2759-S1	2	160	2	162	1449	11.18	98.77
fungi-Malassezia_restricta-306227at2759-S1	2	171	1	172	2316	7.43	99.42
fungi-Malassezia_restricta-604979at2759-S1	1	101	0	101	4023	2.51	100.0
fungi-Malassezia_restricta-722805at2759-S1	2	178	1	179	2694	6.64	99.44
fungi-Malassezia_globosa_CBS_7966-625387at2759-S1	2	162	2	164	3387	4.84	98.78
fungi-Ochroconis_constricta_UM_578-293315at2759-S1	2	174	0	174	4407	3.95	100.0
fungi-Ochroconis_constricta_UM_578-87842at2759-S1	2	157	1	158	3405	4.64	99.37
fungi-Ochroconis_constricta_UM_578-245208at2759-S1	2	163	0	163	3600	4.53	100.0
fungi-Ochroconis_constricta_UM_578-160593at2759-S1	1	100	0	100	7854	1.27	100.0
fungi-Ochroconis_constricta_UM_578-1284731at2759-S1	2	138	1	139	1536	9.05	99.28
fungi-Ochroconis_constricta_UM_578-814241at2759-S1	2	166	3	169	3768	4.49	98.22
fungi-Ochroconis_constricta_UM_578-834694at2759-S1	2	175	0	175	4164	4.2	100.0
fungi-Ochroconis_constricta_UM_578-1380409at2759-S1	1	93	3	96	642	14.95	96.88
fungi-Exophiala_xenobiotica-1094121at2759-S1	2	183	0	183	567	32.28	100.0
fungi-Saccharomyces_cerevisiae_S288C-946128at2759-S1	2	168	0	168	1929	8.71	100.0
protist-Cafeteria_roenbergensis-1513531at2759-S1	4	343	5	348	849	40.99	98.56
protist-Cafeteria_roenbergensis-1161199at2759-S1	1	100	0	100	900	11.11	100.0
protist-Cafeteria_roenbergensis-604979at2759-S1	2	169	1	170	1476	11.52	99.41
protist-Cafeteria_roenbergensis-293315at2759-S1	5	425	2	427	4491	9.51	99.53
protist-Cafeteria_roenbergensis-418107at2759-S1	1	92	1	93	1434	6.49	98.92
protist-Cafeteria_roenbergensis-1096688at2759-S1	2	161	1	162	1098	14.75	99.38
protist-Cafeteria_roenbergensis-734666at2759-S1	2	172	1	173	1665	10.39	99.42
protist-Cafeteria_roenbergensis-834694at2759-S1	1	91	0	91	2421	3.76	100.0
protist-Stramenopiles_sp_TOSAG23-2-341721at2759-S1	2	157	0	157	2262	6.94	100.0
protist-Stramenopiles_sp_TOSAG23-2-1432328at2759-S1	2	166	5	171	1041	16.43	97.08
protist-Stramenopiles_sp_TOSAG23-2-625387at2759-S1	2	160	1	161	4257	3.78	99.38
protist-Stramenopiles_sp_TOSAG41-1-975557at2759-S1	1	95	2	97	2385	4.07	97.94
protist-Poteriospumella_lacustris-1488235at2759-S1	2	169	0	169	519	32.56	100.0
fungi-Candida_parapsilosis-1459797at2759-S1	2	163	0	163	414	39.37	100.0
fungi-Candida_parapsilosis-1217666at2759-S1	2	174	0	174	753	23.11	100.0
