Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
other_MGCollapse_EASP3-12	6	524	11	535	7383	7.25	97.94
other_MGCollapse_EASP3	7	583	12	595	13242	4.49	97.98
other_MGCollapse_EASP3-1	4	350	8	358	11112	3.22	97.77
other_MGCollapse_EASP3-93	6	401	9	410	3261	12.57	97.8
other_MGCollapse_EASP3-60	1	98	3	101	3993	2.53	97.03
other_MGCollapse_EASP3-135	1	93	2	95	2715	3.5	97.89
other_MGCollapse_EASP3-23	5	395	4	399	6474	6.16	99.0
other_MGCollapse_EASP3-46	2	154	4	158	4623	3.42	97.47
other_MGCollapse_EASP3-98	2	189	4	193	3186	6.06	97.93
other_MGCollapse_EASP3-36	5	433	9	442	4998	8.84	97.96
other_MGCollapse_EASP3-122	2	161	0	161	2856	5.64	100.0
other_MGCollapse_EASP3-197	2	153	6	159	2172	7.32	96.23
other_MGCollapse_EASP3-4	2	162	6	168	8164	2.06	96.43
greenalgae-Micromonas_pusilla-390348at2759-S1	2	184	0	184	3105	5.93	100.0
greenalgae-Micromonas_pusilla-392369at2759-S1	2	184	4	188	1638	11.48	97.87
other_MGCollapse_EASP3-80	2	180	5	185	3387	5.46	97.3
other_MGCollapse_EASP3-111	2	197	2	199	2940	6.77	98.99
other_MGCollapse_EASP3-164	2	175	3	178	2376	7.49	98.31
greenalgae-Micromonas_pusilla-664730at2759-S1	2	172	6	178	1356	13.13	96.63
other_MGCollapse_EASP3-2	2	184	2	186	9513	1.96	98.92
other_MGCollapse_EASP3-167	2	170	3	173	2358	7.34	98.27
greenalgae-Micromonas_pusilla-801857at2759-S1	2	174	4	178	1044	17.05	97.75
other_MGCollapse_EASP3-318	2	158	0	158	1485	10.64	100.0
greenalgae-Micromonas_pusilla-898782at2759-D1	1	96	3	99	2523	3.92	96.97
greenalgae-Micromonas_pusilla-898782at2759-D2	3	261	5	266	1659	16.03	98.12
other_MGCollapse_EASP3-199	4	348	12	360	2154	16.71	96.67
other_MGCollapse_EASP3-53	2	168	2	170	4209	4.04	98.82
other_MGCollapse_EASP3-415	2	181	2	183	1197	15.29	98.91
other_MGCollapse_EASP3-432	2	169	2	171	1131	15.12	98.83
other_MGCollapse_EASP3-231	2	177	2	179	1905	9.4	98.88
greenalgae-Micromonas_pusilla-1025450at2759-S1	2	171	2	173	2580	6.71	98.84
other_MGCollapse_EASP3-417	2	157	6	163	1185	13.76	96.32
other_MGCollapse_EASP3-203	2	163	3	166	2133	7.78	98.19
other_MGCollapse_EASP3-367	1	92	2	94	1362	6.9	97.87
other_MGCollapse_EASP3-79	4	316	7	323	3429	9.42	97.83
other_MGCollapse_EASP3-100	2	192	2	194	3123	6.21	98.97
other_MGCollapse_EASP3-495	2	178	2	180	966	18.63	98.89
other_MGCollapse_EASP3-619	2	150	0	150	645	23.26	100.0
other_MGCollapse_EASP3-593	1	100	1	101	735	13.74	99.01
other_MGCollapse_EASP3-99	4	365	3	368	3141	11.72	99.18
greenalgae-Micromonas_pusilla-1342242at2759-S1	2	160	4	164	3096	5.3	97.56
other_MGCollapse_EASP3-76	2	187	5	192	3555	5.4	97.4
other_MGCollapse_EASP3-14	2	181	1	182	7326	2.48	99.45
other_MGCollapse_EASP3-595	1	92	1	93	729	12.76	98.92
other_MGCollapse_EASP3-462	1	85	1	86	1047	8.21	98.84
greenalgae-Chloropicon_roscoffensis-674160at2759-S1	2	174	0	174	7594	2.29	100.0
greenalgae-Prasinoderma_coloniale-1049599at2759-S1	2	186	1	187	1446	12.93	99.47
other_MGCollapse_EASP3-484	2	172	0	172	1002	17.17	100.0
protist-Triparma_pacifica-179362at2759-S1	2	165	0	165	3996	4.13	100.0
protist-Triparma_pacifica-293315at2759-S1	1	101	0	101	4161	2.43	100.0
protist-Triparma_pacifica-396755at2759-S1	1	94	0	94	3248	2.89	100.0
protist-Triparma_pacifica-1001705at2759-S1	1	101	0	101	4044	2.5	100.0
protist-Pelagomonas_calceolata-39650at2759-S1	2	134	6	140	6508	2.15	95.71
protist-Pelagomonas_calceolata-245208at2759-S1	1	99	2	101	4101	2.46	98.02
protist-Pelagomonas_calceolata-330169at2759-S1	1	98	3	101	1518	6.65	97.03
protist-Pelagomonas_calceolata-834694at2759-S1	4	327	5	332	1854	17.91	98.49
protist-Pelagomonas_calceolata-924753at2759-S1	7	488	4	492	1421	34.62	99.19
protist-Pelagomonas_calceolata-1014314at2759-S1	6	230	9	239	1069	22.36	96.23
protist-Pelagomonas_calceolata-1161199at2759-S1	2	147	3	150	945	15.87	98.0
protist-Pelagomonas_calceolata-1194691at2759-S1	1	98	3	101	1156	8.74	97.03
protist-Pelagomonas_calceolata-1217666at2759-S1	1	98	2	100	813	12.3	98.0
protist-Pelagomonas_calceolata-1474000at2759-S1	2	168	2	170	1038	16.38	98.82
protist-Pelagomonas_calceolata-1490022at2759-S1	1	89	4	93	777	11.97	95.7
protist-Triparma_eleuthera-549762at2759-S1	2	159	2	161	1945	8.28	98.76
protist-Triparma_eleuthera-671536at2759-S1	2	138	0	138	1527	9.04	100.0
protist-Triparma_eleuthera-751335at2759-S1	2	109	1	110	1316	8.36	99.09
protist-Triparma_eleuthera-774318at2759-S1	2	188	1	189	1662	11.37	99.47
protist-Triparma_eleuthera-1194797at2759-S1	2	169	2	171	2115	8.09	98.83
protist-Triparma_eleuthera-1405073at2759-S1	2	175	1	176	543	32.41	99.43
greenalgae-Pycnococcus_provasolii-100698at2759-D1	2	179	2	181	3172	5.71	98.9
protist-Phaeocystis_globosa-1474000at2759-S1	2	179	0	179	1104	16.21	100.0
other_MGCollapse_NMASP5-1	33	1670	10	1680	3003	55.94	99.4
greenalgae-Ostreococcus_sp_SAG9-418107at2759-S1	12	698	7	705	1371	51.42	99.01
greenalgae-Ostreococcus_sp_SAG9-543764at2759-S1	16	909	4	913	1278	71.44	99.56
greenalgae-Ostreococcus_sp_SAG9-759498at2759-S1	45	1896	20	1916	3063	62.55	98.96
greenalgae-Ostreococcus_SPCollapse_SP3	33	1596	24	1620	3627	44.67	98.52
greenalgae-Ostreococcus_sp_SAG12-551907at2759-S1	87	4719	41	4760	7929	60.03	99.14
greenalgae-Ostreococcus_sp_SAG12-692986at2759-S1	36	1929	31	1960	3651	53.68	98.42
greenalgae-Ostreococcus_sp_SAG12-736068at2759-S1	16	815	5	820	1377	59.55	99.39
greenalgae-Ostreococcus_sp_SAG12-774318at2759-S1	15	756	6	762	1392	54.74	99.21
greenalgae-Ostreococcus_sp_SAG12-917326at2759-S1	19	1224	5	1229	2547	48.25	99.59
greenalgae-Ostreococcus_sp_SAG12-919955at2759-S1	17	869	12	881	1209	72.87	98.64
greenalgae-Ostreococcus_sp_SAG12-944899at2759-S1	12	736	13	749	1251	59.87	98.26
greenalgae-Ostreococcus_sp_SAG12-981902at2759-S1	10	501	8	509	1170	43.5	98.43
greenalgae-Ostreococcus_SPCollapse_SP4	7	448	6	454	1161	39.1	98.68
greenalgae-Ostreococcus_SPCollapse_SP3-7	3	299	1	300	1143	26.25	99.67
greenalgae-Ostreococcus_sp_SAG12-1193442at2759-S1	21	1006	13	1019	1478	68.94	98.72
greenalgae-Ostreococcus_SPCollapse_SP3-3	39	1764	9	1773	2127	83.36	99.49
greenalgae-Ostreococcus_SPCollapse_SP3-6	16	894	12	906	1347	67.26	98.68
greenalgae-Ostreococcus_SPCollapse_SP3-9	3	168	1	169	657	25.72	99.41
greenalgae-Ostreococcus_sp_SAG12-1423847at2759-S1	16	860	8	868	1143	75.94	99.08
greenalgae-Ostreococcus_sp_SAG12-1428854at2759-S1	38	1734	13	1747	2544	68.67	99.26
greenalgae-Ostreococcus_sp_SAG12-1504863at2759-S1	3	175	2	177	435	40.69	98.87
greenalgae-Ostreococcus_SPCollapse_SP3-10	7	254	4	258	288	89.58	98.45
greenalgae-Ostreococcus_sp_SAG10-39650at2759-S1	94	4728	40	4768	8309	57.38	99.16
greenalgae-Ostreococcus_sp_SAG10-160593at2759-S1	73	4349	41	4390	7752	56.63	99.07
greenalgae-Ostreococcus_sp_SAG10-261328at2759-S1	32	1737	17	1754	2148	81.66	99.03
greenalgae-Ostreococcus_sp_SAG10-375960at2759-S1	26	1700	13	1713	3207	53.41	99.24
greenalgae-Ostreococcus_sp_SAG10-426305at2759-S1	9	597	8	605	2139	28.28	98.68
greenalgae-Ostreococcus_SPCollapse_SP3-4	37	1378	12	1390	1707	81.43	99.14
greenalgae-Ostreococcus_sp_SAG10-513979at2759-S1	6	429	7	436	1935	22.53	98.39
greenalgae-Ostreococcus_sp_SAG10-671846at2759-S1	32	1600	11	1611	3240	49.72	99.32
greenalgae-Ostreococcus_sp_SAG10-674169at2759-S1	31	1476	14	1490	3099	48.08	99.06
greenalgae-Ostreococcus_sp_SAG10-768809at2759-S1	11	598	6	604	1224	49.35	99.01
greenalgae-Ostreococcus_sp_SAG10-777920at2759-S1	25	1017	8	1025	1986	51.61	99.22
greenalgae-Ostreococcus_sp_SAG10-817008at2759-S1	21	908	6	914	1389	65.8	99.34
greenalgae-Ostreococcus_sp_SAG10-834694at2759-S1	23	1201	11	1212	1905	63.62	99.09
greenalgae-Ostreococcus_sp_SAG10-836599at2759-S1	16	756	5	761	1806	42.14	99.34
greenalgae-Ostreococcus_sp_SAG10-931188at2759-S1	8	551	5	556	1464	37.98	99.1
greenalgae-Ostreococcus_sp_SAG10-946128at2759-S1	25	1240	9	1249	1755	71.17	99.28
greenalgae-Ostreococcus_sp_SAG10-1003258at2759-S1	27	1497	15	1512	2730	55.38	99.01
greenalgae-Ostreococcus_SPCollapse_SP3-5	18	992	5	997	1566	63.67	99.5
greenalgae-Ostreococcus_sp_SAG10-1041560at2759-S1	16	602	7	609	1368	44.52	98.85
greenalgae-Ostreococcus_sp_SAG10-1108845at2759-S1	38	1562	8	1570	2133	73.61	99.49
greenalgae-Ostreococcus_sp_SAG10-1223488at2759-S1	8	605	4	609	1074	56.7	99.34
greenalgae-Ostreococcus_sp_SAG10-1266231at2759-S1	3	249	1	250	957	26.12	99.6
greenalgae-Ostreococcus_sp_SAG10-1323575at2759-S1	9	487	5	492	603	81.59	98.98
greenalgae-Ostreococcus_sp_SAG10-1338131at2759-S1	6	373	0	373	597	62.48	100.0
greenalgae-Ostreococcus_SPCollapse_SP3-8	2	183	2	185	825	22.42	98.92
greenalgae-Ostreococcus_sp_SAG10-1377237at2759-S1	10	513	1	514	921	55.81	99.81
greenalgae-Ostreococcus_sp_SAG10-1626636at2759-S1	3	202	2	204	654	31.19	99.02
greenalgae-Ostreococcus_SPCollapse_SP3-1	32	1443	5	1448	2241	64.61	99.65
greenalgae-Ostreococcus_sp_SAG11-869548at2759-S1	4	268	0	268	849	31.57	100.0
greenalgae-Ostreococcus_sp_SAG11-1161199at2759-S1	10	597	5	602	879	68.49	99.17
greenalgae-Ostreococcus_sp_SAG11-1217666at2759-S1	4	291	1	292	1044	27.97	99.66
greenalgae-Bathycoccus_SPCollapse_SP4-1	15	1027	5	1032	6024	17.13	99.52
greenalgae-Bathycoccus_SPCollapse_SP3-4	19	1429	0	1429	3603	39.66	100.0
greenalgae-Bathycoccus_SPCollapse_SP3	32	2309	8	2317	7692	30.12	99.65
greenalgae-Bathycoccus_SPCollapse_SP3-5	20	1359	10	1369	3558	38.48	99.27
greenalgae-Bathycoccus_SPCollapse_SP3-2	15	1323	1	1324	3741	35.39	99.92
greenalgae-Bathycoccus_SPCollapse_SP3-1	6	408	1	409	3861	10.59	99.76
greenalgae-Bathycoccus_SPCollapse_SP3-6	12	854	0	854	3222	26.51	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-12	8	702	0	702	1971	35.62	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-3	15	1239	1	1240	3667	33.82	99.92
greenalgae-Bathycoccus_SPCollapse_SP3-7	12	1066	0	1066	2748	38.79	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-23	9	583	3	586	1416	41.38	99.49
greenalgae-Bathycoccus_sp_TOSAG39_1-551907at2759-S1	10	869	0	869	3183	27.3	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-8	4	285	0	285	2706	10.53	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-14	8	360	1	361	1734	20.82	99.72
greenalgae-Bathycoccus_SPCollapse_SP5	6	502	1	503	1911	26.32	99.8
greenalgae-Bathycoccus_SPCollapse_SP4-3	2	185	0	185	1329	13.92	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-11	8	684	0	684	2049	33.38	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-15	10	631	1	632	1725	36.64	99.84
greenalgae-Bathycoccus_SPCollapse_SP3-25	6	397	2	399	1308	30.5	99.5
greenalgae-Bathycoccus_sp_TOSAG39_1-901894at2759-S1	20	1168	8	1176	3365	34.95	99.32
greenalgae-Bathycoccus_sp_TOSAG39_1-917326at2759-S1	17	908	2	910	2022	45.0	99.78
greenalgae-Bathycoccus_SPCollapse_SP3-26	11	827	0	827	1200	68.92	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-29	7	441	0	441	951	46.37	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-10	8	665	2	667	2226	29.96	99.7
greenalgae-Bathycoccus_SPCollapse_SP3-31	2	177	0	177	882	20.07	100.0
greenalgae-Bathycoccus_sp_TOSAG39_1-1032689at2759-S1	3	177	1	178	1599	11.13	99.44
greenalgae-Bathycoccus_SPCollapse_SP3-33	3	269	0	269	783	34.36	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-17	4	348	1	349	1566	22.29	99.71
greenalgae-Bathycoccus_sp_TOSAG39_1-1182451at2759-S1	5	341	0	341	2590	13.17	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-24	7	421	0	421	1371	30.71	100.0
greenalgae-Bathycoccus_SPCollapse_SP5-1	2	169	3	172	699	24.61	98.26
greenalgae-Bathycoccus_SPCollapse_SP3-40	2	160	0	160	444	36.04	100.0
greenalgae-Bathycoccus_SPCollapse_SP5-2	4	362	0	362	633	57.19	100.0
greenalgae-Bathycoccus_SPCollapse_SP4-4	4	213	0	213	747	28.51	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-28	4	172	1	173	1065	16.24	99.42
greenalgae-Bathycoccus_SPCollapse_SP4-5	2	172	1	173	642	26.95	99.42
greenalgae-Bathycoccus_sp_TOSAG39_1-1323575at2759-S1	3	269	0	269	1617	16.64	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-20	4	358	0	358	1482	24.16	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-30	2	179	0	179	924	19.37	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-13	10	581	3	584	1740	33.56	99.49
greenalgae-Bathycoccus_SPCollapse_SP3-38	2	197	0	197	543	36.28	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-36	6	431	4	435	606	71.78	99.08
greenalgae-Bathycoccus_SPCollapse_SP3-27	4	352	0	352	1143	30.8	100.0
greenalgae-Bathycoccus_SPCollapse_SP4-2	2	164	1	165	1374	12.01	99.39
greenalgae-Bathycoccus_sp_TOSAG39_1-1479417at2759-S1	6	426	1	427	1452	29.41	99.77
greenalgae-Bathycoccus_SPCollapse_SP3-37	1	101	0	101	576	17.53	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-19	9	755	1	756	1488	50.81	99.87
greenalgae-Bathycoccus_sp_SAG1-1223488at2759-S1	2	162	0	162	1434	11.3	100.0
greenalgae-Bathycoccus_sp_SAG1-1545004at2759-S1	2	157	1	158	375	42.13	99.37
greenalgae-Bathycoccus_prasinos-570797at2759-S1	2	155	3	158	3222	4.9	98.1
other_MGCollapse_NMASP4-5	1	97	1	98	2331	4.2	98.98
greenalgae-Bathycoccus_sp_SAG3-917326at2759-S1	19	1301	2	1303	2493	52.27	99.85
greenalgae-Bathycoccus_sp_SAG3-1041560at2759-S1	8	673	2	675	1765	38.24	99.7
greenalgae-Bathycoccus_SPCollapse_SP3-9	3	231	0	231	2229	10.36	100.0
