Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
other_MGCollapse_EASP3	2	172	3	175	13242	1.32	98.29
other_MGCollapse_EASP3-52	2	162	3	165	4224	3.91	98.18
other_MGCollapse_EASP3-157	2	180	4	184	2475	7.43	97.83
other_MGCollapse_EASP3-113	2	162	2	164	2932	5.59	98.78
protist-Triparma_pacifica-720340at2759-S1	2	171	1	172	1113	15.45	99.42
protist-Pelagomonas_calceolata-179362at2759-S1	1	100	1	101	4326	2.33	99.01
protist-Pelagomonas_calceolata-330169at2759-S1	2	172	0	172	1518	11.33	100.0
protist-Pelagomonas_calceolata-1474000at2759-S1	2	156	0	156	1038	15.03	100.0
metazoa-Oithona_nana-1108845at2759-S1	1	98	3	101	1335	7.57	97.03
other_MGCollapse_EASP3-8	2	163	2	165	7929	2.08	98.79
greenalgae-Ostreococcus_sp_SAG12-551907at2759-S1	2	188	0	188	7929	2.37	100.0
greenalgae-Ostreococcus_sp_SAG10-768809at2759-S1	2	162	0	162	1224	13.24	100.0
greenalgae-Ostreococcus_sp_SAG10-817008at2759-S1	2	183	0	183	1389	13.17	100.0
greenalgae-Bathycoccus_sp_TOSAG39_1-917326at2759-S1	2	173	1	174	2022	8.61	99.43
greenalgae-Bathycoccus_sp_SAG2-1474000at2759-S1	2	153	1	154	894	17.23	99.35
fungi-Meira_nashicola-1194797at2759-S1	1	101	0	101	2241	4.51	100.0
fungi-Meira_nashicola-1552706at2759-S1	2	187	0	187	1059	17.66	100.0
fungi-Fusarium_metavorans-1096688at2759-S1	1	95	3	98	1398	7.01	96.94
fungi-Malassezia_restricta-97116at2759-S1	2	181	0	181	8736	2.07	100.0
fungi-Malassezia_restricta-1014314at2759-S1	2	181	1	182	2058	8.84	99.45
fungi-Malassezia_globosa_CBS_7966-97116at2759-S1	2	177	0	177	3624	4.88	100.0
fungi-Nectria_haematococca_mpVI_77-13-4-293315at2759-S1	2	160	0	160	4371	3.66	100.0
fungi-Nectria_haematococca_mpVI_77-13-4-734341at2759-S1	2	194	0	194	1101	17.62	100.0
fungi-Nectria_haematococca_mpVI_77-13-4-722805at2759-S1	1	101	0	101	4101	2.46	100.0
fungi-Nectria_haematococca_mpVI_77-13-4-1108845at2759-S1	2	164	2	166	1821	9.12	98.8
fungi-Nectria_haematococca_mpVI_77-13-4-331411at2759-S1	2	165	0	165	5151	3.2	100.0
fungi-Nectria_haematococca_mpVI_77-13-4-1014314at2759-S1	2	178	1	179	4361	4.1	99.44
fungi-Nectria_haematococca_mpVI_77-13-4-1379600at2759-S1	2	182	0	182	2502	7.27	100.0
fungi-Nectria_haematococca_mpVI_77-13-4-156083at2759-S1	2	172	0	172	7107	2.42	100.0
fungi-Nectria_haematococca_mpVI_77-13-4-1096688at2759-S1	1	100	1	101	1338	7.55	99.01
fungi-Nectria_haematococca_mpVI_77-13-4-917326at2759-S1	2	168	0	168	2127	7.9	100.0
fungi-Nectria_haematococca_mpVI_77-13-4-1593937at2759-S1	2	183	0	183	1386	13.2	100.0
fungi-Nectria_haematococca_mpVI_77-13-4-1247641at2759-S1	2	176	0	176	2316	7.6	100.0
fungi-Nectria_haematococca_mpVI_77-13-4-1309031at2759-S1	2	157	0	157	2469	6.36	100.0
fungi-Fusarium_solani-679187at2759-S1	2	150	1	151	4618	3.27	99.34
fungi-Fusarium_solani-1442062at2759-S1	2	154	2	156	1530	10.2	98.72
protist-Cafeteria_roenbergensis-858842at2759-S1	2	178	1	179	1260	14.21	99.44
protist-Stramenopiles_sp_TOSAG23-2-768809at2759-S1	2	176	3	179	1203	14.88	98.32
protist-Stramenopiles_sp_TOSAG23-2-814241at2759-S1	2	158	1	159	1263	12.59	99.37
protist-Stramenopiles_sp_TOSAG23-2-625387at2759-S1	2	171	2	173	4257	4.06	98.84
protist-Stramenopiles_sp_TOSAG41-1-1423847at2759-S1	2	158	1	159	1233	12.9	99.37
protist-Monosiga_brevicollis_MX1-1479417at2759-S1	2	170	2	172	1236	13.92	98.84
protist-Monosiga_brevicollis_MX1-375960at2759-S1	1	97	1	98	1422	6.89	98.98
protist-Monosiga_brevicollis_MX1-1455730at2759-S1	2	155	2	157	1707	9.2	98.73
protist-Monosiga_brevicollis_MX1-1258856at2759-S1	1	92	0	92	2463	3.74	100.0
protist-Monosiga_brevicollis_MX1-759498at2759-S1	1	99	2	101	2400	4.21	98.02
fungi-Purpureocillium_lilacinum-330169at2759-S1	2	163	1	164	4047	4.05	99.39
fungi-Purpureocillium_lilacinum-834694at2759-S1	2	177	0	177	2181	8.12	100.0
fungi-Purpureocillium_lilacinum-768809at2759-S1	2	153	5	158	1461	10.81	96.84
fungi-Purpureocillium_lilacinum-674169at2759-S1	2	106	0	106	2580	4.11	100.0
fungi-Purpureocillium_lilacinum-1309031at2759-S1	2	170	1	171	2538	6.74	99.42
fungi-Candida_parapsilosis-1370285at2759-S1	2	169	0	169	5580	3.03	100.0
fungi-Fusarium_sp_AF-4-383503at2759-S1	1	96	3	99	2704	3.66	96.97
fungi-Fusarium_sp_AF-4-1314980at2759-S1	2	150	4	154	3699	4.16	97.4
