Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
other_MGCollapse_EASP3-11	51	2895	58	2953	7437	39.71	98.04
other_MGCollapse_EASP3-12	76	3382	54	3436	7383	46.54	98.43
other_MGCollapse_EASP3	108	5938	78	6016	13242	45.43	98.7
other_MGCollapse_EASP3-1	50	3369	62	3431	11112	30.88	98.19
other_MGCollapse_EASP3-56	8	705	12	717	4050	17.7	98.33
other_MGCollapse_EASP3-93	35	1615	24	1639	3261	50.26	98.54
other_MGCollapse_EASP3-52	30	1770	37	1807	4224	42.78	97.95
other_MGCollapse_EASP3-67	24	1281	20	1301	3855	33.75	98.46
other_MGCollapse_EASP3-60	15	963	25	988	3993	24.74	97.47
other_MGCollapse_EASP3-165	1	98	3	101	2373	4.26	97.03
other_MGCollapse_EASP3-25	72	3593	73	3666	6081	60.29	98.01
other_MGCollapse_EASP3-94	12	929	24	953	3219	29.61	97.48
other_MGCollapse_EASP3-135	12	673	15	688	2715	25.34	97.82
other_MGCollapse_EASP3-23	36	2214	47	2261	6474	34.92	97.92
greenalgae-Micromonas_pusilla-296129at2759-S1	20	1602	33	1635	4479	36.5	97.98
greenalgae-Micromonas_pusilla-299766at2759-S1	31	1388	31	1419	3372	42.08	97.82
other_MGCollapse_EASP3-46	13	873	19	892	4623	19.29	97.87
greenalgae-Micromonas_pusilla-320059at2759-S1	11	761	25	786	1641	47.9	96.82
other_MGCollapse_EASP3-98	18	1014	24	1038	3186	32.58	97.69
other_MGCollapse_EASP3-59	18	1107	30	1137	4011	28.35	97.36
other_MGCollapse_EASP3-265	2	131	4	135	1692	7.98	97.04
other_MGCollapse_EASP3-36	33	2320	46	2366	4998	47.34	98.06
other_MGCollapse_EASP3-122	10	838	16	854	2856	29.9	98.13
greenalgae-Micromonas_pusilla-345441at2759-S1	25	1594	39	1633	4833	33.79	97.61
other_MGCollapse_EASP3-197	10	724	17	741	2172	34.12	97.71
greenalgae-Micromonas_pusilla-369837at2759-S1	18	1223	20	1243	3711	33.5	98.39
other_MGCollapse_EASP3-223	19	968	24	992	1980	50.1	97.58
other_MGCollapse_EASP3-77	13	755	17	772	3519	21.94	97.8
other_MGCollapse_EASP3-4	37	2445	58	2503	8164	30.66	97.68
