Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
greenalgae-Chloropicon_roscoffensis-100698at2759-S1	2	173	1	174	2310	7.53	99.43
greenalgae-Chloropicon_roscoffensis-142542at2759-S1	1	92	1	93	6375	1.46	98.92
greenalgae-Chloropicon_roscoffensis-160593at2759-S1	2	199	2	201	7370	2.73	99.0
greenalgae-Chloropicon_roscoffensis-166920at2759-S1	2	135	1	136	3351	4.06	99.26
greenalgae-Chloropicon_roscoffensis-245208at2759-S1	2	193	4	197	3288	5.99	97.97
greenalgae-Chloropicon_roscoffensis-271586at2759-S1	6	472	2	474	2843	16.67	99.58
greenalgae-Chloropicon_roscoffensis-325552at2759-S1	2	178	3	181	1850	9.78	98.34
greenalgae-Chloropicon_roscoffensis-331411at2759-S1	3	267	0	267	2199	12.14	100.0
greenalgae-Chloropicon_roscoffensis-341721at2759-S1	2	184	0	184	2409	7.64	100.0
greenalgae-Chloropicon_roscoffensis-355408at2759-S1	2	176	0	176	2125	8.28	100.0
greenalgae-Chloropicon_roscoffensis-383503at2759-S1	2	160	1	161	1543	10.43	99.38
greenalgae-Chloropicon_roscoffensis-418107at2759-S1	4	380	1	381	1356	28.1	99.74
greenalgae-Chloropicon_roscoffensis-453044at2759-S1	2	186	1	187	1398	13.38	99.47
greenalgae-Chloropicon_roscoffensis-513979at2759-S1	4	325	2	327	1827	17.9	99.39
greenalgae-Chloropicon_roscoffensis-549762at2759-S1	4	225	2	227	1797	12.63	99.12
greenalgae-Chloropicon_roscoffensis-570797at2759-S1	4	364	1	365	2446	14.92	99.73
greenalgae-Chloropicon_roscoffensis-598949at2759-S1	4	332	3	335	2643	12.67	99.1
greenalgae-Chloropicon_roscoffensis-625387at2759-S1	2	184	1	185	3483	5.31	99.46
greenalgae-Chloropicon_roscoffensis-664730at2759-S1	2	184	3	187	1239	15.09	98.4
greenalgae-Chloropicon_roscoffensis-674160at2759-S1	2	156	5	161	7594	2.12	96.89
greenalgae-Chloropicon_roscoffensis-679187at2759-S1	2	165	1	166	2514	6.6	99.4
greenalgae-Chloropicon_roscoffensis-679771at2759-S1	2	175	1	176	1167	15.08	99.43
greenalgae-Chloropicon_roscoffensis-692986at2759-S1	2	192	4	196	2364	8.29	97.96
greenalgae-Chloropicon_roscoffensis-720340at2759-S1	3	278	2	280	1608	17.41	99.29
greenalgae-Chloropicon_roscoffensis-722805at2759-S1	2	191	0	191	2692	7.1	100.0
greenalgae-Chloropicon_roscoffensis-736068at2759-S1	1	93	0	93	3393	2.74	100.0
greenalgae-Chloropicon_roscoffensis-751335at2759-S1	2	181	0	181	1464	12.36	100.0
greenalgae-Chloropicon_roscoffensis-759498at2759-S1	2	170	0	170	2556	6.65	100.0
greenalgae-Chloropicon_roscoffensis-774318at2759-S1	2	186	2	188	1308	14.37	98.94
greenalgae-Chloropicon_roscoffensis-918816at2759-S1	2	179	4	183	1392	13.15	97.81
greenalgae-Chloropicon_roscoffensis-919955at2759-S1	3	301	1	302	1254	24.08	99.67
greenalgae-Chloropicon_roscoffensis-923657at2759-S1	1	95	0	95	1204	7.89	100.0
greenalgae-Chloropicon_roscoffensis-937275at2759-S1	2	187	0	187	1153	16.22	100.0
greenalgae-Chloropicon_roscoffensis-1010730at2759-S1	2	189	2	191	1287	14.84	98.95
greenalgae-Chloropicon_roscoffensis-1019762at2759-S1	4	321	5	326	1869	17.44	98.47
greenalgae-Chloropicon_roscoffensis-1051021at2759-S1	1	99	2	101	2470	4.09	98.02
greenalgae-Chloropicon_roscoffensis-1085752at2759-D1	1	83	0	83	1824	4.55	100.0
greenalgae-Chloropicon_roscoffensis-1129824at2759-S1	2	198	3	201	597	33.67	98.51
greenalgae-Chloropicon_roscoffensis-1258856at2759-S1	10	858	8	866	3320	26.08	99.08
greenalgae-Chloropicon_roscoffensis-1284731at2759-S1	2	193	2	195	792	24.62	98.97
greenalgae-Chloropicon_roscoffensis-1382842at2759-S1	4	238	4	242	621	38.97	98.35
greenalgae-Chloropicon_roscoffensis-1428265at2759-S1	2	179	4	183	791	23.14	97.81
greenalgae-Chloropicon_roscoffensis-1428854at2759-S1	4	377	4	381	2415	15.78	98.95
greenalgae-Chloropicon_roscoffensis-1445102at2759-S1	2	170	1	171	750	22.8	99.42
greenalgae-Tetraselmis_striata-734341at2759-S1	2	197	4	201	3993	5.03	98.01
greenalgae-Chloropicon_primus-720340at2759-S1	1	98	3	101	1335	7.57	97.03
greenalgae-Ostreococcus_sp_SAG10-426305at2759-S1	2	130	0	130	2139	6.08	100.0
greenalgae-Bathycoccus_SPCollapse_SP3-5	2	158	2	160	3558	4.5	98.75
greenalgae-Bathycoccus_SPCollapse_SP4-3	2	147	2	149	1329	11.21	98.66
insect-Lutzomyia_longipalpis-937275at2759-S1	1	95	3	98	1143	8.57	96.94
fungi-Cladosporium_sphaerospermum_UM_843-981902at2759-S1	2	188	0	188	1890	9.95	100.0
fungi-Cyphellophora_europaea_CBS_101466-1258856at2759-S1	2	188	2	190	2496	7.61	98.95
fungi-Cyphellophora_europaea_CBS_101466-1010730at2759-S1	2	200	0	200	4172	4.79	100.0
fungi-Cyphellophora_europaea_CBS_101466-855834at2759-S1	2	130	1	131	3858	3.4	99.24
fungi-Cyphellophora_europaea_CBS_101466-270107at2759-S1	1	97	0	97	3000	3.23	100.0
fungi-Cyphellophora_europaea_CBS_101466-598949at2759-S1	2	134	1	135	3174	4.25	99.26
fungi-Cyphellophora_europaea_CBS_101466-1304061at2759-S1	2	191	0	191	891	21.44	100.0
fungi-Cyphellophora_europaea_CBS_101466-1111142at2759-S1	1	100	0	100	4140	2.42	100.0
fungi-Cyphellophora_europaea_CBS_101466-720340at2759-S1	2	142	0	142	1224	11.6	100.0
fungi-Cyphellophora_europaea_CBS_101466-87842at2759-S1	2	130	0	130	2901	4.48	100.0
fungi-Cyphellophora_europaea_CBS_101466-1032689at2759-S1	1	101	0	101	1473	6.86	100.0
fungi-Ochroconis_constricta_UM_578-858842at2759-S1	2	179	0	179	1611	11.11	100.0
fungi-Exophiala_xenobiotica-179362at2759-S1	2	185	0	185	3921	4.72	100.0
fungi-Exophiala_xenobiotica-674160at2759-S1	2	193	0	193	7785	2.48	100.0
fungi-Exophiala_xenobiotica-355408at2759-S1	1	101	0	101	2031	4.97	100.0
fungi-Exophiala_xenobiotica-671846at2759-S1	2	172	4	176	2946	5.97	97.73
protist-Stramenopiles_sp_TOSAG23-2-1284731at2759-S1	2	164	3	167	693	24.1	98.2
protist-Stramenopiles_sp_TOSAG23-2-1490022at2759-S1	1	98	2	100	813	12.3	98.0
protist-Stramenopiles_sp_TOSAG41-1-1322299at2759-S1	2	177	5	182	1653	11.01	97.25
fungi-Candida_parapsilosis-270107at2759-S1	2	201	0	201	2913	6.9	100.0
fungi-Candida_parapsilosis-1450538at2759-S1	1	101	0	101	1293	7.81	100.0
