Subject	Readcount	Correct_bases	Incorrect_bases	Total_bases	Subjlen	Coverage	Percent_ID
other_MGCollapse_EASP3-12	4	326	8	334	7383	4.52	97.6
other_MGCollapse_EASP3	5	461	3	464	13242	3.5	99.35
other_MGCollapse_EASP3-1	4	327	6	333	11112	3.0	98.2
other_MGCollapse_EASP3-67	5	442	6	448	3855	11.62	98.66
other_MGCollapse_EASP3-25	2	168	5	173	6081	2.84	97.11
other_MGCollapse_EASP3-46	1	86	1	87	4623	1.88	98.85
other_MGCollapse_EASP3-98	2	181	0	181	3186	5.68	100.0
other_MGCollapse_EASP3-122	2	170	2	172	2856	6.02	98.84
other_MGCollapse_EASP3-197	2	175	3	178	2172	8.2	98.31
other_MGCollapse_EASP3-4	2	169	3	172	8164	2.11	98.26
other_MGCollapse_EASP3-31	2	157	1	158	5511	2.87	99.37
other_MGCollapse_EASP3-340	2	177	1	178	1428	12.46	99.44
other_MGCollapse_EASP3-2	2	158	3	161	9513	1.69	98.14
other_MGCollapse_EASP3-167	2	168	1	169	2358	7.17	99.41
other_MGCollapse_EASP3-380	2	177	1	178	1308	13.61	99.44
other_MGCollapse_EASP3-228	2	174	1	175	1917	9.13	99.43
greenalgae-Micromonas_pusilla-801857at2759-S1	2	157	4	161	1044	15.42	97.52
other_MGCollapse_EASP3-116	3	252	7	259	2889	8.97	97.3
greenalgae-Micromonas_pusilla-898782at2759-D1	1	97	3	100	2523	3.96	97.0
other_MGCollapse_EASP3-199	2	174	6	180	2154	8.36	96.67
other_MGCollapse_EASP3-345	1	83	2	85	1416	6.0	97.65
other_MGCollapse_EASP3-275	1	101	0	101	1662	6.08	100.0
greenalgae-Micromonas_pusilla-1079130at2759-S1	2	181	3	184	1413	13.02	98.37
other_MGCollapse_EASP3-565	2	175	4	179	783	22.86	97.77
other_MGCollapse_EASP3-373	2	157	0	157	1329	11.81	100.0
other_MGCollapse_EASP3-79	2	153	4	157	3429	4.58	97.45
other_MGCollapse_EASP3-425	2	180	1	181	1161	15.59	99.45
other_MGCollapse_EASP3-100	2	178	5	183	3123	5.86	97.27
other_MGCollapse_EASP3-639	2	150	1	151	606	24.92	99.34
other_MGCollapse_EASP3-593	2	172	3	175	735	23.81	98.29
other_MGCollapse_EASP3-9	1	89	1	90	7767	1.16	98.89
greenalgae-Micromonas_pusilla-1322299at2759-S1	2	163	4	167	1791	9.32	97.6
other_MGCollapse_EASP3-14	4	335	6	341	7326	4.65	98.24
other_MGCollapse_EASP3-674	2	161	1	162	543	29.83	99.38
other_MGCollapse_EASP3-605	2	180	0	180	690	26.09	100.0
other_MGCollapse_EASP3-182	2	175	2	177	2235	7.92	98.87
other_MGCollapse_EASP3-33	4	334	6	340	5274	6.45	98.24
other_MGCollapse_EASP3-675	2	168	0	168	543	30.94	100.0
other_MGCollapse_EASP3-117	2	185	1	186	2889	6.44	99.46
other_MGCollapse_EASP3-151	2	172	0	172	2550	6.75	100.0
other_MGCollapse_EASP3-331	2	184	1	185	1440	12.85	99.46
other_MGCollapse_EASP3-96	1	97	0	97	3195	3.04	100.0
other_MGCollapse_EASP3-440	2	174	1	175	1119	15.64	99.43
other_MGCollapse_EASP3-128	4	174	0	174	2760	6.3	100.0
greenalgae-Chloropicon_roscoffensis-625387at2759-S1	2	182	1	183	3483	5.25	99.45
protist-Minutocellus_polymorphus-39650at2759-S1	2	161	6	167	6984	2.39	96.41
protist-Minutocellus_polymorphus-156083at2759-S1	2	165	6	171	7339	2.33	96.49
protist-Minutocellus_polymorphus-396755at2759-S1	1	97	4	101	3951	2.56	96.04
protist-Minutocellus_polymorphus-570797at2759-S1	2	168	5	173	2304	7.51	97.11
protist-Minutocellus_polymorphus-777920at2759-S1	2	153	5	158	1794	8.81	96.84
protist-Minutocellus_polymorphus-1346432at2759-S1	3	262	8	270	864	31.25	97.04
greenalgae-Prasinoderma_singulare-355408at2759-S1	1	101	0	101	2469	4.09	100.0
protist-Phaeocystis_antarctica-388820at2759-D1	1	98	3	101	2913	3.47	97.03
protist-Arcocellulus_cornucervis-179362at2759-S1	10	755	16	771	4284	18.0	97.92
protist-Arcocellulus_cornucervis-355408at2759-S1	4	348	3	351	2112	16.62	99.15
protist-Arcocellulus_cornucervis-453044at2759-S1	4	183	1	184	1630	11.29	99.46
protist-Arcocellulus_cornucervis-549762at2759-S1	8	549	2	551	1802	30.58	99.64
protist-Arcocellulus_cornucervis-598949at2759-S1	13	934	10	944	3036	31.09	98.94
protist-Arcocellulus_cornucervis-671536at2759-S1	2	143	2	145	1448	10.01	98.62
protist-Arcocellulus_cornucervis-692986at2759-S1	10	758	3	761	2481	30.67	99.61
protist-Arcocellulus_cornucervis-734341at2759-S1	2	184	1	185	1145	16.16	99.46
protist-Arcocellulus_cornucervis-751335at2759-S1	1	93	1	94	1578	5.96	98.94
protist-Arcocellulus_cornucervis-761109at2759-S1	1	101	0	101	2532	3.99	100.0
protist-Arcocellulus_cornucervis-814241at2759-S1	6	478	2	480	1476	32.52	99.58
protist-Arcocellulus_cornucervis-817008at2759-S1	2	177	2	179	1483	12.07	98.88
protist-Arcocellulus_cornucervis-855834at2759-S1	5	438	9	447	2441	18.31	97.99
protist-Arcocellulus_cornucervis-858842at2759-S1	2	175	2	177	1389	12.74	98.87
protist-Arcocellulus_cornucervis-917326at2759-S1	10	705	7	712	2133	33.38	99.02
protist-Arcocellulus_cornucervis-918816at2759-S1	1	77	0	77	1982	3.88	100.0
protist-Arcocellulus_cornucervis-919955at2759-S1	3	269	4	273	1266	21.56	98.53
protist-Arcocellulus_cornucervis-931188at2759-S1	2	173	0	173	1788	9.68	100.0
protist-Arcocellulus_cornucervis-939345at2759-S1	4	324	11	335	1650	20.3	96.72
protist-Arcocellulus_cornucervis-944899at2759-S1	8	573	9	582	1233	47.2	98.45
protist-Arcocellulus_cornucervis-981902at2759-S1	2	159	4	163	1335	12.21	97.55
protist-Arcocellulus_cornucervis-1079827at2759-S1	1	100	0	100	783	12.77	100.0
protist-Arcocellulus_cornucervis-1085752at2759-S1	6	469	7	476	1291	36.87	98.53
protist-Arcocellulus_cornucervis-1108845at2759-S1	4	328	6	334	1646	20.29	98.2
